"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"PINE FOREST REGIONAL LIBRARY" 44428 "210 FRONT STREET
RICHTON, MS 39476
" 31.356752 -88.937035 1 7 9.85 97500 780 560 190 30 1288740 3 5476.02 1294216.02 65.3987643835003 0.000233808832848944 302.599137090605 87.5663315396374 0.000130414442163404 168.78446028724
"SOUTH MISSISSIPPI REGIONAL LIBRARY" 37690 "900 BROAD STREET
COLUMBIA, MS 39429
" 31.250697 -89.823213 1 2 14 57777 1327 5284 136 40 840612 3 5492.1 846104.1 78.9038878693862 0.0001606213212826 135.902358484625 98.857295537301 0.00010232518761905 86.5777607777477
"COVINGTON COUNTY LIBRARY SYSTEM" 19423 "403 SOUTH FIR AVENUE
COLLINS, MS 39428
" 31.641282 -89.555444 1 2 4.93 30997 190 303 30 21 410705 4.5 3361.605 414066.605 92.9543020572508 0.000115734012750856 47.9215897427737 107.462065194428 8.6594365609725e-05 35.8558349801476
"LAMAR COUNTY LIBRARY SYSTEM" 60099 "144 SHELBY SPEIGHTS DRIVE
PURVIS, MS 39475
" 31.143123 -89.405175 1 3 16.5 49153 2586 5260 67 31 743253 2.25 6531.6825 749784.6825 58.1472543631521 0.000295761455304164 221.757408860971 71.9562056495209 0.000193136115076837 144.810500722169
"WAYNESBORO-WAYNE COUNTY LIBRARY SYSTEM" 20490 "1103 A MISSISSIPPI DRIVE
WAYNESBORO, MS 39367
" 31.683388 -88.646765 1 0 7.5 42881 1827 4788 63 16 644987 4.5 3891.15 648878.15 89.5048789636673 0.000124826438849409 80.9971487116927 125.567002622193 6.34233160502899e-05 41.1540039855775
