"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
ELBA, AL 36323
" 31.414525 -86.066332 1 0 2 19381 577 573 21 8 267536 7 2359.26 269895.26 96.2583219721826 0.000107925340349028 29.1285377940895 112.89969801285 7.84538822822244e-05 21.1743309565704
"GENEVA - EMMA KNOX KENAN LIBRARY" 8456 "312 SOUTH COMMERCE STREET
GENEVA, AL 36340
" 31.036254 -85.865089 1 0 2.5 17272 263 693 48 3 237723 7 2150.76 239873.76 67.9028608278042 0.000216882173041129 52.0243423243464 82.7084394845092 0.000146184170061372 35.0657465251008
"ENTERPRISE PUBLIC LIBRARY" 41446 "101 EAST GRUBBS STREET
ENTERPRISE, AL 36330
" 31.314037 -85.852791 1 0 5.6 54307 3613 3589 9 28 800994 3 4570.14 805564.14 86.5996842127006 0.000133342128478086 107.415637053219 98.0600743161793 0.000103995743434562 83.7752416235235
"HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY" 6613 "101 EAST FULTON STREET
HARTFORD, AL 36344
" 31.098268 -85.696746 1 0 2 22683 1170 583 39 10 318625 7 1688.73 320313.73 70.6366485886358 0.000200419432825252 64.1970960927408 80.3397666124001 0.000154931194220497 49.6265887141217
"OPP PUBLIC LIBRARY" 13188 "1604 NORTH MAIN STREET
OPP, AL 36467
" 31.307106 -86.254976 1 0 4 27587 1081 994 24 9 386323 4.5 2380.38 388703.38 93.2104921168441 0.000115098694635726 44.7392516384945 111.003268420595 8.11574638535667e-05 31.5461805121092
"SAMSON PUBLIC LIBRARY" 5906 "200 NORTH JOHNSON STREET
SAMSON, AL 36477
" 31.116736 -86.045997 1 0 0.2 8055 178 202 20 7 110230 7 1270.26 111500.26 76.3184271409105 0.000171688488533944 19.1433111105417 89.5839288155393 0.000124606239578616 13.893628110638
"SLOCOMB PUBLIC LIBRARY" 5956 "134 SOUTH DALTON AVENUE
SLOCOMB, AL 36375
" 31.107025 -85.593672 1 0 1 8843 116 0 0 10 116917 7 1400.76 118317.76 71.0470191163141 0.000198110857444803 23.4400328845484 83.060136453453 0.000144948831785148 17.1500210914355
"DOTHAN HOUSTON COUNTY LIBRARY SYSTEM" 103402 "445 NORTH OATES STREET
DOTHAN, AL 36303
" 31.228696 -85.3947051 1 3 18.5 109900 4306 4664 160 152 1554230 2.25 9754.635 1563984.635 80.4612872952562 0.000154463562451717 241.578638341848 87.5526613394311 0.000130455170353424 204.029881989063
"DALEVILLE PUBLIC LIBRARY" 7948 "308 DONNELL BOULEVARD
DALEVILLE, AL 36322
" 31.316559 -85.706779 1 0 2.45 20582 965 2102 56 51 310460 7 2036.58 312496.58 85.7399568191943 0.000136029618195543 42.5087904648129 98.4068003032299 0.000103264198391895 32.2697088339086
"NORTHWEST REGIONAL LIBRARY SYSTEM" 195992 "898 WEST 11TH STREET
PANAMA CITY, FL 32401
" 30.167948 -85.67189 1 7 41.56 274636 7870 14623 211 166 3872890 2.25 19463.46 3892353.46 7.20025659102846 0.0192887486212242 75078.6274348921 10.8528962183255 0.00849001973755059 33046.1577009233
"WEST FLORIDA PUBLIC LIBRARY SYSTEM" 303907 "239 NORTH SPRING STREET
PENSACOLA, FL 32502
" 30.415731 -87.218916 1 6 85 221270 16662 15924 372 178 3312974 2.25 33263.7225 3346237.7225 99.050679267256 0.000101926024083651 341.068706693156 149.51035828352 4.47360294424273e-05 149.697389275121
"GADSDEN COUNTY PUBLIC LIBRARY" 48096 "732 S. PAT THOMAS PARKWAY
QUINCY, FL 32351
" 30.576529 -84.592494 1 2 12 145350 3233 7737 107 79 2037106 3 6128.64 2043234.64 69.6585421053854 0.000206087304233185 421.084718873463 88.8171548585134 0.000126767021402187 259.014769338569
"LEROY COLLINS LEON COUNTY PUBLIC LIBRARY SYST" 281292 "200 WEST PARK AVENUE
TALLAHASSEE, FL 32301
" 30.442224 -84.283729 1 6 103.5 672719 33894 44656 261 347 9785505 2.25 34512.21 9820017.21 82.9657070399376 0.00014527897355105 1426.64202052245 107.887084146296 8.59134360617026e-05 843.671420696154
"WALTON COUNTY PUBLIC LIBRARY SYSTEM" 59793 "3 CIRCLE DRIVE
DEFUNIAK SPRINGS, FL 32435
" 30.718447 -86.115975 1 3 17 92454 5497 10174 59 36 1408012 2.25 6586.0275 1414598.0275 53.5787496291255 0.000348349227306487 492.774129828906 73.0864826574869 0.000187208635012534 264.824965819698
"PANHANDLE PUBLIC LIBRARY COOPERATIVE SYSTEM" 109807 "4487 LAFAYETTE ST. SUITE 4
MARIANNA, FL 32446
" 30.773875 -85.222048 0 13 38.7999999999999 145725 6371 15455 92 221 2189304 2.25 13231.9725 2202535.9725 53.2194466441221 0.000353068758767115 777.646641950495 60.1637938533809 0.000276267355780439 608.488789133874
"SANTA ROSA COUNTY LIBRARY SYSTEM" 159785 "6275 DOGWOOD DR
MILTON, FL 32570
" 30.663257 -87.0549 0 5 25 104190 3506 8639 136 86 1517993 2.25 14535.4875 1532528.4875 95.3371009996487 0.000110021133852673 168.610521856272 133.245305528975 5.63243470786871e-05 86.3186664379253
"SHALIMAR PUBLIC LIBRARY" 734 "6 TENTH AVENUE
SHALIMAR, FL 32579
" 30.446028 -86.578914 1 0 0.43 4016 99 209 3 3 56386 22.5 559.95 56945.95 63.3200660732946 0.000249411963438627 14.2030011993779 90.1518634968372 0.000123041207175762 7.00669843177058
"APALACHICOLA MUNICIPAL LIBRARY" 2269 "74 SIXTH STREET
APALACHICOLA, FL 32320
" 29.725679 -84.986554 1 0 0.75 950 400 0 5 6 17885 14.25 1082.4975 18967.4975 44.577799821879 0.00050322561658023 9.54493062442148 50.3498328507338 0.000394460874978329 7.48193565999927
"OKALOOSA COUNTY PUBLIC LIBRARY COOPERATIVE" 190666 "206 N. PARTIN DR.
NICEVILLE, FL 32578
" 30.527596 -86.469707 0 6 51.75 269420 15636 27019 315 153 4067955 2.25 20632.455 4088587.455 60.0831525374723 0.000277009444465539 1132.57733955832 83.0265823256739 0.000145066013879703 593.115084495408
"LYNN HAVEN PUBLIC LIBRARY" 19068 "901 OHIO AVENUE
LYNN HAVEN, FL 32444
" 30.245068 -85.648641 1 0 3.75 27199 872 621 24 8 373668 4.5 3136.68 376804.68 11.6798395707607 0.00733037588640971 2762.11994015833 15.2254961661302 0.00431377104944905 1625.44911988091
"SOUTHWEST GEORGIA REGIONAL LIBRARY SYSTEM" 43433 "301 S. MONROE STREET
BAINBRIDGE, GA 39819
" 30.903936 -84.570008 1 2 18.64 171593 5390 10272 92 64 2438391 3 6704.97 2445095.97 84.0984887570011 0.000141391602511612 345.716037492984 107.662768588365 8.62718105848103e-05 210.942856385523
