"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 41.06512 -73.436574 72161 1 0 0 1 3.15 1 4.15 181500 186 0 117150 298836 170295 15975 186270 23265 18915 6809 48989 63587 298846 0 0 0 0 0 0 26140 1358 555 2940 5811 0 3 40 43 27 2170 41649 4492 2662 49883 19647 40 286 1051 324 209 3 8018 5471 62 10 7790 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "33 HIGHLAND AVE." "NORWALK" 6853 2038385038 "FAIRFIELD" 945438 "NP" "SO" "Y" "N" 423379 2.25 6547.38 503013.8646 638827.608042 93.355246644629
"CT" "CT0151" "13500" "FERGUSON LIBRARY" 12 126456 "ONE PUBLIC LIBRARY PLAZA
STAMFORD, CT 06904
(41.048979, -73.538892)" "ONE PUBLIC LIBRARY PLAZA
STAMFORD, CT 06904
" 41.048979 -73.538892 103961 1 3 1 22.35 22.35 64.5 86.85 7140000 3175 0 1283648 8426823 4664311 1616055 6280366 487251 179286 118057 784594 1445293 8510253 422522 0 0 0 422522 422522 397181 3558 11898 4572 36293 47 29 40 69 313 7090 731746 143945 65956 936192 382843 33608 1219 442 1973 757 39 57682 40024 1726 200 234283 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "1 PUBLIC LIBRARY PLAZA" "STAMFORD" 6904 2039641000 "FAIRFIELD" 945438 "NP" "MO" "Y" "N" 5802905 2.25 21563.28 6814627.8876 8654577.417252 89.0964705370235
"CT" "CT0174" "15800" "WESTPORT LIBRARY" 21 27308 "20 JESUP ROAD
WESTPORT, CT 06880
(41.140755, -73.361705)" "20 JESUP ROAD
WESTPORT, CT 06880
" 41.140755 -73.361705 22450 1 0 0 8.13 26.33 19.03 45.36 4323704 69074 0 1004516 5397294 3368255 706979 4075234 218277 43312 56282 317871 938784 5331889 0 0 0 0 0 0 142154 1181 8555 3057 18520 166 12 40 52 324 3437 409845 132936 16276 663318 182996 26240 2746 4863 2095 857 117 70876 31835 2023 52 42914 -1 2015 2013-07-01 2014-06-30 1 1 0 6 0 "ME" "20 JESUP ROAD" "WESTPORT" 6880 2032914800 "FAIRFIELD" 945438 "NP" "SO" "Y" "N" 2206529 3 9261.72 2592475.1424 3292443.430848 99.8678929842407
"DE" "DE0005" "13" "HARRINGTON PUBLIC LIBRARY" 31 12346 "110 CENTER STREET
HARRINGTON, DE 19952
(38.928421, -75.575476)" "110 CENTER STREET
HARRINGTON, DE 19952
" 38.928421 -75.575476 12346 1 0 0 0 2 1.45 3.45 134461 36626 0 7286 178373 100675 23181 123856 29335 0 1801 31136 23380 178372 0 0 0 0 0 0 19177 19770 755 2565 1350 0 0 31 31 3 2340 36287 5025 3528 43195 12388 2676 12345 11644 189 90 9 2395 1689 132 8 7257 963 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "110 CENTER STREET" "HARRINGTON" 19952 3023984647 "KENT" 171987 "CI" "SO" "Y" "N" 277065 4.5 2184.21 326721.5757 414936.401139 93.0625126956642
"DE" "DE0010" "18" "LEWES PUBLIC LIBRARY" 32 17602 "111 ADAMS AVENUE
LEWES, DE 19958
(38.767708, -75.141499)" "111 ADAMS AVENUE
LEWES, DE 19958
" 38.767708 -75.141499 17602 1 0 0 3.15 4.92 2.73 7.65 183775 79468 0 154613 417856 313370 67734 381104 28107 5330 1785 35222 55042 471368 0 951523 0 1001682 1953205 3906410 48680 19770 2243 2565 3568 0 4 31 35 94 2569 149519 1088 11391 197644 47004 14101 42393 31193 766 292 38 13122 8112 308 25 11098 2966 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "111 ADAMS AVENUE" "LEWES" 19958 3026452733 "SUSSEX" 210849 "LD" "SO" "Y" "N" 710730 4.5 3523.77 835676.9109 1061309.676843 92.5932245205625
"DE" "DE0011" "19" "MILFORD PUBLIC LIBRARY" 31 26077 "11 S.E. FRONT STREET
MILFORD, DE 19963
(38.912449, -75.427281)" "11 S.E. FRONT STREET
MILFORD, DE 19963
" 38.912449 -75.427281 26077 1 0 0 0.5 3.38 8 11.38 432542 98204 0 106359 637105 308017 34539 342556 68986 0 0 68986 181708 593250 0 0 0 0 0 0 46997 19770 3080 2565 3930 0 3 31 34 79 3120 203319 9033 12238 157143 38116 8330 31429 35232 300 300 0 4237 4237 0 34 24718 5522 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "11 S.E. FRONT STREET" "MILFORD" 19963 3024228996 "SUSSEX" 210849 "LD" "SO" "Y" "N" 704648 3 4053.93 829181.2581 1053060.197787 89.7600171368388
"DE" "DE0015" "22" "NEW CASTLE PUBLIC LIBRARY" 21 28130 "424 DELAWARE STREET
NEW CASTLE, DE 19720
(39.66111, -75.565671)" "424 DELAWARE STREET
NEW CASTLE, DE 19720
" 39.66111 -75.565671 28130 1 0 0 2.63 4.13 4.3 8.43 359791 134051 0 297998 791840 346018 75003 421021 35189 0 7031 42220 335935 799176 0 9063 0 5446 14509 29018 30067 19770 1775 2565 2918 0 3 31 34 96 2600 101118 10004 8110 109767 31328 3981 31348 29512 521 122 39 4381 2212 135 22 20882 2921 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "424 DELAWARE STREET" "NEW CASTLE" 19720 3023281995 "NEW CASTLE" 552778 "CO" "SO" "Y" "N" 454118 3 3796.2 535759.614 680414.70978 58.1824768592493
"DE" "DE0017" "24" "REHOBOTH BEACH PUBLIC LIBRARY" 32 14537 "226 REHOBOTH AVENUE
REHOBOTH BEACH, DE 19971
(38.71584, -75.082919)" "226 REHOBOTH AVENUE
REHOBOTH BEACH, DE 19971
" 38.71584 -75.082919 14537 1 0 0 2 4.88 1.4 6.28 189771 105669 0 124899 420339 205244 63134 268378 20165 3115 6180 29460 109488 407326 0 0 0 0 0 0 33566 19770 1885 2565 1741 0 10 31 41 108 2756 98873 2976 8828 86365 16397 8634 22634 17440 456 154 0 4690 2355 0 21 8940 2998 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "226 REHOBOTH AVE" "REHOBOTH BEACH" 19971 3022278044 "SUSSEX" 210849 "LD" "SO" "Y" "N" 485845 4.5 2904.495 571836.90915 726232.8746205 95.0756777492861
"DE" "DE0020" "27" "SMYRNA PUBLIC LIBRARY" 22 33116 "107 SOUTH MAIN STREET
SMYRNA, DE 19977
(39.299674, -75.604654)" "107 SOUTH MAIN STREET
SMYRNA, DE 19977
" 39.299674 -75.604654 33116 1 0 0 0 2 3.53 5.53 301839 88070 0 22727 412636 221194 42573 263767 19811 4024 2646 26481 51939 342187 0 0 0 0 0 0 24024 19770 833 2565 2272 0 2 31 33 7 2782 84713 200 7687 86947 25685 5517 27682 14284 177 165 12 3226 3132 94 7 11688 3014 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "107 SOUTH MAIN STREET" "SMYRNA" 19977 3026534579 "KENT" 171987 "CI" "SO" "Y" "N" 353083 3 3809.94 417564.7398 530307.219546 74.4282389892153
"DE" "DE0022" "29" "WILMINGTON INSTITUTE LIBRARY" NA 62169 "10 EAST 10TH STREET
WILMINGTON, DE 19801
(0.0, 0.0)" "10 EAST 10TH STREET
WILMINGTON, DE 19801
" 39.745197 -75.547473 62169 1 1 0 7.88 7.88 19.76 27.64 1747078 365615 0 35014 2147707 1406364 372120 1778484 38849 18176 0 57025 401342 2236851 0 0 0 0 0 0 161008 19770 4674 2565 8506 0 0 31 31 244 4811 126296 52167 30343 131956 13321 3977 31526 47555 151 45 65 4748 3025 1413 45 50993 6259 2015 2013-07-01 2014-06-30 1 2 0 0 7 "NO" "10 EAST 10TH STREET" "WILMINGTON" 19801 3025717402 "NEW CASTLE" 552778 "CC" "MO" "Y" "N" 2269641 2.25 8342.4075 2665240.586775 3384855.54520425 54.9093350199944
"DE" "DE0026" "6" "CORBIT-CALLOWAY MEMORIAL LIBRARY" 31 16232 "115 HIGH STREET
ODESSA, DE 19730
(39.454694, -75.655652)" "115 HIGH STREET
ODESSA, DE 19730
" 39.454694 -75.655652 16232 1 0 0 0.88 0.88 3.35 4.23 176910 59880 0 39550 276340 199014 28391 227405 14335 0 0 14335 34600 276340 0 0 0 0 0 0 39374 19770 438 2565 1155 0 0 31 31 109 1999 47158 16434 2608 57095 28717 2784 21964 11506 244 99 21 6474 4550 371 4 1588 478 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "PO BOX 128" "ODESSA" 19730 3023788838 "NEW CASTLE" 552778 "CO" "SO" "Y" "N" 534168 4.5 2825.82 628282.7694 797919.117138 69.703338803589
"DE" "DE0027" "7" "DELAWARE CITY PUBLIC LIBRARY" 41 7353 "250 FIFTH STREET
DELAWARE CITY, DE 19706
(39.571461, -75.592415)" "250 FIFTH STREET
DELAWARE CITY, DE 19706
" 39.571461 -75.592415 7353 1 0 0 1 1 2 3 176185 31688 0 5989 213862 90626 11841 102467 37415 0 12488 49903 54583 206953 0 0 0 0 0 0 19754 19770 883 2565 2431 0 0 31 31 82 2080 25143 4899 1567 27515 6218 428 9035 20418 80 31 1 655 257 6 11 3640 833 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "250 FIFTH STREET" "DELAWARE CITY" 19706 3028344148 "NEW CASTLE" 552778 "CO" "SO" "Y" "N" 301445 7 1994.13 355023.7821 450880.203267 62.4367728728333
"DE" "DE0029" "9" "DOVER PUBLIC LIBRARY" 13 61194 "35 LOOCKERMAN PLAZA
DOVER, DE 19901
(39.165299, -75.50791)" "35 LOOCKERMAN PLAZA
DOVER, DE 19901
" 39.165299 -75.50791 61194 1 0 0 7 7.5 11.4 18.8999999999999 1324138 280338 0 40 1604516 712702 376774 1089476 158002 32319 68693 259014 236493 1584983 0 160025 0 0 160025 320050 100262 19770 8946 2565 9514 0 3 31 34 191 3432 352962 24825 37590 480332 163928 17219 72017 83854 1305 364 285 22012 11003 4879 81 56037 16397 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "45 S. STATE STREET" "DOVER" 19901 3027367032 "KENT" 171987 "CI" "SO" "Y" "N" 1549514 2.25 6965.59499999998 1821081.12615 2312773.0302105 77.7388188696277
"DE" "DE0032" "DE0032" "KENT COUNTY PUBLIC LIBRARY" 41 56937 "497 SOUTH RED HAVEN LANE
DOVER, DE 19901
(39.080051, -75.55067)" "497 SOUTH RED HAVEN LANE
DOVER, DE 19901
" 39.080051 -75.55067 56937 1 0 1 2.05 4.68 5 9.68 657438 165477 0 17707 840622 352317 147192 499509 31644 17310 0 48954 282938 831401 0 0 0 0 0 0 42897 19770 2588 2565 5995 0 0 31 31 97 5013 112789 3838 12260 171047 41146 7486 49835 37273 371 148 33 14520 11715 427 19 15153 4422 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "497 SOUTH RED HAVEN LANE" "DOVER" 19901 3026986440 "KENT" 171987 "CO" "MO" "Y" "N" 671356 2.25 5295.2475 791681.959575 1005436.08866025 83.7885650608196
"DE" "DE0046" "DE0046" "DEPARTMENT OF COMMUNITY SERVICES" 21 434965 "77 READS WAY
NEW CASTLE, DE 19720
(39.686953, -75.612016)" "77 READS WAY
NEW CASTLE, DE 19720
" 39.686953 -75.612016 434965 0 9 0 26.61 48.27 97.66 145.93 10456587 1826202 2053 71989 12356831 6102210 2524340 8626550 961852 60000 445982 1467834 2292241 12386625 148240 1745663 0 136133 2030036 4060072 739817 19770 67459 2565 98008 0 2 31 33 1960 23163 1825915 227800 179517 3711329 1377082 130156 303190 205313 4830 2102 354 118592 83569 4665 278 281324 65375 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "77 READS WAY" "NEW CASTLE" 19720 3023955617 "NEW CASTLE" 552778 "CO" "MA" "Y" "N" 11806682 2.25 51249.6375 13873780.015875 17619700.6201613 59.6434584269134
"MD" "MD0008" "MD0008" "CECIL COUNTY PUBLIC LIBRARY" 21 101694 "301 NEWARK AVENUE
ELKTON, MD 21921
(39.619614, -75.835391)" "301 NEWARK AVENUE
ELKTON, MD 21921
" 39.619614 -75.835391 101694 1 6 1 10.85 39.93 29.37 69.3 4400128 1096638 0 258541 5755307 2841810 1044050 3885860 340078 50066 210265 600409 1104330 5590599 238620 208395 0 0 447015 447017 273425 74502 23748 56658 33549 0 21 9 30 660 17778 512030 101642 49083 1136630 300120 -1 4095 9274 1715 918 186 47508 40183 2340 112 143588 79471 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "301 NEWARK AVENUE" "ELKTON" 21921 4109965600 "CECIL" 102383 "CO" "MO" "Y" "N" 4313006 2.25 17259.345 5066410.45365 6434341.2761355 72.4064746096416
"MD" "MD0013" "MD0013" "HARFORD COUNTY PUBLIC LIBRARY" 22 246489 "1221-A BRASS MILL ROAD
BELCAMP, MD 21017
(39.477046, -76.236768)" "1221-A BRASS MILL ROAD
BELCAMP, MD 21017
" 39.477046 -76.236768 246489 0 11 2 39.06 73.97 152.669999999999 226.64 16158310 2662870 7610 957418 19786208 9405242 3708272 13113514 1824229 653709 739987 3217925 2879796 19211235 2e+05 0 0 0 2e+05 454431 767836 88577 85699 124797 106081 5636 44 9 53 1279 30577 1839017 453549 191239 4129644 1266099 -1 13292 14905 4230 2689 559 206826 102959 23191 351 432919 105000 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "1221-A BRASS MILL ROAD" "BELCAMP" 21017 4105756761 "HARFORD" 250105 "CO" "MA" "Y" "N" 12507430 2.25 50634.0075 14692934.888775 18660027.3087443 95.9758051761928
"MD" "MD0015" "MD0015" "KENT COUNTY PUBLIC LIBRARY" 42 20204 "408 HIGH STREET
CHESTERTOWN, MD 21620
(39.210904, -76.069372)" "408 HIGH STREET
CHESTERTOWN, MD 21620
" 39.210904 -76.069372 20204 1 2 0 4 8 6 14 561518 148738 0 122843 833099 440477 251445 691922 53127 0 15580 68707 148628 909257 0 0 0 0 0 0 53127 75033 1929 30752 3807 0 17 9 26 65 4881 88225 8825 13728 136257 26091 -1 2287 3904 406 169 7 7818 4140 76 42 25393 24347 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "408 HIGH STREET" "CHESTERTOWN" 21620 4107783636 "KENT" 19820 "CO" "MO" "Y" "N" 767954 4.5 4827.54 904154.4018 1148276.090286 97.5225855723713
"NJ" "NJ0001" "ATLANTIC COUNTY" "ATLANTIC COUNTY LIBRARY" 22 204510 "40 FARRAGUT AVENUE
MAYS LANDING, NJ 08330
(39.450681, -74.725879)" "40 FARRAGUT AVENUE
MAYS LANDING, NJ 08330
" 39.450681 -74.725879 189170 1 9 1 23 29 72.19 101.19 9203492 94308 0 277195 9574995 3934300 1924331 5858631 435516 157117 136914 729547 1165697 7753875 0 0 0 0 0 0 411657 12128 18958 6240 32831 21881 15 28 43 1288 30584 822750 27775 57465 933690 253067 90226 4480 5030 1825 915 153 24827 16445 1002 131 183024 51519 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "40 FARRAGUT AVENUE" "MAYS LANDING" 8330 6096252776 "ATLANTIC" 275209 "CO" "MO" "Y" "N" 6047437 2.25 28982.925 7109411.31225 9028952.3665575 41.1258214010129
"NJ" "NJ0002" "ABSECON" "ABSECON PUBLIC LIBRARY" 22 8411 "305 NEW JERSEY AVENUE
ABSECON, NJ 08201
(39.428434, -74.504363)" "305 NEW JERSEY AVENUE
ABSECON, NJ 08201
" 39.428434 -74.504363 7780 1 0 0 0 0 3.03 3.03 268708 3656 0 8430 280794 128100 30022 158122 26193 650 1831 28674 74661 261457 0 0 0 0 0 1450 28717 0 1229 0 1584 0 2 28 30 71 2392 21275 826 6028 14956 2660 0 6510 1952 62 54 0 2957 957 0 10 14713 274 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "305 NEW JERSEY AVENUE" "ABSECON" 8201 6096462228 "ATLANTIC" 275209 "CI" "SO" "Y" "N" 411263 7 2220.81 483776.0577 614395.593279 42.1859179835212
"NJ" "NJ0003" "ATLANTIC CITY" "ATLANTIC CITY FREE PUBLIC LIBRARY" 13 39558 "1 N. TENNESSEE AVENUE
ATLANTIC CITY, NJ 08401
(39.362151, -74.428049)" "1 N. TENNESSEE AVENUE
ATLANTIC CITY, NJ 08401
" 39.362151 -74.428049 36591 1 1 0 8.75 8.75 27.74 36.49 4455604 21255 0 85526 4562385 2017009 802149 2819158 147739 46062 81567 275368 1272282 4366808 575132 0 0 0 575132 626644 75622 3628 12153 760 11142 0 14 28 42 300 4820 586625 85668 36096 341083 59237 3179 434 486 682 420 157 18975 12477 1434 72 81370 -1 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "1 N. TENNESSEE AVENUE" "ATLANTIC CITY" 8401 6093452269 "ATLANTIC" 275209 "CI" "MO" "Y" "N" 1293061 3 9033.72 1523450.8224 1934782.544448 47.2933779042544
"NJ" "NJ0004" "LINWOOD" "LINWOOD PUBLIC LIBRARY" 22 7092 "301 DAVIS AVENUE
LINWOOD, NJ 08221
(39.354891, -74.570342)" "301 DAVIS AVENUE
LINWOOD, NJ 08221
" 39.354891 -74.570342 6560 1 0 0 0.77 0.77 4.44 5.21 340302 3107 0 51118 394527 209925 72274 282199 26013 3638 4578 34229 69694 386122 0 0 0 0 0 32097 34438 10838 2443 0 1729 0 25 28 53 51 2916 28952 1298 3456 41848 14576 1718 0 535 182 134 11 3527 2836 142 7 3972 -1 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "301 DAVIS AVENUE" "LINWOOD" 8221 6099267991 "ATLANTIC" 275209 "CI" "SO" "Y" "N" 502908 7 2270.82 591059.2194 750645.208638 47.0636444769339
"NJ" "NJ0005" "MARGATE CITY" "MARGATE CITY PUBLIC LIBRARY" 22 6354 "8100 ATLANTIC AVENUE
MARGATE, NJ 08402
(39.328037, -74.499315)" "8100 ATLANTIC AVENUE
MARGATE, NJ 08402
" 39.328037 -74.499315 5877 1 0 0 1.75 2.63 5.21 7.84 1282364 2762 0 30323 1315449 568437 111176 679613 89455 36909 24687 151051 403339 1234003 0 0 0 0 0 53013 62223 10383 2106 4977 6599 420 29 28 57 89 3016 131999 7325 9940 108430 12486 7099 119 1056 204 72 0 4494 2368 0 14 23428 29617 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "8100 ATLANTIC AVENUE" "MARGATE" 8402 6098224700 "ATLANTIC" 275209 "CI" "SO" "Y" "N" 923851 7 2510.34 1083842.7678 1376480.315106 49.1245679987721
"NJ" "NJ0006" "NORTHFIELD" "OTTO BRUYNS PUBLIC LIBRARY" 22 8624 "241 W. MILL ROAD
NORTHFIELD, NJ 08225
(39.367027, -74.55614)" "241 W. MILL ROAD
NORTHFIELD, NJ 08225
