"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
" 30.914583 -99.783454 2148 1 0 0 0 0.89 0 0.89 42260 0 0 25795 68055 NA NA NA 2483 0 997 3480 NA 63723 0 0 0 0 0 0 10622 0 277 0 1340 0 0 51 51 23 1755 9960 598 1263 5520 1027 0 0 0 148 27 2 2400 590 25 10 2340 5772 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 404" "MENARD" 76859 3253962717 "MENARD" 2147 "NP" "SO" "Y" "N" 159856 14.25 1051.77 188262.0909 239092.855443 51.2528079007607 0.000380684043265509 91.0188349259372
"TX" "TX0207" "292" "CROCKETT COUNTY PUBLIC LIBRARY" 33 3807 "1201 AVE G
OZONA, TX 76943
(30.708798, -101.20321)" "1201 AVE G
OZONA, TX 76943
" 30.708798 -101.20321 3807 1 0 0 0 3 0.5 3.5 211186 0 0 0 211186 102667 51413 154080 20370 5902 3919 30191 26915 211186 0 0 0 7654 7654 2728 21730 9337 1610 3174 9 0 3 51 54 8 2572 21853 1165 2332 18989 4376 411 0 10 102 20 17 2110 1198 167 12 8962 4186 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 3030" "OZONA" 76943 3253923565 "CROCKETT" 3812 "CO" "SO" "Y" "N" 304181 10 1667.1 357842.277 454459.69179 69.1631860615591 0.000209049925722857 95.0047648127321
"TX" "TX0252" "333" "COKE COUNTY LIBRARY" 42 3210 "706 AUSTIN ST
ROBERT LEE, TX 76945
(31.893255, -100.486026)" "706 AUSTIN ST
ROBERT LEE, TX 76945
" 31.893255 -100.486026 3210 1 0 0 0.5 0.5 0 0.5 19605 0 0 82 19687 NA NA NA 1852 0 33 1885 NA 17984 0 0 0 0 0 0 8035 0 247 0 40 0 0 51 51 5 998 1675 35 560 2386 402 0 0 0 37 32 1 193 113 5 2 157 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 637" "ROBERT LEE" 76945 3254532495 "COKE" 3254 "CO" "SO" "Y" "N" 108341 10 1038 127973.43 162526.2561 32.1248557791831 0.000968986277497848 157.485711894001
"TX" "TX0257" "339" "ROTAN PUBLIC LIBRARY" 43 3856 "404 E SAMMY BAUGH AVE
ROTAN, TX 79546
(32.852766, -100.46229)" "404 E SAMMY BAUGH AVE
ROTAN, TX 79546
" 32.852766 -100.46229 3856 1 0 0 0 0.5 0 0.5 15073 0 0 2544 17617 NA NA NA 350 0 0 350 NA 17786 0 0 0 0 0 0 13935 0 418 0 1612 0 0 51 51 6 911 2325 97 778 1446 130 0 0 0 0 0 0 0 0 0 8 673 0 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "404 E SAMMY BAUGH AVE" "ROTAN" 79546 3257353362 "FISHER" 3831 "CI" "SO" "Y" "N" 207983 10 1231.8 244781.316 310872.27132 98.1657734543939 0.000103771910989459 32.2598096685101
"TX" "TX0262" "343" "TOM GREEN COUNTY LIBRARY SYSTEM" 13 114954 "33 W BEAUREGARD AVE
SAN ANGELO, TX 76903
(31.462311, -100.437386)" "33 W BEAUREGARD AVE
SAN ANGELO, TX 76903
" 31.462311 -100.437386 114954 1 2 0 8 20 12 32 2326096 0 0 129197 2455293 1050897 347494 1398391 272047 149350 71068 492465 391773 2282629 0 0 0 0 0 126614 255680 5977 10169 10479 4577 0 30 53 83 360 6876 351125 110988 48570 455994 174187 54629 1989 2210 933 525 60 23735 13010 875 82 62962 -1 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "33 W BEAUREGARD AVE" "SAN ANGELO" 76903 3256557321 "TOM GREEN" 116608 "CO" "MO" "Y" "N" 3523908 2.25 12559.395 4137666.85215 5254836.9022305 2.90797503003534 0.118254766237032 621409.509486999
"TX" "TX0278" "36" "REAGAN COUNTY LIBRARY" 33 3601 "300 COURTHOUSE SQ
BIG LAKE, TX 76932
(31.192569, -101.4612)" "300 COURTHOUSE SQ
BIG LAKE, TX 76932
" 31.192569 -101.4612 3601 1 0 0 1 1 1.72 2.72 160686 0 0 2689 163375 99588 36381 135969 8111 9251 2326 19688 9094 164751 0 0 0 0 0 0 15536 756 484 263 447 4 2 51 53 25 2325 12361 7417 2130 6306 1968 472 3 27 62 62 0 1054 1054 0 13 4828 -1 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "300 COURTHOUSE SQ" "BIG LAKE" 76932 3258842854 "REAGAN" 3755 "CO" "SO" "Y" "N" 214981 10 1488.3 253269.081 321651.73287 64.8917689495322 0.00023747657332019 76.3847513244687
"TX" "TX0286" "368" "SCURRY COUNTY LIBRARY" 33 17302 "1916 23RD ST
SNYDER, TX 79549
(32.719205, -100.918723)" "1916 23RD ST
SNYDER, TX 79549
" 32.719205 -100.918723 17302 1 0 0 0 1 4.9 5.9 399199 0 0 17549 416748 201140 88050 289190 55628 4529 11660 71817 46183 407190 0 0 0 0 0 0 57860 8768 1415 843 2986 4 1 51 52 60 2521 64164 6838 8538 96759 25556 17607 83 66 506 358 28 8822 7720 230 21 6774 5371 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "1916 23RD ST" "SNYDER" 79549 3255735572 "SCURRY" 17328 "CO" "SO" "Y" "N" 811118 4.5 3220.77 952776.3609 1210025.978343 93.910778139197 0.000113388529159383 137.203065928956
"TX" "TX0287" "369" "SUTTON COUNTY LIBRARY" 33 4006 "306 E MULBERRY ST
SONORA, TX 76950
(30.573063, -100.645598)" "306 E MULBERRY ST
SONORA, TX 76950
" 30.573063 -100.645598 4006 1 0 0 0 1 1 2 185574 0 0 2598 188172 NA NA NA 6440 1500 1758 9698 NA 185574 0 0 0 0 0 0 17589 302 7079 231 0 0 0 51 51 14 2163 4765 184 1725 5976 2361 457 4 38 14 14 0 418 418 0 12 2284 45 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "306 E MULBERRY ST" "SONORA" 76950 3253872111 "SUTTON" 3972 "CO" "SO" "Y" "N" 321406 10 1501.8 377802.126 479808.70002 61.3446252297014 0.000265733902080662 127.501438108564
"TX" "TX0288" "37" "HOWARD COUNTY LIBRARY" 32 36147 "500 S MAIN ST
BIG SPRING, TX 79720
(32.250448, -101.475787)" "500 S MAIN ST
BIG SPRING, TX 79720
" 32.250448 -101.475787 36147 1 0 0 1 2 4.71 6.71 410226 0 0 32582 442808 226112 105859 331971 33996 0 4123 38119 71697 441787 0 0 0 0 0 0 67651 0 1661 0 1789 0 1 51 52 50 2412 73870 2022 12860 58679 17260 0 248 171 60 52 0 2100 2044 0 11 8170 1845 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "500 S MAIN ST" "BIG SPRING" 79720 4322642260 "HOWARD" 36651 "CO" "SO" "Y" "N" 925458 3 4259.73 1087769.7441 1381467.575007 84.7264431523555 0.000139303507024794 192.443278039512
"TX" "TX0297" "379" "COUNTY-CITY LIBRARY" 32 15037 "206 ELM ST
SWEETWATER, TX 79556
(32.471402, -100.406444)" "206 ELM ST
SWEETWATER, TX 79556
" 32.471402 -100.406444 15037 1 0 0 0 1 3.62 4.62 209573 0 0 28414 237987 121439 53717 175156 16346 4085 2638 23069 29639 227864 0 0 0 0 0 0 38515 1151 1242 752 196 0 0 51 51 26 2132 44690 5025 8675 46092 9708 1020 57 82 252 162 8 3168 2500 48 9 9453 810 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "206 ELM ST" "SWEETWATER" 79556 3252354978 "NOLAN" 15093 "CC" "SO" "Y" "N" 520132 4.5 2722.995 611740.34415 776910.2370705 71.7193409895954 0.000194413947895607 151.042186349388
"TX" "TX0334" "415" "WINTERS PUBLIC LIBRARY" 32 4944 "120 N MAIN ST
WINTERS, TX 79567
(31.957974, -99.962841)" "120 N MAIN ST
WINTERS, TX 79567
" 31.957974 -99.962841 4944 1 0 0 0 0.5 0.2 0.7 10060 0 0 12878 22938 NA NA NA 1690 0 984 2674 NA 32287 0 0 0 0 0 0 13785 0 438 0 97 0 0 51 51 15 1042 7163 996 1872 2174 589 0 0 0 12 11 0 146 134 0 6 837 143 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "120 N MAIN ST" "WINTERS" 79567 3257544251 "RUNNELS" 10416 "NP" "SO" "Y" "N" 186625 10 1588.2 220209.444 279665.99388 44.425346657383 0.000506685352047693 141.702662564856
"TX" "TX0356" "44" "FM BUCK RICHARDS MEMORIAL LIBRARY" 33 8330 "1106 S BLACKBURN ST
BRADY, TX 76825
(31.126692, -99.334208)" "1106 S BLACKBURN ST
BRADY, TX 76825
" 31.126692 -99.334208 8330 1 0 0 0 2.75 0 2.75 101233 0 0 21611 122844 64182 23143 87325 6754 3399 1221 11374 22321 121020 0 0 0 0 0 0 14958 1756 660 263 605 0 6 51 57 15 2065 15252 3300 5036 26572 2005 1539 20 15 26 20 1 960 619 64 7 2992 487 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "1106 S BLACKBURN ST" "BRADY" 76825 3255972617 "MCCULLOCH" 8199 "CO" "SO" "Y" "N" 211409 7 2161.8 249877.836 317344.85172 66.5277720567624 0.00022594047670599 71.7010470778085
"TX" "TX0407" "50" "BROWNWOOD PUBLIC LIBRARY" 33 37749 "600 CARNEGIE ST
BROWNWOOD, TX 76801
(31.717508, -98.981243)" "600 CARNEGIE ST
BROWNWOOD, TX 76801
" 31.717508 -98.981243 37749 1 1 0 1 1 9.58 10.58 238002 0 0 30286 268288 158461 25639 184100 30819 4000 0 34819 55679 274598 0 0 0 0 0 0 58392 2317 880 758 388 4 0 51 51 37 4231 88348 1316 22378 48853 16187 2551 78 32 48 48 0 1216 1216 0 28 20843 960 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "600 CARNEGIE ST" "BROWNWOOD" 76801 3256460155 "BROWN" 37653 "NP" "MO" "Y" "N" 777321 3 4984.41 915297.3297 1162427.608719 85.8873117363716 0.000135563252729999 157.582467701102
"TX" "TX0436" "79" "CLYDE PUBLIC LIBRARY" 32 8136 "125 OAK ST
CLYDE, TX 79510
(32.406515, -99.493918)" "125 OAK ST
CLYDE, TX 79510
" 32.406515 -99.493918 8136 1 0 0 0 0.93 0.95 1.88 84664 0 0 2315 86979 NA NA NA 9973 667 954 11594 NA 84120 0 0 0 0 0 0 15020 24 490 0 2067 0 1 51 52 3 1664 11065 2320 3857 15839 1073 291 8 25 55 23 0 617 405 0 7 2129 1016 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 1779" "CLYDE" 79510 3258935315 "CALLAHAN" 13513 "CI" "SO" "Y" "N" 228855 7 1990.56 270089.3052 343013.417604 85.7428263062256 0.000136020513557625 46.6568612196523
"TX" "TX0437" "80" "COLEMAN PUBLIC LIBRARY" 33 8543 "402 S COMMERCIAL AVE
COLEMAN, TX 76834
(31.828082, -99.423024)" "402 S COMMERCIAL AVE
COLEMAN, TX 76834
" 31.828082 -99.423024 8543 1 0 0 0 0.63 1 1.63 103364 0 7425 115628 226417 NA NA NA 11167 6342 1796 19305 NA 132056 18820 0 0 0 18820 11865 30499 1929 2769 0 2340 0 3 51 54 22 1731 25749 2395 8951 54241 6384 7799 18 34 74 42 10 2592 2003 186 35 12698 6002 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "402 S COMMERCIAL AVE" "COLEMAN" 76834 3256253043 "COLEMAN" 8430 "CI" "SO" "Y" "N" 464765 7 2038.53 546160.1301 693623.365227 63.6701903049514 0.000246676458178942 171.100555044355
"TX" "TX0438" "81" "MITCHELL COUNTY PUBLIC LIBRARY" 33 9402 "340 OAK ST
COLORADO CITY, TX 79512
(32.390206, -100.868251)" "340 OAK ST
COLORADO CITY, TX 79512
" 32.390206 -100.868251 9402 1 0 0 0 1 2.5 3.5 196153 0 0 8052 204205 96158 50359 146517 18034 1500 4768 24302 25334 196153 0 0 0 0 0 0 35362 247 737 0 1249 0 0 51 51 46 2046 62547 6301 5802 42467 10093 765 62 17 83 72 7 2802 2661 38 13 4948 665 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "340 OAK ST" "COLORADO CITY" 79512 3257283968 "MITCHELL" 9076 "CO" "SO" "Y" "N" 486707 7 2499.42 572371.5114 726911.819478 71.584551624522 0.000195146776506017 141.854498375255
"TX" "TX0453" "95" "CROSS PLAINS PUBLIC LIBRARY" 43 2127 "149 N MAIN ST
CROSS PLAINS, TX 76443
(32.125704, -99.165478)" "149 N MAIN ST
CROSS PLAINS, TX 76443
" 32.125704 -99.165478 2127 1 0 0 0 0.5 0 0.5 5500 0 0 23180 28680 NA NA NA 5917 0 0 5917 NA 42160 0 0 0 7190 7190 4812 16489 0 549 0 138 0 0 51 51 15 965 4775 228 1249 4967 2939 0 0 46 120 68 3 2465 739 6 8 1257 170 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 333" "CROSS PLAINS" 76443 2547257722 "CALLAHAN" 13513 "NP" "SO" "Y" "N" 223843 14.25 984.2925 263047.932225 334070.87392575 86.9347128668962 0.0001323163621017 44.2030427219908
"TX" "TX0500" "261" "MB NOELKE JR MEMORIAL LIBRARY" 42 1612 "101 S BROADWAY ST
MERTZON, TX 76941
(31.280147, -100.792757)" "101 S BROADWAY ST
MERTZON, TX 76941
" 31.280147 -100.792757 1612 1 0 0 0 0.5 0 0.5 34324 0 0 0 34324 NA NA NA 3280 1500 220 5000 NA 34324 0 0 0 0 0 0 10700 1041 455 51 70 0 0 51 51 0 972 2342 39 412 1660 592 125 0 0 2 2 0 92 92 0 9 1729 1048 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 766" "MERTZON" 76941 3258352704 "IRION" 1574 "CO" "SO" "Y" "N" 146330 14.25 764.13 172100.1321 218567.167767 25.5249615845214 0.00153486366715738 335.47080463906
"TX" "TX0503" "471" "STERLING COUNTY PUBLIC LIBRARY" 43 1219 "301 MAIN
STERLING CITY, TX 76951
(31.836113, -100.987017)" "301 MAIN
STERLING CITY, TX 76951
" 31.836113 -100.987017 1219 1 0 0 0 0.5 0.4 0.9 26876 0 0 2479 29355 NA NA NA 3741 0 0 3741 NA 33161 0 0 0 0 0 0 10210 0 270 0 0 0 0 51 51 15 1768 4075 268 997 1995 717 0 0 0 44 38 6 360 324 36 4 1080 86 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 1130" "STERLING CITY" 76951 3253782212 "STERLING" 1339 "CO" "SO" "Y" "N" 136615 14.25 656.1225 160607.213325 203971.16092275 44.331316653312 0.000508837065876411 103.788087047337
"TX" "TX0529" "375" "MARTIN COUNTY LIBRARY" 42 5312 "200 N ST MARY
STANTON, TX 79782
(32.130427, -101.788886)" "200 N ST MARY
STANTON, TX 79782
" 32.130427 -101.788886 5312 1 0 0 0 2 0 2 167451 0 0 2380 169831 NA NA NA 18935 0 2380 21315 NA 171277 0 0 0 0 0 0 26474 0 899 0 1720 0 0 51 51 29 1992 18567 10425 2915 11236 4688 0 71 108 20 12 8 145 124 21 16 2086 360 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 1187" "STANTON" 79782 4327562472 "MARTIN" 5460 "CO" "SO" "Y" "N" 379306 7 1415.52 445444.1784 565714.106568 94.7786747751586 0.000111321419634363 62.9760974503353
"TX" "TX0563" "324" "RANKIN PUBLIC LIBRARY" 43 1852 "310 E 10TH ST
RANKIN, TX 79778
(31.225862, -101.941256)" "310 E 10TH ST
RANKIN, TX 79778
" 31.225862 -101.941256 1852 1 1 0 0 1.35 0.7 2.05 98940 0 0 945 99885 71160 5950 77110 14984 0 0 14984 7791 99885 0 0 0 0 0 0 20708 0 510 0 261 0 0 51 51 29 2694 32214 3141 1247 17922 6273 0 26 21 31 31 0 402 402 0 8 9176 372 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 6" "RANKIN" 79778 4326932881 "UPTON" 3454 "CO" "MO" "Y" "N" 279964 14.25 1099.23 328843.9791 417631.853457 92.1859816701935 0.000117671213034265 49.1432467980335
"TX" "TX0677" "337" "CLAUD H GILMER MEMORIAL LIBRARY" 43 1884 "206 N HWY 377
ROCKSPRINGS, TX 78880
(30.015672, -100.20611)" "206 N HWY 377
ROCKSPRINGS, TX 78880
" 30.015672 -100.20611 1884 1 0 0 1 2.41 1.4 3.81 132185 0 0 43740 175925 91219 12652 103871 13824 5267 2357 21448 43943 169262 0 0 0 0 0 0 23203 4531 322 1067 507 163 1 51 52 47 2560 62300 44677 1074 32325 20067 1610 0 4 814 516 55 11653 8478 2423 36 27726 3744 2015 2013-09-01 2014-08-31 1 6 0 0 0 "ME" "PO BOX 157" "ROCKSPRINGS" 78880 8306838130 "EDWARDS" 1879 "NP" "SO" "Y" "N" 314647 14.25 1376.91 369747.9747 469579.927869 98.8295627313701 0.000102382623120082 48.0768247797672
"TX" "TX0680" "600" "MERKEL PUBLIC LIBRARY" 42 2592 "100 KENT
MERKEL, TX 79536
(32.47097, -100.012659)" "100 KENT
MERKEL, TX 79536
