"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 28.708493 -100.500772 41690 1 1 0 1 1 7 8 392344 0 0 11143 403487 210629 87442 298071 26441 0 0 26441 67751 392263 3e+06 0 0 0 3e+06 138091 52710 70 3813 0 4951 0 1 51 52 18 4752 83819 65753 17826 23361 7486 1 0 0 223 158 0 4039 3476 0 35 42066 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "589 E MAIN ST" "EAGLE PASS" 78852 8307732516 "MAVERICK" 57023 "CI" "MO" "Y" "N" 800971 3 4952.1 942930.027 1197521.13429 47.9703366199547
"TX" "TX0118" "207" "KIMBLE COUNTY LIBRARY" 33 4481 "208 N 10TH ST
JUNCTION, TX 76849
(30.489447, -99.770928)" "208 N 10TH ST
JUNCTION, TX 76849
" 30.489447 -99.770928 4481 1 0 0 0 2 1 3 104404 0 0 31747 136151 62274 11041 73315 19659 1500 3890 25049 26561 124925 0 0 0 0 0 0 20304 6162 1061 0 1392 0 6 0 6 49 2214 21164 143 3764 18605 2069 1044 0 1 50 36 5 1199 608 132 18 6521 451 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "208 N 10TH ST" "JUNCTION" 76849 3254462342 "KIMBLE" 4438 "CO" "SO" "Y" "N" 297288 10 1794.3 349926.291 444406.38957 99.1115902586475
"TX" "TX0207" "292" "CROCKETT COUNTY PUBLIC LIBRARY" 33 3807 "1201 AVE G
OZONA, TX 76943
(30.708798, -101.20321)" "1201 AVE G
OZONA, TX 76943
" 30.708798 -101.20321 3807 1 0 0 0 3 0.5 3.5 211186 0 0 0 211186 102667 51413 154080 20370 5902 3919 30191 26915 211186 0 0 0 7654 7654 2728 21730 9337 1610 3174 9 0 3 51 54 8 2572 21853 1165 2332 18989 4376 411 0 10 102 20 17 2110 1198 167 12 8962 4186 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 3030" "OZONA" 76943 3253923565 "CROCKETT" 3812 "CO" "SO" "Y" "N" 304181 10 1667.1 357842.277 454459.69179 96.8632846216797
"TX" "TX0240" "322" "QUEMADO PUBLIC LIBRARY" 43 14242 "19791 US 277
QUEMADO, TX 78877
(28.952917, -100.625419)" "19791 US 277
QUEMADO, TX 78877
" 28.952917 -100.625419 14242 1 0 0 0 0.75 0.5 1.25 25189 0 0 3258 28447 NA NA NA 839 0 65 904 NA 32369 0 0 0 4000 4000 0 10080 0 588 0 620 0 0 0 0 65 1476 6880 885 847 3580 1265 0 0 0 26 4 2 348 105 10 9 2814 5 2015 2013-10-01 2014-09-30 1 6 0 0 0 "NO" "PO BOX 210" "QUEMADO" 78877 8307571313 "MAVERICK" 57023 "NP" "SO" "Y" "N" 147994 4.5 2110.17 175621.8789 223039.786203 29.5009278911621
"TX" "TX0287" "369" "SUTTON COUNTY LIBRARY" 33 4006 "306 E MULBERRY ST
SONORA, TX 76950
(30.573063, -100.645598)" "306 E MULBERRY ST
SONORA, TX 76950
" 30.573063 -100.645598 4006 1 0 0 0 1 1 2 185574 0 0 2598 188172 NA NA NA 6440 1500 1758 9698 NA 185574 0 0 0 0 0 0 17589 302 7079 231 0 0 0 51 51 14 2163 4765 184 1725 5976 2361 457 4 38 14 14 0 418 418 0 12 2284 45 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "306 E MULBERRY ST" "SONORA" 76950 3253872111 "SUTTON" 3972 "CO" "SO" "Y" "N" 321406 10 1501.8 377802.126 479808.70002 84.5520806609834
"TX" "TX0311" "392" "EL PROGRESO MEMORIAL LIBRARY" 33 21695 "301 W MAIN ST
UVALDE, TX 78801
(29.208297, -99.790213)" "301 W MAIN ST
UVALDE, TX 78801
" 29.208297 -99.790213 21695 1 0 0 0 2 4.5 6.5 262000 0 0 103870 365870 154192 36778 190970 14626 3000 1000 18626 177515 387111 0 0 0 0 0 0 57310 23 2040 0 2262 0 0 51 51 116 2000 154869 1800 15003 50443 11862 -1 231 74 71 59 0 1850 1058 0 10 6091 3800 2015 2013-07-01 2014-06-30 1 6 0 0 0 "ME" "301 W MAIN ST" "UVALDE" 78801 8302782017 "UVALDE" 27117 "NP" "SO" "Y" "N" 802914 4.5 3903.825 943976.85525 1198850.6061675 60.7754549843937
"TX" "TX0346" "43" "KINNEY COUNTY PUBLIC LIBRARY" 33 3586 "510 S ELLEN
BRACKETTVILLE, TX 78832
(29.312731, -100.41511)" "510 S ELLEN
BRACKETTVILLE, TX 78832
" 29.312731 -100.41511 3586 1 0 0 0 1 2 3 124116 0 0 0 124116 66999 29878 96877 2994 1500 0 4494 22745 124116 0 0 0 0 0 0 5793 10048 174 731 212 361 0 51 51 26 1832 18250 5603 1201 9740 1725 856 11 80 517 212 6 3875 2559 93 18 5277 956 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 975" "BRACKETTVILLE" 78832 8305632884 "KINNEY" 3526 "CO" "SO" "Y" "N" 81475 10 1525.8 97110.936 123330.88872 22.3961454525501
"TX" "TX0420" "63" "DIMMIT COUNTY PUBLIC LIBRARY" 33 10897 "200 N 9TH ST
CARRIZO SPRINGS, TX 78834
(28.523819, -99.863232)" "200 N 9TH ST
CARRIZO SPRINGS, TX 78834
" 28.523819 -99.863232 10897 1 0 0 0 1 2 3 118166 0 0 16875 135041 72191 550 72741 9355 120 25 9500 25468 107709 0 0 0 0 0 10950 24721 0 352 0 350 0 0 51 51 45 2450 22604 19921 7210 7048 4522 0 10 3 61 40 6 1133 753 72 21 7406 713 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "200 N 9TH ST" "CARRIZO SPRINGS" 78834 8308765788 "DIMMIT" 11089 "CO" "SO" "Y" "N" 332029 4.5 1921.095 390721.61115 496216.4461605 80.1165937644329
"TX" "TX0508" "544" "REAL COUNTY PUBLIC LIBRARY" 43 1801 "225 MAIN ST
LEAKEY, TX 78873
(29.726371, -99.760366)" "225 MAIN ST
LEAKEY, TX 78873
" 29.726371 -99.760366 1801 1 0 0 0 1.05 0.08 1.13 5325 0 0 50509 55834 NA NA NA 1786 992 65 2843 NA 55345 0 0 0 0 0 0 17242 1027 794 190 1397 160 1 51 52 20 1920 21281 856 2390 89122 4022 80074 34 4 111 102 0 3559 3505 0 12 6600 -1 2015 2013-09-01 2014-08-31 1 6 0 0 0 "ME" "PO BOX 488" "LEAKEY" 78873 8302325199 "REAL" 3371 "CO" "SO" "Y" "N" 253429 14.25 939.4275 297611.060175 377966.04642225 66.651971538134
"TX" "TX0677" "337" "CLAUD H GILMER MEMORIAL LIBRARY" 43 1884 "206 N HWY 377
ROCKSPRINGS, TX 78880
(30.015672, -100.20611)" "206 N HWY 377
ROCKSPRINGS, TX 78880
" 30.015672 -100.20611 1884 1 0 0 1 2.41 1.4 3.81 132185 0 0 43740 175925 91219 12652 103871 13824 5267 2357 21448 43943 169262 0 0 0 0 0 0 23203 4531 322 1067 507 163 1 51 52 47 2560 62300 44677 1074 32325 20067 1610 0 4 814 516 55 11653 8478 2423 36 27726 3744 2015 2013-09-01 2014-08-31 1 6 0 0 0 "ME" "PO BOX 157" "ROCKSPRINGS" 78880 8306838130 "EDWARDS" 1879 "NP" "SO" "Y" "N" 314647 14.25 1376.91 369747.9747 469579.927869 57.2792449920819
"TX" "TX0678" "596" "MEDINA COMMUNITY LIBRARY" 43 5499 "13948 STATE HWY 16 N
MEDINA, TX 78055
(29.797284, -99.237298)" "13948 STATE HWY 16 N
MEDINA, TX 78055
" 29.797284 -99.237298 5499 1 0 0 0 1 0.62 1.62 68053 0 0 32629 100682 NA NA NA 5396 2292 1591 9279 NA 106392 0 0 0 0 0 0 11506 5398 425 851 1187 184 0 51 51 24 1977 32996 137 2441 11950 3333 3322 7 71 155 19 16 2069 517 271 6 1227 1227 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 300" "MEDINA" 78055 8305892825 "BANDERA" 20892 "NP" "SO" "Y" "N" 171116 7 1397.79 201841.1343 256338.240561 97.8624815851331
