"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
" 31.517218 -92.711742 22180 1 4 1 1 1.5 7 8.5 470095 59208 42432 14636 586371 254122 33438 287560 27687 8826 15009 51522 183282 522364 0 0 0 0 0 20149 67912 57657 2205 5333 3957 1047 20 63 83 63 7488 37475 53104 8409 258853 89070 4378 910 2211 178 42 42 2993 1040 1040 29 27059 35459 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "300 MAIN STREET" "COLFAX" 71417 3186279920 "GRANT" 22384 "CO" "MO" "Y" "N" 965086 4.5 4296.84 1134177.9228 1440405.961956 87.829449859306 0.000129634224831328 186.725910320589
"LA" "LA0004" "FSCS4013" "CLAIBORNE PARISH" 32 16412 "909 EDGEWOOD DRIVE
HOMER, LA 71040
(32.796098, -93.062697)" "909 EDGEWOOD DRIVE
HOMER, LA 71040
" 32.796098 -93.062697 16262 1 1 1 2 2 8.73 10.73 755000 38875 0 15685 809560 277600 61400 339000 32600 7500 7500 47600 131200 517800 0 0 0 0 0 1228300 75759 2060 511 1220 2962 221 1 63 64 123 3668 29824 1376 6297 38550 11573 2246 682 229 26 17 0 695 302 0 42 2200 3171 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "909 EDGEWOOD DRIVE" "HOMER" 71040 3189273845 "CLAIBORNE" 16412 "CO" "MO" "Y" "N" 1033505 4.5 3825.12 1213676.2404 1541368.825308 40.1617767981975 0.000619974980497562 955.610107409877
"LA" "LA0005" "13" "WINN PARISH" NA 14743 "200 NORTH ST. JOHN STREET
WINNFIELD, LA 71483
(0.0, 0.0)" "200 NORTH ST. JOHN STREET
WINNFIELD, LA 71483
" 31.9282871 -92.641188 14608 1 4 0 0 1 9 10 640368 61367 0 35391 737126 279975 47832 327807 73577 7247 2063 82887 122141 532835 754 0 0 0 754 1554188 78962 26502 555 0 1768 0 1 63 64 200 7608 84555 1854 15061 66167 26737 4377 376 465 208 199 0 6040 5729 0 29 9689 7424 2015 2014-01-01 2014-12-31 1 5 0 0 7 "NO" "200 NORTH. ST. JOHN SSTREET" "WINNFIELD" 71483 3186284478 "WINN" 14743 "CO" "MO" "Y" "N" 1060610 4.5 3490.305 1244997.35685 1581146.6431995 71.4796332045709 0.000195720073173844 309.462136705584
"LA" "LA0006" "FSCS4023" "JACKSON PARISH LIBRARY" 32 15994 "614 SOUTH POLK AVENUE
JONESBORO, LA 71251
(32.239855, -92.714715)" "614 SOUTH POLK AVENUE
JONESBORO, LA 71251
" 32.239855 -92.714715 15848 1 1 1 2.7 7.7 7.75 15.45 515409 46175 7903 39516 609003 456631 193805 650436 150122 28625 20702 199449 284696 1134581 0 0 0 0 0 957310 61229 6063 3338 780 3414 158 21 63 84 202 4098 119302 55618 10931 204974 47089 35279 1155 534 1656 1284 29 41386 28883 958 46 79103 15309 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "614 SOUTH POLK AVENUE" "JONESBORO" 71251 3182595697 "JACKSON" 15994 "CO" "MO" "Y" "N" 888449 4.5 4476.69 1044723.0573 1326798.282771 57.9660220735544 0.000297613758328856 394.87342347975
"LA" "LA0008" "FSCS4056" "UNION PARISH LIBRARY" 32 22539 "202 WEST JACKSON STREET
FARMERVILLE, LA 71241
(32.774639, -92.406084)" "202 WEST JACKSON STREET
FARMERVILLE, LA 71241
" 32.774639 -92.406084 22333 1 0 1 0.3 2.58 6.5 9.08 481423 55921 2821 14164 554329 202476 58354 260830 66238 6500 3197 75935 87068 423833 0 0 0 0 0 0 58885 2286 1151 0 1887 0 2 63 65 457 3136 85642 1560 9867 43480 18851 377 177 49 230 166 18 8872 6640 266 18 10649 6572 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "202 WEST JACKSON STREET" "FARMERVILLE" 71241 3183689226 "UNION" 22539 "CO" "MO" "Y" "N" 811750 4.5 4404.765 954901.07505 1212724.3653135 75.2771973284485 0.000176470906787303 214.01056842993
"LA" "LA0017" "FSCS4043" "SABINE PARISH" 43 24199 "705 MAIN STREET
MANY, LA 71449
(31.567697, -93.484276)" "705 MAIN STREET
MANY, LA 71449
" 31.567697 -93.484276 23978 1 4 0 0 3.1 6.48 9.58 768146 55178 0 15113 838437 217495 34224 251719 52466 4800 21303 78569 209557 539845 0 0 0 0 0 91126 67596 14015 3111 6980 6728 1269 1 63 64 218 5572 43758 4632 19117 68786 13342 4339 107 67 56 56 0 1472 1472 0 20 12671 7820 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "705 MAIN STREET" "MANY" 71449 3182564150 "SABINE" 24199 "CO" "MO" "Y" "N" 1010389 4.5 4703.865 1187658.65205 1508326.4881035 65.4093500478033 0.000233733161051608 352.545917962301
"LA" "LA0018" "FSCS4015" "DESOTO PARISH LIBRARY" 43 27142 "109 CROSBY STREET
MANSFIELD, LA 71052
(32.037399, -93.704605)" "109 CROSBY STREET
MANSFIELD, LA 71052
" 32.037399 -93.704605 26894 1 3 0 2 7 20.58 27.58 2465861 21875 0 239676 2727412 1203242 381475 1584717 113200 22930 47329 183459 366855 2135031 871 0 0 13466 14337 2540704 150560 17380 6351 361 19971 0 3 63 66 223 9828 143017 13998 12855 212230 38208 4811 296 392 740 489 53 21959 18112 660 60 23773 7320 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "109 CROSBY STREET" "MANSFIELD" 71052 3188726100 "DESOTO" 27142 "CO" "MO" "Y" "N" 2305065 3 6579.78 2704624.3926 3434872.978602 32.2479924727539 0.000961600393668128 3302.9752084237
"LA" "LA0023" "FSCS4041" "RED RIVER PARISH" NA 8669 "410 EAST CARROLL STREET
COUSHATTA, LA 71019
(0.0, 0.0)" "410 EAST CARROLL STREET
COUSHATTA, LA 71019
" 32.0156526 -93.3166282 8590 1 0 0 1 2 3.2 5.2 1712193 40184 0 13468 1765845 217435 49316 266751 17528 0 1026 18554 346278 631583 239124 0 0 0 239124 2848617 31000 326 825 0 1200 0 0 63 63 76 2288 26700 1170 10440 18621 3776 326 371 417 6 5 0 377 374 0 18 4950 575 2015 2014-01-01 2014-12-31 1 5 0 0 7 "NO" "P.O. BOX 1367" "COUSHATTA" 71019 3189325614 "RED RIVER" 8669 "CO" "SO" "Y" "N" 431123 7 2600.49 507456.4833 644469.733791 39.08834553279 0.000654493627769395 421.801334056448
"LA" "LA0028" "FSCS4030" "LINCOLN PARISH LIBRARY" 32 47617 "910 NORTH TRENTON STREET
RUSTON, LA 71270
(32.537515, -92.638883)" "910 NORTH TRENTON STREET
RUSTON, LA 71270
" 32.537515 -92.638883 47182 1 0 0 4 17.2 14.2 31.4 1945774 56948 0 97552 2100274 846645 426762 1273407 206018 26663 43200 275881 600002 2149290 0 0 0 0 0 0 118165 17380 6684 6640 19153 1270 11 63 74 230 3432 255408 36536 52365 799064 98373 17380 1605 2066 560 356 54 18008 9640 503 65 116259 64258 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "910 NORTH TRENTON STREET" "RUSTON" 71270 3182515030 "LINCOLN" 47617 "CO" "SO" "Y" "N" 1877941 3 8995.53 2207715.7401 2803798.989927 59.4433615158825 0.000283004459128309 793.487616648789
"LA" "LA0029" "FSCS4035" "NATCHITOCHES PARISH LIBRARY" 33 39166 "450 SECOND STREET
NATCHITOCHES, LA 71457
(31.757681, -93.089217)" "450 SECOND STREET
NATCHITOCHES, LA 71457
" 31.757681 -93.089217 38808 1 0 2 1 5 19.88 24.88 2205917 65329 0 45361 2316607 926467 447567 1374034 104596 48315 51114 204025 330241 1908300 0 0 0 0 0 87251 88096 17508 3830 6980 7222 1269 16 63 79 188 6084 126171 5468 22278 139582 33517 5179 1686 3106 124 102 8 8225 7093 551 41 26895 -1 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "450 SECOND STREET" "NATCHITOCHES" 71457 3183573280 "NATCHITOCHES" 39166 "CO" "MO" "Y" "N" 1293213 3 7256.94 1521549.8298 1932368.283846 61.2916954636319 0.000266193060742705 514.383027959095
"LA" "LA0033" "FSCS4060" "WEBSTER PARISH" 32 40333 "521 EAST AND WEST
MINDEN, LA 71055
(32.625293, -93.283151)" "521 EAST AND WEST
MINDEN, LA 71055
" 32.625293 -93.283151 39965 1 6 0 1 9 29.63 38.63 2854350 93012 2700 96304 3046366 1164990 409782 1574772 226460 35782 98223 360465 1034126 2969363 2200112 0 0 0 2200112 73500 86420 13031 6972 19521 18161 5864 19 63 82 257 10085 246755 49995 25436 327069 52499 7521 3275 3264 608 288 69 12043 9266 872 83 66410 9218 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "521 EAST AND WEST" "MINDEN" 71055 3183713080 "WEBSTER" 40333 "CO" "MO" "Y" "N" 1457265 3 9424.47 1716026.6799 2179353.883473 23.4154523300891 0.00182387426964308 3974.86747251312
"LA" "LA0034" "FSCS4010" "CALDWELL PARISH LIBRARY" 42 9894 "211 JACKSON STREET
COLUMBIA, LA 71418
(32.104445, -92.074488)" "211 JACKSON STREET
COLUMBIA, LA 71418
" 32.104445 -92.074488 9804 1 0 0 0 1 3.25 4.25 383156 33159 0 7345 423660 102336 35515 137851 26977 0 0 26977 96908 261736 0 0 0 0 0 0 49195 0 739 0 414 0 2 63 65 62 2522 25348 258 6639 29718 6187 0 106 375 102 102 0 567 567 0 5 3663 -1 2015 2014-01-01 2014-12-31 2 5 0 0 0 "NO" "P. O. BOX 1499" "CALDWELL" 71418 3186492259 "CALDWELL" 9894 "CO" "SO" "Y" "N" 655555 7 2715.24 770176.1808 978123.749616 96.5298540411374 0.000107319020688229 104.971282920688
"LA" "LA0038" "FSCS4058" "VERNON PARISH" 33 52132 "1401 NOLAN TRACE
LEESVILLE, LA 71446
(31.142732, -93.280701)" "1401 NOLAN TRACE
LEESVILLE, LA 71446
" 31.142732 -93.280701 51656 1 2 1 0 1 17.05 18.05 1104927 101164 0 26218 1232309 473995 213794 687789 98833 0 46825 145658 336107 1169554 0 0 0 0 0 0 91028 37905 2848 16059 7739 0 12 63 75 300 5782 104455 1564 35402 135165 23221 13803 485 278 92 57 3 1876 1183 56 53 22433 1671 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "1401 NOLAN TRACE" "LEESVILLE" 71446 3372392027 "VERNON" 52132 "CO" "MO" "Y" "N" 1327280 2.25 6226.41 1560202.4997 1981457.174619 96.5835500093975 0.000107199725076101 212.411664369225
"LA" "LA0046" "FSCS4008" "BOSSIER PARISH" 13 125064 "2206 BECKETT STREET
BOSSIER CITY, LA 71111
(32.526371, -93.716675)" "2206 BECKETT STREET
BOSSIER CITY, LA 71111
" 32.526371 -93.716675 123922 1 6 0 12 15 49.38 64.38 6709567 186177 0 108374 7004118 2333473 762651 3096124 388673 72024 99113 559810 1947622 5603556 0 0 0 1222 1222 1986781 222291 11157 6827 5790 12458 1533 38 63 101 808 17576 473379 115990 96993 471865 153469 11157 2085 2769 1218 987 103 18502 12517 1317 102 67258 34182 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "2206 BECKETT STREET" "BOSSIER CITY" 71111 3187461693 "BOSSIER" 125064 "CO" "MO" "Y" "N" 3155582 2.25 18098.82 3713206.5594 4715772.330438 3.86446970843202 0.06696073084357 315771.561738014
"LA" "LA0051" "FSCS4037" "OUACHITA PARISH PUBLIC LIBRARY" 22 156325 "1800 STUBBS AVENUE
MONROE, LA 71201
(32.520221, -92.108402)" "1800 STUBBS AVENUE
MONROE, LA 71201
" 32.520221 -92.108402 154897 1 9 1 9.73 43.61 58.93 102.54 7428257 376900 0 222333 8027490 3231040 1067823 4298863 427286 64962 172507 664755 1724937 6688555 0 0 0 0 0 0 365273 6691 29200 839 48282 0 13 63 76 958 31666 790923 75550 73141 986597 241289 23235 2940 2924 3816 2500 629 75617 52102 7097 239 282921 28435 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "1800 STUBBS AVENUE" "MONROE" 71201 3183271490 "OUACHITA" 156325 "CO" "MO" "Y" "N" 5779024 2.25 25932.9375 6791799.616875 8625585.51343125 90.3508124851488 0.000122499939815902 1056.63370627225
"LA" "LA0054" "58" "SHREVE MEMORIAL" 12 252603 "424 TEXAS STREET
SHREVEPORT, LA 71101
(32.513075, -93.749384)" "424 TEXAS STREET
SHREVEPORT, LA 71101
" 32.513075 -93.749384 250296 1 20 2 22.4 44.6 137.53 182.13 14586730 416702 0 412331 15415763 6577936 1637139 8215075 728418 248283 306080 1282781 4492319 13990175 0 0 0 2793958 2793958 2549715 695974 29182 42600 9048 107660 1319 18 63 81 2866 53400 1353408 572520 168607 1165774 234659 95691 2648 3266 4160 2279 673 114791 79720 17919 513 214624 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "P. O. BOX 21523" "SHREVEPORT" 71120 3182265870 "CADDO" 252603 "CO" "MO" "Y" "N" 11061385 2.25 44370.2025 12993733.586925 16502041.6553947 5.43663216700967 0.0338329680961184 558313.048847787
"LA" "LA0064" "FSCS4007" "BIENVILLE PARISH LIBRARY" 43 13885 "2768 MAPLE STREET
ARCADIA, LA 71001
(32.546686, -92.924619)" "2768 MAPLE STREET
ARCADIA, LA 71001
" 32.546686 -92.924619 13758 1 3 0 0 2 11.05 13.05 1448284 48169 0 54963 1551416 469529 81686 551215 51578 9369 9664 70611 363292 985118 0 0 0 0 0 38588 80144 3683 1891 5843 5638 1502 2 63 65 141 9672 91871 11140 11613 107494 24119 3683 1446 564 520 251 0 9649 6414 0 19 8851 26964 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "2768 MAPLE STREET" "ARCADIA" 71001 3182637410 "BIENVILLE" 13885 "CO" "MO" "Y" "N" 1142437 4.5 3831.975 1341134.70075 1703241.0699525 42.8362649748854 0.00054497528517232 928.224287814571
"TX" "TX0064" "156" "UPSHUR COUNTY LIBRARY" 31 35061 "702 W TYLER ST
GILMER, TX 75644
(32.728744, -94.951251)" "702 W TYLER ST
GILMER, TX 75644
" 32.728744 -94.951251 35061 1 0 0 1 1 3 4 255951 0 0 13882 269833 103729 47556 151285 32665 0 0 32665 18280 202230 0 0 0 0 0 0 62977 0 793 0 1847 0 0 51 51 46 2198 65850 7911 10363 48501 17154 0 0 0 141 130 10 4529 4052 77 18 13284 4428 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "702 W TYLER ST" "GILMER" 75644 9038435001 "UPSHUR" 40354 "CO" "SO" "Y" "N" 854429 3 3755.49 1004075.8533 1275176.333691 77.0171099730435 0.000168587575172933 214.978886014877
"TX" "TX0065" "157" "LEE PUBLIC LIBRARY" 23 9644 "312 W PACIFIC AVE
GLADEWATER, TX 75647
(32.535858, -94.946118)" "312 W PACIFIC AVE
GLADEWATER, TX 75647
" 32.535858 -94.946118 9644 1 0 0 0 1 0.95 1.95 95857 0 0 10000 105857 NA NA NA 5487 0 1097 6584 NA 91744 0 0 0 0 0 0 35111 0 488 0 1856 0 0 51 51 20 2048 24809 11286 5260 15270 4489 0 0 0 92 45 0 1287 1060 0 12 4541 1214 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "312 W PACIFIC AVE" "GLADEWATER" 75647 9038452640 "GREGG" 123204 "CI" "SO" "Y" "N" 487715 7 2317.74 573338.3058 728139.648366 75.2196776950022 0.000176740900575779 128.692057197138
"TX" "TX0091" "181" "RUSK COUNTY LIBRARY SYSTEM" 32 50125 "106 E MAIN ST
HENDERSON, TX 75652
(32.153253, -94.799066)" "106 E MAIN ST
HENDERSON, TX 75652
" 32.153253 -94.799066 50125 1 4 0 1 1 17.8999999999999 18.8999999999999 936107 0 0 24975 961082 476620 196816 673436 71310 4000 5245 80555 155827 909818 0 0 0 0 0 0 108569 9145 2219 859 4727 0 7 51 58 217 11302 90586 51006 27456 111713 26524 8116 460 828 987 436 76 11831 8516 608 60 22375 7825 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "106 E MAIN ST" "HENDERSON" 75652 9036578557 "RUSK" 53923 "CO" "MO" "Y" "N" 1507216 2.25 6218.43749999999 1770718.291875 2248812.23068125 70.9694190489021 0.000198544334877008 446.488928603889
"TX" "TX0100" "19" "ATLANTA PUBLIC LIBRARY" 32 5632 "101 W HIRAM ST
ATLANTA, TX 75551
(33.115123, -94.165727)" "101 W HIRAM ST
ATLANTA, TX 75551
" 33.115123 -94.165727 5632 1 0 0 1 2 1.62 3.62 187569 0 0 9768 197337 92311 34120 126431 18087 300 2356 20743 46324 193498 0 0 0 0 0 0 25606 2 1220 0 1839 0 2 51 53 18 2241 72406 6717 7244 85578 14180 0 0 353 167 30 6 3250 1855 75 10 7573 4035 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "101 W HIRAM ST" "ATLANTA" 75551 9037962112 "CASS" 30261 "CI" "SO" "Y" "N" 373329 7 1725.72 438814.0224 557293.808448 51.7095114055256 0.000373989260859285 208.421899502924
"TX" "TX0126" "214" "KILGORE PUBLIC LIBRARY" 31 16898 "301 N HENDERSON BLVD
KILGORE, TX 75662
(32.382509, -94.869023)" "301 N HENDERSON BLVD
KILGORE, TX 75662
" 32.382509 -94.869023 16898 1 0 0 0 1 4.78 5.78 395772 0 0 10958 406730 195141 89160 284301 23640 12428 11100 47168 75261 406730 0 0 0 0 0 0 30394 11398 2695 1695 912 25 3 51 54 58 2504 42560 5875 10095 43659 13476 3455 3 158 104 104 0 5689 5689 0 10 16490 1098 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "301 N HENDERSON BLVD" "KILGORE" 75662 9039841529 "GREGG" 123204 "CI" "SO" "Y" "N" 443217 4.5 3148.23 522247.3191 663254.095257 71.2264936120792 0.000197113727075502 130.736486714197
"TX" "TX0152" "238" "LONGVIEW PUBLIC LIBRARY" 13 98615 "222 W COTTON ST
LONGVIEW, TX 75601
(32.49467, -94.74272)" "222 W COTTON ST
LONGVIEW, TX 75601
