"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
"AL" "AL0006" "100-005" "HALEYVILLE PUBLIC LIBRARY" 32 4103 "913 20TH STREET
HALEYVILLE, AL 35565
(34.2264, -87.623363)" "913 20TH STREET
HALEYVILLE, AL 35565
" 34.2264 -87.623363 4103 1 0 0 0 2 0 2 81615 0 7000 1750 90365 NA NA NA 5584 4375 0 9959 NA 90365 691 0 0 0 691 691 12690 19749 100 4884 180 25 0 57 57 18 2496 18148 1227 3745 24153 3883 8950 0 9 22 15 0 834 441 0 6 4883 308 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "913 20TH STREET" "HALEYVILLE" 35565 2054867450 "WINSTON" 24150 "CI" "SO" "Y" "N" 169114 10 1530.9 199654.533 253561.25691 61.9872481451257 0.000260252725571998 65.9900082102891
"AL" "AL0009" "100-008" "SUMITON PUBLIC LIBRARY" 31 2474 "416 STATE STREET
SUMITON, AL 35148
(33.749577, -87.049527)" "416 STATE STREET
SUMITON, AL 35148
" 33.749577 -87.049527 2474 1 0 0 0 0.8 0.75 1.55 52485 0 7000 1750 61235 NA NA NA 4673 4375 0 9048 NA 61235 0 0 0 0 0 0 10743 19749 43 4884 131 25 0 57 57 3 2288 6420 3851 2656 19734 4359 8950 0 0 63 61 0 855 771 0 5 1693 123 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P.O. BOX 10" "SUMITON" 35148 2056487451 "WALKER" 65471 "CI" "SO" "Y" "N" 142185 14.25 1290.135 167865.90795 213189.7030965 80.1580544562283 0.000155634424650969 33.1796567829347
"AL" "AL0059" "516-001" "FLORENCE - LAUDERDALE PUBLIC LIBRARY" 13 89572 "350 NORTH WOOD AVENUE
FLORENCE, AL 35630
(34.803563, -87.674653)" "350 NORTH WOOD AVENUE
FLORENCE, AL 35630
" 34.803563 -87.674653 89572 1 0 0 2.5 15.5 5.5 21 910450 63681 0 394953 1369084 533739 134472 668211 64751 29674 20387 114812 493157 1276180 0 0 0 20000 20000 54000 72710 11222 3521 2337 5326 62 5 57 62 82 2754 169691 81445 43315 246346 90537 18058 0 34 777 355 142 19224 11352 2822 40 42113 54600 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "350 N. WOOD AVE." "FLORENCE" 35630 2567646564 "LAUDERDALE" 93096 "MJ" "SO" "Y" "N" 1063107 2.25 9196.11 1254594.6387 1593335.191149 91.7617210691468 0.000118761834900491 189.22741091238
"AL" "AL0060" "999-039" "TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY" 23 12786 "511 NORTH MAIN STREET
TUSCUMBIA, AL 35674
(34.736541, -87.703497)" "511 NORTH MAIN STREET
TUSCUMBIA, AL 35674
" 34.736541 -87.703497 12786 1 0 0 1 3 1 4 133702 12273 0 0 145975 49209 20230 69439 19750 2200 3050 25000 31480 125919 0 0 0 0 0 0 36330 47147 1235 0 1648 0 1 57 58 20 1924 9358 4679 7799 34775 5822 10280 0 0 44 43 0 1550 1500 0 12 4118 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "511 N. MAIN ST." "TUSCUMBIA" 35674 2563837065 "COLBERT" 54543 "MJ" "SO" "Y" "N" 510569 4.5 2326.11 600087.2787 762110.843949 86.9090551563765 0.000132394499783538 100.899283964238
"AL" "AL0061" "999-042" "LEIGHTON PUBLIC LIBRARY" 41 5102 "8740 MAIN STREET
LEIGHTON, AL 35646
(34.700231, -87.528957)" "8740 MAIN STREET
LEIGHTON, AL 35646
" 34.700231 -87.528957 5102 1 0 0 0 1 0 1 5000 4897 4610 5871 20378 NA NA NA 1260 0 452 1712 NA 14276 0 0 0 0 0 0 7304 0 56 0 517 0 0 57 57 0 823 2000 2123 761 1617 409 0 0 0 7 4 0 257 200 0 7 1600 -1 2015 2013-10-01 2014-09-30 2 5 0 0 0 "NO" "P O BOX 484" "LEIGHTON" 35646 2564465380 "COLBERT" 54543 "MJ" "SO" "Y" "N" 102716 7 1221.42 121606.7814 154440.612378 90.0806660851154 0.00012323578116794 19.0326095104578
"AL" "AL0062" "999-050" "MUSCLE SHOALS PUBLIC LIBRARY" 13 17748 "1918 EAST AVALON AVENUE
MUSCLE SHOALS, AL 35661
(34.744458, -87.645404)" "1918 EAST AVALON AVENUE
MUSCLE SHOALS, AL 35661
" 34.744458 -87.645404 17748 1 0 0 1 1 10 11 570983 17036 2000 29599 619618 292229 95738 387967 69977 22159 29864 122000 109651 619618 0 0 0 0 0 0 52953 47147 2187 3625 8381 3306 3 57 60 56 2193 194532 32734 16211 248242 56125 150078 8 0 232 120 8 3231 2320 189 56 19533 7240 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "1918 EAST AVALON AVENUE" "MUSCLE SHOALS" 35661 2563869212 "COLBERT" 54543 "MJ" "SO" "Y" "N" 829021 4.5 4045.98 974688.3666 1237854.225582 89.0292640987239 0.000126163704584025 156.172274834414
"AL" "AL0064" "999-066" "SHEFFIELD PUBLIC LIBRARY" 23 13395 "316 NORTH MONTGOMERY AVENUE
SHEFFIELD, AL 35660
(34.761459, -87.698542)" "316 NORTH MONTGOMERY AVENUE
SHEFFIELD, AL 35660
" 34.761459 -87.698542 13395 1 0 0 0 4 2 6 242032 12857 0 1700 256589 99791 61657 161448 47962 10971 13547 72480 51835 285763 0 0 0 0 0 0 56635 75001 1134 30034 4577 0 10 57 67 52 2000 57227 4723 7850 62991 8721 8174 0 0 13 10 0 1114 827 0 38 9100 5213 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "316 NORTH MONTGOMERY AVENUE" "SHEFFIELD" 35660 2563865633 "COLBERT" 54543 "CI" "SO" "Y" "N" 812884 4.5 2708.325 954243.02025 1211888.6357175 88.5548722420176 0.000127519052848733 154.538890984839
"AL" "AL0065" "106-000" "NORTHWEST REGIONAL LIBRARY" 43 34992 "185 ASHWOOD DRIVE
WINFIELD, AL 35594
(33.930841, -87.815045)" "185 ASHWOOD DRIVE
WINFIELD, AL 35594
" 33.930841 -87.815045 34992 1 0 0 0 0.5 1.4 1.9 25386 54830 32450 11770 124436 NA NA NA 48699 0 0 48699 NA 111816 0 0 0 0 0 0 80482 20801 53 4903 219 25 0 57 57 0 1456 0 439 100 3136 25 203 20 51 0 0 0 0 0 0 0 0 -1 2015 2013-10-01 2014-09-30 1 5 0 0 0 "HQ" "P. O. BOX 1527" "WINFIELD" 35594 2054872330 "MARION" 30271 "MJ" "SO" "N" "N" 1049802 3 3434.28 1232286.4476 1565003.788452 41.1030858183178 0.000591903822162039 926.33172408281
"AL" "AL0066" "106-001" "HAMILTON - CLYDE NIX PUBLIC LIBRARY" 33 6629 "350 BEXAR AVENUE WEST
HAMILTON, AL 35570
(34.143375, -87.992958)" "350 BEXAR AVENUE WEST
HAMILTON, AL 35570
" 34.143375 -87.992958 6629 1 0 0 0 1 0.5 1.5 66106 0 1500 0 67606 NA NA NA 3000 0 0 3000 NA 67606 0 0 0 0 0 0 17632 0 334 0 749 0 0 57 57 0 1878 14105 1621 1918 10986 2636 0 24 8 7 6 0 272 168 0 6 4359 349 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 1944" "HAMILTON" 35570 2059214290 "MARION" 30271 "CI" "SO" "Y" "N" 243565 7 1617.09 286863.0453 364316.067531 43.3487161444676 0.000532166486257261 193.876801545035
"AL" "AL0067" "106-002" "KENNEDY PUBLIC LIBRARY" 42 438 "17885 HIGHWAY 96
KENNEDY, AL 35574
(33.586081, -87.975912)" "17885 HIGHWAY 96
KENNEDY, AL 35574
" 33.586081 -87.975912 438 1 0 0 0 1 0 1 29132 0 7950 0 37082 NA NA NA 2450 0 7950 10400 NA 37083 0 0 0 0 0 0 5550 0 17 0 13 0 0 57 57 0 1900 336 979 811 1687 866 0 0 164 1 1 0 46 46 0 4 372 8 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 70" "KENNEDY" 35574 2055963670 "LAMAR" 14086 "CI" "SO" "Y" "N" 72720 22.5 445.65 85603.8105 108716.839335 26.7001718437097 0.00140272289965671 152.499600113504
"AL" "AL0068" "106-003" "GUIN - MCHS COMMUNITY LIBRARY" 42 2355 "8115 U.S. HIGHWAY 43
GUIN, AL 35563
(33.982214, -87.917729)" "8115 U.S. HIGHWAY 43
GUIN, AL 35563
" 33.982214 -87.917729 2355 1 0 0 1 1.5 0 1.5 37666 0 7000 0 44666 NA NA NA 8750 0 0 8750 NA 44666 0 0 0 0 0 0 21672 0 493 0 538 0 0 57 57 0 2060 17938 478 2051 20215 4163 0 0 0 2 1 0 77 25 0 9 5097 760 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 549" "GUIN" 35563 2054682544 "MARION" 30271 "MJ" "SO" "Y" "N" 295544 14.25 1231.7625 347227.642125 440979.10549875 38.2138861198614 0.000684790284152297 301.978206959715
"AL" "AL0069" "106-004" "MILLPORT PUBLIC LIBRARY" 43 1028 "920 BLACK STREET
MILLPORT, AL 35576
(33.561553, -88.089422)" "920 BLACK STREET
MILLPORT, AL 35576
" 33.561553 -88.089422 1028 1 0 0 0 1 0 1 32358 0 1500 0 33858 NA NA NA 1975 0 0 1975 NA 33233 0 0 0 0 0 0 9985 0 89 0 110 0 0 57 57 0 1716 3375 1201 1374 2534 1068 0 8 9 1 1 0 44 44 0 4 867 43 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 159" "MILLPORT" 35576 2056624286 "LAMAR" 14086 "CI" "SO" "Y" "N" 132572 14.25 589.47 155798.9199 197864.628273 20.5913196829584 0.00235847695870596 466.659166724791
"AL" "AL0070" "106-005" "RUSSELLVILLE PUBLIC LIBRARY" 32 19226 "110 EAST LAWRENCE STREET
RUSSELLVILLE, AL 35653
(34.504737, -87.730254)" "110 EAST LAWRENCE STREET
RUSSELLVILLE, AL 35653
" 34.504737 -87.730254 19226 1 0 0 0 2.2 0 2.2 50700 18455 0 2482 71637 56117 20988 77105 10032 0 3647 13679 12937 103721 0 0 0 0 0 0 25471 0 489 0 1210 0 0 57 57 0 1730 7880 1295 14742 26816 4038 0 0 0 41 31 7 771 420 124 3 2565 1095 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "110 EAST LAWRENCE STREET" "RUSSELLVILLE" 35653 2563321535 "FRANKLIN" 31601 "CI" "SO" "Y" "N" 353345 4.5 2925.51 416836.4967 529382.350809 72.4351590261965 0.000190590462594723 100.895227130169
"AL" "AL0071" "106-006" "SULLIGENT PUBLIC LIBRARY" 43 1889 "514 ELM STREET
SULLIGENT, AL 35586
(33.900339, -88.131751)" "514 ELM STREET
SULLIGENT, AL 35586
" 33.900339 -88.131751 1889 1 0 0 0 1 0.5 1.5 53328 0 4000 0 57328 NA NA NA 5153 0 0 5153 NA 55014 0 0 0 0 0 3314 15265 0 69 0 124 0 0 57 57 0 1920 6746 2196 3091 8819 4236 0 10 2 14 8 0 350 192 0 5 1827 146 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 215" "SULLIGENT" 35586 2056988631 "LAMAR" 14086 "CI" "SO" "Y" "N" 201179 14.25 1032.5475 236587.510575 300466.13843025 25.3037263707618 0.00156182019763496 469.274083705746
"AL" "AL0072" "106-007" "VERNON - MARY WALLACE COBB MEMORIAL LIBRARY" 43 1953 "110 FIRST AVENUE WEST
VERNON, AL 35592
(33.757955, -88.110777)" "110 FIRST AVENUE WEST
VERNON, AL 35592
" 33.757955 -88.110777 1953 1 0 0 0 1 0.5 1.5 75632 0 500 0 76132 NA NA NA 1525 0 0 1525 NA 57081 0 0 0 0 0 20000 13286 0 87 0 590 0 0 57 57 0 2128 8606 1752 6398 8941 2063 0 34 14 48 48 0 680 680 0 9 2078 103 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 357" "VERNON" 35592 2056956123 "LAMAR" 14086 "CI" "SO" "Y" "N" 181924 14.25 1059.9075 214091.171775 271895.78815425 20.5148200548282 0.00237609924417287 646.0513767271
"AL" "AL0073" "106-008" "RED BAY - WEATHERFORD PUBLIC LIBRARY" 43 3153 "307 4TH AVENUE SOUTH
RED BAY, AL 35582
(34.442793, -88.157333)" "307 4TH AVENUE SOUTH
RED BAY, AL 35582
" 34.442793 -88.157333 3153 1 0 0 0 0.63 0 0.63 42195 0 0 0 42195 NA NA NA 740 0 0 740 NA 42570 0 0 0 0 0 0 12581 0 49 0 106 0 0 57 57 0 1200 10988 45 2877 5825 1504 0 6 8 9 8 0 505 438 0 7 2362 354 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 870" "RED BAY" 35582 2053569255 "FRANKLIN" 31601 "CI" "SO" "Y" "N" 165883 10 1040.4 195300.378 248031.48006 58.0622778124922 0.000296627807113851 73.5730340254007
"AL" "AL0074" "106-009" "WINFIELD PUBLIC LIBRARY" 43 4684 "185 ASHWOOD DRIVE
WINFIELD, AL 35594
(33.930841, -87.815045)" "185 ASHWOOD DRIVE
WINFIELD, AL 35594
" 33.930841 -87.815045 4684 1 0 0 0 1 2 3 84220 0 7000 0 91220 59511 16155 75666 14000 0 0 14000 8554 98220 0 0 0 0 0 0 24224 0 375 0 1906 0 0 57 57 0 2004 21120 4449 6031 26296 5317 0 141 308 44 32 8 1816 1232 170 19 6502 520 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 688" "WINFIELD" 35594 2054872484 "MARION" 30271 "CI" "SO" "Y" "N" 345420 10 1855.2 406311.984 516016.21968 41.1030858183178 0.000591903822162039 305.431972726198
"AL" "AL0079" "107-004" "LAWRENCE COUNTY PUBLIC LIBRARY" 32 31520 "401 COLLEGE STREET
MOULTON, AL 35650
(34.475889, -87.294496)" "401 COLLEGE STREET
MOULTON, AL 35650
" 34.475889 -87.294496 31520 1 0 0 0 1 2 3 72000 30256 9998 22850 135104 73019 3400 76419 15093 3000 743 18836 38707 133962 0 0 0 0 0 0 33685 15776 1541 4708 2431 25 1 57 58 0 2075 23268 2250 14348 36054 3899 2152 0 0 296 35 0 1800 351 0 17 8002 8002 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "401 COLLEGE STREET" "MOULTON" 35650 2569740883 "LAWRENCE" 33477 "CO" "SO" "Y" "N" 490306 3 3286.8 577503.576 733429.54152 87.4859975695581 0.000130654058108868 95.8255459365146
"AL" "AL0090" "501-001" "ADAMSVILLE PUBLIC LIBRARY" 21 4490 "4825 MAIN STREET
ADAMSVILLE, AL 35005
(33.600134, -86.953231)" "4825 MAIN STREET
ADAMSVILLE, AL 35005
" 33.600134 -86.953231 4490 1 0 0 0 1 1 2 82629 3016 0 14029 99674 NA NA NA 3279 0 1150 4429 NA 99674 0 0 0 0 0 0 14099 17636 485 8813 1080 0 2 57 59 0 2300 18929 3151 2714 15228 3472 2172 1570 4790 18 7 0 280 161 0 14 5017 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P.O. BOX 309" "ADAMSVILLE" 35005 2056743399 "JEFFERSON" 660793 "CI" "SO" "Y" "N" 204262 10 1647 240913.53 305960.1831 85.4217013966067 0.0001370451168257 41.9303490369519
"AL" "AL0091" "501-002" "BESSEMER PUBLIC LIBRARY" 21 27289 "400 19TH STREET N
BESSEMER, AL 35020
(33.403367, -86.954919)" "400 19TH STREET N
BESSEMER, AL 35020
" 33.403367 -86.954919 27289 1 0 0 3 5 11 16 788309 18329 0 5000 811638 364674 67850 432524 30246 1586 26051 57883 359590 849997 0 0 0 0 0 0 71246 17636 4155 3678 3061 0 1 57 58 65 2860 115615 69049 18238 54293 13767 9869 4820 8338 106 42 19 2780 1755 298 41 70912 20000 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "400 19TH STREET N" "BESSEMER" 35020 2054287882 "JEFFERSON" 660793 "CI" "SO" "Y" "N" 1022696 3 4856.01 1202235.8517 1526839.531659 86.8854166271927 0.000132466549549728 202.25516447499
"AL" "AL0092" "501-003" "MOUNTAIN BROOK - EMMET O'NEAL LIBRARY" 21 20369 "50 OAK STREET
MOUNTAIN BROOK, AL 35213
(33.501479, -86.756435)" "50 OAK STREET
MOUNTAIN BROOK, AL 35213
" 33.501479 -86.756435 20369 1 0 0 9 10 20 30 2391297 14092 0 63005 2468394 1420001 329969 1749970 192272 29983 117286 339541 754631 2844142 98415 0 0 0 98415 98415 122545 15692 6125 4846 7151 0 8 57 65 181 3250 200684 142698 13039 421005 249468 127842 21891 13250 960 781 43 42505 36280 2483 72 44115 -1 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "50 OAK STREET" "50 OAK STREET" 35213 2058790459 "JEFFERSON" 660793 "CI" "SO" "Y" "N" 1771266 4.5 7249.815 2080863.50355 2642696.6495085 97.2217805593813 0.000105796879597058 279.589059239598
"AL" "AL0093" "501-004" "FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY" 21 11029 "4615 GARY AVENUE
FAIRFIELD, AL 35064
(33.491112, -86.915404)" "4615 GARY AVENUE
FAIRFIELD, AL 35064
" 33.491112 -86.915404 11029 1 0 0 1 5 2 7 195999 7630 0 19863 223492 124480 2583 127063 4880 0 8855 13735 48416 189214 0 0 0 0 0 0 17461 17636 430 8827 1270 0 2 57 59 27 2496 7324 580 4127 9173 1539 574 1464 1690 30 28 1 1010 882 75 16 9446 -1 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "4615 GARY AVENUE" "FAIRFIELD" 35064 2057836007 "JEFFERSON" 660793 "CI" "SO" "Y" "N" 250164 4.5 2538.915 295662.41055 375491.2613985 88.1894648935664 0.000128577976011919 48.2799064007814
"AL" "AL0094" "501-005" "FULTONDALE PUBLIC LIBRARY" NA 8570 "500 BYRD LANE
FULTONDALE, AL 35068
(0.0, 0.0)" "500 BYRD LANE
FULTONDALE, AL 35068
" 33.6648498 -86.8155997 8570 1 0 0 0 1 8 9 512230 5756 0 16000 533986 314980 59337 374317 20584 0 1707 22291 104517 501125 0 0 0 0 0 0 38564 17636 275 8827 5847 0 2 57 59 0 3342 40000 7500 3632 38564 9689 2311 6937 3331 8 8 0 812 812 0 23 15065 10000 2015 2013-10-01 2014-09-30 1 5 0 0 7 "ME" "P.O. BOX 549" "FULTONDALE" 35068 2058496335 "JEFFERSON" 660793 "CI" "SO" "Y" "N" 581953 7 3149.7 684570.159 869404.10193 93.3008964504713 0.000114875751877503 99.8734498945938
"AL" "AL0095" "501-006" "GARDENDALE - MARTHA MOORE PUBLIC LIBRARY" 21 13849 "995 MT. OLIVE ROAD
GARDENDALE, AL 35071
(33.650038, -86.818551)" "995 MT. OLIVE ROAD
GARDENDALE, AL 35071
" 33.650038 -86.818551 13849 1 0 0 2 8 3.5 11.5 619157 9302 0 7041 635500 391688 111273 502961 18806 481 15003 34290 103068 640319 0 0 0 0 0 0 48276 17636 2112 8827 4593 0 2 57 59 41 2632 113833 12272 10428 121964 43954 4170 6713 16661 273 194 21 6912 5581 184 30 20415 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "995 MT. OLIVE ROAD" "GARDENDALE" 35071 2056316639 "JEFFERSON" 660793 "CI" "SO" "Y" "N" 716636 4.5 3594.615 842669.81955 1070190.6708285 93.1224607204059 0.000115316409844675 123.410546009207
"AL" "AL0096" "501-007" "GRAYSVILLE PUBLIC LIBRARY" 21 2148 "315 SOUTH MAIN STREET
GRAYSVILLE, AL 35073
(33.62657, -86.973355)" "315 SOUTH MAIN STREET
GRAYSVILLE, AL 35073
" 33.62657 -86.973355 2148 1 0 0 0 1 0.5 1.5 80000 1443 0 5033 86476 NA NA NA 5775 0 828 6603 NA 86574 0 0 0 0 0 0 13274 17636 368 8827 403 0 2 57 59 0 1992 9002 5099 1803 14627 1475 916 1201 2323 8 4 0 280 280 0 6 2373 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "315 SOUTH MAIN STREET" "GRAYSVILLE" 35073 2056743040 "JEFFERSON" 660793 "CI" "SO" "Y" "N" 182855 14.25 1143.27 215277.9759 273403.029393 84.2165252899636 0.000140995535855738 38.5486066338482
"AL" "AL0097" "501-008" "HOMEWOOD PUBLIC LIBRARY" 21 25262 "1721 OXMOOR ROAD
HOMEWOOD, AL 35209
(33.475485, -86.795527)" "1721 OXMOOR ROAD
HOMEWOOD, AL 35209
