"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 41.790295 -72.860347 15115 1 0 0 7.98 10.49 4.1 14.59 1402013 7176 2900 79624 1491713 823130 371168 1194298 98763 42778 20682 162223 131727 1488248 0 0 0 225464 225464 0 94973 8425 6155 7340 6163 247 21 40 61 246 2798 155592 30222 9111 297237 126376 10317 8680 9686 935 517 93 20902 12570 1811 37 14066 13334 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "281 COUNTRY CLUB RD." "AVON" 6001 8606739712 "HARTFORD" 897985 "NP" "SO" "Y" "N" 1399646 4.5 4670.61 1643050.4337 2086674.050799 94.2912611694836
"CT" "CT0006" "701" "EAST BERLIN LIBRARY ASSOCIATION" 21 20590 "80 MAIN ST.
BERLIN, CT 06037
(41.630817, -72.777044)" "80 MAIN ST.
BERLIN, CT 06037
" 41.630817 -72.777044 16927 1 0 0 0 0.2 0 0.2 3500 0 0 2499 5999 NA NA NA 2006 0 0 2006 NA 6237 0 0 0 0 0 0 7984 716 0 2653 0 0 0 40 40 3 404 1210 119 258 1748 93 -1 0 0 0 0 0 0 0 0 1 45 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "NO" "P.O. BOX 334" "BERLIN" 6037 8608283123 "HARTFORD" 897985 "NP" "SO" "Y" "N" 103876 4.5 2809.65 124822.2105 158524.207335 97.0448444649857
"CT" "CT0007" "712" "BERLIN-PECK MEMORIAL LIBRARY" 21 20590 "234 KENSINGTON ROAD
BERLIN, CT 06037
(41.627771, -72.770625)" "234 KENSINGTON ROAD
BERLIN, CT 06037
" 41.627771 -72.770625 16927 1 0 0 4.8 6.1 4.63 10.73 947211 4519 6142 17200 975072 608321 223530 831851 89237 15329 18654 123220 177803 1132874 0 0 0 0 0 0 83789 9238 6842 7374 6739 271 9 40 49 129 2756 104461 15665 6930 182030 63658 7704 7781 5481 405 252 8 8648 6378 142 14 12447 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "234 KENSINGTON ROAD" "BERLIN" 6037 8608287125 "HARTFORD" 897985 "CI" "SO" "Y" "N" 1268117 4.5 4389.15 1488832.1955 1890816.888285 96.9146854076845
"CT" "CT0008" "713" "BERLIN FREE LIBRARY ASSOCIATION" 21 20590 "834 WORTHINGTON RIDGE
BERLIN, CT 06037
(41.620536, -72.746025)" "834 WORTHINGTON RIDGE
BERLIN, CT 06037
" 41.620536 -72.746025 16927 1 0 0 0.25 0.25 0.5 0.75 3500 0 0 38681 42181 NA NA NA 4500 0 300 4800 NA 29460 0 0 0 0 0 0 23205 716 56 2653 88 0 0 40 40 2 460 3413 27 829 7854 3352 -1 0 0 400 396 0 3092 2969 0 0 0 0 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "P.O. BOX 8137" "BERLIN" 6037 8608283344 "HARTFORD" 897985 "NP" "SO" "Y" "N" 303563 4.5 2892.15 358552.5255 455361.707385 96.2349933254689
"CT" "CT0012" "1100" "PROSSER PUBLIC LIBRARY" 21 20673 "1 TUNXIS AVE.
BLOOMFIELD, CT 06002
(41.894616, -72.747509)" "1 TUNXIS AVE.
BLOOMFIELD, CT 06002
" 41.894616 -72.747509 16995 1 1 0 7.45 7.45 8.3 15.75 1536677 15223 3000 40029 1594929 1145139 86600 1231739 83210 17082 34482 134774 247834 1614347 0 0 0 0 0 0 112344 8638 6838 7323 12942 235 17 40 57 155 4650 159189 20961 8454 209868 57983 4279 4588 6999 963 486 52 16924 9394 1216 32 39404 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "1 TUNXIS AVE." "BLOOMFIELD" 6002 8602439721 "HARTFORD" 897985 "CI" "MO" "Y" "N" 1721067 4.5 5153.355 2019677.81535 2564990.8254945 85.6335920065498
"CT" "CT0013" "1200" "BENTLEY MEMORIAL LIBRARY" 41 4948 "206 BOLTON CENTER ROAD
BOLTON, CT 06043
(41.770766, -72.435137)" "206 BOLTON CENTER ROAD
BOLTON, CT 06043
" 41.770766 -72.435137 4068 1 0 0 0.93 2.8 2.9 5.7 237060 2115 0 1244 240419 184836 25086 209922 25094 1279 6506 32879 29850 272651 0 0 0 0 0 0 39661 6170 3658 10103 4473 0 0 40 40 69 2315 50000 2985 1850 39598 12444 1603 2147 1921 48 38 1 650 272 10 9 3510 -1 2015 2013-07-01 2014-06-30 2 1 0 0 0 "ME" "206 BOLTON CENTER ROAD" "BOLTON" 6043 8606467349 "TOLLAND" 151367 "CI" "SO" "Y" "N" 622598 10 2339.4 731176.758 928594.48266 77.240343145095
"CT" "CT0020" "1900" "BROOKLYN TOWN LIBRARY ASSOCIATION" 41 8280 "10 CANTERBURY RD.
BROOKLYN, CT 06234
(41.787556, -71.949659)" "10 CANTERBURY RD.
BROOKLYN, CT 06234
" 41.787556 -71.949659 6807 1 0 0 0 1 1.15 2.15 118803 1230 0 5582 125615 76434 7002 83436 6544 8678 2056 17278 30434 131148 0 0 0 0 0 0 23508 4972 105 5968 25 0 6 40 46 12 1456 12009 856 2393 17330 6107 1892 897 963 71 64 0 1642 1400 0 3 2256 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "P.O. BOX 357" "BROOKLYN" 6234 8607740649 "WINDHAM" 116998 "NP" "SO" "Y" "N" 307585 7 2061.3 362286.171 460103.43717 59.3531601915518
"CT" "CT0021" "2000" "BURLINGTON PUBLIC LIBRARY" 41 9494 "34 LIBRARY LANE
BURLINGTON, CT 06013
(41.770054, -72.967235)" "34 LIBRARY LANE
BURLINGTON, CT 06013
" 41.770054 -72.967235 7805 1 0 0 2.35 2.35 2.88 5.23 314719 2567 0 26075 343361 200236 90534 290770 31277 4876 3662 39815 92824 423409 39000 0 0 0 39000 39000 54270 8884 2044 7341 1972 235 5 40 45 71 2745 42906 3276 4033 74043 34633 4854 2441 1834 345 258 34 4898 4038 242 6 1615 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "P.O. BOX 1379" "BURLINGTON" 6013 8606733331 "HARTFORD" 897985 "CI" "SO" "Y" "N" 758911 7 2778.24 891176.4108 1131794.041716 99.7426922107352
"CT" "CT0023" "2200" "CANTERBURY PUBLIC LIBRARY" 41 5096 "1 MUNICIPAL DRIVE
CANTERBURY, CT 06331
(41.697844, -71.994018)" "1 MUNICIPAL DRIVE
CANTERBURY, CT 06331
" 41.697844 -71.994018 4189 1 0 0 0.56 1.74 1.38 3.12 120135 2452 5000 7542 135129 95494 13682 109176 9174 6391 5044 20609 44973 174758 20000 0 0 0 20000 0 17389 762 556 2971 1884 0 1 40 41 24 2272 36271 2373 2290 47226 15946 390 570 1749 259 190 5 3564 2716 15 6 2257 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "1 MUNICIPAL DRIVE" "CANTERBURY" 6331 8605469022 "WINDHAM" 116998 "CI" "SO" "Y" "N" 258359 7 1538.16 304079.6772 386181.190044 65.7694900172531
"CT" "CT0024" "2300" "CANTON PUBLIC LIBRARY" 21 10357 "40 DYER AVENUE
CANTON, CT 06019
(41.821904, -72.919724)" "40 DYER AVENUE
CANTON, CT 06019
" 41.821904 -72.919724 8515 1 0 0 3.03 4.78 4.59 9.36999999999999 569969 12992 0 18407 601368 453814 58380 512194 48769 12626 15248 76643 53195 642032 0 0 0 0 0 0 67327 8877 3688 7319 6071 235 7 40 47 107 2769 97050 17926 4086 160233 63783 4543 5403 5953 445 212 46 9059 6740 608 16 12856 -1 2015 2013-07-01 2014-06-30 2 1 0 0 0 "ME" "40 DYER AVENUE" "CANTON" 6019 8606935800 "HARTFORD" 897985 "CI" "SO" "Y" "N" 1004229 4.5 2803.695 1178228.25315 1496349.8815005 95.8324276346578
"CT" "CT0025" "2400" "CHAPLIN PUBLIC LIBRARY" 42 2276 "130 CHAPLIN ST.
CHAPLIN, CT 06235
(41.799049, -72.127616)" "130 CHAPLIN ST.
CHAPLIN, CT 06235
" 41.799049 -72.127616 1871 1 0 0 0 0.83 0 0.83 71763 1203 0 15905 88871 NA NA NA 6391 0 1740 8131 NA 88211 0 0 0 0 0 0 15580 4451 325 4231 1561 0 0 40 40 10 1196 6420 875 1610 7128 3162 445 0 23 65 63 0 640 620 0 3 1820 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "130 CHAPLIN ST." "CHAPLIN" 6235 8604559424 "WINDHAM" 116998 "CI" "SO" "Y" "N" 227323 14.25 1097.49 267251.9733 339410.006091 64.464200872725
"CT" "CT0026" "2600" "CHESTER PUBLIC LIBRARY" 21 4343 "21 WEST MAIN STREET
CHESTER, CT 06412
(41.401637, -72.453393)" "21 WEST MAIN STREET
CHESTER, CT 06412
" 41.401637 -72.453393 3570 1 0 0 0.79 1.61 0.38 1.99 123360 1491 0 1556 126407 NA NA NA 14814 1804 250 16868 NA 174487 0 0 0 0 0 10050 18684 7913 927 7287 1198 234 4 40 44 73 2048 18632 2368 1641 30694 7047 813 1071 1471 112 48 3 1743 835 52 1 819 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "21 WEST MAIN STREET" "CHESTER" 6412 8605260018 "MIDDLESEX" 164943 "CI" "SO" "Y" "N" 271511 10 1601.4 319541.508 405817.71516 96.3511393991178
"CT" "CT0028" "2800" "CRAGIN MEMORIAL LIBRARY" 31 16210 "8 LINWOOD AVENUE
COLCHESTER, CT 06415
(41.574391, -72.332926)" "8 LINWOOD AVENUE
COLCHESTER, CT 06415
" 41.574391 -72.332926 13326 1 0 0 1.88 1.88 6.47 8.35 535201 5702 0 25472 566375 377596 126974 504570 44943 8214 6370 59527 115202 679299 0 0 0 0 0 0 53197 8252 2754 7311 4451 235 4 40 44 86 2548 86225 9872 8234 139374 57113 5183 4612 5225 554 357 5 9388 5871 72 18 19022 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "8 LINWOOD AVE." "COLCHESTER" 6415 8605375752 "NEW LONDON" 273676 "CI" "SO" "Y" "N" 787154 4.5 3440.85 924995.9745 1174744.887615 83.1477636088144
"CT" "CT0029" "3000" "SAXTON B. LITTLE FREE LIBRARY" 42 5460 "319 ROUTE 87
COLUMBIA, CT 06237
(41.703646, -72.303463)" "319 ROUTE 87
COLUMBIA, CT 06237
" 41.703646 -72.303463 4489 1 0 0 2.63 3.03 1.28 4.31 321962 3225 0 28480 353667 197517 27074 224591 39248 81 11430 50759 71455 346805 0 0 0 10000 10000 0 49121 28716 5142 2653 5770 0 0 40 40 93 2596 32985 3431 3454 68633 18325 313 1481 2003 256 184 12 3321 2694 146 6 2601 -1 2015 2013-07-01 2014-06-30 2 1 0 0 0 "ME" "319 ROUTE 87" "COLUMBIA" 6237 8602280350 "TOLLAND" 151367 "NP" "SO" "Y" "N" 781908 7 1793.1 916930.287 1164501.46449 75.4769289123462
"CT" "CT0032" "3300" "CROMWELL BELDEN PUBLIC LIBRARY" 21 14178 "39 WEST ST.
CROMWELL, CT 06416
(41.598364, -72.651177)" "39 WEST ST.
CROMWELL, CT 06416
" 41.598364 -72.651177 11656 1 0 0 2.35 3.7 5.73 9.43 536772 3199 0 12727 552698 427469 131039 558508 50060 13047 0 63107 145803 767418 0 0 0 0 0 0 73136 7974 3900 7289 4700 233 12 40 52 125 2584 115022 5962 5593 101127 31880 2838 4323 1075 216 115 2 3956 2478 45 7 8551 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "39 WEST ST." "CROMWELL" 6416 8606323460 "MIDDLESEX" 164943 "CI" "SO" "Y" "N" 1064508 4.5 3328.53 1249368.7401 1586698.299927 93.4872477518986
"CT" "CT0036" "3600" "DEEP RIVER PUBLIC LIBRARY" 21 4589 "150 MAIN ST.
DEEP RIVER, CT 06417
(41.386815, -72.435993)" "150 MAIN ST.
DEEP RIVER, CT 06417
" 41.386815 -72.435993 3773 1 0 0 1.05 1.74 1.28 3.02 217850 1639 0 10027 229516 113365 20238 133603 15418 3125 5702 24245 67723 225571 0 0 0 0 0 0 33042 14610 2176 10397 2252 0 4 40 44 113 2340 30000 2500 3246 34479 8172 1333 406 448 185 89 9 1966 1143 58 5 2700 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "150 MAIN ST." "DEEP RIVER" 6417 8605266039 "MIDDLESEX" 164943 "CI" "SO" "Y" "N" 488804 10 1829.7 574041.429 729032.61483 96.6036790393238
"CT" "CT0040" "4000" "EAST GRANBY PUBLIC LIBRARY" 21 5212 "24 CENTER STREET
EAST GRANBY, CT 06026
(41.942936, -72.72962)" "24 CENTER STREET
EAST GRANBY, CT 06026
" 41.942936 -72.72962 4285 1 0 0 0.05 2.1 2.48 4.58 185000 2145 0 119534 306679 157650 12060 169710 20101 3057 4053 27211 92025 288946 0 0 0 0 0 0 37864 13589 732 10397 2824 468 3 40 43 86 2652 63718 4258 4326 51011 23205 782 551 719 275 147 3 4417 1994 114 17 2233 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "P.O. BOX G" "EAST GRANBY" 6026 8606533002 "HARTFORD" 897985 "NP" "SO" "Y" "N" 540343 7 1781.52 634285.6884 805542.824268 83.2396133549201
"CT" "CT0042" "4112" "EAST HADDAM FREE PUBLIC LIBRARY" 31 9147 "18 PLAINS RD.
MOODUS, CT 06469
(41.499992, -72.449655)" "18 PLAINS RD.
MOODUS, CT 06469
" 41.499992 -72.449655 7520 1 1 0 1.05 5.88 0.98 6.86 247833 1372 0 68918 318123 235737 51559 287296 16710 0 8429 25139 92075 404510 10000 0 0 0 10000 10000 41677 6512 1477 5538 4652 0 0 40 40 87 4940 40972 900 4021 52229 11873 2737 1950 3361 366 162 60 3785 2232 545 12 8424 -1 2015 2013-07-01 2014-06-30 2 1 1 0 0 "ME" "P.O. BOX 372" "MOODUS" 6469 8608738248 "MIDDLESEX" 164943 "CI" "MO" "Y" "N" 623149 7 2949.87 732535.6779 930320.310933 90.9880762502493
"CT" "CT0043" "4201" "EAST HAMPTON PUBLIC LIBRARY" 31 12912 "105 MAIN ST.
EAST HAMPTON, CT 06424
(41.594192, -72.510936)" "105 MAIN ST.
EAST HAMPTON, CT 06424
" 41.594192 -72.510936 10615 1 0 0 2.05 2.88 4.03 6.91 390557 3741 0 18665 412963 274280 70094 344374 48000 22680 24000 94680 115109 554163 8480 0 0 0 8480 8085 67430 1916 4527 5853 6017 0 15 40 55 75 2628 127651 8482 7421 141078 40103 8108 660 632 427 319 10 13781 8211 224 8 13737 2298 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "105 MAIN ST." "EAST HAMPTON" 6424 8602676621 "MIDDLESEX" 164943 "CI" "SO" "Y" "N" 1014997 4.5 2779.62 1190798.6454 1512314.279658 88.393745799445
"CT" "CT0044" "4212" "MIDDLE HADDAM PUBLIC LIBRARY" 41 12912 "2 KNOWLES RD.
EAST HAMPTON, CT 06456
(41.55229, -72.550293)" "2 KNOWLES RD.
EAST HAMPTON, CT 06456
" 41.55229 -72.550293 10615 1 0 0 2.41 4.09 3.49 7.58 501444 6309 0 19958 527711 321472 69359 390831 45968 9159 12497 67624 99358 557813 0 0 0 0 0 88627 55505 8365 3433 6839 4396 180 17 42 59 109 2236 83105 8825 6275 116810 38779 -1 11145 9784 377 231 32 7074 4709 338 16 12507 -1 2015 2013-07-01 2014-06-30 4 1 0 0 0 "NO" "P.O. BOX 221" "EAST HAMPTON" 6424 8602679093 "MIDDLESEX" 164943 "NP" "SO" "N" "N" 825479 4.5 2880.12 969180.1704 1230858.816408 91.8833175895558
"CT" "CT0045" "4300" "EAST HARTFORD PUBLIC LIBRARY" 13 51199 "840 MAIN ST.
EAST HARTFORD, CT 06108
(41.768424, -72.644339)" "840 MAIN ST.
EAST HARTFORD, CT 06108
" 41.768424 -72.644339 42091 1 1 0 5.38 10.35 6.63 16.98 910417 2802 3000 100 916319 695284 308172 1003456 56069 3717 18254 78040 78722 1160218 0 0 0 0 0 2205413 190188 7974 4576 7289 3740 235 2 40 42 25 4608 76250 8239 12314 113898 55242 7292 5280 1423 304 166 13 6834 5828 394 38 68048 -1 2015 2013-07-01 2014-06-30 2 1 0 0 0 "ME" "840 MAIN ST." "EAST HARTFORD" 6108 8602896429 "HARTFORD" 897985 "CI" "MO" "Y" "N" 2582587 2.25 6002.9325 3028650.221025 3846385.78070175 85.8395826694687
"CT" "CT0047" "4500" "EAST LYME PUBLIC LIBRARY" 22 18937 "39 SOCIETY ROAD
NIANTIC, CT 06357
(41.346711, -72.216958)" "39 SOCIETY ROAD
NIANTIC, CT 06357
" 41.346711 -72.216958 15568 1 0 0 6.53 6.91 6.32 13.23 1003298 3861 0 70217 1077376 628995 222699 851694 83539 10037 20992 114568 251000 1217262 0 0 0 0 0 0 111573 5565 3495 5194 5672 0 6 40 46 174 3109 93756 6191 7860 175231 49071 8825 20573 17319 582 469 15 3598 2007 86 25 13484 2008 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "39 SOCIETY ROAD" "NIANTIC" 6357 8607396926 "NEW LONDON" 273676 "NP" "SO" "Y" "N" 1573007 4.5 4540.995 1845731.15415 2344078.5657705 92.4733371068595
"CT" "CT0049" "4701" "BROAD BROOK LIBRARY" 21 11406 "78 MAIN ST.
BROAD BROOK, CT 06016
(41.919319, -72.54611)" "78 MAIN ST.
BROAD BROOK, CT 06016
" 41.919319 -72.54611 9377 1 0 0 2.13 3.62 3.08 6.7 440066 6267 0 19828 466161 283977 61269 345246 40607 8091 11040 59738 87769 492753 0 0 0 0 0 78290 49031 8365 3032 6041 3883 159 17 42 59 96 2236 73412 7796 5543 103186 34256 -1 9846 8643 333 204 28 6249 4159 298 14 11048 -1 2015 2013-07-01 2014-06-30 4 1 0 0 0 "NO" "78 MAIN ST" "BROAD BROOK" 6016 8606231334 "HARTFORD" 897985 "NP" "SO" "N" "N" 729176 4.5 2544.81 856113.3477 1087263.951579 75.8228856049574
"CT" "CT0050" "4712" "LIBRARY ASSOCIATION OF WAREHOUSE POINT" 41 11406 "107 MAIN ST.
EAST WINDSOR, CT 06088
(41.897782, -72.608186)" "107 MAIN ST.
EAST WINDSOR, CT 06088
" 41.897782 -72.608186 9377 1 0 0 0 0.88 3.5 4.38 232973 1841 0 117355 352169 189401 17674 207075 15881 0 1264 17145 152220 376440 0 0 0 0 0 0 36651 8298 1119 7289 2271 235 0 40 40 46 2306 34526 17211 2653 48615 15728 1484 1213 1759 107 87 0 2177 1971 0 11 3473 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "107 MAIN ST." "EAST WINDSOR" 6088 8606235482 "HARTFORD" 897985 "NP" "SO" "Y" "N" 521626 4.5 2196.81 612872.6877 778348.313379 79.3258082845978
"CT" "CT0051" "4800" "HALL MEMORIAL LIBRARY" 41 15786 "93 MAIN STREET
ELLINGTON, CT 06029
(41.903438, -72.4735)" "93 MAIN STREET
ELLINGTON, CT 06029
" 41.903438 -72.4735 12978 1 0 0 1.84 2.89 6.46 9.35 688724 3655 5000 53335 750714 444577 34522 479099 52259 12322 9315 73896 197196 750191 0 0 0 0 0 0 59617 6170 4206 4649 3409 0 11 40 51 75 2928 117902 3226 11948 141249 54850 4290 7579 5532 225 99 28 5895 2259 160 15 12555 -1 2015 2013-07-01 2014-06-30 2 1 0 0 0 "ME" "P.O. BOX 280" "ELLINGTON" 6029 8608703160 "TOLLAND" 151367 "CI" "SO" "Y" "N" 875666 4.5 3533.61 1028663.5437 1306402.700499 73.27407670553
"CT" "CT0052" "4900" "ENFIELD PUBLIC LIBRARY" 21 44748 "104 MIDDLE ROAD
ENFIELD, CT 06082
(41.985814, -72.554892)" "104 MIDDLE ROAD
ENFIELD, CT 06082
" 41.985814 -72.554892 36788 1 1 0 4.95 4.95 17.2 22.15 1616242 9952 0 31070 1657264 1062140 263139 1325279 104350 29200 22000 155550 155124 1635953 0 0 0 0 0 0 119278 17525 4792 8407 15862 296 13 40 53 232 6066 261669 31178 18342 309780 86858 8584 8750 8015 338 155 6 20958 13853 71 32 61128 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "104 MIDDLE ROAD" "ENFIELD" 6082 8607637510 "HARTFORD" 897985 "CI" "MO" "Y" "N" 1823572 3 7349.82 2142178.5294 2720566.732338 73.9095392332443
"CT" "CT0053" "5001" "ESSEX LIBRARY ASSOCIATION" 21 6633 "33 WEST AVE.
ESSEX, CT 06426
(41.353862, -72.396756)" "33 WEST AVE.
ESSEX, CT 06426
" 41.353862 -72.396756 5453 1 0 0 3.18 4.95 1.78 6.73 270000 5018 0 279640 554658 337234 0 337234 22828 5219 12429 40476 111820 489530 0 0 0 0 0 104171 38030 6844 2758 5262 3026 0 3 40 43 42 2444 63578 4850 2457 68278 26920 1246 7489 8620 460 183 48 11195 5573 576 13 12000 -1 2015 2013-07-01 2014-06-30 1 1 0 0 0 "ME" "33 WEST AVE." "ESSEX" 6426 8607671560 "MIDDLESEX" 164943 "NP" "SO" "Y" "N" 570713 7 2402.43 670545.0531 851592.217437 97.2133882634845
"CT" "CT0054" "5012" "IVORYTON LIBRARY ASSOCIATION" 21 6633 "106 MAIN ST.
IVORYTON, CT 06442
(41.34829, -72.440763)" "106 MAIN ST.
IVORYTON, CT 06442
" 41.34829 -72.440763 5453 1 0 0 0.2 1.76 0.05 1.81 100583 164 0 43901 144648 NA NA NA 11317 5179 3607 20103 NA 130663 0 0 0 0 0 19964 9428 5264 519 4763 1676 0 10 17 27 20 1612 12011 2142 832 10322 3622 -1 2208 2431 86 60 0 757 541 0 6 5378 -1 2015 2013-07-01 2014-06-30 4 1 0 0 0 "NO" "P.O. BOX 515" "IVORYTON" 6442 8607671252 "MIDDLESEX" 164943 "NP" "SO" "Y" "N" 151629 7 1664.43 179353.3131 227778.707637 98.8768557833981
"CT" "CT0057" "5200" "FARMINGTON LIBRARIES" 21 25613 "6 MONTEITH DRIVE
FARMINGTON, CT 06032
(41.749709, -72.867243)" "6 MONTEITH DRIVE
FARMINGTON, CT 06032
