"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
WESTCLIFFE, CO 81252
(38.136067, -105.468499)" "209 MAIN STREET
WESTCLIFFE, CO 81252
" 38.136067 -105.468499 3897 1 0 0 0 3.2 0 3.2 207041 3000 1714 26817 238572 125743 17084 142827 8035 2511 1064 11610 85536 239973 0 0 0 0 0 11628 8920 3460 511 5 1584 0 4 0 4 26 1720 36839 2936 4903 33745 4396 638 624 1078 136 46 24 2501 943 404 9 4730 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 689" "WESTCLIFFE" 81252 7197839138 "CUSTER" 4361 "LD" "SO" "Y" "N" 143938 10 1662.9 170353.053 216348.37731 69.1025017026765 0.00020941725340911 45.3070829557781
"CO" "CO0027" "FSCS0027" "DACONO PUBLIC LIBRARY" 31 4411 "512 CHERRY STREET
DACONO, CO 80514
(40.085316, -104.937268)" "512 CHERRY STREET
DACONO, CO 80514
" 40.085316 -104.937268 4360 1 0 0 0.6 0.6 0.1 0.7 52065 3000 0 0 55065 NA NA NA 9726 0 483 10209 NA 45701 0 0 0 0 0 0 13957 0 47 0 421 0 0 0 0 11 1301 3240 58 3176 3379 496 0 0 141 103 85 12 1834 1712 92 9 1726 532 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 186" "DACONO" 80514 3038332317 "WELD" 277670 "CI" "SO" "Y" "N" 188073 10 1428.3 221716.521 281579.98167 91.8728613542941 0.000118474671959679 33.3600959587656
"CO" "CO0034" "FSCS0034" "DENVER PUBLIC LIBRARY" 11 648937 "10 W 14TH AVENUE PARKWAY
DENVER, CO 80204
(39.737901, -104.988633)" "10 W 14TH AVENUE PARKWAY
DENVER, CO 80204
" 39.737901 -104.988633 641404 1 24 2 162.08 162.08 511.22 673.3 39499733 132540 21325 2078288 41731886 23143760 7881403 31025163 2184489 1224117 1868281 5276887 4316426 40618476 3078195 0 0 0 3078195 11614505 1340106 56745 126905 28453 217622 1228 83 0 83 5155 62475 4407701 477984 437143 9067577 2222148 721709 39173 42968 20906 14144 862 404792 303085 11241 961 955487 3443277 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "10 W 14TH AVENUE PARKWAY" "DENVER" 80204 7208651111 "DENVER" 663862 "CI" "MO" "Y" "N" 22010489 2.25 144798.2475 25921686.079575 32920541.3210602 69.8134579435678 0.000205173704868254 6754.42942911037
"CO" "CO0037" "FSCS0037" "DOUGLAS COUNTY LIBRARIES" 21 306033 "100 SOUTH WILCOX
CASTLE ROCK, CO 80104
(39.3681, -104.860651)" "100 SOUTH WILCOX
CASTLE ROCK, CO 80104
" 39.3681 -104.860651 302480 0 7 0 73 94 139.58 233.58 20365938 62804 125443 1348196 21902381 10328424 2507034 12835458 1559235 855465 1045043 3459743 3710015 20005216 0 0 0 0 0 1468611 504934 57848 68353 9216 98258 204 52 0 52 1275 21528 1940955 241709 208668 7826863 3058399 537949 8122 7409 5216 4615 124 164209 153235 1997 123 146147 274747 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "100 SOUTH WILCOX" "CASTLE ROCK" 80104 3037917323 "DOUGLAS" 314638 "LD" "MO" "Y" "N" 8752195 2.25 55694.2275 10305230.396175 13087642.6031422 43.6166384311113 0.000525648727949987 6879.50268620577
"CO" "CO0040" "FSCS0040" "ELBERT COUNTY LIBRARY DISTRICT" 42 23679 "651 W BEVERLY STREET
ELIZABETH, CO 80107
(39.358144, -104.609859)" "651 W BEVERLY STREET
ELIZABETH, CO 80107
" 39.358144 -104.609859 23404 0 4 0 1.69 10.39 0.83 11.22 763227 5439 6881 19847 795394 393267 109130 502397 42284 6228 23054 71566 170544 744507 12000 0 0 0 12000 56351 47800 13014 3096 3374 7448 460.679540999999 2 0 2 71 7508 83014 16220 10548 132015 40817 6160 877 2325 564 254 19 6264 4534 101 46 11491 -1 2015 2014-01-01 2014-12-31 2 7 0 0 0 "ME" "651 W BEVERLY STREET" "ELIZABETH" 80107 3036463792 "ELBERT" 24195 "LD" "MO" "Y" "N" 761465 4.5 4879.665 896623.25805 1138711.5377235 39.0810701920846 0.000654737331809452 745.556953909722
"CO" "CO0041" "FSCS0041" "ENGLEWOOD PUBLIC LIBRARY" 21 31676 "1000 ENGLEWOOD PARKWAY
ENGLEWOOD, CO 80110
(39.654849, -104.998663)" "1000 ENGLEWOOD PARKWAY
ENGLEWOOD, CO 80110
" 39.654849 -104.998663 31308 1 0 0 5.2 5.2 11.25 16.45 1262036 7637 0 0 1269673 716807 146445 863252 102079 34465 43500 180044 218740 1262036 0 0 0 0 0 0 86207 10755 4563 11174 4854 568 38 0 38 168 3120 266235 31610 58340 200401 58732 12898 7 262 600 537 5 15667 14457 78 26 88547 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "1000 ENGLEWOOD PARKWAY" "ENGLEWOOD" 80110 3037622560 "ARAPAHOE" 618821 "CI" "SO" "Y" "N" 1246466 3 5318.34 1464587.6778 1860026.350806 64.7185691790484 0.00023874934327594 444.080069730875
"CO" "CO0045" "FSCS0045" "JOHN C. FREMONT LIBRARY DISTRICT (FLORENCE)" 32 7221 "130 CHURCH AVE
FLORENCE, CO 81226
(38.393198, -105.122165)" "130 CHURCH AVE
FLORENCE, CO 81226
" 38.393198 -105.122165 7137 1 0 0 0 5 0.25 5.25 255770 3000 3072 12114 273956 131638 36297 167935 9459 3423 9972 22854 66083 256872 0 0 0 0 0 1331 15431 3460 1091 0 2523 0 4 0 4 63 2346 71773 1872 5638 53446 5633 40 683 836 228 85 73 3184 1892 496 14 8574 6240 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "130 CHURCH AVE." "FLORENCE" 81226 7197844649 "FREMONT" 46502 "LD" "SO" "Y" "N" 249034 7 2303.91 294065.3547 373463.000469 43.2327617595075 0.000535024956878698 199.812025721716
"CO" "CO0048" "FSCS0048" "FOWLER PUBLIC LIBRARY" 43 1163 "411 6TH STREET
FOWLER, CO 81039
(38.128347, -104.022884)" "411 6TH STREET
FOWLER, CO 81039
" 38.128347 -104.022884 1149 1 0 0 0.8 0.8 0.4 1.2 48000 3000 250 3590 54840 NA NA NA 4181 0 0 4181 NA 37449 0 0 0 0 0 3450 14762 400 298 0 364 0 0 0 0 0 1872 10014 500 997 14903 5685 -1 0 0 1 1 0 84 84 0 21 3864 180 2015 2014-01-01 2014-12-31 2 7 0 0 0 "ME" "317 MAIN" "FOWLER" 81039 7192634472 "OTERO" 18488 "CI" "SO" "Y" "N" 201457 14.25 677.1825 236496.993525 300351.18177675 53.4031081248971 0.000350644419542411 105.316465792986
"CO" "CO0050" "FSCS0050" "GILPIN COUNTY LIBRARY DISTRICT" 42 5589 "15131 HIGHWAY 119
BLACK HAWK, CO 80422
(39.833866, -105.517189)" "15131 HIGHWAY 119
BLACK HAWK, CO 80422
" 39.833866 -105.517189 5524 1 0 0 1 1 3.5 4.5 313900 3000 0 0 316900 194682 12070 206752 16000 0 3000 19000 90454 316206 226000 0 0 0 226000 0 33750 2100 1500 3707 2500 0 0 0 0 22 2444 21350 2250 5798 30504 9083 1806 163 801 127 67 0 4750 2000 0 9 14491 15000 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "15131 HIGHWAY 119" "BLACK HAWK" 80422 3035825777 "GILPIN" 5851 "LD" "SO" "Y" "N" 491441 7 1848.69 577148.9373 732979.150371 89.553147594899 0.000124691913648852 91.3965729244697
"CO" "CO0057" "FSCS0057" "SPANISH PEAKS LIBRARY DISTRICT" 33 5248 "415 WALSEN AVE
WALSENBURG, CO 81089
(37.630847, -104.785911)" "415 WALSEN AVE
WALSENBURG, CO 81089
" 37.630847 -104.785911 5187 1 0 0 1 1.63 3.7 5.33 166791 15710 250 31730 214481 121853 10611 132464 10321 6414 1948 18683 66219 217366 168403 0 0 0 168403 0 24748 1126 1644 5371 2386 0 30 0 30 129 3016 45180 1243 6570 27852 4789 210 148 409 354 327 12 4447 4221 79 14 11225 -1 2015 2014-01-01 2014-12-31 2 7 0 0 0 "ME" "415 WALSEN AVE" "WALSENBURG" 81089 7197382774 "HUERFANO" 6462 "LD" "SO" "Y" "N" 376421 7 1901.58 442637.4186 562149.521622 82.0986619763601 0.00014836376359447 83.4026187306706
"CO" "CO0058" "FSCS0058" "HUGO PUBLIC LIBRARY" 43 720 "522 SECOND AVENUE
HUGO, CO 80821
(39.137014, -103.472072)" "522 SECOND AVENUE
HUGO, CO 80821
" 39.137014 -103.472072 712 1 0 0 0 0.5 0.5 1 16573 3000 0 1250 20823 NA NA NA 2065 0 0 2065 NA 20823 0 0 0 0 0 0 7792 0 0 0 70 0 0 0 0 1 1040 7300 450 646 7232 2871 0 0 898 5 5 0 55 55 0 3 760 450 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 429" "HUGO" 80821 7197432325 "LINCOLN" 5510 "CI" "SO" "Y" "N" 102354 22.5 636 120498.3 153032.841 60.6960888132992 0.000271442962762851 41.5396877610564
"CO" "CO0060" "FSCS0060" "JEFFERSON COUNTY PUBLIC LIBRARY" 21 552213 "10200 W 20TH AVE
LAKEWOOD, CO 80215
(39.747433, -105.113061)" "10200 W 20TH AVE
LAKEWOOD, CO 80215
" 39.747433 -105.113061 545803 0 10 1 29 29 157.5 186.5 23475717 118473 14700 1207101 24815991 10134419 2970206 13104625 1536938 909158 891187 3337283 4858017 21299925 0 0 0 0 0 698546 727728 45265 87386 12827 121209 0 87 0 87 2715 24666 2452635 382928 353666 7402527 2483715 465769 78568 109049 7107 5350 468 194695 167937 15272 332 439577 108630 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "10200 W 20TH AVE" "LAKEWOOD" 80215 3032355275 "JEFFERSON" 558503 "CO" "MA" "Y" "N" 12222434 2.25 65249.3775 14376589.551675 18258268.7306272 73.1006482658486 0.000187136086620132 3416.78095870832
"CO" "CO0062" "FSCS0062" "KIOWA COUNTY PUBLIC LIBRARY DISTRICT" 43 1401 "1305 GOFF STREET
EADS, CO 81036
(38.479934, -102.780397)" "1305 GOFF STREET
EADS, CO 81036
" 38.479934 -102.780397 1385 1 0 0 0 1.6 0 1.6 53371 3000 250 14218 70839 NA NA NA 8094 557 1035 9686 NA 70793 0 0 0 0 0 3328 7103 0 309 0 726 0 1 0 1 14 1860 7197 1673 506 13146 2639 0 57 15 56 48 8 204 162 42 5 2015 486 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "P.O. BOX 790" "EADS" 81036 7194385581 "KIOWA" 1402 "LD" "SO" "Y" "N" 106201 14.25 838.9275 125236.715175 159050.62827225 96.1712398661569 0.000108120879493744 17.1966938128282
"CO" "CO0063" "FSCS0063" "LA JUNTA/WOODRUFF MEMORIAL LIBRARY" 33 6966 "522 COLORADO AVE
LA JUNTA, CO 81050
(37.983717, -103.543094)" "522 COLORADO AVE
LA JUNTA, CO 81050
" 37.983717 -103.543094 6885 1 0 0 1 1 8.1 9.1 355029 3000 250 19100 377379 188859 51988 240847 25925 21428 0 47353 72984 361184 6154 0 0 0 6154 6154 34157 8586 2606 8938 3657 610 8 0 8 79 2796 115913 2476 4977 101431 37062 4633 1411 2069 206 179 15 7708 7170 487 20 54508 0 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "522 COLORADO AVE" "LA JUNTA" 81050 7193844612 "OTERO" 18488 "CI" "SO" "Y" "N" 527387 7 2827.86 620351.3862 787846.260474 77.0701665954837 0.000168355537047949 132.638280293319
"CO" "CO0064" "FSCS0064" "LA VETA REGIONAL LIBRARY DISTRICT" 43 1271 "310 SOUTH MAIN STREET
LA VETA, CO 81055
(37.507849, -105.00904)" "310 SOUTH MAIN STREET
LA VETA, CO 81055
" 37.507849 -105.00904 1256 1 0 0 0.15 3.11 0.33 3.44 139818 3000 250 49153 192221 111191 12671 123862 10646 2645 6313 19604 47338 190804 0 0 0 0 0 738 10125 3015 652 5598 2236 0 30 0 30 52 2595 51667 728 3111 38416 4462 875 955 1670 225 118 1 3121 1728 8 24 7799 7625 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 28" "LA VETA" 81055 7197423572 "HUERFANO" 6462 "LD" "SO" "Y" "N" 170925 14.25 1059.3525 201221.692425 255551.54937975 93.2441584815187 0.000115015595487159 29.392413629578
"CO" "CO0065" "FSCS0065" "LAFAYETTE PUBLIC LIBRARY" 23 26685 "775 W BASELINE RD
LAFAYETTE, CO 80026
(40.000258, -105.099546)" "775 W BASELINE RD
LAFAYETTE, CO 80026
" 40.000258 -105.099546 26375 1 0 0 5.5 6.25 12 18.25 1091603 6408 250 84403 1182664 729715 119588 849303 102756 14420 24792 141968 100332 1091603 0 0 0 0 0 0 61965 13828 7146 6137 5072 164 29 0 29 159 2921 226286 50076 28210 348849 159942 14644 954 1501 1094 864 148 19540 16966 1664 27 55297 7095 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "775 W BASELINE RD" "LAFAYETTE" 80026 3036655200 "BOULDER" 313333 "CI" "SO" "Y" "N" 967661 3 5139.15 1138176.1755 1445483.742885 88.8633476579038 0.000126635264006434 183.04921539725
"CO" "CO0069" "FSCS0069" "LAS ANIMAS-BENT COUNTY LIBRARY DISTRICT" 33 4917 "306 5TH STREET
LAS ANIMAS, CO 81054
(38.06771, -103.220133)" "306 5TH STREET
LAS ANIMAS, CO 81054
" 38.06771 -103.220133 4860 1 0 0 0 2 0.87 2.87 81547 3000 2920 20208 107675 43854 2828 46682 7361 1099 2474 10934 29007 86623 0 0 0 0 0 0 14526 467 1821 0 1267 0 2 0 2 37 1984 12520 1760 1851 17828 1412 211 40 348 12 8 0 392 315 0 15 4257 196 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "P.O. BOX 563" "LAS ANIMAS" 81054 7194560111 "BENT" 5630 "LD" "SO" "Y" "N" 230138 10 1905.6 271491.012 344793.58524 86.3795685906262 0.000134022569056598 46.2101220881
"CO" "CO0070" "FSCS0070" "LIMON MEMORIAL LIBRARY" 43 1857 "205 E AVE
LIMON, CO 80828
(39.261893, -103.687907)" "205 E AVE
LIMON, CO 80828
" 39.261893 -103.687907 1835 1 0 0 0 1 0.25 1.25 90392 3000 0 0 93392 NA NA NA 10777 0 1674 12451 NA 61879 0 0 0 0 0 0 22608 3490 1231 5598 2571 0 0 0 0 11 2408 34466 962 1363 39800 26215 918 1201 1399 69 66 0 398 380 0 19 11723 733 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 236" "LIMON" 80828 7197752163 "LINCOLN" 5510 "CI" "SO" "Y" "N" 344328 14.25 981.3675 404011.959975 513095.18916825 54.726620775721 0.000333889479513544 171.31708565229
"CO" "CO0071" "FSCS0071" "LINCOLN COUNTY BOOKMOBILE" 43 5420 "205 E AVENUE
LIMON, CO 80828
(39.261893, -103.687907)" "205 E AVENUE
LIMON, CO 80828
" 39.261893 -103.687907 5357 0 0 1 0 0.42 0.31 0.73 40767 3000 0 0 43767 NA NA NA 7941 300 1000 9241 NA 39008 0 0 0 0 0 0 9223 3675 327 5598 106 0 0 0 0 0 550 3421 117 389 7786 2568 487 490 522 9 3 0 150 120 0 0 0 0 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 704" "LIMON" 80828 7197432810 "LINCOLN" 5510 "CO" "SO" "Y" "N" 125528 7 1247.7 148327.569 188376.01263 54.726620775721 0.000333889479513544 62.8967688098674
"CO" "CO0072" "FSCS0072" "LITTLETON/BEMIS PUBLIC LIBRARY" 21 43796 "6014 S. DATURA ST.
LITTLETON, CO 80120
(39.608043, -105.004414)" "6014 S. DATURA ST.
LITTLETON, CO 80120
" 39.608043 -105.004414 43288 1 0 0 4.68 9.38 18.3299999999999 27.71 2290880 9939 0 31500 2332319 1400330 364050 1764380 168532 41074 59394 269000 257500 2290880 0 0 0 0 0 0 161045 11972 14092 3788 16886 617 41 0 41 224 3440 321255 105276 31127 524228 199206 13177 1260 1087 856 403 72 35144 15466 4388 37 60377 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "6014 S. DATURA ST." "LITTLETON" 80120 3037953961 "ARAPAHOE" 618821 "CI" "SO" "Y" "N" 2500876 3 8098.14 2935499.7438 3728084.674626 61.9019325852464 0.000260970600022289 972.920494471048
"CO" "CO0073" "FSCS0073" "LONGMONT PUBLIC LIBRARY" 23 90227 "409 4TH AVE
LONGMONT, CO 80501
(40.16572, -105.100021)" "409 4TH AVE
LONGMONT, CO 80501
" 40.16572 -105.100021 89180 1 0 0 0 11.5 38 49.5 3217937 19424 10000 71243 3318604 1901475 550726 2452201 301140 124826 59301 485267 286520 3223988 0 0 0 0 0 0 237567 10904 12106 6172 15590 164 49 0 49 325 3237 621074 91090 84124 1249321 417581 39598 20116 17543 1355 1186 60 41767 34808 3714 38 101378 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "409 4TH AVENUE" "LONGMONT" 80501 3036518470 "BOULDER" 313333 "CI" "SO" "Y" "N" 3454354 2.25 13515.3225 4057407.107325 5152907.02630275 99.6511202474092 0.000100701428077871 518.905096301185
"CO" "CO0074" "FSCS0074" "LOUISVILLE PUBLIC LIBRARY" 23 32302 "951 SPRUCE STREET
LOUISVILLE, CO 80027
(39.977799, -105.131452)" "951 SPRUCE STREET
LOUISVILLE, CO 80027
