"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
" 41.516848 -94.228132 1171 1 0 0 0 0.65 0.35 1 39113 1714 0 493 41320 NA NA NA 4520 55 1720 6295 NA 41375 0 0 0 0 0 0 10005 0 346 0 870 0 2 14 16 23 1534 9476 784 356 13452 3294 0 63 95 41 26 3 1583 1418 45 4 2548 89 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "724 MARSHALL PO BOX 37" "DEXTER" 50070 5157894490 "DALLAS" 77400 "CI" "SO" "Y" "N" 146352 14.25 657.87 172001.5479 218441.965833 91.7217558156959 0.000118865351908762 25.9651811403812
"IA" "IA0031" "BE" "LINDEN PUBLIC LIBRARY" 42 402 "131 S MAIN ST
LINDEN, IA 50146
(41.644206, -94.269677)" "131 S MAIN ST
LINDEN, IA 50146
" 41.644206 -94.269677 396 1 0 0 0 0.35 0.15 0.5 5388 837 0 2285 8510 NA NA NA 600 35 433 1068 NA 9324 0 0 0 0 0 0 7160 0 328 0 145 0 0 13 13 28 1022 2995 30 112 3108 590 0 0 5 24 24 0 700 700 0 1 260 0 2015 2013-07-01 2014-06-30 2 4 0 0 0 "ME" "PO BOX 18" "LINDEN" 50146 6417442124 "DALLAS" 77400 "CI" "SO" "Y" "N" 99638 22.5 346.35 116981.6895 148566.745665 92.6343497405087 0.000116534867163481 17.3132059709814
"IA" "IA0038" "BL" "EARLHAM PUBLIC LIBRARY" 42 1836 "120 S CHESTNUT
EARLHAM, IA 50072
(41.491223, -94.122925)" "120 S CHESTNUT
EARLHAM, IA 50072
" 41.491223 -94.122925 1810 1 0 0 0 1.23 0.25 1.48 41368 2044 0 17045 60457 NA NA NA 9928 528 1205 11661 NA 64558 0 0 0 1362 1362 1365 18571 15552 260 8189 853 0 0 17 17 29 2236 13789 1120 922 13391 3200 779 145 272 91 61 18 1088 797 147 4 3356 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "120 S CHESTNUT PO BOX 310" "EARLHAM" 50072 5157582121 "MADISON" 15609 "CI" "SO" "Y" "N" 256449 14.25 1006.89 301223.3913 382553.706951 96.4918030769097 0.000107403678602311 41.0876753894877
"IA" "IA0127" "FA" "BAGLEY PUBLIC LIBRARY" 43 573 "117 MAIN
BAGLEY, IA 50026
(41.849934, -94.429514)" "117 MAIN
BAGLEY, IA 50026
" 41.849934 -94.429514 565 1 0 0 0 0.33 0.25 0.58 17397 1320 0 1603 20320 NA NA NA 2571 75 422 3068 NA 18392 0 0 0 0 0 0 5398 0 84 0 607 0 0 14 14 32 1040 5748 192 432 2155 555 0 195 7 79 15 0 548 152 0 4 467 364 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 206" "BAGLEY" 50026 6414275214 "GUTHRIE" 10722 "CI" "SO" "Y" "N" 79753 22.5 473.775 93865.32675 119208.9649725 91.8743482793531 0.000118470837123593 14.1227858729292
"IA" "IA0186" "JB" "COON RAPIDS PUBLIC LIBRARY" 43 1871 "123 3RD AVE
COON RAPIDS, IA 50058
(41.870481, -94.674742)" "123 3RD AVE
COON RAPIDS, IA 50058
" 41.870481 -94.674742 1844 1 0 0 0 1.58 0 1.58 80724 2271 0 5736 88731 NA NA NA 21601 1808 1286 24695 NA 88731 0 0 0 0 0 0 17571 15552 629 8189 601 0 6 17 23 56 2132 13104 57 1496 14882 4969 257 40 66 23 23 0 815 815 0 8 1807 230 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "123 3RD AVE" "COON RAPIDS" 50058 7129995410 "CARROLL" 20562 "CI" "SO" "Y" "N" 245501 14.25 1036.8525 288449.287425 366330.59502975 82.4027736229598 0.000147270696232754 53.9497617813903
"IA" "IA0187" "JD" "MANNING PUBLIC LIBRARY" 43 1603 "310 MAIN ST
MANNING, IA 51455
(41.909037, -95.065117)" "310 MAIN ST
MANNING, IA 51455
" 41.909037 -95.065117 1580 1 0 0 0 1.4 0 1.4 62076 1175 0 1552 64803 NA NA NA 8500 435 0 8935 NA 54764 0 0 0 15717 15717 15717 11867 15552 57 8189 0 0 0 4 4 28 1818 7564 187 896 8259 2713 464 18 69 24 23 0 787 766 0 3 994 -1 2015 2013-07-01 2014-06-30 2 4 0 0 0 "ME" "310 MAIN ST" "MANNING" 51455 7126552260 "CARROLL" 20562 "CI" "SO" "Y" "N" 155511 14.25 895.2825 182995.350525 232404.09516675 69.8741421437631 0.000204817481659744 47.6004214994653
"IA" "IA0189" "JG" "FIELD-CARNEGIE PUBLIC LIBRARY" 43 1916 "200 S WALNUT ST
ODEBOLT, IA 51458
(42.311541, -95.253393)" "200 S WALNUT ST
ODEBOLT, IA 51458
" 42.311541 -95.253393 1888 1 0 0 0 0.5 0.83 1.33 30309 1334 0 30391 62034 NA NA NA 4845 391 2197 7433 NA 59513 0 0 0 0 0 14228 13531 15552 535 8189 802 0 0 13 13 27 1378 9914 1293 543 12793 1995 282 6 18 221 115 0 3190 1998 0 5 2256 1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "200 S WALNUT ST" "ODEBOLT" 51458 7126682718 "SAC" 10035 "CI" "SO" "Y" "N" 193860 14.25 1018.59 228007.9503 289570.096881 88.9390509607839 0.000126419776487123 36.6073869250504
"IA" "IA0225" "LA" "SIOUX CITY PUBLIC LIBRARY" 13 82684 "529 PIERCE ST
SIOUX CITY, IA 51101
(42.496001, -96.404991)" "529 PIERCE ST
SIOUX CITY, IA 51101
" 42.496001 -96.404991 81492 1 2 0 7 14.5 18.96 33.46 2667995 40055 0 222569 2930619 1434268 531103 1965371 203518 64044 28790 296352 458756 2720479 0 0 0 0 0 0 192775 15909 11265 8254 6853 0 16 17 33 250 7570 344375 45500 46111 450604 133069 16845 1116 541 479 403 7 14872 13264 538 40 73628 34554 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "529 PIERCE ST" "SIOUX CITY" 51101 7122552933 "WOODBURY" 102271 "CI" "MO" "Y" "N" 2746659 2.25 10600.17 3225993.2289 4097011.400703 98.1979975365464 0.000103703815793989 424.875715604375
"IA" "IA0226" "LB" "ELK HORN PUBLIC LIBRARY" 43 2993 "2027 WASHINGTON
ELK HORN, IA 51531
(41.59186, -95.063147)" "2027 WASHINGTON
ELK HORN, IA 51531
" 41.59186 -95.063147 2950 1 0 0 0 0.9 0 0.9 47648 2498 0 439 50585 NA NA NA 9046 360 4380 13786 NA 51351 0 0 0 0 0 0 10877 15552 599 8189 1892 0 0 3 3 48 1200 7436 500 647 12781 2553 103 34 33 72 70 0 1320 1214 0 3 1300 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 119" "ELK HORN" 51531 7127642013 "SHELBY" 11948 "CI" "SO" "Y" "N" 174543 10 1032.9 205423.803 260888.22981 54.7750808584153 0.000333298949875262 86.9537730304891
"IA" "IA0227" "LC" "HAMANN MEMORIAL LIBRARY" 42 565 "311 E MAIN
ANTHON, IA 51004
(42.388299, -95.864401)" "311 E MAIN
ANTHON, IA 51004
" 42.388299 -95.864401 557 1 0 0 0 0.55 0 0.55 14043 739 0 1895 16677 NA NA NA 2572 53 402 3027 NA 22619 0 0 0 0 0 0 8361 0 180 0 541 0 0 13 13 87 1144 2826 260 394 1957 701 0 0 58 47 24 3 458 303 20 5 1820 50 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 293" "ANTHON" 51004 7123735275 "WOODBURY" 102271 "CI" "SO" "Y" "N" 119422 22.5 463.875 140266.47375 178138.4216625 87.4752648554449 0.000130686121085325 23.2802193433342
"IA" "IA0228" "LD" "CORRECTIONVILLE PUBLIC LIBRARY" 43 821 "532 DRIFTWOOD ST
CORRECTIONVILLE, IA 51016
(42.476171, -95.785753)" "532 DRIFTWOOD ST
CORRECTIONVILLE, IA 51016
" 42.476171 -95.785753 809 1 0 0 0 0.5 0.03 0.53 24000 610 0 148 24758 NA NA NA 3709 470 717 4896 NA 22874 0 0 0 0 0 0 13608 15552 106 8189 494 0 0 16 16 12 1040 2649 52 486 3400 771 117 114 60 32 30 2 298 291 7 4 583 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 308" "CORRECTIONVILLE" 51016 7123424203 "WOODBURY" 102271 "CI" "SO" "Y" "N" 185040 22.5 633.675 217238.19975 275892.5136825 93.7509160869708 0.000113775554229787 31.3898236520755
"IA" "IA0229" "LE" "WOODBURY COUNTY LIBRARY" 42 22173 "825 MAIN ST
MOVILLE, IA 51039
(42.488749, -96.066071)" "825 MAIN ST
MOVILLE, IA 51039
" 42.488749 -96.066071 21853 1 3 1 1 3 2.25 5.25 190003 1611 0 1819 193433 96750 30068 126818 28491 1370 0 29861 50145 206824 250 0 0 0 250 0 52406 15552 490 8189 1154 0 6 3 9 131 5539 24040 780 3950 56324 35900 1709 28 33 80 72 2 2821 2495 50 10 5616 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 625" "MOVILLE" 51039 7128733322 "WOODBURY" 102271 "CO" "MO" "Y" "N" 704803 4.5 3780.855 829043.11035 1052884.7501445 94.7081478773791 0.000111487278176483 117.383255027136
"IA" "IA0230" "LG" "SLOAN PUBLIC LIBRARY" 42 973 "502 EVANS ST
SLOAN, IA 51055
(42.233812, -96.228001)" "502 EVANS ST
SLOAN, IA 51055
" 42.233812 -96.228001 959 1 0 0 0 1.2 0.1 1.3 37989 850 0 8363 47202 NA NA NA 5578 1823 1556 8957 NA 48118 0 0 0 3500 3500 4039 8626 15552 162 8189 847 0 2 4 6 34 1430 11248 572 685 13004 5267 -1 42 100 55 37 4 886 777 17 8 3184 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "502 EVANS ST" "SLOAN" 51055 7124284200 "WOODBURY" 102271 "CI" "SO" "Y" "N" 126057 22.5 851.775 148483.26675 188573.7487725 78.4402125684664 0.000162525861275092 30.6481109331234
"IA" "IA0231" "LH" "AUDUBON PUBLIC LIBRARY" 43 3808 "401 N PARK PLACE
AUDUBON, IA 50025
(41.721662, -94.931691)" "401 N PARK PLACE
AUDUBON, IA 50025
" 41.721662 -94.931691 3753 1 0 0 0 2.25 0 2.25 73000 2822 0 27811 103633 42442 8916 51358 8760 495 5246 14501 40595 106454 0 0 0 0 0 0 28414 15552 1559 8189 3182 0 0 0 0 88 2236 21514 1652 1746 19762 6750 393 0 0 45 23 0 2800 1494 0 5 2340 41 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "401 N PARK PLACE" "AUDUBON" 50025 7125633301 "AUDUBON" 5794 "CI" "SO" "Y" "N" 432384 10 1479.9 507620.763 644678.36901 65.6242680301332 0.000232204726398853 149.697364291226
"IA" "IA0233" "LK" "KIMBALLTON PUBLIC LIBRARY" 43 322 "118 MAIN ST
KIMBALLTON, IA 51543
(41.627789, -95.072693)" "118 MAIN ST
KIMBALLTON, IA 51543
" 41.627789 -95.072693 317 1 0 0 0 0.5 0 0.5 7500 0 0 1000 8500 NA NA NA 2000 0 0 2000 NA 6598 0 0 0 0 0 0 8095 0 0 0 0 0 0 0 0 0 1016 780 260 40 3945 505 0 0 0 0 0 0 0 0 0 1 208 0 2015 2013-07-01 2014-06-30 2 4 0 0 15 "ME" "PO BOX 67" "KIMBALLTON" 51543 7127733002 "AUDUBON" 5794 "CI" "SO" "Y" "N" 105280 22.5 292.35 123519.6495 156869.954865 55.8804666716514 0.000320243225453067 50.2365403226446
"IA" "IA0234" "LL" "EXIRA PUBLIC LIBRARY" 43 1798 "114 W WASHINGTON
EXIRA, IA 50076
(41.591184, -94.876551)" "114 W WASHINGTON
EXIRA, IA 50076
" 41.591184 -94.876551 1772 1 0 0 0 1.3 0.03 1.33 60090 1315 0 10341 71746 NA NA NA 7507 443 382 8332 NA 71746 0 0 0 0 0 160 19117 15552 361 8189 770 0 0 17 17 36 1456 6300 520 648 11943 4059 207 45 39 76 40 4 1653 1300 77 5 1144 30 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "114 W WASHINGTON PO BOX 368" "EXIRA" 50076 7122685489 "AUDUBON" 5794 "CI" "SO" "Y" "N" 263917 14.25 968.145 309915.61965 393592.8369555 62.8307786786974 0.000253311622034543 99.7016399503753
"IA" "IA0235" "LP" "LAKE VIEW PUBLIC LIBRARY" 43 1769 "202 MAIN ST
LAKE VIEW, IA 51450
(42.305, -95.051674)" "202 MAIN ST
LAKE VIEW, IA 51450
" 42.305 -95.051674 1743 1 0 0 0 1.05 0 1.05 56513 1346 0 4363 62222 NA NA NA 9339 3856 2475 15670 NA 68758 0 0 0 0 0 0 23484 6620 749 8189 1785 0 0 16 16 58 2028 8438 936 1779 12037 2497 550 35 26 105 86 0 1106 978 0 4 2029 70 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 20" "LAKE VIEW" 51450 7126572310 "SAC" 10035 "CI" "SO" "Y" "N" 339168 14.25 913.7475 397895.644575 505327.46861025 93.0361914679047 0.000115530366857765 58.380667831848
"IA" "IA0238" "LY" "WALL LAKE PUBLIC LIBRARY" 43 1278 "116 MAIN ST
WALL LAKE, IA 51466
(42.270356, -95.092376)" "116 MAIN ST
WALL LAKE, IA 51466
" 42.270356 -95.092376 1260 1 0 0 0 0.5 0.24 0.74 46863 2910 0 2312 52085 NA NA NA 8594 439 2210 11243 NA 52871 0 0 3000 0 3000 3000 12427 15552 252 8189 502 0 0 17 17 24 1170 6752 762 488 8545 2986 373 45 8 48 37 0 1087 815 0 5 1500 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 68" "WALL LAKE" 51466 7126642983 "SAC" 10035 "CI" "SO" "Y" "N" 171890 14.25 657.345 201880.39365 256388.0999355 89.9342028618362 0.000123637501681624 31.6991841369238
"IA" "IA0291" "OE" "BEDFORD PUBLIC LIBRARY" 43 2436 "507 JEFFERSON ST
BEDFORD, IA 50833
(40.667972, -94.720283)" "507 JEFFERSON ST
BEDFORD, IA 50833
" 40.667972 -94.720283 2401 1 0 0 0 0.68 0.37 1.05 39273 528 0 1171 40972 NA NA NA 5135 527 0 5662 NA 39201 0 0 0 0 0 0 27396 15552 26 8189 247 0 0 16 16 38 1378 6316 131 1530 6488 1698 641 25 48 12 8 2 341 323 12 5 2280 500 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "507 JEFFERSON ST" "BEDFORD" 50833 7125232828 "TAYLOR" 6143 "CI" "SO" "Y" "N" 360416 14.25 1198.89 423089.4213 537323.565051 69.9690383836197 0.000204262286707842 109.754940099327
"IA" "IA0292" "OG" "LENOX PUBLIC LIBRARY" 43 1656 "101 N MAIN
LENOX, IA 50851
(40.881609, -94.559001)" "101 N MAIN
LENOX, IA 50851
" 40.881609 -94.559001 1632 1 0 0 0 0.73 0.13 0.86 33627 1566 0 4346 39539 NA NA NA 11921 0 0 11921 NA 43047 1090 1500 0 0 2590 2590 12028 0 20 0 425 0 0 0 0 53 1857 5041 783 689 4982 850 0 39 44 44 22 0 989 892 0 7 816 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "101 N MAIN" "LENOX" 50851 6413334411 "TAYLOR" 6143 "CI" "SO" "Y" "N" 163153 14.25 836.94 191868.2298 243672.651846 72.7274273987418 0.000189061695831764 46.0691647858277
"IA" "IA0293" "OJ" "CORNING PUBLIC LIBRARY" 43 3624 "603 9TH ST
CORNING, IA 50841
(40.990918, -94.735251)" "603 9TH ST
CORNING, IA 50841
" 40.990918 -94.735251 3572 1 0 0 0 2.38 0 2.38 76576 3298 0 60073 139947 68913 24436 93349 8552 555 869 9976 25289 128614 0 0 0 0 0 0 24529 15552 323 8189 749 7 0 17 17 54 2392 30940 6084 2381 21784 5871 1244 353 63 72 56 3 1020 909 9 7 7072 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "603 9TH ST" "CORNING" 50841 6413223866 "ADAMS" 3875 "CI" "SO" "Y" "N" 333830 10 1444.2 392270.814 498183.93378 62.2000526326502 0.000258474971214621 128.768077943372
"IA" "IA0294" "OK" "PRESCOTT PUBLIC LIBRARY" 43 257 "607 2ND ST
PRESCOTT, IA 50859
(41.02314, -94.610283)" "607 2ND ST
PRESCOTT, IA 50859
" 41.02314 -94.610283 253 1 0 0 0 0.53 0 0.53 13535 0 0 4807 18342 NA NA NA 1452 0 314 1766 NA 13581 0 0 0 0 0 0 3237 0 0 0 267 0 0 0 0 5 1080 1077 374 253 1343 569 0 23 29 66 56 3 715 178 42 3 177 0 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "607 2ND ST" "PRESCOTT" 50859 6413352238 "ADAMS" 3875 "CI" "SO" "Y" "N" 45752 22.5 252.975 53825.82075 68358.7923525 68.3725888343376 0.000213912395721447 14.6227930407482
"IA" "IA0305" "RB" "ADAIR PUBLIC LIBRARY" 43 860 "310 AUDUBON
ADAIR, IA 50002
(41.500649, -94.641405)" "310 AUDUBON
ADAIR, IA 50002
" 41.500649 -94.641405 848 1 0 0 0 0.33 0.1 0.43 17509 0 0 1263 18772 NA NA NA 3293 0 736 4029 NA 20554 0 0 0 0 0 0 8008 0 79 0 193 0 0 0 0 27 676 2302 12 202 3406 338 0 0 0 8 6 0 192 162 0 1 85 0 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "310 AUDUBON" "ADAIR" 50002 6417423323 "ADAIR" 7454 "CI" "SO" "Y" "N" 108036 22.5 645 127156.77 161489.0979 71.0879783850035 0.000197882629315747 31.9558872982801
"IA" "IA0306" "RC" "CASEY PUBLIC LIBRARY" NA 476 "604 MCPHERDON DR
CASEY, IA 50048
(0.0, 0.0)" "604 MCPHERDON DR
CASEY, IA 50048
" 41.5047095 -94.5183037 469 1 0 0 0 0.5 0.05 0.55 15642 1438 0 3996 21076 NA NA NA 630 140 45 815 NA 13921 0 0 0 0 0 0 5246 0 203 0 872 0 0 13 13 11 1040 4824 8 299 2673 686 0 157 149 32 20 1 448 295 10 3 1812 -1 2015 2013-07-01 2014-06-30 1 4 0 0 7 "ME" "PO BOX 178" "CASEY" 50048 6417462670 "GUTHRIE" 7454 "CI" "SO" "Y" "N" 82451 22.5 403.8 96940.116 123113.94732 77.1682108325672 0.000167928008557312 20.6742799990775
"IA" "IA0307" "RD" "FONTANELLE PUBLIC LIBRARY" 43 1082 "303 WASHINGTON
FONTANELLE, IA 50846
(41.289597, -94.563974)" "303 WASHINGTON
FONTANELLE, IA 50846
" 41.289597 -94.563974 1066 1 0 0 0 0.35 0.35 0.7 23769 1250 0 2250 27269 NA NA NA 2660 59 65 2784 NA 25364 0 0 0 0 0 0 11880 0 128 0 447 0 0 16 16 25 1040 3640 95 634 6463 1582 0 51 12 16 11 2 280 208 16 6 1560 0 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 387" "FONTANELLE" 50846 6417454981 "ADAIR" 7454 "CI" "SO" "Y" "N" 162510 14.25 567.555 190800.73935 242316.9389745 71.2099105996332 0.000197205543508518 47.7862436517867
"IA" "IA0308" "RE" "GREENFIELD PUBLIC LIBRARY" 43 4341 "202 SO. FIRST ST
GREENFIELD, IA 50849
(41.304094, -94.461029)" "202 SO. FIRST ST
GREENFIELD, IA 50849
" 41.304094 -94.461029 4278 1 0 0 0 1.6 0.4 2 99496 2477 0 6886 108859 NA NA NA 14900 1017 1900 17817 NA 117373 0 0 0 0 0 0 25440 10198 1339 8189 963 0 0 14 14 62 2082 15988 2190 2059 40557 16562 690 125 144 90 70 0 615 450 0 8 8015 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 328" "GREENFIELD" 50849 6417436120 "ADAIR" 7454 "CI" "SO" "Y" "N" 361812 10 1602.3 425194.731 539997.30837 76.6504810617938 0.000170204183407749 91.9098009134984
"IA" "IA0309" "RF" "STUART PUBLIC LIBRARY" 42 1856 "111 E FRONT ST
STUART, IA 50250
(41.503964, -94.318397)" "111 E FRONT ST
STUART, IA 50250
" 41.503964 -94.318397 1829 1 0 0 0 0.9 0.75 1.65 44357 2641 0 3265 50263 NA NA NA 1100 450 550 2100 NA 46877 0 0 0 0 0 0 15966 14040 677 8129 1060 0 0 16 16 12 1612 24288 1250 2449 17975 4390 756 16 33 140 91 3 1613 851 21 8 6198 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 220" "STUART" 50250 5155232152 "GUTHRIE" 10722 "CI" "SO" "Y" "N" 230655 14.25 1040.94 271084.2498 344276.997246 86.9885017340305 0.000132152778486525 45.4971617550566
"IA" "IA0316" "RM" "BAYARD PUBLIC LIBRARY" 43 840 "315 MAIN ST
BAYARD, IA 50029
(41.850961, -94.55803)" "315 MAIN ST
BAYARD, IA 50029
" 41.850961 -94.55803 828 1 0 0 0 1.5 0 1.5 64823 2506 0 7985 75314 NA NA NA 10726 49 708 11483 NA 74320 0 0 0 0 0 0 14527 15552 247 8189 412 0 1 17 18 57 1456 15907 1301 798 13434 2879 428 148 115 15 8 0 363 139 0 6 1482 -1 2015 2013-07-01 2014-06-30 1 4 0 0 0 "ME" "PO BOX 338" "BAYARD" 50029 7126512238 "GUTHRIE" 10722 "CI" "SO" "Y" "N" 198429 22.5 792 233088.57 296022.4839 86.4145423555204 0.000133914107559857 39.6415867491207
"IA" "IA0317" "RN" "MARY J. BARNETT MEMORIAL LIBRARY" 43 2793 "400 GRAND
GUTHRIE CENTER, IA 50115
(41.679198, -94.502994)" "400 GRAND
GUTHRIE CENTER, IA 50115
