"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
" 33.189061 -102.83043 3825 1 0 0 0 0.75 2.55 3.3 214047 0 0 4000 218047 119447 54000 173447 19800 0 2400 22200 20200 215847 0 0 0 0 0 0 37800 0 1146 0 3485 0 0 51 51 76 2100 15682 9585 1303 37884 5412 0 931 884 477 248 127 8957 5570 1653 9 11671 4647 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 419" "PLAINS" 79355 8064568725 "YOAKUM" 8286 "CO" "SO" "Y" "N" 552996 10 1642.5 648927.045 824137.34715 87.6653819631192 0.000130119906102936 107.236674227081
"TX" "TX0227" "310" "UNGER MEMORIAL LIBRARY" 33 29882 "825 N AUSTIN ST
PLAINVIEW, TX 79072
(34.18939, -101.704365)" "825 N AUSTIN ST
PLAINVIEW, TX 79072
" 34.18939 -101.704365 29882 1 0 0 1 1 4 5 409394 0 0 0 409394 191304 76482 267786 57903 0 3167 61070 80538 409394 0 0 0 0 0 20381 45074 0 1370 0 2154 0 0 51 51 115 2782 71592 6578 34044 40598 13626 0 16 250 102 69 0 3571 2971 0 16 33384 2002 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "825 N AUSTIN ST" "PLAINVIEW" 79072 8062961148 "HALE" 34720 "CI" "SO" "Y" "N" 633989 3 3439.38 745791.2046 947154.829842 93.2730304240078 0.000114944402138105 108.870145648408
"TX" "TX0309" "390" "SWISHER COUNTY LIBRARY" 33 7763 "127 SW 2ND ST
TULIA, TX 79088
(34.535996, -101.765446)" "127 SW 2ND ST
TULIA, TX 79088
" 34.535996 -101.765446 7763 1 0 0 0 0.95 1 1.95 82294 0 0 0 82294 NA NA NA 8121 476 619 9216 NA 82294 0 0 0 46019 46019 0 11946 3348 1006 803 42 23 16 51 67 31 2115 7754 2956 2266 11879 3696 1372 36 34 10 9 0 381 380 0 7 3872 11285 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "127 SW 2ND ST" "TULIA" 79088 8069953447 "SWISHER" 7581 "CO" "SO" "Y" "N" 169640 7 1922.73 200728.3941 254925.060507 89.1387303783455 0.000125854025699218 32.0833451164228
"TX" "TX0381" "463" "OLDHAM COUNTY PUBLIC LIBRARY" 42 2102 "914 MAIN
VEGA, TX 79092
(35.209932, -102.200642)" "914 MAIN
VEGA, TX 79092
" 35.209932 -102.200642 2102 1 0 0 0 0.55 0 0.55 17000 0 0 364 17364 NA NA NA 5797 0 430 6227 NA 32228 0 0 0 0 0 0 16515 0 191 0 159 0 93 51 144 28 1120 3674 31 640 2553 759 0 45 6 4 4 0 63 63 0 4 286 5 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 640" "VEGA" 79092 8062672635 "OLDHAM" 2070 "CO" "SO" "Y" "N" 219789 14.25 981.105 258301.02285 328042.2990195 85.1393767259356 0.000137955515035583 45.2552443146919
"TX" "TX0403" "490" "CITY OF WOLFFORTH LIBRARY" 41 4471 "508 E HWY 62/82
WOLFFORTH, TX 79382
(33.489067, -102.012418)" "508 E HWY 62/82
WOLFFORTH, TX 79382
" 33.489067 -102.012418 4471 1 0 0 0 1 1.62 2.62 136620 0 0 5088 141708 61941 13866 75807 5324 3871 0 9195 56706 141708 0 0 0 0 0 0 16670 25221 683 297 630 0 0 51 51 7 2868 28290 5029 4869 20544 11504 1023 3 5 83 80 2 1086 928 42 17 7161 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 36" "WOLFFORTH" 79382 8068554150 "LUBBOCK" 293974 "CI" "SO" "Y" "N" 234635 10 1734.3 276552.081 351221.14287 97.4576661965027 0.000105285359801254 36.9784443968757
"TX" "TX0418" "61" "CANYON AREA LIBRARY" 31 36442 "1501 3RD AVE
CANYON, TX 79015
(34.980924, -101.928448)" "1501 3RD AVE
CANYON, TX 79015
" 34.980924 -101.928448 36442 1 0 0 2 3 3.17 6.17 385895 0 0 7344 393239 206719 73057 279776 26093 4148 13876 44117 69346 393239 0 0 0 0 0 0 48332 3348 2764 803 2710 23 17 51 68 65 2383 41750 540 10897 88768 41782 3974 553 642 71 55 1 3601 3510 5 20 8173 -1 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "1501 3RD AVE" "CANYON" 79015 8066555015 "RANDALL" 128220 "CI" "SO" "Y" "N" 701223 3 4205.28 825351.0876 1048195.881252 89.0036794593252 0.000126236248030304 132.320315250071
"TX" "TX0515" "501" "SPRINGLAKE-EARTH COMMUNITY LIBRARY" 43 1692 "472 FM 302
SPRINGLAKE, TX 79082
(34.260971, -102.319732)" "472 FM 302
SPRINGLAKE, TX 79082
" 34.260971 -102.319732 1692 1 0 0 0 1 1 2 93916 0 0 3878 97794 NA NA NA 12048 1417 643 14108 NA 97794 0 0 0 0 0 0 16256 6527 8 290 389 0 0 51 51 24 1960 26492 4561 1355 31144 16198 6527 0 0 145 134 11 1247 1206 41 2 63 74 2015 2013-09-01 2014-08-31 1 6 0 0 0 "ME" "PO BOX 259" "EARTH" 79031 8062573357 "LAMB" 13574 "CI" "SO" "Y" "N" 216891 14.25 1023.33 254959.7661 323798.902947 57.7365638072615 0.000299984028826009 97.1344994354829
"TX" "TX0700" "613" "OLTON AREA LIBRARY" 43 3757 "701 MAIN ST
OLTON, TX 79064
(34.182078, -102.134886)" "701 MAIN ST
OLTON, TX 79064
" 34.182078 -102.134886 3757 1 0 0 0 1.92 0.5 2.42 113938 0 0 10052 123990 54915 26288 81203 7399 1000 1751 10150 22630 113983 0 0 0 0 0 0 9465 82 190 0 894 0 0 51 51 12 1810 14150 1150 1498 15209 5140 640 3 50 177 124 5 2953 2506 57 10 4982 515 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 675" "OLTON" 79064 8062857772 "LAMB" 13574 "CO" "SO" "Y" "N" 137743 10 1490.1 162902.727 206886.46329 69.1452526453889 0.000209158377578622 43.2720370047156
"TX" "TX0737" "638" "SHALLOWATER SCHOOL COUNTY LIBRARY" 31 5650 "1202 12TH ST
SHALLOWATER, TX 79363
(33.693751, -102.000278)" "1202 12TH ST
SHALLOWATER, TX 79363
" 33.693751 -102.000278 5650 1 0 0 0.5 0.85 0 0.85 47903 0 0 1500 49403 NA NA NA 8677 5314 0 13991 NA 47903 0 0 0 0 0 0 8626 210 23 0 40 0 0 51 51 13 1200 4460 2880 1042 3617 1710 457 1 12 32 11 11 854 590 161 12 613 63 2015 2013-09-01 2014-08-31 1 6 0 0 0 "ME" "1100 AVE K" "SHALLOWATER" 79363 8068324531 "LUBBOCK" 293974 "MJ" "SO" "Y" "N" 113666 7 1314 134526.6 170848.782 89.5845052404071 0.000124604636044525 21.2885502997604
