"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 34.363812 -92.812016 61979 1 4 1 2 6 5 11 784900 172356 0 67342 1024598 384644 149577 534221 40971 11380 194889 247240 127394 908855 0 0 0 0 0 0 158135 2015 4537 0 7262 0 3 52 55 92 8165 127336 3554 39987 112947 27545 5547 156 684 322 269 6 7604 5105 82 49 23479 804 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "202 EAST THIRD STREET" "202 EAST THIRD STREE" 72104 5013325441 "HOT SPRING" 33368 "MJ" "MO" "Y" "N" 2212543 2.25 6134.0925 2595852.198225 3296732.29174575 52.9153240304362
"AR" "AR0006" "AR006-004" "GARLAND COUNTY LIBRARY" 13 88068 "1427 MALVERN AVENUE
HOT SPRINGS, AR 71901
(34.497702, -93.039889)" "1427 MALVERN AVENUE
HOT SPRINGS, AR 71901
" 34.497702 -93.039889 82166 1 0 0 5 5 35 40 2894855 176598 0 126553 3198006 1308446 475532 1783978 219867 173432 86645 479944 879033 3142955 0 0 0 0 0 47944 134808 4265 13305 12708 15162 3768 13 52 65 239 3463 417808 12023 47761 678642 127872 77557 962 92 1171 785 190 86265 66201 7784 35 52217 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "1427 MALVERN AVENUE" "HOT SPRINGS" 71901 5016234161 "GARLAND" 97322 "CO" "SO" "Y" "N" 2127257 2.25 11944.59 2502865.8603 3178639.642581 57.9025420729123
"AR" "AR0007" "AR0007-016" "WHITE RIVER REGIONAL LIBRARY" 43 111788 "368 E. MAIN STREET
BATESVILLE, AR 72501
(35.771548, -91.651515)" "368 E. MAIN STREET
BATESVILLE, AR 72501
" 35.771548 -91.651515 104296 0 16 0 1.91 1.91 25.46 27.37 1771363 292206 0 86858 2150427 818358 277659 1096017 284121 15000 0 299121 192115 1587253 0 0 0 195650 195650 549108 171384 1044 5973 0 9028 0 3 52 55 342 25588 235352 76798 79597 377360 89243 6205 0 445 432 331 5 8143 6724 45 86 41948 5342 2015 2014-01-01 2014-12-31 2 5 0 0 0 "NO" "368 EAST MAIN STREET" "BATESVILLE" 72501 8707938814 "INDEPENDENCE" 36959 "MJ" "MO" "Y" "N" 2431321 2.25 11651.19 2858277.4623 3630012.377121 66.6264425487663
"AR" "AR0008" "AR021-002" "PINE BLUFF JEFFERSON COUNTY LIBRARY SYSTEM" 42 84278 "200 E. 8TH AVENUE
PINE BLUFF, AR 71601
(34.221578, -92.001931)" "200 E. 8TH AVENUE
PINE BLUFF, AR 71601
" 34.221578 -92.001931 78630 1 4 0 1 7 10 17 1203431 140296 0 66857 1410584 667619 171697 839316 127326 63743 43254 234323 416828 1490467 0 0 0 71952 71952 71952 172234 1531 4499 649 7543 0 14 52 66 163 11694 131492 26739 23875 162549 35186 345 170 26 325 286 18 7220 6689 518 65 34293 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "200 E 8TH AVENUE" "PINE BLUFF" 71601 8705944802 "JEFFERSON" 72297 "CC" "MO" "Y" "N" 2400632 2.25 8238.765 2818378.79505 3579341.0697135 47.3836806872239
"AR" "AR0012" "AR012-004" "ARKANSAS RIVER VALLEY REGIONAL LIBRARY" 32 84177 "501 NORTH FRONT STREET
DARDANELLE, AR 72834
(35.227893, -93.157759)" "501 NORTH FRONT STREET
DARDANELLE, AR 72834
" 35.227893 -93.157759 78536 1 6 0 2 7 23 30 1668324 209799 0 30831 1908954 797310 261450 1058760 155310 9120 41615 206045 390191 1654996 382770 0 0 0 382770 809902 125798 12443 2644 4763 7684 257 9 52 61 2332 15999 217039 18330 56018 285374 77653 34315 1231 1474 1374 902 144 23928 19228 890 86 48038 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "501 N FRONT STREET" "DARDANELLE" 72834 4792294418 "YELL" 21951 "MJ" "MO" "Y" "N" 1803824 2.25 10181.9475 2122386.958575 2695431.43739025 61.7734435642484
"AR" "AR0014" "AR0014-016" "SOUTHEAST ARKANSAS REGIONAL LIBRARY" 42 75273 "107 EAST JACKSON AVE.
MONTICELLO, AR 71655
(33.625858, -91.791149)" "107 EAST JACKSON AVE.
MONTICELLO, AR 71655
" 33.625858 -91.791149 70228 1 13 0 1 1 8 9 750712 188059 0 11500 950271 507959 172891 680850 52000 4272 16000 72272 138909 892031 0 0 0 19825 19825 1182 121061 50000 1358 0 3343 0 0 52 52 109 21294 226897 81682 25171 136411 24229 448 0 0 462 269 6 21524 8272 48 90 49829 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "114 W. JEFFERSON AVE." "MONTICELLO" 71655 8703678584 "DREW" 18622 "MJ" "MA" "Y" "N" 1640373 2.25 6430.9275 1926760.595175 2446985.95587225 90.1824582571931
"AR" "AR0016" "AR016" "WILLIAM F. LAMAN PUBLIC LIBRARY" 13 60433 "2801 ORANGE STREET
NORTH LITTLE ROCK, AR 72114
(34.780066, -92.269446)" "2801 ORANGE STREET
NORTH LITTLE ROCK, AR 72114
" 34.780066 -92.269446 56383 1 1 0 5 5 33 38 2987833 124251 0 81579 3193663 1302958 356899 1659857 107611 73678 31061 212350 1565530 3437737 0 0 0 0 0 0 194877 4883 8562 3276 3810 0 15 52 67 239 4904 390618 272730 39629 231234 59387 34313 190 11 1127 557 306 28824 16811 6810 92 92443 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "2801 ORANGE STREET" "NORTH LITTLE ROCK" 72114 5017581720 "PULASKI" 392702 "CI" "MA" "Y" "N" 2701484 2.25 9779.2275 3172177.976175 4028666.02974225 10.7213087368425
"AR" "AR0017" "AR017-002" "FAULKNER-VAN BUREN REGIONAL LIBRARY SYSTEM" 42 102206 "1900 TYLER STREET
CONWAY, AR 72032
(35.102815, -92.450169)" "1900 TYLER STREET
CONWAY, AR 72032
" 35.102815 -92.450169 95356 1 7 0 3 16 12 28 2396819 264151 0 93081 2754051 800782 337898 1138680 183465 64506 21518 269489 649109 2057278 0 0 0 0 0 88500 203373 4928 7761 1351 9423 48 5 52 57 392 15780 493785 37718 51582 488970 138324 39130 2 643 1487 1126 247 42519 28420 6911 64 133250 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "1900 TYLER STREET" "CONWAY" 72032 5013277482 "FAULKNER" 120768 "MJ" "MO" "Y" "N" 2875217 2.25 11098.905 3376989.60885 4288776.8032395 22.4382906134582
"AR" "AR0019" "AR019-007" "WHITE COUNTY REGIONAL LIBRARY SYSTEM" 42 77076 "113 EAST PLEASURE AVENUE
SEARCY, AR 72143
(35.247696, -91.737379)" "113 EAST PLEASURE AVENUE
SEARCY, AR 72143
" 35.247696 -91.737379 71910 1 7 0 1 11 6 17 1485553 146466 0 37081 1669100 573529 237070 810599 197340 66922 59969 324231 367032 1501862 62003 0 0 0 62003 434303 113584 2029 5213 5499 13420 0 11 52 63 292 12676 259099 37656 36957 533413 123678 18283 2409 3194 799 691 61 21156 20238 575 39 40398 7492 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "113 E. PLEASURE" "SEARCY" 72143 5012792870 "WHITE" 78592 "CO" "MA" "Y" "N" 1724372 2.25 7752.63 2026585.8171 2573763.987717 33.4988573405656
"AR" "AR0021" "AR008-002" "POPE COUNTY LIBRARY SYSTEM" 42 54469 "116 EAST 3RD STREET
RUSSELLVILLE, AR 72801
(35.276002, -93.133439)" "116 EAST 3RD STREET
RUSSELLVILLE, AR 72801
" 35.276002 -93.133439 50819 1 3 1 1 11 17 28 1005593 0 0 35589 1041182 718993 225829 944822 126554 13993 30192 170739 259786 1375347 0 0 0 0 0 0 111794 10416 1933 2209 4623 1350 5 52 57 143 7280 148252 25556 30094 246360 64523 19967 494 667 1339 514 105 20768 14171 2275 36 28540 15756 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "116 E THIRD ST" "RUSSELLVILLE" 72801 4799684368 "POPE" 63201 "CO" "MO" "Y" "N" 1542029 2.25 7876.6575 1813389.619275 2303004.81647925 61.8200547790044
"AR" "AR0024" "AR024-002" "EAST CENTRAL ARKANSAS REGIONAL LIBRARY SYSTEM" 32 28267 "410 E. MERRIMAN AVE. E
WYNNE, AR 72396
(35.223944, -90.789455)" "410 E. MERRIMAN AVE. E
WYNNE, AR 72396
" 35.223944 -90.789455 26373 1 3 0 2 3 6 9 666499 82326 0 1389 750214 398215 56332 454547 43824 13041 8616 65481 473411 993439 0 0 0 0 0 0 46329 1964 2180 28 3489 0 5 52 57 107 6682 52132 1846 19268 70456 15153 5650 10 118 254 166 14 5381 3999 240 32 23039 30400 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "410 MERRIMAN AVE E" "WYNNE" 72396 8702383850 "CROSS" 17227 "MJ" "MO" "Y" "N" 678805 3 3894.03 798757.8651 1014422.488677 80.0095037418677
"AR" "AR0027" "AR027-002" "W.A. BILLINGSLEY/JACKSON COUNTY LIBRARY" 32 18418 "213 WALNUT STREET
NEWPORT, AR 72112
(35.605292, -91.282625)" "213 WALNUT STREET
NEWPORT, AR 72112
" 35.605292 -91.282625 17184 1 1 0 1 1 2 3 217240 45962 0 12742 275944 150188 15048 165236 23900 5975 3104 32979 58612 256827 0 0 0 0 0 0 40565 744 1698 550 981 0 4 52 56 58 3495 15429 1838 14280 23484 5276 2427 0 37 56 31 12 972 746 59 28 6959 2560 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "P. O. BOX 748" "NEWPORT" 72112 8705232952 "JACKSON" 17534 "CO" "MO" "Y" "N" 564186 4.5 2936.43 663533.2431 842687.218737 69.1071264878933
"AR" "AR0030" "AR030-002" "CONWAY COUNTY LIBRARY" 32 20336 "101 WEST CHURCH STREET
MORRILTON, AR 72110
(35.151311, -92.74534)" "101 WEST CHURCH STREET
MORRILTON, AR 72110
" 35.151311 -92.74534 18973 1 0 0 2 4 2 6 453701 52840 0 16528 523069 168618 64630 233248 26280 7169 11540 44989 36461 314698 36384 0 0 0 36384 36384 28802 3395 675 0 1739 0 2 52 54 30 2184 54300 5313 20153 24612 10828 1564 9 8 125 44 37 7674 3210 2940 13 3152 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "101 W. CHURCH ST." "MORRILTON" 72110 5013545204 "CONWAY" 21083 "CO" "SO" "Y" "N" 406783 4.5 3645.36 480201.1812 609855.500124 38.3223481091662
"AR" "AR0037" "AR037-002" "FORREST CITY PUBLIC LIBRARY" 32 14774 "421 SOUTH WASHINGTON STREET
FORREST CITY, AR 72335
(35.006659, -90.78413)" "421 SOUTH WASHINGTON STREET
FORREST CITY, AR 72335
" 35.006659 -90.78413 13784 1 1 0 0 1 2 3 160000 24555 0 9750 194305 97432 41199 138631 12274 3000 6000 21274 34400 194305 0 0 0 0 0 0 17990 315 1546 10 1126 0 2 52 54 29 4504 15389 2340 4091 17737 2580 210 0 0 82 40 8 806 376 330 10 7149 3640 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "421 S. WASHINGTON" "FORREST CITY" 72335 8706335646 "ST. FRANCIS" 26899 "CI" "MO" "Y" "N" 269433 4.5 2444.49 318096.6633 403982.762391 77.5148231350332
"AR" "AR0041" "AR022-002" "LONOKE/PRAIRIE COUNTY REGIONAL LIBRARY" 21 62367 "204 EAST 2ND STREET
LONOKE, AR 72086
(34.785265, -91.89898)" "204 EAST 2ND STREET
LONOKE, AR 72086
" 34.785265 -91.89898 58187 0 9 0 1 8 17 25 1422359 164472 0 0 1586831 709729 340405 1050134 138483 22595 8039 169117 352154 1571405 2600 0 0 0 2600 2600 160028 8285 6030 7456 7571 0 0 52 52 90 19032 163010 22902 48202 186491 60701 5555 78 64 1180 637 153 27430 16625 4249 29 15917 0 2015 2014-01-01 2014-12-31 2 5 0 0 0 "NO" "204 EAST SECOND STREET" "LONOKE" 72086 8555726657 "LONOKE" 71557 "MJ" "MO" "Y" "N" 2259652 2.25 7959.7725 2653105.773825 3369444.33275775 15.9280320153398
"AR" "AR0042" "AR0042" "ARKANSAS COUNTY LIBRARY" 32 20749 "2002 S. BUERKLE STREET
STUTTGART, AR 72160
(34.483056, -91.558377)" "2002 S. BUERKLE STREET
STUTTGART, AR 72160
" 34.483056 -91.558377 19358 1 2 0 2 2 6 8 468466 48921 0 0 517387 226026 62188 288214 26045 1851 2761 30657 127346 446217 0 0 0 0 0 285342 160186 0 2438 0 672 0 0 52 52 117 5590 46301 2909 19441 35660 6271 0 0 2 201 65 67 1996 1282 135 25 20307 2611 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "2002 S. BUERKLE ST." "STUTTGART" 72160 8706731966 "ARKANSAS" 18594 "CO" "MO" "Y" "N" 2125494 4.5 4001.115 2491509.28455 3164216.7913785 43.9275998665027
"AR" "AR0046" "AR0046-003" "SALINE COUNTY LIBRARY" 21 107118 "1800 SMITHERS DRIVE
BENTON, AR 72015
(34.581734, -92.570288)" "1800 SMITHERS DRIVE
BENTON, AR 72015
" 34.581734 -92.570288 99939 1 1 0 4 10 23 33 2817415 201092 0 91753 3110260 1189741 486713 1676454 194160 166347 86461 446968 368966 2492388 0 201092 0 0 201092 157799 155840 6032 10407 1722 13282 0 38 52 90 148 5798 292357 40786 74714 522509 119689 47277 2142 207 917 586 130 41651 36772 1744 110 36954 7476 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "1800 SMITHERS" "BENTON" 72015 5017784766 "SALINE" 115719 "CO" "MO" "Y" "N" 2340751 2.25 12180.465 2752929.81405 3496220.8638435 32.5439468367944
"AR" "AR0051" "AR0051-001" "NEWTON COUNTY" 43 8330 "201 S. STONE
JASPER, AR 72641
(36.008644, -93.187618)" "201 S. STONE
JASPER, AR 72641
" 36.008644 -93.187618 7772 1 0 0 1 1 2.5 3.5 79325 31233 0 22529 133087 67312 16073 83385 8275 500 2500 11275 31213 125873 0 0 0 0 0 0 17031 9782 938 3521 1731 236 0 52 52 12 2166 11940 3184 3781 23926 3002 46 62 90 65 34 0 854 385 0 4 3433 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "HC 31 BOX 8" "JASPER" 72641 8704462983 "NEWTON" 7904 "CO" "SO" "Y" "N" 256436 7 2274.3 302691.051 384417.63477 96.8120507477337
"AR" "AR0060" "AR0028" "CLARK COUNTY LIBRARY" 32 23546 "609 CADDO STREET
ARKADELPHIA, AR 71923
(34.120952, -93.05422)" "609 CADDO STREET
ARKADELPHIA, AR 71923
" 34.120952 -93.05422 21968 1 1 0 0 1 3 4 273300 0 0 0 273300 146800 55290 202090 35000 7200 3500 45700 62000 309790 0 0 0 0 0 46485 89208 300 1421 0 726 0 0 52 52 275 3328 24000 1900 11500 39988 10000 288 0 0 157 90 0 1928 1350 0 4 8500 0 2015 2014-01-01 2014-12-31 2 5 0 0 0 "NO" "609 CADDO ST." "ARKADELPHIA" 71923 8702462271 "CLARK" 22576 "CO" "MO" "Y" "N" 1191370 4.5 3778.71 1398323.9907 1775871.468189 74.6000589236848
"AR" "AR0062" "AR0062" "OUACHITA MOUNTAINS REGIONAL LIBRARY" 33 29474 "145A WHITTINGTON STREET
MOUNT IDA, AR 71957
(34.556295, -93.631846)" "145A WHITTINGTON STREET
MOUNT IDA, AR 71957
" 34.556295 -93.631846 27499 1 2 0 1 2 8 10 124309 54700 0 21640 200649 103747 14460 118207 8934 0 2644 11578 14962 144747 0 0 0 0 0 0 37783 0 1149 0 4785 0 3 52 55 24 6503 35488 9300 13973 81865 9814 0 6 84 115 61 0 874 417 0 9 10263 3380 2015 2014-01-01 2014-12-31 2 5 0 0 0 "NO" "P.O. BOX 307" "MOUNT IDA" 71957 8708673812 "MONTGOMERY" 9082 "CO" "MA" "Y" "N" 569038 3 4152.66 670633.0722 851704.001694 87.7599250806567
"AR" "AR0063" "AR0063" "PUBLIC LIBRARY OF CAMDEN & OUACHITA COUNTY" 43 28790 "239 GARDEN OAKS DRIVE
CAMDEN, AR 71701
(33.582323, -92.846862)" "239 GARDEN OAKS DRIVE
CAMDEN, AR 71701
" 33.582323 -92.846862 26861 1 2 0 0 1 2 3 137708 40972 0 26430 205110 101109 16665 117774 20000 0 2500 22500 24480 164754 0 0 0 0 0 0 10958 0 667 0 0 0 0 52 52 31 3398 15707 4414 17150 23802 4600 0 0 24 6 6 0 660 660 0 10 7944 0 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "239 GARDEN OAKS DRIVE" "CAMDEN" 71701 8708365083 "OUACHITA" 24828 "CO" "MO" "Y" "N" 151978 3 3041.1 181372.347 230342.88069 99.3730026716947
"AR" "AR0064" "AR0064" "CALHOUN COUNTY LIBRARY" 43 5559 "109 SOUTH 2ND ST.
HAMPTON, AR 71744
(33.537781, -92.471776)" "109 SOUTH 2ND ST.
HAMPTON, AR 71744
" 33.537781 -92.471776 5186 1 1 0 0 1 2 3 133815 8909 0 8573 151297 20836 4354 25190 12442 0 2818 15260 33292 73742 4000 0 0 0 4000 1695 18339 20801 701 6891 1155 883 0 52 52 25 4139 21718 3974 3870 27140 6609 -1 324 311 83 57 8 1806 1366 87 4 2170 0 2015 2014-01-01 2014-12-31 4 5 0 0 0 "NO" "P.O. BOX 1162" "HAMPTON" 71744 8707984492 "CALHOUN" 5202 "CO" "MO" "Y" "N" 263040 7 1617.39 309649.1463 393254.415801 95.8252025142312
"AR" "AR0070" "AR0069" "JIM G. FERGUSON SEARCY COUNTY LIBRARY" 43 8195 "202 EAST MAIN STREET
MARSHALL, AR 72650
(35.908902, -92.629333)" "202 EAST MAIN STREET
MARSHALL, AR 72650
" 35.908902 -92.629333 7646 1 0 0 0 1 5 6 219980 0 0 0 219980 130135 52525 182660 17000 1000 500 18500 64322 265482 0 0 0 0 0 0 41105 1 720 4400 0 4 86 52 138 26 2184 9358 394 4485 43768 10659 -1 0 0 42 29 12 1991 1434 401 24 4485 0 2015 2014-01-01 2014-12-31 2 5 0 0 0 "HQ" "202 EAST MAIN ST." "MARSHALL" 72650 8704482420 "SEARCY" 7929 "CO" "SO" "Y" "N" 545143 7 2620.95 640883.8215 813922.453305 75.1789242274334
"AR" "AR0071" "AR0071" "FAIRFIELD BAY LIBRARY, INCORPORATED" 43 2460 "369 DAVE CREEK PARKWAY
FAIRFIELD BAY, AR 72088
(35.614527, -92.261393)" "369 DAVE CREEK PARKWAY
FAIRFIELD BAY, AR 72088
" 35.614527 -92.261393 2295 1 0 0 0 1 0 1 25145 0 0 77702 102847 NA NA NA 12169 425 571 13165 NA 121315 0 0 0 0 0 0 15525 0 560 0 1095 0 0 52 52 23 1300 11150 2496 544 18040 1060 0 0 0 25 5 2 1473 465 25 6 5000 2964 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "369 DAVE CREEK PARKWAY" "FAIRFIELD BAY" 72088 5018844930 "VAN BUREN" 16851 "OT" "SO" "Y" "N" 223909 14.25 1201.65 263379.4605 334491.914835 50.1098168666748
