"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
" 35.047601 -97.93921 16351 1 0 0 2 2 4.5 6.5 346100 25605 701 4598 377004 186974 60848 247822 36731 5744 9613 52088 64773 364683 0 0 0 38891 38891 38891 47516 23062 1826 5783 625 76 6 35 41 83 2626 71392 5772 7038 50334 17083 8971 354 158 137 128 0 1469 1445 0 12 15152 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "527 IOWA AVENUE" "CHICKASHA" 73018 4052226075 "GRADY" 53854 "CI" "SO" "Y" "N" 651190 4.5 3185.49 765619.3233 972336.540591 81.1322194623294 0.000151919417489375 147.716800850218
"OK" "OK0031" "35" "DUNCAN PUBLIC LIBRARY" 32 23507 "2211 N. HIGHWAY 81
DUNCAN, OK 73533
(34.53319, -97.966972)" "2211 N. HIGHWAY 81
DUNCAN, OK 73533
" 34.53319 -97.966972 23474 1 0 0 1 6 3.62 9.61999999999999 562691 20616 0 0 583307 294096 164575 458671 32523 11088 17884 61495 57587 577753 0 0 5432 52111 57543 57543 50588 23062 1548 5783 2809 76 12 35 47 48 2834 102375 4524 34192 247906 44025 149997 439 265 433 318 87 11846 11307 181 14 14740 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "2211 N. HIGHWAY 81" "DUNCAN" 73533 5802550636 "STEPHENS" 44493 "CI" "SO" "Y" "N" 715539 4.5 4616.445 842581.87065 1070078.9757255 49.5950858019566 0.000406558184264156 435.049365390207
"OK" "OK0038" "42" "FREDERICK PUBLIC LIBRARY" 32 3797 "200 EAST GRAND
FREDERICK, OK 73542
(34.389643, -99.015705)" "200 EAST GRAND
FREDERICK, OK 73542
" 34.389643 -99.015705 3792 1 0 0 1 1.5 0.38 1.88 82174 7326 5150 0 94650 NA NA NA 8805 0 1087 9892 NA 94650 0 0 0 0 0 0 13157 0 157 0 581 0 0 35 35 56 2028 7800 4264 4372 7858 2942 0 0 18 22 21 0 493 483 0 4 2600 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "200 E. GRAND" "FREDERICK" 73542 5803353601 "TILLMAN" 7628 "CI" "SO" "Y" "N" 181543 10 1421.1 214067.997 271866.35619 41.0177641591167 0.000594368839085073 161.588890514939
"OK" "OK0040" "44" "GRANDFIELD PUBLIC LIBRARY" 42 998 "101 W 2ND
GRANDFIELD, OK 73546
(34.230739, -98.683459)" "101 W 2ND
GRANDFIELD, OK 73546
" 34.230739 -98.683459 997 1 0 0 0 1 0 1 31714 2716 5150 0 39580 NA NA NA 10867 177 318 11362 NA 43369 0 0 0 6026 6026 6026 10790 23062 35 5783 318 0 0 35 35 2 1040 3593 520 1521 2738 468 -1 0 0 7 4 3 105 95 10 5 1560 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "PO BOX 725" "GRANDFIELD" 73546 5804795598 "TILLMAN" 7628 "CI" "SO" "Y" "N" 145110 22.5 823.65 170742.3705 216842.810535 20.5576615326199 0.00236620614095917 513.094789910762
"OK" "OK0046" "50" "HOBART PUBLIC LIBRARY" 33 3756 "200 S MAIN
HOBART, OK 73651
(35.027088, -99.093134)" "200 S MAIN
HOBART, OK 73651
" 35.027088 -99.093134 3751 1 0 0 0 2 0 2 83895 9015 5150 13428 111488 NA NA NA 19512 875 1668 22055 NA 112508 0 0 0 0 0 0 32796 23062 391 5783 776 76 0 35 35 42 2496 18148 1144 2532 26200 8734 -1 122 48 27 20 0 660 527 0 5 4159 2102 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "200 S MAIN" "HOBART" 73651 5807262535 "KIOWA" 9336 "CI" "SO" "Y" "N" 442290 10 1426.8 519148.656 659318.79312 80.2712295134342 0.000155195873553522 102.323556048512
"OK" "OK0054" "58" "LAWTON PUBLIC LIBRARY" 13 98177 "110 S W 4TH ST
LAWTON, OK 73501
(34.607384, -98.393615)" "110 S W 4TH ST
LAWTON, OK 73501
" 34.607384 -98.393615 98041 1 1 0 5.75 5.75 10.5 16.25 1085930 53743 0 17832 1157505 667159 179624 846783 108595 12537 4784 125916 184806 1157505 5402 0 0 0 5402 5402 130876 23092 3042 5783 3974 76 1 35 36 127 3120 249000 16692 37088 149194 59428 439 1200 1526 360 250 50 15456 11631 492 35 66031 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "110 S W 4TH ST" "LAWTON" 73501 5805813450 "COMANCHE" 125033 "CI" "MO" "Y" "N" 1795822 2.25 9064.4475 2111717.143575 2681880.77234025 44.424240524671 0.000506710584588013 1358.93737394788
"OK" "OK0055" "59" "LINDSAY COMMUNITY LIBRARY" 32 2807 "112 W CHOCTAW
LINDSAY, OK 73052
(34.835793, -97.603851)" "112 W CHOCTAW
LINDSAY, OK 73052
" 34.835793 -97.603851 2803 1 0 0 0 2 0 2 92124 3693 0 1684 97501 NA NA NA 6114 3196 1350 10660 NA 96728 0 0 0 0 0 0 12528 23062 747 5783 0 76 0 35 35 3 2028 11817 7956 2056 16938 6109 1327 9 18 1 1 0 112 112 0 4 2490 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "112 W CHOCTAW" "LINDSAY" 73052 4057563449 "GARVIN" 27561 "CI" "SO" "Y" "N" 172794 10 1142.1 203505.237 258451.65099 78.9051011211912 0.000160616381865326 41.5115690691337
"OK" "OK0057" "61" "MADILL CITY-COUNTY LIBRARY" 32 15988 "500 WEST OVERTON ST
MADILL, OK 73446
(34.09215, -96.775185)" "500 WEST OVERTON ST
MADILL, OK 73446
" 34.09215 -96.775185 15966 1 0 0 0 3 0 3 120589 9166 0 0 129755 79841 24632 104473 10217 0 3051 13268 7053 124794 0 0 0 0 0 0 20449 23062 504 5783 541 0 1 35 36 6 2600 18456 14144 4942 37170 7900 3190 0 19 54 22 1 1183 418 2 7 8362 1706 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "500 WEST OVERTON ST" "MADILL" 73446 5807952749 "MARSHALL" 16182 "CC" "SO" "Y" "N" 279815 4.5 2608.38 330435.3546 419652.900342 99.6148218136585 0.000100774830208666 42.2904497785395
"OK" "OK0058" "62" "MANGUM- MARGARET CARDER LIBRARY" 33 2945 "201 W. LINCOLN ST.
MANGUM, OK 73554
(34.872277, -99.507238)" "201 W. LINCOLN ST.
MANGUM, OK 73554
" 34.872277 -99.507238 2941 1 0 0 0 2 0 2 103277 7270 586 392 111525 NA NA NA 9449 6022 0 15471 NA 111525 0 0 0 162 162 0 15051 23062 275 5783 0 76 1 35 36 1 2080 13277 312 1853 14053 2400 777 0 39 20 19 0 200 192 0 5 3606 3723 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "201 W. LINCOLN ST." "MANGUM" 73554 5807823185 "GREER" 6151 "CI" "SO" "Y" "N" 199476 10 1183.5 234771.615 298159.95105 84.4766011699321 0.000140128713782329 41.7807704420387
"OK" "OK0060" "64" "MARLOW - GARLAND SMITH PUBLIC LIBRARY" 32 4642 "407 W SEMINOLE
MARLOW, OK 73055
(34.646467, -97.959442)" "407 W SEMINOLE
MARLOW, OK 73055
" 34.646467 -97.959442 4636 1 0 0 0 0.63 1.5 2.13 93100 3900 464 39500 136964 57911 11434 69345 13915 1500 1209 16624 14476 100445 0 0 0 0 0 0 14503 23062 588 5783 30 76 1 35 36 26 1820 14936 1092 3176 23076 1977 4837 0 17 98 49 0 636 513 0 4 2219 564 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "407 W SEMINOLE" "MARLOW" 73055 5806585354 "STEPHENS" 44493 "CI" "SO" "Y" "N" 197091 10 1712.1 232599.627 295401.52629 56.1680161825562 0.000316972678452118 93.634213006985
"OK" "OK0061" "65" "MAYSVILLE PUBLIC LIBRARY" 42 1208 "506 WILLIAMS
MAYSVILLE, OK 73057
(34.81772, -97.40841)" "506 WILLIAMS
MAYSVILLE, OK 73057
" 34.81772 -97.40841 1206 1 0 0 0 1 0 1 32637 2570 0 4622 39829 NA NA NA 1720 0 0 1720 NA 39829 0 0 0 0 0 0 12046 0 29 0 87 0 0 35 35 4 2184 1199 520 1195 2127 977 0 0 15 4 3 1 178 170 8 2 1100 9500 2015 2013-07-01 2014-06-30 1 6 0 0 15 "NO" "P O BOX 599" "MAYSVILLE" 73057 4058674748 "GARVIN" 27561 "CI" "SO" "Y" "N" 158248 14.25 666.42 185929.8714 236130.936678 85.7503124060611 0.000135996765103122 32.1130435289782
"OK" "OK0065" "68" "MT VIEW - ADDIE DAVIS MEMORIAL LIBRARY" 43 787 "301 N. 4TH
MTN. VIEW, OK 73062
(35.101864, -98.747732)" "301 N. 4TH
MTN. VIEW, OK 73062
" 35.101864 -98.747732 786 1 0 0 0 0.38 0 0.38 8510 12064 5150 627 26351 NA NA NA 1179 0 5150 6329 NA 26440 0 0 0 0 0 0 4651 0 87 0 0 0 0 35 35 0 780 3742 1300 820 6820 2564 0 6 44 5 5 0 140 140 0 4 2215 387 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "P.O. BOX 567" "MTN. VIEW" 73062 5803472397 "KIOWA" 9336 "CI" "SO" "Y" "N" 61774 22.5 588.225 72963.80325 92664.0301275 79.3512353076439 0.000158815401135908 14.7164751155687
"OK" "OK0076" "77" "PAULS VALLEY-NORA SPARKS WARREN MEM LIBRARY" 32 6027 "210 N WILLOW ST.
PAULS VALLEY, OK 73075
(34.740626, -97.221435)" "210 N WILLOW ST.
PAULS VALLEY, OK 73075
" 34.740626 -97.221435 6019 1 0 0 0 3 0 3 123171 7053 0 4842 135066 71538 35393 106931 9530 0 320 9850 13072 129853 0 0 0 0 0 0 36222 23062 205 5783 580 76 0 35 35 46 2496 31665 14820 5460 13925 2691 387 0 48 23 23 0 566 566 0 3 5148 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "210 N WILLOW ST." "PAULS VALLEY" 73075 4052385188 "GARVIN" 27561 "CI" "SO" "Y" "N" 481824 7 1715.67 565741.4139 718491.595653 90.6349721513724 0.000121733017874529 87.4641502563255
"OK" "OK0084" "85" "RUSH SPRINGS-GLOVER SPENCER MEMORIAL LIBRARY" 42 1246 "100 S 6TH ST
RUSH SPRINGS, OK 73082
(34.782615, -97.960565)" "100 S 6TH ST
RUSH SPRINGS, OK 73082
" 34.782615 -97.960565 1244 1 0 0 0 0.75 0 0.75 35000 3631 0 1566 40197 NA NA NA 3673 383 0 4056 NA 40197 0 0 0 0 0 0 12965 23062 283 5783 1570 76 0 35 35 0 1560 3900 1404 1201 6901 768 280 0 3 5 4 0 124 106 0 3 1300 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "PO BOX 576" "RUSH SPRINGS" 73082 5804762108 "GRADY" 53854 "CI" "SO" "Y" "N" 192769 14.25 645.165 226294.57305 287394.1077735 64.1614621653084 0.000242913412492122 69.8118834493895
"OK" "OK0096" "97" "WALTERS PUBLIC LIBRARY" 32 2574 "202 NORTH BROADWAY
WALTERS, OK 73572
(34.359126, -98.309189)" "202 NORTH BROADWAY
WALTERS, OK 73572
" 34.359126 -98.309189 2570 1 0 0 0 0.88 0.37 1.25 49634 7141 0 0 56775 NA NA NA 4084 0 735 4819 NA 56774 0 0 0 0 0 0 10696 0 34 0 67 0 0 35 35 17 1846 3448 3172 1636 10704 3062 0 0 40 2 2 0 45 45 0 9 2889 3433 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "P. O. BOX 485" "WALTERS" 73572 5808752006 "COTTON" 6150 "CI" "SO" "Y" "N" 140987 10 959.7 166077.639 210918.60153 29.069290353049 0.00118339884322197 249.600829064597
"OK" "OK0098" "99" "WAURIKA PUBLIC LIBRARY" 43 2064 "203 S. MERIDIAN
WAURIKA, OK 73573
(34.163046, -97.999755)" "203 S. MERIDIAN
WAURIKA, OK 73573
" 34.163046 -97.999755 2061 1 0 0 0 1 0.62 1.62 58000 7861 5150 2475 73486 NA NA NA 2805 1500 6993 11298 NA 69851 0 0 0 0 0 0 9903 23062 90 5783 649 76 0 35 35 7 2236 7200 4472 1509 9153 1802 1297 0 70 103 93 0 2796 2676 0 11 5023 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "203 S. MERIDIAN" "WAURIKA" 73573 5802283274 "JEFFERSON" 6292 "CI" "SO" "Y" "N" 138932 14.25 1125.36 163867.1112 208111.231224 31.9208667839072 0.000981410383378818 204.242523220984
"OK" "OK0103" "104" "WYNNEWOOD PUBLIC LIBRARY" 42 2193 "108 N. DEAN A MCGEE
WYNNEWOOD, OK 73098
(34.642914, -97.170408)" "108 N. DEAN A MCGEE
WYNNEWOOD, OK 73098
" 34.642914 -97.170408 2190 1 0 0 0 1 0 1 78597 3212 0 0 81809 NA NA NA 1600 0 0 1600 NA 74006 0 0 0 0 0 0 11797 0 455 0 802 0 0 35 35 0 2080 5035 5980 3977 10319 3096 0 0 0 8 8 0 62 62 0 4 3640 312 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "108 N. DEAN A MCGEE" "WYNNEWOOD" 73098 4056652512 "GARVIN" 27561 "CI" "SO" "Y" "N" 169882 14.25 1087.5075 200034.323775 254043.59119425 89.3574565891723 0.000125238657163282 31.8160782221055
"OK" "OK0116" "113" "RINGLING - GLEASON MEMORIAL LIBRARY" 43 1027 "5TH AND MAIN ST.
RINGLING, OK 73456
(34.176893, -97.592643)" "5TH AND MAIN ST.
RINGLING, OK 73456
" 34.176893 -97.592643 1026 1 0 0 0 0.96 0 0.96 22022 3748 5184 350 31304 NA NA NA 4190 0 303 4493 NA 31094 0 0 0 250 250 0 8937 0 44 0 155 0 0 35 35 1 1196 5443 4368 596 7411 912 0 0 25 9 3 0 182 155 0 8 4338 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "101 E. MAIN" "RINGLING" 73456 5806622925 "JEFFERSON" 6292 "CI" "SO" "Y" "N" 119141 14.25 583.0425 140077.129725 177897.95475075 54.2643814885948 0.000339602036187186 60.4145076668906
"OK" "OK0125" "276" "ELGIN COMMUNITY LIBRARY" 42 2751 "8171 SH 17
ELGIN, OK 73538
(34.776292, -98.298)" "8171 SH 17
ELGIN, OK 73538
" 34.776292 -98.298 2747 1 0 0 0 0.75 0 0.75 16579 4223 0 1079 21881 NA NA NA 2883 0 0 2883 NA 21890 0 0 0 0 0 0 9905 0 135 0 0 0 0 35 35 0 1560 7286 1404 1216 7986 5254 0 0 6 141 96 22 1624 1376 169 3 819 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "PO BOX 310" "ELGIN" 73538 5804926650 "COMANCHE" 125033 "CI" "SO" "Y" "N" 130655 10 937.8 153963.576 195533.74152 56.897713860544 0.000308894635622809 60.399323838785
"TX" "TX0007" "104" "DECATUR PUBLIC LIBRARY" 32 10893 "1700 S FM 51
DECATUR, TX 76234
(33.221629, -97.594971)" "1700 S FM 51
DECATUR, TX 76234
" 33.221629 -97.594971 10893 1 0 0 2 2 6.89 8.89 517384 0 0 2133 519517 293335 93702 387037 38560 5725 3786 48071 82276 517384 0 0 0 0 0 0 48947 7999 1626 4488 2470 0 4 51 55 45 2489 126912 4608 20550 100532 41565 7485 2014 2389 287 184 32 9227 7805 446 14 12903 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "1700 S FM 51" "DECATUR" 76234 9403930290 "WISE" 61638 "CI" "SO" "Y" "N" 690774 4.5 2804.055 811486.32435 1030587.6319245 73.8562983338043 0.000183326364367085 188.933883722402
"TX" "TX0012" "109" "DENTON PUBLIC LIBRARY" 12 123099 "502 OAKLAND ST
DENTON, TX 76201
(33.218228, -97.131342)" "502 OAKLAND ST
DENTON, TX 76201
" 33.218228 -97.131342 123099 1 2 0 19.3 19.3 31.2 50.5 5508740 0 0 171465 5680205 2183562 1179933 3363495 280863 163741 127600 572204 1572733 5508432 0 0 0 0 0 103681 186053 5809 26189 4497 34060 127 15 51 66 353 9596 549987 38005 93516 1255590 545532 59172 3103 2529 1336 722 150 32590 24596 2579 125 113197 -1 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "502 OAKLAND ST" "DENTON" 76201 9403498750 "DENTON" 753363 "CI" "MO" "Y" "N" 3212140 2.25 15884.1825 3776788.293525 4796521.13277675 94.8682067065045 0.000111111399461143 532.94817560777
"TX" "TX0032" "127" "ELECTRA PUBLIC LIBRARY" 32 2765 "401 N WAGGONER ST
ELECTRA, TX 76360
(34.032988, -98.917717)" "401 N WAGGONER ST
ELECTRA, TX 76360
" 34.032988 -98.917717 2765 1 0 0 0 2 0 2 98899 0 0 613 99512 NA NA NA 4531 0 1309 5840 NA 92595 6323 0 0 613 6936 6323 15707 0 1078 0 3699 0 0 51 51 45 2080 25277 14858 2476 42208 3570 0 0 24 102 39 0 1462 897 0 16 4297 1525 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "401 N WAGGONER ST" "ELECTRA" 76360 9404952208 "WICHITA" 132355 "CI" "SO" "Y" "N" 267597 10 1129.5 314410.005 399300.70635 23.9358193297067 0.00174543388870468 696.952984647005
"TX" "TX0055" "148" "COOKE COUNTY LIBRARY" 32 35408 "200 S WEAVER ST
GAINESVILLE, TX 76240
(33.623261, -97.147932)" "200 S WEAVER ST
GAINESVILLE, TX 76240
" 33.623261 -97.147932 35408 1 0 0 1 5 2.68 7.68 382277 608 0 38918 421803 204589 88763 293352 35800 3625 19000 58425 30500 382277 9637 0 0 0 9637 9637 44708 32 1558 12 3215 0 91 51 142 33 2430 54706 19850 5287 73344 34056 7 118 512 191 181 3 4721 4493 53 16 7863 7787 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "200 S WEAVER ST" "GAINESVILLE" 76240 9406685530 "COOKE" 38761 "CO" "SO" "Y" "N" 644402 3 4338.72 759026.6424 963963.835848 81.7551207859927 0.000149613254791819 144.221766982826
"TX" "TX0057" "15" "ARCHER PUBLIC LIBRARY" 42 8681 "105 N CENTER
ARCHER CITY, TX 76351
(33.595712, -98.625658)" "105 N CENTER
ARCHER CITY, TX 76351
" 33.595712 -98.625658 8681 1 0 0 0 1 0.2 1.2 55692 0 0 12254 67946 NA NA NA 5052 0 1456 6508 NA 67678 0 0 0 0 0 0 26121 0 628 0 2756 0 0 51 51 4 1869 17148 1392 2546 15400 7654 0 168 148 28 13 3 1223 982 92 6 1999 285 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 1574" "ARCHER CITY" 76351 9405744954 "ARCHER" 8811 "CO" "SO" "Y" "N" 383887 7 2003.01 451491.3117 573393.965859 26.9116386916057 0.0013807648195058 791.722215775019
"TX" "TX0069" "160" "LIBRARY OF GRAHAM" 33 8846 "910 CHERRY ST
GRAHAM, TX 76450
