"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
"AL" "AL0174" "999-018" "CITY OF BAYOU LA BATRE PUBLIC LIBRARY" 21 2659 "12747 PADGETT SWITCH ROAD
IRVINGTON, AL 36544
(30.425201, -88.241603)" "12747 PADGETT SWITCH ROAD
IRVINGTON, AL 36544
" 30.425201 -88.241603 2659 1 0 0 0 1 0.5 1.5 33205 2552 0 746 36503 NA NA NA 6204 0 0 6204 NA 31783 0 0 0 0 0 0 19062 0 0 0 0 0 0 57 57 0 2080 12462 823 6474 19110 11365 0 0 0 11 4 3 509 420 47 7 5625 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "12747 PADGETT SWITCH ROAD" "IRVINGTON" 36544 2518244213 "MOBILE" 415123 "CI" "SO" "Y" "N" 248121 10 1022.7 291498.129 370202.62383 40.694136211707 0.000603860095218372 223.550591676075
"AL" "AL0181" "999-025" "PRICHARD PUBLIC LIBRARY" 21 22416 "300 WEST LOVEJOY LOOP
PRICHARD, AL 36610
(30.732233, -88.083942)" "300 WEST LOVEJOY LOOP
PRICHARD, AL 36610
" 30.732233 -88.083942 22416 1 1 0 0 5 6 11 129218 21517 0 9913 160648 130015 5253 135268 845 0 7733 8578 11005 154851 0 0 0 0 0 0 68425 50 1376 0 1180 0 3 57 60 24 3020 28798 80915 26836 23804 6315 0 0 0 740 325 265 10934 2451 3703 16 12157 468 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "300 W LOVEJOY LOOP" "PRICHARD" 36610 2514527847 "MOBILE" 415123 "CI" "MO" "Y" "N" 923785 4.5 4676.16 1086299.5572 1379600.437644 54.7121413845693 0.000334066228438828 460.877914956288
"AL" "AL0182" "999-026" "WASHINGTON COUNTY PUBLIC LIBRARY" 43 17109 "14102 ST. STEPHENS AVENUE
CHATOM, AL 36518
(31.452943, -88.209023)" "14102 ST. STEPHENS AVENUE
CHATOM, AL 36518
" 31.452943 -88.209023 17109 1 1 1 1 1 7 8 124914 16423 10000 241724 393061 220664 46962 267626 6968 7203 4465 18636 160087 446349 5000 0 0 12500 17500 28425 82812 41070 2154 9245 669 25 3 57 60 20 3746 34994 9972 8393 20830 4501 1945 104 198 330 138 20 9667 4101 1388 35 15931 3720 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "P.O. BOX 1057" "CHATOM" 36518 2518472097 "WASHINGTON" 16834 "CO" "MO" "Y" "N" 1115090 4.5 3509.715 1308761.66655 1662127.3165185 83.5975664593057 0.000143091135336167 237.835684793888
"AL" "AL0186" "999-032" "MOBILE PUBLIC LIBRARY" 12 371257 "701 GOVERNMENT STREET
MOBILE, AL 36602
(30.6871, -88.050915)" "701 GOVERNMENT STREET
MOBILE, AL 36602
" 30.6871 -88.050915 371257 1 8 1 25 29 105 134 8085802 431367 0 1101214 9618383 4277743 1826404 6104147 703985 141000 395806 1240791 2273445 9618383 0 0 70072 0 70072 70072 585342 8026 68738 5965 68738 0 22 57 79 527 22040 1447113 345509 196872 1702092 464329 69431 593 832 3202 1411 921 73119 38931 22256 404 413823 85312 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "P. O. BOX 1587" "MOBILE" 36633 2512087073 "MOBILE" 415123 "MJ" "MO" "Y" "N" 9421665 2.25 45159.8475 11076185.071575 14066755.0409002 55.3755305313397 0.000326110062664498 4587.31036787412
"AL" "AL0222" "500-009" "ORANGE BEACH PUBLIC LIBRARY" 21 5620 "26267 CANAL ROAD
ORANGE BEACH, AL 36561
(30.292057, -87.576965)" "26267 CANAL ROAD
ORANGE BEACH, AL 36561
" 30.292057 -87.576965 5620 1 0 0 4 7 0.5 7.5 581250 6541 7000 29214 624005 342021 98792 440813 66066 4799 28383 99248 70596 610657 0 0 0 0 0 0 39547 20801 3880 4903 3018 0 5 57 62 0 2693 80342 31012 12574 93483 16900 11252 134 60 196 65 8 4131 2774 65 16 12458 16665 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 1649" "ORANGE BEACH" 36561 2519812923 "BALDWIN" 200111 "CI" "SO" "Y" "N" 604505 7 2305.2 709967.934 901659.27618 80.8067717545051 0.000153145586735314 138.085138885925
"AL" "AL0243" "AL8016" "SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY" 42 927 "202 WEST BROADWAY STREET
SUMMERDALE, AL 36580
(30.487189, -87.701463)" "202 WEST BROADWAY STREET
SUMMERDALE, AL 36580
" 30.487189 -87.701463 927 1 0 0 0 1 1.5 2.5 104447 890 9880 11812 127029 58782 16077 74859 17890 5500 13500 36890 4392 116141 0 0 0 0 0 0 16303 75 959 120 907 0 1 57 58 48 2211 17422 998 1173 18863 5235 151 90 34 158 95 58 3600 3115 335 13 9409 150 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "PO BOX 128" "SUMMERDALE" 36580 2519892011 "BALDWIN" 200111 "CI" "SO" "Y" "N" 237406 22.5 1000.725 278935.86825 354248.5526775 73.0681268065797 0.000187302706273926 66.3517126101172
"AL" "AL0252" "AL8009-001" "MAGNOLIA SPRINGS PUBLIC LIBRARY" 41 751 "12440 MAGNOLIA AVENUE STE 600
MAGNOLIA SPRINGS, AL 36555
(30.405049, -87.770505)" "12440 MAGNOLIA AVENUE STE 600
MAGNOLIA SPRINGS, AL 36555
" 30.405049 -87.770505 751 1 0 0 1 1 0 1 13875 721 2407 21500 38503 NA NA NA 10162 1525 2147 13834 NA 33002 0 0 0 0 0 0 4053 20801 133 0 285 0 0 57 57 0 988 6800 620 459 6505 1956 1017 33 11 65 28 12 950 560 40 4 702 1100 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "12440 MAGNOLIA AVENUE STE 600" "MAGNOLIA SPRINGS" 36555 2519652305 "BALDWIN" 200111 "CI" "SO" "Y" "N" 58303 22.5 656.925 68983.11225 87608.5525575 68.7930091737278 0.000211305784518753 18.512193928715
"AL" "AL8004" "AL8004" "MT. VERNON PUBLIC LIBRARY" 42 1562 "19180 SHEPARD LAKE ROAD EAST
MT. VERNON, AL 36560
(31.092219, -87.991731)" "19180 SHEPARD LAKE ROAD EAST
MT. VERNON, AL 36560
" 31.092219 -87.991731 1562 1 0 0 1 1 0 1 42600 1499 0 0 44099 NA NA NA 1800 415 1500 3715 NA 27715 0 0 0 0 0 0 4075 0 0 0 0 0 0 57 57 0 3000 3800 1600 3495 2910 520 0 0 0 12 6 3 75 35 25 15 3000 350 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "19180 SHEPARD LAKE ROAD EAST" "MT.VERNON" 36560 2518299457 "MOBILE" 415123 "CI" "SO" "Y" "N" 53650 14.25 817.755 63727.27335 80933.6371545 72.7099840733054 0.000189152419555978 15.3087932912393
"LA" "LA0019" "FSCS4038" "PLAQUEMINES PARISH" 33 23447 "8442 HWY. 23
BELLE CHASSE, LA 70037
(29.852031, -89.987041)" "8442 HWY. 23
BELLE CHASSE, LA 70037
" 29.852031 -89.987041 23233 1 2 1 0 0 16 16 1036910 35041 1853 11912 1085716 475107 164482 639589 30413 0 5676 36089 183472 859150 0 0 0 0 0 12429 58128 2987 638 0 3993 0 3 63 66 132 6962 76295 14907 9359 58459 13611 55 726 709 58 54 0 2456 2432 0 35 15666 -1 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "8442 HWY. 23" "BELLE CHASSE" 70037 5043987302 "PLAQUEMINES" 23447 "CO" "MO" "Y" "N" 819158 4.5 5565.345 964926.31365 1225456.4183355 74.4624473926216 0.000180353837473203 221.015767702975
"LA" "LA0021" "FSCS4048" "ST. JOHN THE BAPTIST PARISH LIBRARY" 21 43745 "2920 HIGHWAY 51
LAPLACE, LA 70068
(30.075256, -90.472657)" "2920 HIGHWAY 51
LAPLACE, LA 70068
" 30.075256 -90.472657 43345 1 3 0 5 14.7 17.25 31.95 4587029 115374 0 256312 4958715 1394967 611767 2006734 220474 48783 73606 342863 677670 3027267 0 0 0 0 0 94498 162788 0 4818 0 9911 0 25 63 88 345 11076 175236 20191 29652 143103 28167 0 3220 1150 712 419 47 8514 6415 407 76 66931 16332 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "2920 HIGHWAY 51" "LAPLACE" 70068 9856526857 "ST. JOHN THE BAPTIST" 43745 "CO" "MO" "Y" "N" 2315626 3 8729.55 2719495.9935 3453759.911745 95.4431160631932 0.0001097768539079 379.142897264593
"LA" "LA0027" "FSCS4046" "ST. CHARLES PARISH LIBRARY" 21 52745 "160 W. CAMPUS DRIVE
DESTREHAN, LA 70047
(29.947366, -90.362775)" "160 W. CAMPUS DRIVE
DESTREHAN, LA 70047
" 29.947366 -90.362775 52263 1 5 1 10 10 36.63 46.63 5350663 88331 0 74021 5513015 2352682 765480 3118162 236840 46998 67292 351130 1130170 4599462 0 0 0 0 0 135015 232258 12628 8193 3669 6759 113 11 63 74 436 17108 193376 6685 33875 237571 88923 19070 1548 1276 1466 736 300 26890 17320 4231 72 62905 13919 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "PO BOX 1029" "DESTREHAN" 70047 9857649643 "ST. CHARLES" 52745 "CO" "MO" "Y" "N" 3222638 2.25 10554.7875 3782835.561375 4804201.16294625 91.8482450095032 0.000118538185512696 569.48128869363
"LA" "LA0035" "FSCS4059" "WASHINGTON PARISH" 32 46286 "825 FREE ST.
FRANKLINTON, LA 70438
(30.848623, -90.159318)" "825 FREE ST.
FRANKLINTON, LA 70438
" 30.848623 -90.159318 45863 1 3 0 1 1.53 13.05 14.58 714000 79875 61344 31766 886985 370787 95576 466363 52484 12300 2813 67597 191149 725109 0 0 0 0 0 0 100609 112 815 5 2369 0 4 63 67 80 8320 97519 12050 25653 55421 14748 106 1197 1284 125 89 16 8411 7836 225 37 47413 22703 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "825 FREE ST." "FRANKLINTON" 70438 9858397806 "WASHINGTON" 46286 "CO" "MO" "Y" "N" 1352014 3 6352.74 1589289.0858 2018397.138966 79.5267123426408 0.000158115316629108 319.139502710895
"LA" "LA0042" "FSCS4045" "ST. BERNARD PARISH LIBRARY" 21 44409 "2600 PALMISANO BLVD.
CHALMETTE, LA 70043
(29.938518, -89.952236)" "2600 PALMISANO BLVD.
CHALMETTE, LA 70043
" 29.938518 -89.952236 44003 1 1 0 1 4 2.63 6.63 1099840 33248 0 67228 1200316 272505 84089 356594 32441 0 32822 65263 117493 539350 0 0 824057 0 824057 3467572 64838 62067 297 8435 16497 0 23 63 86 0 3610 53872 13468 4139 66374 17456 1512 220 43 90 90 0 3915 3915 0 40 32716 4439 2015 2014-01-01 2014-12-31 1 5 0 0 0 "NO" "2600 PALMISANO BLVD." "CHALMETTE" 70043 5042790448 "ST. BERNARD" 44409 "CO" "MO" "Y" "N" 1063016 3 4991.31 1249568.5527 1586952.061929 69.6675988948815 0.00020603372500726 326.965644727184
"LA" "LA0044" "FSCS4053" "TANGIPAHOA PARISH LIBRARY" 23 127049 "204 NE CENTRAL AVENUE
AMITE, LA 70422
(30.728168, -90.508348)" "204 NE CENTRAL AVENUE
AMITE, LA 70422
