"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 31.715232 -83.254279 18091 1 0 0 1 1 6.25 7.25 278590 123615 5250 33704 441159 195933 111816 307749 14334 0 326 14660 70481 392890 50000 45145 0 0 95145 106288 55280 0 697 0 2498 0 0 165 165 36 2636 80730 11586 9333 42951 17046 0 3643 1625 211 194 9 5796 5694 62 26 18308 0 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "123 NORTH MAIN STREET" "FITZGERALD" 31750 2294265080 "BEN HILL" 17464 "CO" "SO" "Y" "N" 761813 4.5 3529.92 895451.2164 1137223.044828 66.9506158045252
"GA" "GA0004" "GA0004" "MIDDLE GEORGIA REGIONAL LIBRARY SYSTEM" 42 236235 "1180 WASHINGTON AVENUE
MACON, GA 31201
(32.838913, -83.638252)" "1180 WASHINGTON AVENUE
MACON, GA 31201
" 32.838913 -83.638252 236220 1 13 1 17 17 56.5 73.5 3951570 955082 141821 635956 5684429 2078712 861361 2940073 188334 28657 6615 223606 1369746 4533425 90726 515693 0 0 606419 606419 543328 1370 12604 0 5231 0 13 165 178 222 33266 574392 866658 99333 1245229 300212 1669 38313 21688 992 441 10 26412 17766 447 263 528450 9024 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 6334" "MACON" 31208 4787440841 "BIBB" 153905 "MJ" "MO" "Y" "N" 7309840 2.25 26970.8625 8584068.709125 10901767.2605887 14.0232303253311
"GA" "GA0011" "GA0011" "ATHENS REGIONAL LIBRARY SYSTEM" 12 225833 "2025 BAXTER STREET
ATHENS, GA 30606
(33.945996, -83.403879)" "2025 BAXTER STREET
ATHENS, GA 30606
" 33.945996 -83.403879 225819 1 11 1 8.25 8.25 63.39 71.64 3347686 994273 226061 631907 5199927 2205210 649368 2854578 629528 62513 0 692041 1031563 4578182 1e+05 755525 0 0 855525 855525 363477 6383 9600 5932 22607 0 10 165 175 215 24508 1095239 417173 83730 1844163 437357 23559 22919 46108 4270 2581 793 104393 86059 7919 455 425987 93649 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "2025 BAXTER STREET" "ATHENS" 30606 7066133650 "CLARKE" 120938 "MJ" "MO" "Y" "N" 5167162 2.25 25989.7275 6075987.521175 7716504.15189225 90.9904601085365
"GA" "GA0012" "GA0012" "CLAYTON COUNTY LIBRARY SYSTEM" 21 272197 "865 BATTLE CREEK ROAD
JONESBORO, GA 30236
(33.554798, -84.363724)" "865 BATTLE CREEK ROAD
JONESBORO, GA 30236
" 33.554798 -84.363724 272180 1 5 0 7 7 41.28 48.28 3446313 499235 0 7500 3953048 3169100 1077701 4246801 362318 50303 68957 481578 365388 5093767 543000 0 0 0 543000 0 510069 1457 5974 469 2893 0 12 165 177 501 18200 1131802 141271 160841 492920 296839 5084 32405 19550 3560 2489 460 144315 123059 12803 426 565652 233713 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "865 BATTLE CREEK ROAD" "JONESBORO" 30236 7704733850 "CLAYTON" 267542 "CO" "MO" "Y" "N" 6771851 2.25 25615.2975 7953035.568075 10100355.1714553 77.4959359614506
"GA" "GA0014" "GA0014" "SATILLA REGIONAL LIBRARY SYSTEM" 42 53946 "200 S. MADISON AVENUE, SUITE D
DOUGLAS, GA 31533
(31.50801, -82.849457)" "200 S. MADISON AVENUE, SUITE D
DOUGLAS, GA 31533
" 31.50801 -82.849457 53943 1 5 0 2 2 7.88 9.88 272316 194651 0 21823 488790 264540 89829 354369 22691 0 2854 25545 98189 478103 0 0 0 0 0 0 89732 0 698 0 1537 0 0 165 165 114 7452 82873 12502 17097 61957 28406 0 4692 4939 622 613 0 8956 8833 0 48 38602 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "200 S. MADISON AVENUE, SUITE D" "DOUGLAS" 31533 9123844667 "COFFEE" 42811 "MJ" "MO" "Y" "N" 1199213 2.25 5123.355 1409073.53535 1789523.3898945 89.5780575375225
"GA" "GA0017" "GA0017" "DEKALB COUNTY PUBLIC LIBRARY" NA 721520 "3560 KENSINGTON RD.
DECATUR, GA 30032
(0.0, 0.0)" "3560 KENSINGTON RD.
DECATUR, GA 30032
" 33.7718225 -84.2438811 721475 1 22 0 58.5 58.5 171.75 230.25 14516320 1046695 4675 1083018 16650708 8824380 2919319 11743699 550924 201334 178546 930804 2150822 14825325 0 0 0 0 0 0 812792 3756 42861 2595 31202 0 0 165 165 1417 47185 2765884 1074805 164520 2916460 1171931 42804 1020 652 4913 2129 183 103811 54318 1883 360 962546 180562 2015 2013-07-01 2014-06-30 1 5 0 14 7 "NO" "3560 KENSINGTON RD." "DECATUR" 30032 4045087190 "DEKALB" 722161 "CO" "MO" "Y" "N" 11563736 2.25 83240.1 13626962.037 17306241.78699 86.9151484667667
"GA" "GA0018" "GA0018" "OCMULGEE REGIONAL LIBRARY SYSTEM" 32 83071 "531 SECOND AVENUE
EASTMAN, GA 31023
(32.192318, -83.18045)" "531 SECOND AVENUE
EASTMAN, GA 31023
" 32.192318 -83.18045 83066 1 5 0 5 5 8 13 475729 525530 0 141690 1142949 501590 168454 670044 20102 0 0 20102 285024 975170 0 0 0 0 0 0 121465 0 1668 0 1187 0 0 165 165 120 11098 166914 38974 20795 102642 45950 0 4397 7761 110 75 21 5677 4948 490 83 54389 20787 2015 2013-07-01 2014-06-30 1 5 0 0 15 "NO" "P.O. BOX 4369" "EASTMAN" 31023 4783744711 "DODGE" 20976 "MJ" "MO" "Y" "N" 1621455 2.25 7557.2925 1905944.382225 2420549.36542575 39.1887208419563
"GA" "GA0019" "GA0019" "DOUGHERTY COUNTY PUBLIC LIBRARY" 13 97331 "300 PINE AVENUE
ALBANY, GA 31701
(31.578402, -84.153985)" "300 PINE AVENUE
ALBANY, GA 31701
" 31.578402 -84.153985 97325 1 3 0 8 8 28 36 1931258 134644 0 0 2065902 810330 464723 1275053 205901 64828 77136 347865 179696 1802614 3293815 0 0 0 3293815 3293816 279104 6614 7541 6027 23349 0 14 165 179 160 5884 267188 56005 55939 409644 122226 3054 21938 12577 166 147 19 4304 4206 98 112 155345 0 2015 2013-07-01 2014-06-30 2 5 0 14 0 "NO" "300 PINE AVENUE" "ALBANY" 31701 2294203200 "DOUGHERTY" 92407 "CO" "MO" "Y" "N" 4037042 2.25 11969.8425 4737343.855725 6016426.69677075 80.4852477946025
"GA" "GA0022" "GA0022" "ATLANTA FULTON PUBLIC LIBRARY SYSTEM" 11 995984 "ONE MARGARET MITCHELL SQUARE
ATLANTA, GA 30303
(33.757743, -84.387911)" "ONE MARGARET MITCHELL SQUARE
ATLANTA, GA 30303
" 33.757743 -84.387911 995922 1 32 0 104 104 216.87 320.87 27856015 1091898 43053 570653 29561619 13054270 8298863 21353133 735073 440454 265220 1440747 6148140 28942020 15323013 0 0 0 15323013 15323013 2424453 7892 56510 2945 32876 0 22 165 187 2237 62372 3477151 1163340 458307 3227841 1606249 96592 1514 1784 7644 2882 1099 190347 112178 19939 674 1674536 896015 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "ONE MARGARET MITCHELL SQUARE, 6TH F" "ATLANTA" 30303 4047301700 "FULTON" 996319 "CO" "MO" "Y" "N" 32739318 2.25 115359.42 38439972.5814 48818765.178378 90.0098763622955
"GA" "GA0025" "GA0025" "GWINNETT COUNTY PUBLIC LIBRARY SYSTEM" 21 891721 "1001 LAWRENCEVILLE HIGHWAY
LAWRENCEVILLE, GA 30046
(33.941217, -84.014004)" "1001 LAWRENCEVILLE HIGHWAY
LAWRENCEVILLE, GA 30046
" 33.941217 -84.014004 891665 1 15 0 67 67 246 313 16588807 1107808 9502 1345739 19051856 9611790 3720920 13332710 1259871 466058 250369 1976298 2521488 17830496 49108 174183 0 0 223291 223291 756530 18255 69645 14060 46606 1370 27 165 192 1469 39130 2789680 552552 308474 6039784 3960803 258627 616 1322 2679 2150 161 113529 100257 7197 411 959988 160995 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1001 LAWRENCEVILLE HIGHWAY" "LAWRENCEVILLE" 30046 7708224522 "GWINNETT" 877922 "CO" "MO" "Y" "N" 11383745 2.25 107141.1675 13444336.815975 17074307.7562882 93.2622085700332
"GA" "GA0029" "GA0029" "HOUSTON COUNTY PUBLIC LIBRARY" 22 151582 "1201 WASHINGTON STREET
PERRY, GA 31069
(32.4612, -83.733269)" "1201 WASHINGTON STREET
PERRY, GA 31069
" 32.4612 -83.733269 151573 1 2 0 3 3 19.71 22.71 912620 258833 0 141420 1312873 592254 223896 816150 96049 15600 12666 124315 270994 1211459 0 0 0 0 0 0 177923 3850 2755 4676.005318 4373 0 6 165 171 101 6888 157174 8276 62153 304116 226975 7425 18630 30884 641 535 48 14436 13442 536 105 63501 0 2015 2013-07-01 2014-06-30 2 5 0 14 0 "NO" "1305 SUNSHINE AVE." "PERRY" 31069 4789873050 "HOUSTON" 149111 "CO" "MO" "Y" "N" 2411701 2.25 13638.285 2837646.96345 3603811.6435815 14.8692008159825
"GA" "GA0030" "GA0030" "JEFFERSON COUNTY LIBRARY SYSTEM" 42 17256 "306 E. BROAD STREET
LOUISVILLE, GA 30434
(32.998138, -82.407454)" "306 E. BROAD STREET
LOUISVILLE, GA 30434
" 32.998138 -82.407454 17255 1 2 0 2 2 5.47 7.47 286490 138905 0 47003 472398 233154 80397 313551 16229 350 2071 18650 95449 427650 0 0 0 0 0 0 42937 0 863 0 2666 0 0 165 165 103 6971 70701 8652 10271 44426 15781 0 4086 2797 15 15 0 1710 1710 0 47 35508 3 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "306 E. BROAD STREET" "LOUISVILLE" 30434 4786253751 "JEFFERSON" 16272 "CO" "MO" "Y" "N" 607512 4.5 3450.06 714825.6102 907828.524954 73.165210918545
"GA" "GA0031" "GA0031" "OCONEE REGIONAL LIBRARY SYSTEM" 33 92264 "801 BELLEVUE AVENUE
DUBLIN, GA 31021
(32.537513, -82.915042)" "801 BELLEVUE AVENUE
DUBLIN, GA 31021
" 32.537513 -82.915042 92258 1 4 0 5 5 19.2 24.2 909275 620427 0 199477 1729179 725033 240427 965460 110784 54465 1184 166433 416886 1548779 100400 7916 0 0 108316 117517 177966 6223 1781 5817 4874 0 1 165 166 197 5000 214554 22996 36300 182476 77020 2354 12014 7990 294 256 13 12428 11869 288 88 92040 2 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 100" "DUBLIN" 31040 4782725710 "LAURENS" 47851 "MJ" "MO" "Y" "N" 2406594 2.25 9857.82 2827248.6294 3590605.759338 40.0705206945937
"GA" "GA0033" "GA0033" "PINE MOUNTAIN REGIONAL LIBRARY SYSTEM" 42 65369 "218 W. PERRY STREET
MANCHESTER, GA 31816
(32.859979, -84.610961)" "218 W. PERRY STREET
MANCHESTER, GA 31816
" 32.859979 -84.610961 65365 1 7 0 4 4 14.18 18.18 566786 383982 0 67445 1018213 501271 163064 664335 21123 0 5281 26404 165794 856533 0 0 0 0 0 0 120859 0 2863 0 7034 0 0 165 165 196 10949 113844 6207 20024 108871 25540 0 7924 6080 422 422 0 13719 13719 0 71 50424 2299 2015 2013-07-01 2014-06-30 1 5 0 0 15 "NO" "P. O. BOX 709" "MANCHESTER" 31816 7068462186 "MERIWETHER" 21198 "MJ" "MO" "Y" "N" 1705571 2.25 7139.4075 2003871.176775 2544916.39450425 61.2179168510783
"GA" "GA0035" "GA0035" "UNCLE REMUS REGIONAL LIBRARY SYSTEM" 32 171890 "1121 EAST AVENUE
MADISON, GA 30650
(33.594348, -83.450664)" "1121 EAST AVENUE
MADISON, GA 30650
" 33.594348 -83.450664 171879 1 9 0 4 4 36.88 40.88 2029444 617671 0 473324 3120439 1142114 496114 1638228 288027 0 67785 355812 905011 2899051 0 0 0 0 0 47007 299435 0 13677 0 16634 0 0 165 165 125 22976 704199 98985 71257 452184 171562 0 24283 25814 675 401 41 18113 13551 1639 211 171627 41433 2015 2013-07-01 2014-06-30 1 5 0 0 15 "NO" "1121 EAST AVENUE" "MADISON" 30650 7063424974 "MORGAN" 17956 "MJ" "MO" "Y" "N" 4297818 2.25 17734.575 5049196.51275 6412479.5711925 66.5192167234852
"GA" "GA0036" "GA0036" "CHATTAHOOCHEE VALLEY LIBRARIES" 12 225186 "3000 MACON ROAD
COLUMBUS, GA 31906
(32.477258, -84.947879)" "3000 MACON ROAD
COLUMBUS, GA 31906
" 32.477258 -84.947879 225172 1 6 2 18 18 79.5 97.5 7023586 670826 0 692155 8386567 3425848 1220231 4646079 330554 271620 109000 711174 1148086 6505339 28726 0 0 121962 150688 150688 368740 4530 28583 7375 43970 0 2 165 167 536 16839 742305 104924 155615 923117 376035 39888 618 455 2060 1053 365 49388 33614 6288 416 407105 582434 2015 2013-07-01 2014-06-30 1 5 0 14 0 "NO" "3000 MACON ROAD" "COLUMBUS" 31906 7062432669 "MUSCOGEE" 200887 "MJ" "MO" "Y" "N" 5762497 2.25 29825.055 6777016.80435 8606811.3415245 79.8638310818672
"GA" "GA0037" "GA0037" "NEWTON COUNTY LIBRARY SYSTEM" 21 110140 "7116 FLOYD STREET
COVINGTON, GA 30014
(33.60002, -83.839313)" "7116 FLOYD STREET
COVINGTON, GA 30014
" 33.60002 -83.839313 110133 1 2 0 4 4 12.33 16.3299999999999 1087337 373811 0 270421 1731569 535344 210789 746133 51236 9901 18377 79514 740982 1566629 0 0 0 0 0 0 126769 6291 10382 4929 8520 0 0 165 165 81 4144 205450 126659 55818 373256 155954 5067 5962 15491 85 75 5 2146 2014 61 68 115260 7263 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "7116 FLOYD STREET" "COVINGTON" 30014 7707873231 "NEWTON" 103675 "CO" "MO" "Y" "N" 1897836 2.25 9883.94999999998 2232032.3415 2834681.073705 67.9391450481856
"GA" "GA0038" "GA0038" "PEACH PUBLIC LIBRARIES" 31 29740 "315 MARTIN LUTHER KING JR. DRIVE
FORT VALLEY, GA 31030
(32.549607, -83.8826)" "315 MARTIN LUTHER KING JR. DRIVE
FORT VALLEY, GA 31030
" 32.549607 -83.8826 29738 1 1 0 2 2 4.76 6.76 303410 168634 5562 57775 535381 250826 97347 348173 10746 1500 162 12408 122709 483290 0 0 0 0 0 0 75624 6223 899 5817 2313 0 0 165 165 42 3446 83488 2828 10599 32338 13691 664 3573 2708 148 88 29 1722 1466 165 35 68827 2 2015 2013-07-01 2014-06-30 1 5 0 14 0 "NO" "315 MARTIN LUTHER KING JR. DRIVE" "FORT VALLEY" 31030 4788251640 "PEACH" 26922 "CO" "MO" "Y" "N" 1026989 3 3690.6 1205895.132 1531486.81764 18.0685741594604
"GA" "GA0040" "GA0040" "CONYERS-ROCKDALE LIBRARY SYSTEM" 21 91500 "864 GREEN STREET
CONYERS, GA 30012
(33.665432, -84.017296)" "864 GREEN STREET
CONYERS, GA 30012
" 33.665432 -84.017296 91494 1 0 0 3 3 21.3 24.3 1080729 151214 0 181893 1413836 564564 201250 765814 97494 11752 6554 115800 241379 1122993 0 0 0 0 0 0 106212 1789 6853 356 7117 0 18 165 183 95 2522 181031 54439 53049 279639 115452 1590 8227 14459 173 114 10 6395 5925 175 99 100281 19679 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "864 GREEN STREET" "CONYERS" 30012 7703885040 "ROCKDALE" 87754 "CO" "SO" "Y" "N" 1568056 2.25 9821.25 1846116.3825 2344567.805775 75.0920917369238
"GA" "GA0042" "GA0042" "FLINT RIVER REGIONAL LIBRARY SYSTEM" 21 269759 "800 MEMORIAL DRIVE
GRIFFIN, GA 30223
(33.24521, -84.252648)" "800 MEMORIAL DRIVE
GRIFFIN, GA 30223
" 33.24521 -84.252648 269742 1 7 0 19 19 32 51 3446681 970977 0 401401 4819059 2374918 643974 3018892 311458 46491 45563 403512 1089354 4511758 79439 0 0 0 79439 243922 447844 49904 15569 46536 15929 0 10 165 175 515 15850 796532 108309 130032 1123007 483660 22188 28995 42123 1854 963 117 61708 53845 1485 158 335964 186230 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "800 MEMORIAL DRIVE" "GRIFFIN" 30223 7704124770 "SPALDING" 63988 "MJ" "MO" "Y" "N" 6245251 2.25 25858.7325 7337198.387025 9318241.95152175 56.786204872878
"GA" "GA0043" "GA0043" "LAKE BLACKSHEAR REGIONAL LIBRARY SYSTEM" 32 78425 "307 EAST LAMAR STREET
AMERICUS, GA 31709
(32.071975, -84.22895)" "307 EAST LAMAR STREET
AMERICUS, GA 31709
" 32.071975 -84.22895 78420 1 5 1 3 3 14.99 17.9899999999999 730622 376112 0 195789 1302523 541146 204461 745607 45473 0 11658 57131 270339 1073077 12060 0 0 0 12060 12060 196282 6223 3259 5817 6036 0 0 165 165 113 10362 164281 14768 29403 120206 32507 2025 9484 9178 259 169 0 6967 5868 0 81 193864 23522 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "307 EAST LAMAR STREET" "AMERICUS" 31709 2299248091 "SUMTER" 31232 "MJ" "MO" "Y" "N" 2677615 2.25 7992.18749999999 3142160.409375 3990543.71990625 54.1326470079763
"GA" "GA0044" "GA0044" "KINCHAFOONEE REGIONAL LIBRARY SYSTEM" 43 32515 "913 FORRESTER DRIVE, SE
DAWSON, GA 39842
(31.761446, -84.437316)" "913 FORRESTER DRIVE, SE
DAWSON, GA 39842
" 31.761446 -84.437316 32513 1 5 0 2 2 8.74 10.74 456234 391646 0 162072 1009952 391053 117422 508475 27934 2250 4373 34557 197961 740993 0 0 0 0 0 0 100129 35 1607 3905 10614 0 0 165 165 56 10702 111628 21202 15480 65504 15566 167 5380 3410 292 182 16 5323 4453 323 74 38200 17222 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "913 FORRESTER DRIVE,SE" "DAWSON" 39842 2299956331 "TERRELL" 9132 "MJ" "MO" "Y" "N" 1464608 3 4537.35 1718900.0595 2183003.075565 78.3774469056058
"GA" "GA0046" "GA0046" "COASTAL PLAIN REGIONAL LIBRARY" 32 98774 "2014 CHESTNUT AVENUE
TIFTON, GA 31794
(31.473835, -83.501205)" "2014 CHESTNUT AVENUE
TIFTON, GA 31794
" 31.473835 -83.501205 98768 1 5 0 6 6 17.5 23.5 1025076 493545 5091 202796 1726508 681073 245331 926404 79317 0 6045 85362 521360 1533126 3885 0 0 0 3885 3885 235106 39008 4327 5008 23695 0 1 165 166 91 13785 271533 39672 40531 351587 111975 4279 15991 8191 1493 593 326 47014 33969 6540 98 92659 26447 2015 2013-07-01 2014-06-30 1 5 0 14 0 "NO" "2014 CHESTNUT AVENUE" "TIFTON" 31794 2293863400 "TIFT" 40704 "MJ" "MO" "Y" "N" 3426257 2.25 10192.245 4020645.61665 5106219.9331455 80.8419488297924
"GA" "GA0048" "GA0048" "TROUP-HARRIS REGIONAL LIBRARY" 42 104875 "115 ALFORD STREET
LAGRANGE, GA 30240
(33.037603, -85.038143)" "115 ALFORD STREET
LAGRANGE, GA 30240
" 33.037603 -85.038143 104868 1 2 0 4 4 21 25 1134232 321051 0 110546 1565829 751302 281371 1032673 50302 7500 33187 90989 295697 1419359 0 0 0 0 0 0 165645 6291 3010 4929 8013 3 0 165 165 123 7308 282684 52469 34029 256375 37025 6547 9942 9339 337 207 14 12890 10812 741 80 118444 82096 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "115 ALFORD STREET" "LAGRANGE" 30240 7068827784 "TROUP" 69469 "MJ" "MO" "Y" "N" 2301883 2.25 10829.0625 2705873.113125 3436458.85366875 88.449075073848
"GA" "GA0051" "GA0051" "BARTRAM TRAIL REGIONAL LIBRARY SYSTEM" 32 34725 "204 E. LIBERTY STREET
WASHINGTON, GA 30673
(33.735819, -82.738063)" "204 E. LIBERTY STREET
WASHINGTON, GA 30673
" 33.735819 -82.738063 34723 1 2 1 3 3 8.75 11.75 412228 280762 0 89747 782737 363691 105867 469558 51446 0 9402 60848 167279 697685 0 0 0 0 0 0 110994 6291 1347 4929 2970 0 0 165 165 56 7340 93650 8083 14475 80003 26937 1928 2815 7647 235 198 14 7754 7042 152 34 29472 0 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "204 E. LIBERTY STREET" "WASHINGTON" 30673 7066787736 "WILKES" 9940 "MJ" "MO" "Y" "N" 1501301 3 4887.75 1762240.8375 2238045.863625 90.4864375399256
"GA" "GA0052" "GA0052" "OHOOPEE REGIONAL LIBRARY SYSTEM" 33 80456 "610 JACKSON STREET
VIDALIA, GA 30474
(32.212185, -82.41459)" "610 JACKSON STREET
VIDALIA, GA 30474
