"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
" 33.248005 -100.577501 807 1 0 0 0 1 0 1 90320 0 0 0 90320 NA NA NA 6365 0 0 6365 NA 90320 0 0 0 0 0 0 21693 0 220 0 13 0 0 51 51 5 1982 2000 85 557 5751 2705 0 10 15 30 30 0 300 300 0 3 1000 30 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 28" "JAYTON" 79528 8062373287 "KENT" 785 "CO" "SO" "Y" "N" 285238 22.5 694.725 334541.28825 424867.4360775 71.3422355319078 0.000196474671833001 83.4756900758552
"TX" "TX0132" "22" "CALLAHAN COUNTY LIBRARY" 42 3262 "100 W 4TH STE B1
BAIRD, TX 79504
(32.394349, -99.394444)" "100 W 4TH STE B1
BAIRD, TX 79504
" 32.394349 -99.394444 3262 1 0 0 0 0.5 0 0.5 15129 0 0 487 15616 NA NA NA 720 0 0 720 NA 15602 0 0 0 0 0 0 16105 0 303 0 0 0 0 51 51 13 964 1394 17 196 1860 1160 0 0 0 0 0 0 0 0 0 2 342 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "100 W 4TH STE B1" "BAIRD" 79504 3258545875 "CALLAHAN" 13513 "CO" "SO" "Y" "N" 213563 10 1053.6 251101.422 318898.80594 26.201280804368 0.00145664914026448 464.523671503871
"TX" "TX0143" "23" "CARNEGIE LIBRARY OF BALLINGER" 32 5365 "204 N 8TH ST
BALLINGER, TX 76821
(31.737814, -99.948525)" "204 N 8TH ST
BALLINGER, TX 76821
" 31.737814 -99.948525 5365 1 0 0 0 0.8 0.5 1.3 15000 0 0 31103 46103 NA NA NA 4487 0 1000 5487 NA 73071 0 0 0 0 0 0 14602 100 500 0 735 0 0 51 51 0 1920 6718 2000 4332 8906 2189 0 0 0 6 4 1 360 300 10 8 2146 250 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "204 N 8TH ST" "BALLINGER" 76821 3253653616 "RUNNELS" 10416 "NP" "SO" "Y" "N" 206241 7 1321.65 242848.3005 308417.341635 47.7644604696767 0.000438318949983705 135.185165342219
"TX" "TX0192" "277" "MUNDAY CITY-COUNTY LIBRARY" 43 3767 "131 S MUNDAY AVE
MUNDAY, TX 76371
(33.445576, -99.627065)" "131 S MUNDAY AVE
MUNDAY, TX 76371
" 33.445576 -99.627065 3767 1 0 0 0 0.5 0 0.5 10800 0 0 1984 12784 NA NA NA 2250 0 0 2250 NA 17102 0 0 0 0 0 0 8388 0 0 0 0 0 0 51 51 5 761 1054 50 247 1843 383 0 0 0 4 4 0 223 223 0 4 378 20 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "PO BOX 268" "MUNDAY" 76371 9404224877 "KNOX" 3858 "CC" "SO" "Y" "N" 109289 10 1205.1 129278.097 164183.18319 71.8681567255985 0.000193609644521215 31.7874477337774
"TX" "TX0205" "290" "OLNEY COMMUNITY LIBRARY AND ARTS CENTER" 32 9495 "807 W HAMILTON ST
OLNEY, TX 76374
(33.36963, -98.762731)" "807 W HAMILTON ST
OLNEY, TX 76374
" 33.36963 -98.762731 9495 1 0 0 1 1 3 4 192951 0 0 17791 210742 108815 19867 128682 13173 1229 3288 17690 51398 197770 0 0 0 10812 10812 10812 35588 0 1841 129 3484 0 6 51 57 53 2800 45122 1040 3214 27376 16503 0 36 33 1034 970 21 17138 16280 204 16 14698 80 2015 2013-09-01 2014-08-31 1 6 0 0 0 "ME" "PO BOX 67" "OLNEY" 76374 9405645513 "YOUNG" 18350 "NP" "SO" "Y" "N" 533278 7 2593.95 626970.1815 796252.130505 90.6742120493003 0.000121627679046806 96.8462985693976
"TX" "TX0252" "333" "COKE COUNTY LIBRARY" 42 3210 "706 AUSTIN ST
ROBERT LEE, TX 76945
(31.893255, -100.486026)" "706 AUSTIN ST
ROBERT LEE, TX 76945
" 31.893255 -100.486026 3210 1 0 0 0.5 0.5 0 0.5 19605 0 0 82 19687 NA NA NA 1852 0 33 1885 NA 17984 0 0 0 0 0 0 8035 0 247 0 40 0 0 51 51 5 998 1675 35 560 2386 402 0 0 0 37 32 1 193 113 5 2 157 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 637" "ROBERT LEE" 76945 3254532495 "COKE" 3254 "CO" "SO" "Y" "N" 108341 10 1038 127973.43 162526.2561 52.5605872822055 0.000361975837594121 58.8305776828341
"TX" "TX0257" "339" "ROTAN PUBLIC LIBRARY" 43 3856 "404 E SAMMY BAUGH AVE
ROTAN, TX 79546
(32.852766, -100.46229)" "404 E SAMMY BAUGH AVE
ROTAN, TX 79546
" 32.852766 -100.46229 3856 1 0 0 0 0.5 0 0.5 15073 0 0 2544 17617 NA NA NA 350 0 0 350 NA 17786 0 0 0 0 0 0 13935 0 418 0 1612 0 0 51 51 6 911 2325 97 778 1446 130 0 0 0 0 0 0 0 0 0 8 673 0 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "404 E SAMMY BAUGH AVE" "ROTAN" 79546 3257353362 "FISHER" 3831 "CI" "SO" "Y" "N" 207983 10 1231.8 244781.316 310872.27132 46.8231888303663 0.000456118854728979 141.794704361475
"TX" "TX0262" "343" "TOM GREEN COUNTY LIBRARY SYSTEM" 13 114954 "33 W BEAUREGARD AVE
SAN ANGELO, TX 76903
(31.462311, -100.437386)" "33 W BEAUREGARD AVE
SAN ANGELO, TX 76903
" 31.462311 -100.437386 114954 1 2 0 8 20 12 32 2326096 0 0 129197 2455293 1050897 347494 1398391 272047 149350 71068 492465 391773 2282629 0 0 0 0 0 126614 255680 5977 10169 10479 4577 0 30 53 83 360 6876 351125 110988 48570 455994 174187 54629 1989 2210 933 525 60 23735 13010 875 82 62962 -1 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "33 W BEAUREGARD AVE" "SAN ANGELO" 76903 3256557321 "TOM GREEN" 116608 "CO" "MO" "Y" "N" 3523908 2.25 12559.395 4137666.85215 5254836.9022305 75.0487423969239 0.000177546927778893 932.98014797018
"TX" "TX0276" "358" "BAYLOR COUNTY FREE LIBRARY" 43 3614 "101 S WASHINGTON ST
SEYMOUR, TX 76380
(33.587956, -99.261581)" "101 S WASHINGTON ST
SEYMOUR, TX 76380
" 33.587956 -99.261581 3614 1 0 0 0 0.75 0.5 1.25 30904 0 0 2943 33847 NA NA NA 6638 2500 2205 11343 NA 36754 0 0 0 0 0 0 22836 1007 415 34 2869 0 0 51 51 10 1452 9810 1458 2630 9738 2422 761 25 24 60 51 0 2367 1549 0 6 3369 0 2015 2013-09-01 2014-08-31 1 6 0 0 0 "ME" "101 S WASHINGTON ST" "SEYMOUR" 76380 9408892007 "BAYLOR" 3592 "CO" "SO" "Y" "N" 339960 10 1271.7 399241.089 507036.18303 87.3714646570991 0.000130996824432778 66.4201298494468
"TX" "TX0286" "368" "SCURRY COUNTY LIBRARY" 33 17302 "1916 23RD ST
SNYDER, TX 79549
(32.719205, -100.918723)" "1916 23RD ST
SNYDER, TX 79549
" 32.719205 -100.918723 17302 1 0 0 0 1 4.9 5.9 399199 0 0 17549 416748 201140 88050 289190 55628 4529 11660 71817 46183 407190 0 0 0 0 0 0 57860 8768 1415 843 2986 4 1 51 52 60 2521 64164 6838 8538 96759 25556 17607 83 66 506 358 28 8822 7720 230 21 6774 5371 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "1916 23RD ST" "SNYDER" 79549 3255735572 "SCURRY" 17328 "CO" "SO" "Y" "N" 811118 4.5 3220.77 952776.3609 1210025.978343 66.0465430386865 0.000229244971395205 277.392370792696
"TX" "TX0288" "37" "HOWARD COUNTY LIBRARY" 32 36147 "500 S MAIN ST
BIG SPRING, TX 79720
(32.250448, -101.475787)" "500 S MAIN ST
BIG SPRING, TX 79720
" 32.250448 -101.475787 36147 1 0 0 1 2 4.71 6.71 410226 0 0 32582 442808 226112 105859 331971 33996 0 4123 38119 71697 441787 0 0 0 0 0 0 67651 0 1661 0 1789 0 1 51 52 50 2412 73870 2022 12860 58679 17260 0 248 171 60 52 0 2100 2044 0 11 8170 1845 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "500 S MAIN ST" "BIG SPRING" 79720 4322642260 "HOWARD" 36651 "CO" "SO" "Y" "N" 925458 3 4259.73 1087769.7441 1381467.575007 96.2327889516336 0.000107982618653782 149.174486334546
"TX" "TX0292" "374" "STAMFORD CARNEGIE LIBRARY" 32 3040 "600 E MCHARG ST
STAMFORD, TX 79553
(32.945192, -99.795841)" "600 E MCHARG ST
STAMFORD, TX 79553
" 32.945192 -99.795841 3040 1 0 0 0 1 0.7 1.7 57477 0 0 8817 66294 NA NA NA 4550 0 0 4550 NA 66294 0 0 0 0 0 0 12497 0 145 0 468 0 5 51 56 25 1390 4351 189 2223 3846 1062 0 0 0 8 6 1 309 225 17 6 1812 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "600 E MCHARG ST" "STAMFORD" 79553 3257732532 "JONES" 19936 "CI" "SO" "Y" "N" 171025 10 1167 201464.64 255860.0928 36.2638675548459 0.0007604168997615 194.560338539666
"TX" "TX0294" "376" "STEPHENVILLE PUBLIC LIBRARY" 33 18561 "174 N COLUMBIA ST
STEPHENVILLE, TX 76401
(32.220332, -98.203854)" "174 N COLUMBIA ST
STEPHENVILLE, TX 76401
" 32.220332 -98.203854 18561 1 0 0 0 1 3 4 220799 0 0 8883 229682 120360 43737 164097 19413 0 2000 21413 35289 220799 0 0 0 0 0 0 30089 0 940 0 4572 0 0 51 51 34 2000 46947 1100 15734 49434 20427 0 0 7 154 143 6 2192 1880 78 11 19901 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "174 N COLUMBIA ST" "STEPHENVILLE" 76401 2549181240 "ERATH" 40147 "CI" "SO" "Y" "N" 463750 4.5 3105.735 546221.20995 693700.9366365 96.7651156580523 0.000106797813147298 74.0857430110108
"TX" "TX0297" "379" "COUNTY-CITY LIBRARY" 32 15037 "206 ELM ST
SWEETWATER, TX 79556
(32.471402, -100.406444)" "206 ELM ST
SWEETWATER, TX 79556
" 32.471402 -100.406444 15037 1 0 0 0 1 3.62 4.62 209573 0 0 28414 237987 121439 53717 175156 16346 4085 2638 23069 29639 227864 0 0 0 0 0 0 38515 1151 1242 752 196 0 0 51 51 26 2132 44690 5025 8675 46092 9708 1020 57 82 252 162 8 3168 2500 48 9 9453 810 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "206 ELM ST" "SWEETWATER" 79556 3252354978 "NOLAN" 15093 "CC" "SO" "Y" "N" 520132 4.5 2722.995 611740.34415 776910.2370705 33.1307804270062 0.000911038368143114 707.795034574388
"TX" "TX0334" "415" "WINTERS PUBLIC LIBRARY" 32 4944 "120 N MAIN ST
WINTERS, TX 79567
(31.957974, -99.962841)" "120 N MAIN ST
WINTERS, TX 79567
" 31.957974 -99.962841 4944 1 0 0 0 0.5 0.2 0.7 10060 0 0 12878 22938 NA NA NA 1690 0 984 2674 NA 32287 0 0 0 0 0 0 13785 0 438 0 97 0 0 51 51 15 1042 7163 996 1872 2174 589 0 0 0 12 11 0 146 134 0 6 837 143 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "120 N MAIN ST" "WINTERS" 79567 3257544251 "RUNNELS" 10416 "NP" "SO" "Y" "N" 186625 10 1588.2 220209.444 279665.99388 32.8957393722401 0.000924103671481527 258.440371733038
"TX" "TX0356" "44" "FM BUCK RICHARDS MEMORIAL LIBRARY" 33 8330 "1106 S BLACKBURN ST
BRADY, TX 76825
(31.126692, -99.334208)" "1106 S BLACKBURN ST
BRADY, TX 76825
" 31.126692 -99.334208 8330 1 0 0 0 2.75 0 2.75 101233 0 0 21611 122844 64182 23143 87325 6754 3399 1221 11374 22321 121020 0 0 0 0 0 0 14958 1756 660 263 605 0 6 51 57 15 2065 15252 3300 5036 26572 2005 1539 20 15 26 20 1 960 619 64 7 2992 487 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "1106 S BLACKBURN ST" "BRADY" 76825 3255972617 "MCCULLOCH" 8199 "CO" "SO" "Y" "N" 211409 7 2161.8 249877.836 317344.85172 94.4677249955688 0.000112055476495461 35.560228572866
"TX" "TX0405" "492" "GUTHRIE CSD & KING COUNTY CONSOLIDATED LIBRARY" 43 285 "301 JAGUAR LN
GUTHRIE, TX 79236
(33.620621, -100.323145)" "301 JAGUAR LN
GUTHRIE, TX 79236
" 33.620621 -100.323145 285 1 0 0 0 0.5 0.5 1 41435 0 0 230 41665 NA NA NA 7836 12 812 8660 NA 44999 0 0 0 0 0 0 18690 19 205 0 3165 0 8 51 59 0 1008 26599 5454 272 11302 9534 0 0 104 398 398 0 11800 11800 0 3 2325 540 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 70" "GUTHRIE" 79236 8065964069 "KING" 262 "CO" "SO" "Y" "N" 286915 22.5 342.375 336091.12875 426835.7335125 87.4600744753211 0.000130731521098165 55.8008847011402
"TX" "TX0407" "50" "BROWNWOOD PUBLIC LIBRARY" 33 37749 "600 CARNEGIE ST
BROWNWOOD, TX 76801
(31.717508, -98.981243)" "600 CARNEGIE ST
BROWNWOOD, TX 76801
" 31.717508 -98.981243 37749 1 1 0 1 1 9.58 10.58 238002 0 0 30286 268288 158461 25639 184100 30819 4000 0 34819 55679 274598 0 0 0 0 0 0 58392 2317 880 758 388 4 0 51 51 37 4231 88348 1316 22378 48853 16187 2551 78 32 48 48 0 1216 1216 0 28 20843 960 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "600 CARNEGIE ST" "BROWNWOOD" 76801 3256460155 "BROWN" 37653 "NP" "MO" "Y" "N" 777321 3 4984.41 915297.3297 1162427.608719 70.1588654483294 0.000203158447457759 236.156988269388
"TX" "TX0430" "72" "CISCO PUBLIC LIBRARY" 33 6514 "600 AVE G
CISCO, TX 76437
(32.387836, -98.98281)" "600 AVE G
CISCO, TX 76437
" 32.387836 -98.98281 6514 1 0 0 0 0.38 0 0.38 5100 0 0 6156 11256 NA NA NA 1000 0 0 1000 NA 11584 0 0 0 0 0 0 17500 0 0 0 0 0 0 0 0 0 780 27034 0 4831 1918 280 0 0 0 0 0 0 0 0 0 1 280 0 2015 2014-01-01 2014-12-31 2 6 0 0 0 "NO" "600 AVE G" "CISCO" 76437 2544421020 "EASTLAND" 18176 "NP" "SO" "Y" "N" 227545 7 1424.94 267894.8298 340226.433846 50.2272490795223 0.000396388653589553 134.861898027791
"TX" "TX0436" "79" "CLYDE PUBLIC LIBRARY" 32 8136 "125 OAK ST
CLYDE, TX 79510
(32.406515, -99.493918)" "125 OAK ST
CLYDE, TX 79510
" 32.406515 -99.493918 8136 1 0 0 0 0.93 0.95 1.88 84664 0 0 2315 86979 NA NA NA 9973 667 954 11594 NA 84120 0 0 0 0 0 0 15020 24 490 0 2067 0 1 51 52 3 1664 11065 2320 3857 15839 1073 291 8 25 55 23 0 617 405 0 7 2129 1016 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 1779" "CLYDE" 79510 3258935315 "CALLAHAN" 13513 "CI" "SO" "Y" "N" 228855 7 1990.56 270089.3052 343013.417604 20.3484545662356 0.002415111235651 828.415558834467
"TX" "TX0437" "80" "COLEMAN PUBLIC LIBRARY" 33 8543 "402 S COMMERCIAL AVE
COLEMAN, TX 76834
(31.828082, -99.423024)" "402 S COMMERCIAL AVE
COLEMAN, TX 76834
" 31.828082 -99.423024 8543 1 0 0 0 0.63 1 1.63 103364 0 7425 115628 226417 NA NA NA 11167 6342 1796 19305 NA 132056 18820 0 0 0 18820 11865 30499 1929 2769 0 2340 0 3 51 54 22 1731 25749 2395 8951 54241 6384 7799 18 34 74 42 10 2592 2003 186 35 12698 6002 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "402 S COMMERCIAL AVE" "COLEMAN" 76834 3256253043 "COLEMAN" 8430 "CI" "SO" "Y" "N" 464765 7 2038.53 546160.1301 693623.365227 47.8752030188247 0.000436293499896966 302.623365625199
"TX" "TX0438" "81" "MITCHELL COUNTY PUBLIC LIBRARY" 33 9402 "340 OAK ST
COLORADO CITY, TX 79512
(32.390206, -100.868251)" "340 OAK ST
COLORADO CITY, TX 79512
" 32.390206 -100.868251 9402 1 0 0 0 1 2.5 3.5 196153 0 0 8052 204205 96158 50359 146517 18034 1500 4768 24302 25334 196153 0 0 0 0 0 0 35362 247 737 0 1249 0 0 51 51 46 2046 62547 6301 5802 42467 10093 765 62 17 83 72 7 2802 2661 38 13 4948 665 2015 2014-01-01 2014-12-31 1 6 0 0 0 "ME" "340 OAK ST" "COLORADO CITY" 79512 3257283968 "MITCHELL" 9076 "CO" "SO" "Y" "N" 486707 7 2499.42 572371.5114 726911.819478 59.9826713285133 0.000277938297976389 202.036633884635
"TX" "TX0440" "83" "COMANCHE PUBLIC LIBRARY" 33 8955 "311 N AUSTIN ST
COMANCHE, TX 76442
(31.899465, -98.603877)" "311 N AUSTIN ST
COMANCHE, TX 76442
