"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 38.377131 -88.056268 1982 1 0 0 0 0.75 0.48 1.23 43922 7662 0 17223 68807 NA NA NA 5254 1950 0 7204 NA 51432 0 0 0 0 0 2341 14268 94 210 0 343 0 3 22 25 77 1560 6501 244 293 12804 4705 814 7614 8215 23 7 6 266 176 12 4 1725 -1 2015 2013-05-01 2014-04-30 2 3 0 0 0 "ME" "6 NORTH FOURTH STREET" "ALBION" 62806 6184453314 "EDWARDS" 6617 "CI" "SO" "Y" "N" 193854 14.25 1034.37 228019.3929 289584.628983 98.1086060590479
"IL" "IL0009" "30011" "ALTAMONT PUBLIC LIBRARY" 42 2319 "121 WEST WASHINGTON AVENUE
ALTAMONT, IL 62411
(39.060372, -88.749383)" "121 WEST WASHINGTON AVENUE
ALTAMONT, IL 62411
" 39.060372 -88.749383 2312 1 0 0 0 0.61 0.6 1.21 32070 6421 0 10204 48695 NA NA NA 6610 850 165 7625 NA 52327 0 0 0 0 0 11599 21353 4905 546 0 1702 0 15 22 37 10 1352 18654 1490 1050 14907 4290 92 1809 4212 4 2 1 49 33 7 5 1552 -1 2015 2013-05-01 2014-04-30 2 3 0 0 0 "ME" "121 WEST WASHINGTON AVENUE" "ALTAMONT" 62411 6184835457 "EFFINGHAM" 34320 "CI" "SO" "Y" "N" 307168 14.25 1172.8725 360758.820825 458163.70244775 69.5394471571268
"IL" "IL0013" "30637" "STINSON MEMORIAL PUBLIC LIBRARY DISTRICT" 42 14068 "409 SOUTH MAIN STREET
ANNA, IL 62906
(37.457846, -89.252195)" "409 SOUTH MAIN STREET
ANNA, IL 62906
" 37.457846 -89.252195 14027 1 2 0 1 4.83 0.75 5.58 279947 21068 11261 14834 327110 147254 21879 169133 16064 4000 1500 21564 89827 280524 0 0 0 0 0 97261 27201 11167 1181 1598 3677 97 13 22 35 6 3900 28934 4727 5466 155215 45013 104295 4912 11911 107 52 10 2475 1872 254 16 9246 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "409 SOUTH MAIN STREET" "ANNA" 62906 6188332521 "UNION" 17447 "LD" "MO" "Y" "N" 417565 4.5 2736.18 491752.3806 624525.523362 81.9247352597769
"IL" "IL0020" "30021" "PRAIRIE SKIES PUBLIC LIBRARY DISTRICT" 42 7500 "125 WEST EDITOR STREET
ASHLAND, IL 62612
(39.888703, -90.007488)" "125 WEST EDITOR STREET
ASHLAND, IL 62612
" 39.888703 -90.007488 7478 1 1 0 0 6.63 0 6.63 287857 9375 0 5000 302232 148231 2332 150563 29944 2753 8784 41481 12626 204670 0 0 0 0 0 30990 45521 5000 903 4 577 553.23341 5 22 27 69 5200 19161 825 1703 32264 17305 1220 6675 6365 56 56 0 2886 1654 0 14 3076 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "PO BOX 498" "ASHLAND" 62612 2174763417 "CASS" 13156 "LD" "MO" "Y" "N" 612540 7 2569.5 719678.115 913991.20605 93.4646720967175
"IL" "IL0021" "30022" "ASHLEY PUBLIC LIBRARY DISTRICT" 42 1907 "70 NORTH SECOND STREET
ASHLEY, IL 62808
(38.327168, -89.188644)" "70 NORTH SECOND STREET
ASHLEY, IL 62808
" 38.327168 -89.188644 1901 1 0 0 0 0.4 0 0.4 20598 5237 971 1743 28549 NA NA NA 1466 742 0 2208 NA 21709 0 0 0 0 0 0 10872 39 39 0 873 0 0 22 22 19 780 3182 441 480 3133 466 47 3311 355 20 11 2 402 122 20 4 1589 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "PO BOX 246" "ASHLEY" 62808 6184852295 "WASHINGTON" 14337 "LD" "SO" "Y" "N" 153619 14.25 875.2425 180758.263725 229562.99493075 39.0721544906933
"IL" "IL0023" "30023" "ASSUMPTION PUBLIC LIBRARY DISTRICT" 42 1858 "205 NORTH OAK STREET
ASSUMPTION, IL 62510
(39.520318, -89.04857)" "205 NORTH OAK STREET
ASSUMPTION, IL 62510
" 39.520318 -89.04857 1853 1 0 0 0 1.46 0.15 1.61 68854 4424 0 13186 86464 NA NA NA 4672 1500 1373 7545 NA 81654 0 0 0 0 0 0 12126 11594 412 1471 979 65 2 22 24 17 2028 10476 35 993 13355 4016 768 4726 1709 13 11 1 497 376 16 3 473 -1 2015 2013-07-01 2014-06-30 1 3 0 0 0 "ME" "205 NORTH OAK STREET" "ASSUMPTION" 62510 2172263915 "CHRISTIAN" 33892 "LD" "SO" "Y" "N" 176077 14.25 1035.795 207221.97015 263171.9020905 80.3217050913518
"IL" "IL0075" "30083" "CARLINVILLE PUBLIC LIBRARY" 32 5917 "510 NORTH BROAD STREET
CARLINVILLE, IL 62626
(39.284464, -89.881668)" "510 NORTH BROAD STREET
CARLINVILLE, IL 62626
" 39.284464 -89.881668 5900 1 0 0 0 3 2.53 5.53 135771 18990 14165 29289 198215 119031 10431 129462 17626 470 4568 22664 48415 200541 0 0 0 0 0 39921 33858 5587 455 0 1636 0 2 22 24 79 2974 61589 1907 2196 50230 13887 405 6991 14364 81 81 0 1780 1780 0 10 6913 -1 2015 2013-05-01 2014-04-30 2 3 0 0 0 "ME" "PO BOX 17" "CARLINVILLE" 62626 2178543505 "MACOUPIN" 46453 "CI" "SO" "Y" "N" 468814 7 2072.07 550936.7019 699689.611413 51.3301766861101
"IL" "IL0038" "30040" "BELLEVILLE PUBLIC LIBRARY" 21 44478 "121 EAST WASHINGTON STREET
BELLEVILLE, IL 62220
(38.512638, -89.981814)" "121 EAST WASHINGTON STREET
BELLEVILLE, IL 62220
" 38.512638 -89.981814 44348 1 1 0 3 3 4.95 7.95 1185000 702500 0 0 1887500 780000 210000 990000 136000 30000 0 166000 120000 1276000 0 549500 0 0 549500 950000 103995 9868 4572 10000 5000 0 14 22 36 160 5200 240000 11400 14040 165000 75000 -1 20000 31000 0 0 0 0 0 0 24 30000 -1 2015 2013-05-01 2014-04-30 2 3 0 0 0 "ME" "121 EAST WASHINGTON STREET" "BELLEVILLE" 62220 6182340441 "ST. CLAIR" 265729 "CI" "MO" "Y" "N" 1479531 3 5195.52 1737130.0284 2206155.136068 7.16122075483649
"IL" "IL0043" "30045" "BENTON PUBLIC LIBRARY DISTRICT" 32 10170 "502 SOUTH MAIN STREET
BENTON, IL 62812
(37.991581, -88.920426)" "502 SOUTH MAIN STREET
BENTON, IL 62812
" 37.991581 -88.920426 10140 1 0 0 0.88 0.95 4.5 5.45 331433 23583 0 30085 385101 115162 30929 146091 49710 19563 6644 75917 199300 421308 0 0 0 0 0 56737 47499 22474 785 9552 708 215 17 22 39 69 3328 41120 13540 7287 52472 6757 2876 4838 5974 107 36 2 1604 1189 55 22 15676 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "502 SOUTH MAIN STREET" "BENTON" 62812 6184387511 "FRANKLIN" 39411 "LD" "SO" "Y" "N" 638783 4.5 2190.45 749938.9365 952422.449355 63.4863802147534
"IL" "IL0047" "30050" "BETHALTO PUBLIC LIBRARY DISTRICT" 23 15828 "321 SOUTH PRAIRIE STREET
BETHALTO, IL 62010
(38.907464, -90.040614)" "321 SOUTH PRAIRIE STREET
BETHALTO, IL 62010
" 38.907464 -90.040614 15782 1 0 0 1 3.6 4.99 8.59 426179 26610 5000 31751 489540 228638 50185 278823 34949 10229 12402 57580 121174 457577 0 0 0 0 0 0 40135 17388 641 2008 4951 0 10 22 32 144 3380 70000 7745 4445 144229 40021 6004 33812 32546 308 260 0 5284 4764 0 13 12582 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "321 SOUTH PRAIRIE STREET" "BETHALTO" 62010 6183778141 "MADISON" 266560 "LD" "SO" "Y" "N" 596908 4.5 3425.28 702389.9376 892035.220752 27.1439724079167
"IL" "IL0052" "30055" "BLUE MOUND MEMORIAL LIBRARY DISTRICT" 42 2447 "213 NORTH SAINT MARIE STREET
BLUE MOUND, IL 62513
(39.700512, -89.122721)" "213 NORTH SAINT MARIE STREET
BLUE MOUND, IL 62513
" 39.700512 -89.122721 2440 1 0 0 0 0.75 0.95 1.7 97916 4485 0 4120 106521 NA NA NA 8817 1500 1403 11720 NA 82267 0 0 0 0 0 0 17048 0 505 0 1542 0 0 22 22 30 2328 10100 800 936 20943 7023 -1 3524 3557 34 28 1 1453 1300 8 4 3200 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "P.O. BOX 317" "BLUE MOUND" 62513 2176922774 "MACON" 108350 "LD" "SO" "Y" "N" 248805 14.25 1301.0925 292624.128225 371632.64284575 89.2149469462611
"IL" "IL0057" "30062" "BREESE PUBLIC LIBRARY" 32 4442 "530 NORTH THIRD STREET
BREESE, IL 62230
(38.609832, -89.528289)" "530 NORTH THIRD STREET
BREESE, IL 62230
" 38.609832 -89.528289 4429 1 0 0 0 2 0.55 2.55 164802 10118 0 9748 184668 99961 12321 112282 22346 1515 0 23861 27700 163843 0 0 0 0 0 71512 24983 148 875 0 1101 0 3 22 25 64 2638 16938 1252 1347 21918 7706 3538 5406 4111 2 2 0 80 80 0 6 3922 -1 2015 2013-05-01 2014-04-30 1 3 0 0 0 "ME" "530 NORTH THIRD STREET" "BREESE" 62230 6185267361 "CLINTON" 37857 "CI" "SO" "Y" "N" 351569 10 1715.1 413342.397 524944.84419 18.2775550046813
"IL" "IL0063" "30071" "BUNKER HILL PUBLIC LIBRARY DISTRICT" 42 4270 "220 EAST WARREN STREET
BUNKER HILL, IL 62014
(39.042864, -89.950582)" "220 EAST WARREN STREET
BUNKER HILL, IL 62014
" 39.042864 -89.950582 4257 1 0 0 0 0.65 0.33 0.98 60982 11426 1759 10464 84631 NA NA NA 11131 927 257 12315 NA 74640 0 669294 0 0 669294 859313 15645 380 208 0 903 0 3 22 25 11 1326 10182 89 800 16331 5295 1015 3273 1907 19 18 0 273 174 0 6 1963 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "PO BOX P" "BUNKER HILL" 62014 6185854736 "MACOUPIN" 46453 "LD" "SO" "Y" "N" 218241 10 1428 257012.73 326406.1671 34.9783296140762
"IL" "IL0067" "30075" "CAHOKIA PUBLIC LIBRARY DISTRICT" 21 15241 "140 CAHOKIA PARK DRIVE
CAHOKIA, IL 62206
(38.557356, -90.176339)" "140 CAHOKIA PARK DRIVE
CAHOKIA, IL 62206
" 38.557356 -90.176339 15196 1 0 0 1 1 7.08 8.08 214900 89500 4320 18000 326720 144000 28000 172000 4782 0 800 5582 76000 253582 229400 75000 0 0 304400 263500 44222 0 570 0 3012 0 3 22 25 125 3000 37201 7083 2399 28564 9522 -1 15750 12375 55 35 0 1225 928 0 15 26421 -1 2015 2013-07-01 2014-06-30 1 3 0 0 0 "ME" "140 CAHOKIA PARK DRIVE" "CAHOKIA" 62206 6183321491 "ST. CLAIR" 265729 "LD" "SO" "Y" "N" 623752 4.5 3269.535 733615.19595 931691.2988565 17.4035104088706
"IL" "IL0074" "30082" "CARBONDALE PUBLIC LIBRARY" 13 25902 "405 WEST MAIN STREET
CARBONDALE, IL 62901
(37.726932, -89.220446)" "405 WEST MAIN STREET
CARBONDALE, IL 62901
" 37.726932 -89.220446 25826 1 0 0 3.75 3.75 9.53999999999999 13.29 940545 66797 17652 48869 1073863 488293 171693 659986 102952 35728 18024 156704 143557 960247 0 78461 0 10000 88461 161617 94436 11616 4536 1583 5275 94 24 22 46 213 3244 162372 37012 11809 134797 40794 6194 12926 15422 452 120 72 6883 3863 611 12 27852 -1 2015 2013-05-01 2014-04-30 1 3 0 0 0 "ME" "405 WEST MAIN STREET" "CARBONDALE" 62901 6184570354 "JACKSON" 59677 "CI" "SO" "Y" "N" 1358520 3 4324.68 1594528.2756 2025050.910012 66.1580868990174
"IL" "IL0076" "30092" "CASE-HALSTEAD PUBLIC LIBRARY" 32 3281 "571 FRANKLIN STREET
CARLYLE, IL 62231
(38.610209, -89.364467)" "571 FRANKLIN STREET
CARLYLE, IL 62231
" 38.610209 -89.364467 3271 1 0 0 1 1 2.1 3.1 138339 9760 173 9801 158073 79182 9321 88503 25952 2693 3807 32452 36423 157378 0 485627 0 0 485627 2005112 26281 15330 832 1411 1405 0 14 22 36 55 2601 29256 1482 1006 28553 5518 2281 7909 6191 18 7 4 954 368 48 7 3735 -1 2015 2013-05-01 2014-04-30 2 3 0 0 0 "ME" "571 FRANKLIN STREET" "CARLYLE" 62231 6185945210 "CLINTON" 37857 "CI" "SO" "Y" "N" 371764 10 1449.3 436659.561 554557.64247 26.94465931972
"IL" "IL0077" "30084" "CARMI PUBLIC LIBRARY" 32 5240 "103 SLOCUMB STREET
CARMI, IL 62821
(38.087066, -88.164872)" "103 SLOCUMB STREET
CARMI, IL 62821
" 38.087066 -88.164872 5225 1 0 0 0 1 1.38 2.38 78782 11384 3321 21250 114737 46301 26786 73087 19646 500 1167 21313 24655 119055 0 0 0 0 0 3931 30718 150 650 0 25 0 1 22 23 62 2600 22058 2338 2900 37374 6321 678 3605 2531 38 18 0 1400 600 0 8 4174 -1 2015 2013-01-01 2013-12-31 2 3 0 0 0 "ME" "103 SLOCUMB STREET" "CARMI" 62821 6183825277 "WHITE" 14374 "CI" "SO" "Y" "N" 409275 7 1457.4 480556.908 610307.27316 97.0017830597207
"IL" "IL0080" "30088" "CARROLLTON PUBLIC LIBRARY" 42 2484 "509 SOUTH MAIN STREET
CARROLLTON, IL 62016
(39.300944, -90.40777)" "509 SOUTH MAIN STREET
CARROLLTON, IL 62016
" 39.300944 -90.40777 2477 1 0 0 0 2.13 0.4 2.53 50048 0 0 12665 62713 46206 17693 63899 10823 1500 476 12799 8508 85206 0 0 0 0 0 0 25836 42 530 1 632 0 5 22 27 36 1612 22168 3271 1193 13120 2296 1299 0 495 22 15 2 839 722 21 5 6918 -1 2015 2013-05-01 2014-04-30 2 3 0 0 0 "ME" "509 SOUTH MAIN STREET" "CARROLLTON" 62016 2179426715 "GREENE" 13434 "CI" "SO" "Y" "N" 351667 14.25 1441.41 413136.8397 524683.786419 60.2941915544596
"IL" "IL0081" "30089" "ANNE WEST LINDSAY DISTRICT LIBRARY" 23 11309 "600 NORTH DIVISION STREET
CARTERVILLE, IL 62918
(37.768286, -89.077322)" "600 NORTH DIVISION STREET
CARTERVILLE, IL 62918
" 37.768286 -89.077322 11276 1 0 0 0 3.13 0.25 3.38 348011 11872 0 5357 365240 120377 24874 145251 28472 3000 3768 35240 96085 276576 0 0 0 0 0 0 41576 7984 1799 0 912 0 12 22 34 36 2205 37356 2051 3730 42575 16674 11167 3277 3905 153 86 0 3847 3384 0 10 7383 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "600 NORTH DIVISION STREET" "CARTERVILLE" 62918 6189853298 "WILLIAMSON" 67008 "LD" "SO" "Y" "N" 576649 4.5 2033.715 677058.77655 859864.6462185 68.2620064605179
"IL" "IL0085" "30094" "CASEYVILLE PUBLIC LIBRARY DISTRICT" 21 4772 "419 SOUTH SECOND STREET
CASEYVILLE, IL 62232
(38.636822, -90.029811)" "419 SOUTH SECOND STREET
CASEYVILLE, IL 62232
" 38.636822 -90.029811 4758 1 0 0 0 0.83 0.95 1.78 92813 9340 0 2500 104653 NA NA NA 4888 1899 1182 7969 NA 82416 0 0 0 0 0 13328 30481 45 334 0 1182 0 4 22 26 2 1976 11253 9437 979 22142 6093 20 18189 18817 80 34 0 415 300 0 9 5117 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "419 SOUTH SECOND STREET" "CASEYVILLE" 62232 6183455848 "ST. CLAIR" 265729 "LD" "SO" "Y" "N" 416392 10 1698.6 489166.002 621240.82254 11.4690701798783
"IL" "IL0087" "30096" "CENTRAL PUBLIC LIBRARY DISTRICT" 42 865 "701 SOUTH OAK STREET #A
EVANSVILLE, IL 62242
(38.091321, -89.934121)" "701 SOUTH OAK STREET #A
EVANSVILLE, IL 62242
" 38.091321 -89.934121 862 1 0 0 0 0.35 0.4 0.75 13199 1081 0 0 14280 NA NA NA 1395 0 0 1395 NA 13734 0 0 0 0 0 1029 12700 0 33 0 2 0 1 22 23 6 768 4890 62 125 4555 4525 0 0 0 1 1 0 17 17 0 0 0 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "701 SOUTH OAK STREET #A" "EVANSVILLE" 62242 6188534081 "RANDOLPH" 32869 "LD" "SO" "Y" "N" 165633 22.5 696.375 194605.36875 247148.8183125 31.5158535266898
"IL" "IL0088" "30097" "CENTRALIA REGIONAL LIBRARY DISTRICT" 33 29132 "515 EAST BROADWAY AVENUE
CENTRALIA, IL 62801
(38.526521, -89.128157)" "515 EAST BROADWAY AVENUE
CENTRALIA, IL 62801
" 38.526521 -89.128157 29047 1 4 0 0 5.85 5.48 11.33 560209 76903 22246 66465 725823 297980 86126 384106 44471 906 15828 61205 181480 626791 0 585499 0 236000 821499 1018537 75286 499 2645 0 4526 0 0 22 22 74 5883 101030 4596 14073 119325 21226 4057 18831 14590 152 104 45 3078 2728 306 34 19001 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "515 EAST BROADWAY AVENUE" "CENTRALIA" 62801 6185325222 "MARION" 38571 "LD" "MO" "Y" "N" 1074433 3 4321.38 1262142.6246 1602921.133242 39.3548267462374
"IL" "IL0093" "30101" "CHATHAM AREA PUBLIC LIBRARY DISTRICT" 22 15565 "600 EAST SPRUCE STREET
CHATHAM, IL 62629
(39.67237, -89.698045)" "600 EAST SPRUCE STREET
CHATHAM, IL 62629
" 39.67237 -89.698045 15519 1 0 0 5.38 9.77999999999999 11.33 21.11 892624 15995 0 28632 937251 561499 93937 655436 52166 27198 10773 90137 190615 936188 330784 0 0 30 330814 0 74188 17935 4011 1367 4596 65 18 22 40 136 3068 115511 26091 7176 180372 83741 11358 26044 28661 317 229 1 12006 10237 91 34 6368 -1 2015 2013-07-01 2014-06-30 1 3 0 0 0 "ME" "600 EAST SPRUCE STREET" "CHATHAM" 62629 2174832713 "SANGAMON" 198997 "LD" "SO" "Y" "N" 1079633 4.5 5267.775 1269333.90675 1612054.0615725 78.5969587282351
"IL" "IL0692" "30812" "TILDEN PUBLIC LIBRARY" 42 934 "540 PINE STREET
TILDEN, IL 62292
(38.210457, -89.684371)" "540 PINE STREET
TILDEN, IL 62292
" 38.210457 -89.684371 931 1 0 0 0 0.5 0 0.5 3323 2127 1979 1113 8542 NA NA NA 772 390 205 1367 NA 11051 0 0 0 0 0 0 16970 0 0 0 423 0 1 22 23 0 940 3822 138 504 1497 376 -1 0 0 20 4 2 422 87 209 8 2487 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "PO BOX 382" "TILDEN" 62292 6185872326 "RANDOLPH" 32869 "CI" "SO" "Y" "N" 226469 22.5 705.45 265794.1065 337558.515255 24.7786748708071
"IL" "IL0097" "30106" "CHESTER PUBLIC LIBRARY" 32 8586 "733 STATE STREET
CHESTER, IL 62233
(37.906243, -89.826312)" "733 STATE STREET
CHESTER, IL 62233
" 37.906243 -89.826312 8561 1 0 0 0 2.8 0.65 3.45 120606 12399 3500 7503 144008 84126 14670 98796 10372 3370 566 14308 38959 152063 0 0 0 0 0 9206 37112 17183 841 1606 747 94 3 22 25 21 2496 19463 3080 1320 25645 7292 3108 1582 3969 186 119 8 4487 3038 230 16 6668 -1 2015 2013-05-01 2014-04-30 1 3 0 0 0 "ME" "733 STATE STREET" "CHESTER" 62233 6188263711 "RANDOLPH" 32869 "CI" "SO" "Y" "N" 504093 7 2320.56 592503.8652 752479.908804 44.0537046362675
"IL" "IL0104" "30195" "CHRISTOPHER PUBLIC LIBRARY" 31 2382 "202 EAST MARKET STREET
CHRISTOPHER, IL 62822
(37.972587, -89.052387)" "202 EAST MARKET STREET
CHRISTOPHER, IL 62822
" 37.972587 -89.052387 2375 1 0 0 0 0.6 0.25 0.85 19768 3477 0 5515 28760 NA NA NA 2412 0 0 2412 NA 23098 0 0 0 0 0 11914 18880 0 0 0 0 0 0 22 22 3 1651 6117 571 1461 8124 1126 -1 11 641 4 4 0 19 19 0 5 4574 -1 2015 2013-05-01 2014-04-30 2 3 0 0 0 "ME" "PO BOX 131" "CHRISTOPHER" 62822 6187247534 "FRANKLIN" 39411 "CI" "SO" "Y" "N" 245704 14.25 1145.805 288814.27185 366794.1252495 58.7931407357026
"IL" "IL0121" "30211" "CRAB ORCHARD PUBLIC LIBRARY DISTRICT" 42 7408 "20012 CRAB ORCHARD ROAD
MARION, IL 62959
(37.731834, -88.788055)" "20012 CRAB ORCHARD ROAD
MARION, IL 62959
" 37.731834 -88.788055 7386 1 1 0 0 0.58 1.73 2.31 109861 9260 0 0 119121 51554 4210 55764 14647 3793 3000 21440 26912 104116 0 0 0 0 0 57914 19843 0 494 328 1365 0 1 22 23 53 3172 6422 272 1175 11712 1369 937 2121 2753 24 23 0 351 298 0 6 1030 -1 2015 2013-07-01 2014-06-30 2 3 0 0 0 "ME" "20012 CRAB ORCHARD ROAD" "MARION" 62959 6189822141 "WILLIAMSON" 67008 "LD" "MO" "Y" "N" 283085 7 1902.18 333435.0006 423462.450762 80.7266961561091
"IL" "IL0114" "30205" "MISSISSIPPI VALLEY PUBLIC LIBRARY DISTRICT" 21 35129 "408 WEST MAIN STREET
COLLINSVILLE, IL 62234
(38.668581, -89.990493)" "408 WEST MAIN STREET
COLLINSVILLE, IL 62234
" 38.668581 -89.990493 35026 1 1 0 2 5 14.08 19.0799999999999 951170 93565 15400 52829 1112964 496039 119227 615266 59689 34529 32827 127045 373087 1115398 0 0 0 0 0 55377 95459 12066 5151 151376 11947 12362 48 22 70 325 5408 186156 40000 16918 353000 66060 72190 47248 45424 851 370 0 12645 6364 0 55 36213 -1 2015 2013-07-01 2014-06-30 1 3 0 0 0 "ME" "408 WEST MAIN STREET" "COLLINSVILLE" 62234 6183441112 "MADISON" 266560 "LD" "MO" "Y" "N" 1469941 3 6023.60999999998 1726878.5937 2193135.813999 11.3720875051258
