"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
" 31.452208 -85.632765 37931 1 0 0 0 2 5 7 150750 35679 0 67274 253703 149287 12367 161654 21912 3000 2605 27517 64793 253964 0 0 0 0 0 0 62515 1063 2472 0 2289 0 0 57 57 0 2129 108146 7665 13156 105205 20795 4918 116 105 311 136 55 4653 1521 1261 42 34195 10500 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "416 JAMES STREET" "OZARK" 36360 3347745480 "DALE" 49484 "MJ" "SO" "Y" "N" 876478 3 4463.79 1030701.8943 1308991.405761 95.0456442614056 0.000110696926346816 144.901325232141
"AL" "AL0031" "999-077" "MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY" 41 2403 "1318 HINTON WATERS AVENUE
MIDLAND CITY, AL 36350
(31.336223, -85.523526)" "1318 HINTON WATERS AVENUE
MIDLAND CITY, AL 36350
" 31.336223 -85.523526 2403 1 0 0 0 1 1 2 34558 2307 0 1991 38856 NA NA NA 1615 0 0 1615 NA 52532 0 0 0 0 0 0 8581 0 130 0 771 0 0 57 57 0 1800 11255 32 3252 3252 648 0 0 0 28 18 0 832 611 0 18 6254 -1 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "PO BOX 713" "MIDLAND CITY" 36350 3349839999 "DALE" 49484 "CI" "SO" "Y" "N" 124076 14.25 1327.2825 146721.840525 186336.73746675 93.9211781545612 0.000113363419228289 21.1237696870748
"AL" "AL0032" "999-078" "NEWTON PUBLIC LIBRARY" 41 2162 "209 OATES DRIVE
NEWTON, AL 36352
(31.331947, -85.596851)" "209 OATES DRIVE
NEWTON, AL 36352
" 31.331947 -85.596851 2162 1 0 0 0 1 0 1 21315 2075 0 1 23391 NA NA NA 1815 0 0 1815 NA 18825 0 0 0 0 0 0 12955 0 260 0 50 0 0 57 57 0 1580 5330 121 755 17246 1196 0 0 0 2 1 0 7 5 0 8 955 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "209 OATES DR." "NEWTON" 36352 3342993316 "DALE" 49484 "CI" "SO" "Y" "N" 172805 14.25 1074.255 203438.72835 258367.1850045 90.5407300951015 0.000121986568748043 31.5173263757898
"AL" "AL0037" "103-001" "ANDALUSIA PUBLIC LIBRARY" 33 18322 "212 SOUTH THREE NOTCH STREET
ANDALUSIA, AL 36420
(31.306848, -86.482913)" "212 SOUTH THREE NOTCH STREET
ANDALUSIA, AL 36420
" 31.306848 -86.482913 18322 1 0 0 1 2 6 8 251921 17587 0 13418 282926 159755 50887 210642 12089 0 1500 13589 31630 255861 0 0 0 0 0 0 49917 0 1211 0 1660 0 1 57 58 0 2499 26104 33872 24023 45593 12110 0 81 504 110 66 5 6604 5997 15 32 23236 400 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "212 SOUTH THREE NOTCH" "ANDALUSIA" 36420 3342226612 "COVINGTON" 37914 "CI" "SO" "Y" "N" 687684 4.5 3673.47 808888.2399 1027288.064673 62.3773482644831 0.000257007728437583 264.020971952649
"AL" "AL0038" "103-002" "BRANTLEY PUBLIC LIBRARY" 43 3526 "10 MLK DRIVE
BRANTLEY, AL 36009
(31.579297, -86.292382)" "10 MLK DRIVE
BRANTLEY, AL 36009
" 31.579297 -86.292382 3526 1 0 0 0 2 0 2 26500 3385 0 0 29885 NA NA NA 2927 0 1000 3927 NA 27323 0 0 0 0 0 0 6385 0 0 0 0 0 0 57 57 0 1100 3260 100 1655 12211 4214 0 0 0 10 10 0 110 110 0 4 1000 2100 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "PO BOX 45" "BRANTLEY" 36009 3345278624 "CRENSHAW" 13977 "CI" "SO" "Y" "N" 83185 10 1357.8 98915.076 125622.14652 83.4271487539169 0.000143676320599107 18.0489277977555
"AL" "AL0039" "999-034" "ELBA PUBLIC LIBRARY" 43 9806 "406 SIMMONS STREET
ELBA, AL 36323
(31.414525, -86.066332)" "406 SIMMONS STREET
ELBA, AL 36323
" 31.414525 -86.066332 9806 1 0 0 0 1 1 2 78858 9412 5000 3381 96651 NA NA NA 17722 5500 275 23497 NA 96588 32744 0 0 0 32744 32744 19381 20285 577 5200 573 25 0 57 57 21 1990 20063 821 1866 16962 1908 806 0 0 77 77 0 751 751 0 8 3993 1825 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "406 SIMMONS STREET" "ELBA" 36323 3348976921 "COFFEE" 50909 "CI" "SO" "Y" "N" 267536 7 2359.26 315777.4542 401037.366834 78.0358839664781 0.000164214420257486 65.856118696234
"AL" "AL0040" "103-004" "GENEVA - EMMA KNOX KENAN LIBRARY" 32 8456 "312 SOUTH COMMERCE STREET
GENEVA, AL 36340
(31.036254, -85.865089)" "312 SOUTH COMMERCE STREET
GENEVA, AL 36340
" 31.036254 -85.865089 8456 1 0 0 0 1 1.5 2.5 97121 8117 0 4193 109431 49257 21187 70444 10783 724 0 11507 19300 101251 0 0 0 0 0 0 17272 59 263 0 693 0 2 57 59 48 1820 16764 2646 5751 9695 2936 60 0 0 20 16 0 359 338 0 3 3676 987 2015 2013-10-01 2014-09-30 1 5 0 14 0 "NO" "P.O. BOX 550" "GENEVA" 36340 3346842459 "GENEVA" 26712 "CI" "SO" "Y" "N" 237723 7 2150.76 280652.2992 356428.419984 65.042761259987 0.000236375281928225 84.2508682609498
"AL" "AL0041" "999-041" "ENTERPRISE PUBLIC LIBRARY" 32 41446 "101 EAST GRUBBS STREET
ENTERPRISE, AL 36330
(31.314037, -85.852791)" "101 EAST GRUBBS STREET
ENTERPRISE, AL 36330
" 31.314037 -85.852791 41446 1 0 0 0 2 3.6 5.6 135000 39784 0 42911 217695 135688 12004 147692 15199 8005 2871 26075 58847 232614 0 0 0 0 0 0 54307 6469 3613 648 3589 25 2 57 59 9 2530 92525 12547 22354 106452 46623 4832 0 6 740 484 10 7153 4438 31 28 13662 8909 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "101 EAST GRUBBS STREET" "ENTERPRISE" 36330 3343472636 "COFFEE" 50909 "CI" "SO" "Y" "N" 800994 3 4570.14 942510.0438 1196987.755626 79.3328143063922 0.00015888916325773 190.188382921164
"AL" "AL0043" "103-007" "HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY" 42 6613 "101 EAST FULTON STREET
HARTFORD, AL 36344
(31.098268, -85.696746)" "101 EAST FULTON STREET
HARTFORD, AL 36344
" 31.098268 -85.696746 6613 1 0 0 0 1 1 2 86522 6348 2000 2677 97547 NA NA NA 12047 3005 3617 18669 NA 96099 500 0 2000 0 2500 2764 22683 17701 1170 4727 583 26 0 57 57 39 2248 13196 1033 2561 29723 9686 1353 0 6 46 23 5 690 491 60 10 4043 157 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "101 EAST FULTON STREET" "HARTFORD" 36344 3345882384 "GENEVA" 26712 "CI" "SO" "Y" "N" 318625 7 1688.73 374767.0641 475954.171407 75.4868336364186 0.000175492104574172 83.5261992210704
"AL" "AL0044" "103-008" "LUVERNE PUBLIC LIBRARY" 43 10557 "148 EAST THIRD STREET
LUVERNE, AL 36049
(31.716331, -86.261409)" "148 EAST THIRD STREET
LUVERNE, AL 36049
" 31.716331 -86.261409 10557 1 0 0 0 2 2 4 104903 10134 0 15904 130941 70262 15104 85366 9079 3599 7295 19973 26766 132105 0 0 0 0 0 0 15601 20285 1634 5200 1418 25 0 57 57 25 1793 28930 2408 7143 42422 9842 750 26 17 151 124 12 3163 2298 120 14 6865 953 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "148 EAST THIRD STREET" "LUVERNE" 36049 3343355326 "CRENSHAW" 13977 "CI" "SO" "Y" "N" 243444 4.5 2025.195 287198.95815 364742.6768505 93.0351019837094 0.00011553307270197 42.1398422020799
"AL" "AL0045" "103-009" "OPP PUBLIC LIBRARY" 41 13188 "1604 NORTH MAIN STREET
OPP, AL 36467
(31.307106, -86.254976)" "1604 NORTH MAIN STREET
OPP, AL 36467
" 31.307106 -86.254976 13188 1 0 0 1 3 1 4 119400 12659 0 2300 134359 58000 16000 74000 13832 889 1584 16305 19400 109705 0 0 0 0 0 225 27587 103 1081 0 994 0 0 57 57 24 2080 16148 216 2522 14919 3163 838 191 20 23 11 12 493 450 43 9 2540 -1 2015 2013-10-01 2014-09-30 2 5 0 0 0 "ME" "1604 NORTH MAIN STREET" "OPP" 36467 3344936423 "COVINGTON" 37914 "CI" "SO" "Y" "N" 386323 4.5 2380.38 454782.9546 577574.352342 66.4611879022232 0.000226393420507864 130.759033224319
"AL" "AL0046" "103-010" "SAMSON PUBLIC LIBRARY" 43 5906 "200 NORTH JOHNSON STREET
SAMSON, AL 36477
(31.116736, -86.045997)" "200 NORTH JOHNSON STREET
SAMSON, AL 36477
" 31.116736 -86.045997 5906 1 0 0 0 0.1 0.1 0.2 23614 5669 0 808 30091 NA NA NA 5300 0 346 5646 NA 38912 0 0 0 0 0 0 8055 0 178 0 202 0 0 57 57 20 1454 4924 137 1106 4592 503 0 0 0 0 0 0 0 0 0 7 2077 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "200 NORTH JOHNSON STREET" "SAMSON" 36477 3348987806 "GENEVA" 26712 "CI" "SO" "Y" "N" 110230 7 1270.26 130455.3042 165678.236334 61.5326556597643 0.000264112333284624 43.757665572654
"AL" "AL0047" "103-011" "SLOCOMB PUBLIC LIBRARY" 42 5956 "134 SOUTH DALTON AVENUE
SLOCOMB, AL 36375
(31.107025, -85.593672)" "134 SOUTH DALTON AVENUE
SLOCOMB, AL 36375
" 31.107025 -85.593672 5956 1 0 0 0 1 0 1 5617 5717 0 0 11334 NA NA NA 2000 0 400 2400 NA 18550 0 0 0 0 0 0 8843 0 116 0 0 0 0 57 57 0 880 4200 180 760 5225 1625 0 0 0 0 0 0 0 0 0 10 1500 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "P. O. BOX 1026" "SLOCOMB" 36375 3348869009 "GENEVA" 26712 "CI" "SO" "Y" "N" 116917 7 1400.76 138431.7792 175808.359584 80.7425665706349 0.00015338924136239 26.967110901756
"AL" "AL0080" "500-000" "BALDWIN COUNTY LIBRARY COOPERATIVE" 31 102376 "22251 PALMER STREET
ROBERTSDALE, AL 36567
(30.550709, -87.716861)" "22251 PALMER STREET
ROBERTSDALE, AL 36567
" 30.550709 -87.716861 102376 1 0 1 2 2 5 7 78561 101668 3751 14702 198682 112328 32182 144510 3354 0 0 3354 56650 204514 0 0 0 0 0 0 18944 7 1363 0 1383 0 0 57 57 2 3250 29730 3240 5286 31357 12047 0 151 39 33 1 0 94 30 0 7 12779 689 2015 2013-10-01 2014-09-30 1 5 0 0 0 "HQ" "P. O. BOX 399" "ROBERTSDALE" 36567 2519704010 "BALDWIN" 200111 "CO" "MO" "Y" "N" 282311 2.25 7960.38 339617.5146 431314.243542 61.5449799180002 0.000264006567950048 113.869793145495
"AL" "AL0081" "500-001" "DAPHNE PUBLIC LIBRARY" 13 22845 "2607 U.S. HIGHWAY 98
DAPHNE, AL 36526
(30.6181, -87.905194)" "2607 U.S. HIGHWAY 98
DAPHNE, AL 36526
" 30.6181 -87.905194 22845 1 0 0 4 6 7.3 13.3 783040 17819 20000 44362 865221 429960 181655 611615 56921 8706 37673 103300 156402 871317 0 0 0 0 0 0 59022 9695 4421 6363 6110 0 8 57 65 82 2547 263286 8309 23121 318303 119530 18470 185 87 362 210 96 7351 5615 1164 24 21880 3657 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P.O. BOX 1225" "DAPHNE" 36526 2516212818 "BALDWIN" 200111 "CI" "SO" "Y" "N" 906335 4.5 5079.075 1066354.46775 1354270.1740425 73.359112568165 0.00018581974596373 251.650139706834
"AL" "AL0082" "500-002" "FAIRHOPE PUBLIC LIBRARY" 13 16479 "501 FAIRHOPE AVENUE
FAIRHOPE, AL 36532
(30.523053, -87.90089)" "501 FAIRHOPE AVENUE
FAIRHOPE, AL 36532
" 30.523053 -87.90089 16479 1 0 0 2 5 9.39 14.39 670425 15818 2000 75112 763355 457069 61124 518193 56248 8722 37541 102511 94748 715452 0 0 0 0 0 0 71065 20801 5987 4872 5471 25 5 57 62 107 2704 208775 123894 20103 231295 67888 14630 181 35 869 173 82 22153 6944 1103 91 56475 49400 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "501 FAIRHOPE AVE." "FAIRHOPE" 36532 2519287483 "BALDWIN" 200111 "CI" "SO" "Y" "N" 1078285 4.5 4383.165 1266721.75305 1608736.6263735 72.2222412977814 0.000191715875058155 308.420350063299
"AL" "AL0083" "999-072" "FOLEY PUBLIC LIBRARY" 31 15402 "319 EAST LAUREL AVENUE
FOLEY, AL 36535
(30.406366, -87.679586)" "319 EAST LAUREL AVENUE
FOLEY, AL 36535
" 30.406366 -87.679586 15402 1 0 0 1 1 14 15 814760 12362 0 3000 830122 473065 87079 560144 62362 22211 24000 108573 89627 758344 0 0 0 0 0 3785 80123 25062 7207 5200 6252 25 6 57 63 54 2912 593458 82905 23927 822237 200457 269383 387 73 615 160 155 18831 8500 3211 36 30194 9360 2015 2013-10-01 2014-09-30 1 5 0 0 0 "NO" "319 EAST LAUREL AVENUE" "FOLEY" 36535 2519437665 "BALDWIN" 200111 "CI" "SO" "Y" "N" 1218888 4.5 4329.27 1431164.2059 1817578.541493 58.7479821049373 0.000289743760351826 526.632041346969
"AL" "AL0084" "500-004" "BAY MINETTE PUBLIC LIBRARY" 32 8316 "205 WEST SECOND STREET
BAY MINETTE, AL 36507
(30.882616, -87.776059)" "205 WEST SECOND STREET
BAY MINETTE, AL 36507
" 30.882616 -87.776059 8316 1 0 0 1 7 0 7 288229 7982 7000 11218 314429 171225 66072 237297 40256 3265 6213 49734 44000 331031 0 0 0 0 0 0 43195 20801 4964 5231 3520 25 4 57 61 44 2600 78500 59849 11241 96224 16643 5013 218 128 110 84 0 3859 3561 0 11 20845 -1 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "205 WEST 2ND ST." "BAY MINETTE" 36507 2515801648 "BALDWIN" 200111 "CI" "SO" "Y" "N" 672894 7 2796.36 790557.7212 1004008.305924 71.7397411189316 0.000194303395342219 195.082222792823
"AL" "AL0085" "500-005" "LOXLEY PUBLIC LIBRARY" 23 1680 "1001 EAST LOXLEY AVENUE
LOXLEY, AL 36551
(30.619925, -87.752939)" "1001 EAST LOXLEY AVENUE
LOXLEY, AL 36551
" 30.619925 -87.752939 1680 1 0 0 0 1 1 2 37521 1616 0 500 39637 NA NA NA 3000 450 1250 4700 NA 42220 0 0 0 0 0 0 9542 40 213 30 743 0 0 57 57 0 1350 20000 6000 1289 8961 3141 -1 26 1 2 1 1 40 25 15 13 6000 0 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "P. O. BOX 527" "LOXLEY" 36551 2519645695 "BALDWIN" 200111 "CI" "SO" "Y" "N" 137059 14.25 1018.2 161550.324 205168.91148 64.4876653912164 0.000240462130455863 49.3353535577911
"AL" "AL0086" "500-006" "OSCAR JOHNSON MEMORIAL LIBRARY" 31 729 "21967 SIXTH STREET
SILVERHILL, AL 36576
(30.545083, -87.751866)" "21967 SIXTH STREET
SILVERHILL, AL 36576
" 30.545083 -87.751866 729 1 0 0 0 1 0 1 4200 700 0 750 5650 NA NA NA 400 0 300 700 NA 4000 0 0 0 0 0 0 9421 0 393 0 913 0 0 57 57 0 780 3288 52 274 1418 634 0 19 0 1 1 0 112 112 0 5 250 700 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "PO BOX 185" "SILVERHILL" 36576 2519455201 "BALDWIN" 200111 "CI" "SO" "Y" "N" 139676 22.5 642.075 164172.14775 208498.6276425 63.5601114497544 0.000247531628983233 51.6100049411166
"AL" "AL0087" "999-071" "ROBERTSDALE PUBLIC LIBRARY" 31 5547 "18301 PENNSYLVANIA STREET
ROBERTSDALE, AL 36567
(30.552994, -87.713401)" "18301 PENNSYLVANIA STREET
ROBERTSDALE, AL 36567
" 30.552994 -87.713401 5547 1 0 0 0 1 3 4 321482 4739 0 0 326221 167607 50280 217887 31517 0 8515 40032 19286 277205 0 0 0 0 0 0 30243 0 3138 0 1628 0 0 57 57 29 2624 70158 11103 8779 82190 17334 0 103 6 102 102 0 2882 2654 0 13 46327 28028 2015 2013-10-01 2014-09-30 2 5 0 0 0 "NO" "18301 PENNSYLVANIA ST." "ROBERTSDALE" 36567 2519478960 "BALDWIN" 200111 "CI" "SO" "Y" "N" 456079 7 1764.87 535677.3279 680310.206433 61.3629934841113 0.000265574837566435 180.673272568232
"AL" "AL0088" "500-008" "GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY" 31 10118 "221 WEST 19TH AVENUE
GULF SHORES, AL 36542
(30.272484, -87.692269)" "221 WEST 19TH AVENUE
GULF SHORES, AL 36542
" 30.272484 -87.692269 10118 1 0 0 3 7 3 10 544796 9712 0 15203 569711 336146 101658 437804 17660 13473 22065 53198 78709 569711 0 0 0 0 0 0 44728 20801 4879 4931 4182 25 9 57 66 56 2548 189267 13710 22348 95079 13760 22815 153 72 456 178 12 8787 5747 231 24 13161 -1 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "221 W. 19TH AVE." "GULF SHORES" 36542 2519681176 "BALDWIN" 200111 "CI" "SO" "Y" "N" 701065 4.5 2865.93 823599.1881 1045970.968887 60.4445361162509 0.000273706998495068 286.289574407039
"AL" "AL0113" "505-000" "ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM" 32 21099 "700 EAST CHURCH STREET
ATMORE, AL 36502
(31.022624, -87.485738)" "700 EAST CHURCH STREET
ATMORE, AL 36502
" 31.022624 -87.485738 21099 1 0 0 0 1.5 0 1.5 25000 20238 3000 3306 51544 NA NA NA 2454 1000 0 3454 NA 50851 0 0 0 0 0 0 6809 20285 19 4872 22 25 0 57 57 5 1820 0 300 378 4323 2100 1920 1548 0 0 0 0 0 0 0 24 17745 -1 2015 2013-10-01 2014-09-30 2 5 0 0 0 "HQ" "700 EAST CHURCH STREET" "ATMORE" 36502 2513684130 "ESCAMBIA" 37733 "CO" "SO" "N" "N" 90195 4.5 3073.365 109123.98705 138587.4635535 62.6716835827594 0.000254599342008209 35.2842770313077
"AL" "AL0114" "505-001" "ATMORE PUBLIC" 32 10121 "700 E. CHURCH STREET
ATMORE, AL 36502
(31.022624, -87.485738)" "700 E. CHURCH STREET
ATMORE, AL 36502
" 31.022624 -87.485738 10121 1 0 0 0 5 0.3 5.3 263251 9705 7023 32994 312973 166936 57972 224908 25267 0 6716 31983 69255 326146 0 0 0 0 0 0 50721 20285 863 4872 948 25 2 57 59 35 2548 36244 14957 10798 49561 7843 992 0 0 106 60 17 2226 1190 201 32 13261 936 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "700 E. CHURCH STREET" "ATMORE" 36502 2513685234 "ESCAMBIA" 37733 "CI" "SO" "Y" "N" 684811 4.5 2161.335 803757.63195 1020772.1925765 62.6716835827594 0.000254599342008209 259.887928570254
"AL" "AL0115" "505-002" "BREWTON PUBLIC LIBRARY" 32 5347 "206 WEST JACKSON STREET
BREWTON, AL 36426
(31.120249, -87.070251)" "206 WEST JACKSON STREET
BREWTON, AL 36426
" 31.120249 -87.070251 5347 1 0 0 0 1 11 12 303936 5176 0 65914 375026 227136 124431 351567 38886 0 18702 57588 69193 478348 0 0 0 13500 13500 10915 51691 15005 2425 0 5084 0 5 57 62 63 2427 62015 13482 18954 117857 23184 62347 5 18 331 98 6 2995 1773 105 30 18468 355 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "206 WEST JACKSON STREET" "BREWTON" 36426 2518674626 "ESCAMBIA" 37733 "CI" "SO" "Y" "N" 771769 7 2922.87 906389.4879 1151114.649633 53.0974618146177 0.000354692885561375 408.2921766903
"AL" "AL0116" "505-003" "FLOMATON PUBLIC LIBRARY" 32 1427 "436 HOUSTON STREET
FLOMATON, AL 36441
(31.001756, -87.262288)" "436 HOUSTON STREET
FLOMATON, AL 36441
" 31.001756 -87.262288 1427 1 0 0 0 2 1.2 3.2 126522 1381 7000 19957 154860 67832 23142 90974 15757 0 1878 17635 41225 149834 0 0 0 0 0 0 26503 20285 1379 5200 346 25 1 57 58 23 2450 45643 93061 7145 131999 11876 263 0 0 15 12 0 837 487 0 18 25826 17268 2015 2013-10-01 2014-09-30 1 5 0 0 0 "ME" "436 HOUSTON STREET" "FLOMATON" 36441 2512963552 "ESCAMBIA" 37733 "CI" "SO" "Y" "N" 368073 14.25 1090.0425 431920.759725 548539.36485075 52.320382577998 0.000365307154608431 200.385354564343
"AL" "AL0158" "999-002" "DOTHAN HOUSTON COUNTY LIBRARY SYSTEM" NA 103402 "445 NORTH OATES STREET
DOTHAN, AL 36303
(0.0, 0.0)" "445 NORTH OATES STREET
DOTHAN, AL 36303
" 31.228696 -85.3947051 103402 1 3 1 4 11.5 7 18.5 894069 99255 2000 121386 1116710 613980 125659 739639 110680 26239 20732 157651 308552 1205842 650000 0 0 1275574 1925574 2646613 109900 57808 4306 5353 4664 25 15 57 72 160 8684 813221 622 84806 306531 106303 25606 67 50 748 243 161 9900 5943 508 152 43555 -1 2015 2013-10-01 2014-09-30 1 5 0 6 7 "NO" "PO BOX 1369" "DOTHAN" 36302 3347939767 "HOUSTON" 104193 "MJ" "MO" "Y" "N" 1554230 2.25 9754.635 1829862.02295 2323924.7691465 95.217456196161 0.000110297800079406 256.323789586899
"AL" "AL0168" "999-012" "GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY" 32 20307 "309 FORT DALE STREET
GREENVILLE, AL 36037
(31.831904, -86.626163)" "309 FORT DALE STREET
GREENVILLE, AL 36037
