"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 33.372702 -112.583529 37329 1 0 1 2 2 7.75 9.75 654717 0 1250 21529 677496 408516 146561 555077 66492 6000 3711 76203 75994 707274 0 0 0 0 0 0 33859 5152 1008 812 666 0 1 27 28 34 3149 138906 5482 17706 146563 52096 7460 73 617 508 335 0 11109 8906 0 21 19585 8423 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "310 NORTH 6TH STREET" "BUCKEYE" 85326 6233496300 "MARICOPA" 4087191 "CI" "MO" "Y" "N" 463316 2.25 5431.1625 548434.180125 696511.40875875 17.6132369739521
"AZ" "AZ0031" "AE-CHANDLER" "CHANDLER PUBLIC LIBRARY" 21 249423 "22 SOUTH DELAWARE STREET
CHANDLER, AZ 85225
(33.302642, -111.837484)" "22 SOUTH DELAWARE STREET
CHANDLER, AZ 85225
" 33.302642 -111.837484 158359 1 3 0 23 25 53.74 78.7399999999999 6156575 12252 49000 233996 6451823 3449624 1485822 4935446 261085 250314 87712 599111 917266 6451823 198500 0 0 0 198500 0 353685 121787 28373 57859 22283 624 34 27 61 437 12174 1238699 345462 325951 2278514 951422 246896 95 69 5009 1599 1414 117887 61342 42374 258 192539 3397159 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "MAIL STOP 601, P.O. BOX 4008" "CHANDLER" 85244 4807822800 "MARICOPA" 4087191 "CI" "MO" "Y" "N" 5273724 2.25 28647.0525 6203774.131425 7878793.14690975 34.4328086034546
"AZ" "AZ0033" "AE-GLENDALE" "GLENDALE PUBLIC LIBRARY" 21 232680 "5959 WEST BROWN STREET
GLENDALE, AZ 85302
(33.578273, -112.188052)" "5959 WEST BROWN STREET
GLENDALE, AZ 85302
" 33.578273 -112.188052 147728 1 2 0 16.5 16.5 34.75 51.25 4205584 15268 29046 111621 4361519 2338491 706337 3044828 427579 147517 181543 756639 470593 4272060 0 0 0 0 0 0 344730 120554 26356 57859 36155 624 13 27 40 609 5488 674076 137986 76751 1768537 806112 111876 3311 1811 1072 630 91 32840 24254 1444 153 227504 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "5959 WEST BROWN STREET" "GLENDALE" 85302 6239303567 "MARICOPA" 4087191 "CI" "MO" "Y" "N" 5308935 2.25 23393.4 6238824.228 7923306.76956 10.0985468761018
"AZ" "AZ0034" "AE-MESA" "CITY OF MESA MAIN LIBRARY" 11 455567 "64 EAST 1ST STREET
MESA, AZ 85201
(33.417276, -111.829846)" "64 EAST 1ST STREET
MESA, AZ 85201
" 33.417276 -111.829846 289239 1 3 0 24 25 53.7 78.7 6036755 22596 20000 347107 6426458 3206820 1841991 5048811 259624 257413 256060 773097 604551 6426459 160000 0 0 0 160000 150250 397962 121564 18357 58328 30937 624 16 27 43 301 12052 1169264 150023 143108 2831661 1003540 293261 2939 5220 1139 562 102 29258 20430 1693 139 249833 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "P.O. BOX 1466" "MESA" 85211 4806443100 "MARICOPA" 4087191 "CI" "MO" "Y" "N" 5824496 2.25 42555.7725 6864450.573825 8717852.22875775 31.7546518269938
"AZ" "AZ0035" "AE-PHOENIX" "PHOENIX PUBLIC LIBRARY" 11 1506439 "1221 NORTH CENTRAL AVENUE
PHOENIX, AZ 85004
(33.463235, -112.073724)" "1221 NORTH CENTRAL AVENUE
PHOENIX, AZ 85004
" 33.463235 -112.073724 956437 1 16 0 67 70.7 311.23 381.93 31722726 424158 280602 910271 33337757 14657717 6346418 21004135 2525091 857579 1381653 4764323 8185607 33954065 741088 0 0 0 741088 126134 1496224 127878 195818 64910 277081 639 37 27 64 2576 40813 4764018 1097607 824148 10175646 3141218 743502 6757 6332 8846 6624 699 262916 225837 13427 945 1243392 1483040 2015 2013-07-01 2014-06-30 2 6 0 0 0 "ME" "1221 NORTH CENTRAL AVENUE" "PHOENIX" 85004 6022626157 "MARICOPA" 4087191 "CI" "MO" "Y" "N" 25674612 2.25 158974.1325 30225295.775025 38386125.6342817 17.3715899344689
"AZ" "AZ0036" "AE-SCOTTSDALE" "SCOTTSDALE PUBLIC LIBRARY" 12 225698 "3839 NORTH DRINKWATER BOULEVARD
SCOTTSDALE, AZ 85251
(33.492015, -111.921656)" "3839 NORTH DRINKWATER BOULEVARD
SCOTTSDALE, AZ 85251
" 33.492015 -111.921656 143296 1 4 0 26 35 83.3 118.3 8639287 163173 64960 196796 9064216 5372117 1763310 7135427 445757 255458 332158 1033373 933417 9102217 0 0 0 0 0 0 384247 121017 34392 61739 66638 624 10 27 37 523 15481 1343828 333106 185715 2953986 786876 293565 717 1641 4785 2777 474 99508 70204 9830 252 353380 190567 2015 2013-07-01 2014-06-30 2 6 0 0 0 "NO" "P.O. BOX 1000 LI 101" "SCOTTSDALE" 85252 4803127323 "MARICOPA" 4087191 "CI" "MO" "Y" "N" 6326740 2.25 32979.615 7440871.94955 9449907.3759285 25.4603003402506
"AZ" "AZ0038" "AE-TEMPE" "TEMPE PUBLIC LIBRARY" 12 169529 "3500 SOUTH RURAL ROAD
TEMPE, AZ 85282
(33.390206, -111.926395)" "3500 SOUTH RURAL ROAD
TEMPE, AZ 85282
" 33.390206 -111.926395 107634 1 0 0 13 13 22.5 35.5 3633252 8364 40100 17400 3699116 1757191 764251 2521442 223333 190998 14689 429020 573703 3524165 30131 0 0 0 30131 30131 250257 2738 11476 5293 14012 0 11 27 38 159 2912 713589 32617 144745 799055 238335 59463 282 542 910 536 46 41838 36596 802 136 169075 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "3500 SOUTH RURAL ROAD" "TEMPE" 85282 4803505550 "MARICOPA" 4087191 "CI" "SO" "Y" "N" 3592872 2.25 16768.2075 4223279.042775 5363564.38432425 27.1342434034447
"AZ" "AZ0039" "AE-TOLLESON" "TOLLESON PUBLIC LIBRARY" 21 6777 "9555 WEST VAN BUREN STREET
TOLLESON, AZ 85353
(33.45027, -112.266133)" "9555 WEST VAN BUREN STREET
TOLLESON, AZ 85353
" 33.45027 -112.266133 4303 1 0 0 0 1 3 4 411048 0 0 3000 414048 235099 90699 325798 14942 3188 6590 24720 10125 360643 25000 0 0 0 25000 11555 23184 39149 286 819 2599 0 1 27 28 40 2484 33112 1495 4557 36674 17485 194 0 0 336 152 68 4506 3603 418 20 15380 992 2015 2013-07-01 2014-06-30 2 6 0 0 0 "NO" "9555 WEST VAN BUREN STREET" "TOLLESON" 85353 6239367111 "MARICOPA" 4087191 "CI" "SO" "Y" "N" 340317 7 2023.17 400537.9989 508683.258603 8.43669237901671
"AZ" "AZ0040" "AE-WICKENBURG" "WICKENBURG PUBLIC LIBRARY" 32 6602 "164 EAST APACHE STREET
WICKENBURG, AZ 85390
(33.970201, -112.72983)" "164 EAST APACHE STREET
WICKENBURG, AZ 85390
" 33.970201 -112.72983 4192 1 0 0 0 0 1.5 1.5 236513 0 0 0 236513 NA NA NA 13210 0 2231 15441 NA 68075 215000 0 0 0 215000 188359 27150 0 1260 0 1773 0 7 27 34 34 722 2125 850 4912 12013 1009 0 0 0 12 6 0 1112 914 0 9 1832 -1 2015 2013-07-01 2014-06-30 2 6 0 0 0 "NO" "164 EAST APACHE STREET" "WICKENBURG" 85390 9286842665 "MARICOPA" 4087191 "CI" "SO" "Y" "N" 393226 7 1611.42 461959.7814 586688.922378 36.3571745233095
"AZ" "AZ0050" "AE-PINAL" "PINAL COUNTY LIBRARY DISTRICT" 31 396237 "92 WEST BUTTE AVENUE
FLORENCE, AZ 85132
(33.031373, -111.388195)" "92 WEST BUTTE AVENUE
FLORENCE, AZ 85132
" 33.031373 -111.388195 251571 1 3 0 4 4 7 11 1717707 7070 0 40799 1765576 500290 164260 664550 87492 180579 33417 301488 799539 1765577 0 0 0 0 0 0 33075 4423 2820 992 7733 0 14 27 41 43 9283 140978 9849 9611 100002 10087 6738 14244 8376 205 106 12 1780 857 141 51 23653 38400 2015 2013-07-01 2014-06-30 1 6 0 0 0 "HQ" "P.O. BOX 2974" "FLORENCE" 85132 5208666457 "PINAL" 401918 "CO" "MA" "Y" "N" 570018 2.25 28395.9975 700144.377075 889183.35888525 66.4049045729741
"AZ" "AZ0067" "AE-YAVAPAI" "YAVAPAI COUNTY FREE LIBRARY DISTRICT" 42 213294 "1971 COMMERCE CENTER CIRCLE SUITE D
PRESCOTT, AZ 86301
(34.591204, -112.430942)" "1971 COMMERCE CENTER CIRCLE SUITE D
PRESCOTT, AZ 86301
" 34.591204 -112.430942 135420 0 12 0 5 13.93 6.13 20.0599999999999 1869506 23000 46094 8758 1947358 956257 272570 1228827 50818 42765 14955 108538 1188920 2526285 11329 0 0 0 11329 11329 81912 5592 2998 3542 22235 0 5 27 32 60 17164 116443 14365 7977 208323 42429 4712 28119 32190 721 321 28 10207 7529 115 89 39515 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "HQ" "1971 COMMERCE CENTER CIRCLE SUITE D" "PRESCOTT" 86301 9287713191 "YAVAPAI" 218844 "CO" "MA" "Y" "N" 1397670 2.25 17406.345 1655639.32365 2102661.9410355 72.5030994462064
"AZ" "AZ0086" "AE-FOOTHILLS" "DESERT FOOTHILLS LIBRARY" 21 8807 "38443 NORTH SCHOOLHOUSE ROAD
CAVE CREEK, AZ 85331
(33.834805, -111.943274)" "38443 NORTH SCHOOLHOUSE ROAD
CAVE CREEK, AZ 85331
" 33.834805 -111.943274 5592 1 0 0 1.5 1.5 6 7.5 59960 0 14743 664939 739642 303891 33923 337814 40922 4000 19422 64344 238689 640847 0 0 0 0 0 3756 55327 1137 3326 72 10302 0 2 27 29 105 2764 75000 4500 7460 109256 12714 2543 12 79 991 220 20 17915 3500 215 21 7650 7900 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "P.O. BOX 4070" "CAVE CREEK" 85327 4804882286 "MARICOPA" 4087191 "NP" "SO" "Y" "N" 898725 7 2974.47 1054988.3799 1339835.242473 31.2061941583141
"AZ" "AZ0088" "AE-PEORIA" "PEORIA PUBLIC LIBRARY SYSTEM" 21 163839 "8463 WEST MONROE STREET
PEORIA, AZ 85345
(33.577266, -112.241036)" "8463 WEST MONROE STREET
PEORIA, AZ 85345
" 33.577266 -112.241036 104021 1 1 0 9 12.5 23.19 35.69 4408178 8008 10452 250301 4676939 1689239 663013 2352252 204844 42300 109977 357121 1643546 4352919 0 0 0 0 0 0 180811 119910 13692 57859 26728 624 3 27 30 206 6636 641298 71409 118841 1481514 683383 97458 872 964 1326 918 78 49333 41410 1411 75 220004 220004 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "8401 WEST MONROE STREET" "PEORIA" 85345 6237737557 "MARICOPA" 4087191 "CI" "MO" "Y" "N" 2882056 2.25 16412.6325 3391208.300025 4306834.54103175 7.13807344370229
"AZ" "AZ0092" "AE-YOUNGTOWN" "YOUNGTOWN PUBLIC LIBRARY" 21 6415 "12035 NORTH CLUB HOUSE SQUARE
YOUNGTOWN, AZ 85363
(33.603867, -112.302029)" "12035 NORTH CLUB HOUSE SQUARE
YOUNGTOWN, AZ 85363
" 33.603867 -112.302029 4073 1 0 0 0 0 2 2 116630 0 0 0 116630 NA NA NA 1798 0 0 1798 NA 98087 0 0 0 0 0 0 9372 0 75 0 2443 0 30 27 57 5 1872 12070 9360 355 13387 3874 0 0 0 2 1 0 687 591 0 6 2530 340 2015 2013-07-01 2014-06-30 2 6 0 0 0 "NO" "12035 NORTH CLUB HOUSE SQUARE" "YOUNGTOWN" 85363 6239743401 "MARICOPA" 4087191 "CI" "SO" "Y" "N" 154905 7 1647.15 183166.0155 232620.839685 5.22728856082165
"AZ" "AZ0102" "AE-GILA" "GILA COUNTY LIBRARY DISTRICT" 33 54219 "1400 EAST ASH STREET
GLOBE, AZ 85501
(33.395389, -110.774453)" "1400 EAST ASH STREET
GLOBE, AZ 85501
" 33.395389 -110.774453 34424 1 0 0 2 2 1.97 3.97 398200 135954 35505 12502 582161 209680 60881 270561 7770 17870 0 25640 250667 546868 0 0 0 3300 3300 2126 2232 534 42 4009 56 0 8 27 35 6 2250 1059 1541 110 1452 6 1090 147 806 0 0 0 0 0 0 0 0 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "HQ" "1400 EAST ASH STREET" "GLOBE" 85501 9284028770 "GILA" 53119 "CO" "SO" "Y" "N" 30368 2.25 4255.2825 40509.240525 51446.73546675 91.9893172306449
"AZ" "AZ0117" "AE-AJ" "APACHE JUNCTION PUBLIC LIBRARY" 41 37639 "1177 NORTH IDAHO ROAD
APACHE JUNCTION, AZ 85119
(33.426683, -111.546099)" "1177 NORTH IDAHO ROAD
APACHE JUNCTION, AZ 85119
" 33.426683 -111.546099 23897 1 0 1 4 4 20.25 24.25 1292945 215283 0 0 1508228 699009 232507 931516 35209 32550 35498 103257 458404 1493177 0 0 0 0 0 0 88427 124333 7559 58851 24101 624 14 27 41 254 5342 321252 40677 62257 528399 91612 62965 609 573 2605 999 26 22244 11793 240 91 67127 12408 2015 2013-07-01 2014-06-30 1 6 0 0 0 "ME" "1177 NORTH IDAHO ROAD" "APACHE JUNCTION" 85119 4804748570 "PINAL" 401918 "CI" "MO" "Y" "N" 1568528 3 7025.01 1843397.0217 2341114.217559 47.5799566575109
"AZ" "AZ0118" "AE-CASAGRANDE" "CASA GRANDE PUBLIC LIBRARY" 23 50821 "449 NORTH DRYLAKE STREET
CASA GRANDE, AZ 85122
(32.876852, -111.750102)" "449 NORTH DRYLAKE STREET
CASA GRANDE, AZ 85122
" 32.876852 -111.750102 32266 1 1 1 6 6 12.59 18.59 1250000 0 0 145629 1395629 700224 236390 936614 146481 22200 44181 212862 264551 1414027 1520877 0 0 50000 1570877 1570877 85526 124333 6226 58851 9864 624 15 27 42 238 5580 326060 8807 42554 355224 115407 46887 16867 20659 474 229 75 13026 9600 1899 58 63729 6270 2015 2013-07-01 2014-06-30 2 6 0 0 0 "ME" "449 NORTH DRYLAKE STREET" "CASA GRANDE" 85122 5204218710 "PINAL" 401918 "CI" "MO" "Y" "N" 1326712 2.25 6218.9175 1559529.173475 1980602.05031325 58.0929474717895
"AZ" "AZ0123" "AE-SALTRIVER" "SALT RIVER TRIBAL LIBRARY" 41 6475 "1880 NORTH LONGMORE ROAD
SCOTTSDALE, AZ 85256
(33.468748, -111.8655)" "1880 NORTH LONGMORE ROAD
SCOTTSDALE, AZ 85256
" 33.468748 -111.8655 4111 1 0 0 0.22 1.19 1.3 2.49 147784 0 0 6445 154229 75074 22213 97287 11646 1769 2407 15822 28984 142093 0 0 0 0 0 11040 14000 56 300 206.593407 1337 22 19 27 46 27 2080 10400 4808 1800 1538 445 -1 197 209 92 16 18 2139 1759 192 14 4255 -1 2015 2013-07-01 2014-06-30 4 6 0 0 0 "NO" "10005 EAST OSBORN ROAD" "SCOTTSDALE" 85256 4803622557 "MARICOPA" 4087191 "NL" "SO" "Y" "N" 204262 7 1733.25 241014.4425 306088.341975 28.9219034634179
"AZ" "AZ0124" "AE-GLOBE" "GLOBE PUBLIC LIBRARY" 33 7525 "339 SOUTH BROAD STREET
GLOBE, AZ 85501
(33.393723, -110.785667)" "339 SOUTH BROAD STREET
GLOBE, AZ 85501
" 33.393723 -110.785667 4778 1 0 0 0 1 3.54 4.54 230200 0 21127 9507 260834 111078 25610 136688 12300 0 2000 14300 21290 172278 0 0 0 0 0 0 18952 0 190 0 1547 0 4 27 31 15 1104 47805 2064 7484 36079 8486 0 120 554 264 193 14 1066 862 51 10 11083 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "ME" "339 SOUTH BROAD STREET" "GLOBE" 85501 9284256111 "GILA" 53119 "CI" "SO" "Y" "N" 269602 7 2261.25 318080.0025 403961.603175 91.3603590473826
"AZ" "AZ0125" "AE-HAYDEN" "HAYDEN PUBLIC LIBRARY" 43 661 "219 EAST 5TH STREET
HAYDEN, AZ 85135
(33.005402, -110.788443)" "219 EAST 5TH STREET
HAYDEN, AZ 85135
" 33.005402 -110.788443 420 1 0 0 0 1 1.5 2.5 162200 0 0 0 162200 74000 39400 113400 12000 0 1000 13000 21000 147400 0 0 0 0 0 0 20046 0 1050 0 150 0 8 27 35 15 2158 9448 225 1528 4250 2000 0 30 22 159 125 10 595 525 25 6 2722 200 2015 2013-07-01 2014-06-30 1 6 0 0 0 "ME" "PO BOX B" "HAYDEN" 85135 5203567801 "GILA" 53119 "CI" "SO" "Y" "N" 276663 22.5 821.175 324656.48475 412313.7356325 98.1690900584722
"AZ" "AZ0126" "AE-MIAMI" "MIAMI MEMORIAL LIBRARY" 33 1826 "282 SOUTH ADONIS AVENUE
MIAMI, AZ 85539
(33.396597, -110.869168)" "282 SOUTH ADONIS AVENUE
MIAMI, AZ 85539
" 33.396597 -110.869168 1159 1 0 0 0 1 0.5 1.5 100560 5900 0 19488 125948 NA NA NA 2500 0 2000 4500 NA 88639 0 0 0 0 0 0 31008 0 359 0 982 0 4 27 31 5 1700 8740 9190 3865 8089 1589 0 260 156 78 38 26 955 351 76 10 4599 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "ME" "282 SOUTH ADONIS AVENUE" "MIAMI" 85539 9284732621 "GILA" 53119 "CI" "SO" "Y" "N" 421052 14.25 1005.615 493807.40955 627135.4101285 86.5504124292444
"AZ" "AZ0127" "AE-PAYSON" "PAYSON PUBLIC LIBRARY" 33 15551 "328 NORTH MCLANE ROAD
PAYSON, AZ 85541
(34.243815, -111.331766)" "328 NORTH MCLANE ROAD
PAYSON, AZ 85541
" 34.243815 -111.331766 9873 1 0 0 3 3 3.5 6.5 327122 2000 6100 31032 366254 207031 56140 263171 25500 0 5500 31000 72083 366254 0 0 0 0 0 0 70710 249 2913 7578.53658499999 6122 0 4 27 31 110 2459 45860 11299 15485 144212 26096 -1 87 402 398 228 65 6395 4130 594 14 14193 2280 2015 2013-07-01 2014-06-30 2 6 0 0 0 "ME" "328 NORTH MCLANE ROAD" "PAYSON" 85541 9284749260 "GILA" 53119 "CI" "SO" "Y" "N" 1038745 4.5 3074.385 1218928.68045 1548039.4241715 76.2499151665216
"AZ" "AZ0128" "AE-ISABELLE" "ISABELLE HUNT MEMORIAL PUBLIC LIBRARY" 43 2924 "6124 NORTH RANDALL PLACE
PINE, AZ 85544
(34.387966, -111.463763)" "6124 NORTH RANDALL PLACE
PINE, AZ 85544
" 34.387966 -111.463763 1856 1 0 0 0 1 1.5 2.5 106400 0 0 43000 149400 80689 6173 86862 7579 0 4330 11909 20996 119767 0 0 0 0 0 2000 12292 42 1405 0 1896 0 6 27 33 30 1742 23348 2310 2908 23795 2020 0 11 115 90 66 0 1431 425 0 6 3281 390 2015 2013-07-01 2014-06-30 2 6 0 0 0 "ME" "P.O. BOX 229" "PINE" 85544 9284763678 "GILA" 53119 "NP" "SO" "Y" "N" 203369 10 1252.2 239406.804 304046.64108 77.6986947152242
"AZ" "AZ0130" "AE-TONTO" "TONTO BASIN PUBLIC LIBRARY" 43 1424 "415 OLD HIGHWAY 188
TONTO BASIN, AZ 85553
(33.872116, -111.314472)" "415 OLD HIGHWAY 188
TONTO BASIN, AZ 85553
" 33.872116 -111.314472 904 1 0 0 0 0.8 0.6 1.4 68000 0 0 0 68000 NA NA NA 8069 0 3785 11854 NA 61897 0 0 0 0 0 4500 18925 0 308 0 3642 0 2 27 29 5 1992 24400 485 2469 26500 6251 0 5 32 84 41 11 1792 1500 200 11 6295 780 2015 2013-07-01 2014-06-30 1 6 0 0 0 "ME" "P.O. BOX 368" "TONTO BASIN" 85553 9284792355 "GILA" 53119 "NP" "SO" "Y" "N" 297935 14.25 818.76 349541.8992 443918.211984 64.2058655337538
"AZ" "AZ0131" "AE-YOUNG" "YOUNG PUBLIC LIBRARY" 43 666 "124 SOUTH MIDWAY AVENUE
YOUNG, AZ 85554
(34.099012, -110.952855)" "124 SOUTH MIDWAY AVENUE
YOUNG, AZ 85554
" 34.099012 -110.952855 423 1 0 0 0 1 0.5 1.5 55600 2000 0 0 57600 NA NA NA 9880 0 185 10065 NA 58985 0 0 0 0 0 58982 22471 0 300 0 1293 0 8 27 35 2 1248 7250 640 606 7745 3095 0 100 88 38 30 4 235 60 25 5 675 -1 2015 2013-07-01 2014-06-30 2 6 0 0 0 "ME" "P.O. BOX 150" "YOUNG" 85554 9284623588 "GILA" 53119 "NP" "SO" "Y" "N" 313083 22.5 674.55 367096.3335 466212.343545 89.4172566371964
"AZ" "AZ0133" "AE-COOLIDGE" "COOLIDGE PUBLIC LIBRARY" 31 12027 "160 WEST CENTRAL AVENUE
COOLIDGE, AZ 85128
(32.977661, -111.517206)" "160 WEST CENTRAL AVENUE
COOLIDGE, AZ 85128
" 32.977661 -111.517206 7636 1 0 0 1 1 4.45 5.45 417371 1770 10250 0 429391 183047 76142 259189 76166 0 24046 100212 49034 408435 0 0 0 0 0 0 26183 4423 1828 992 2893 0 13 27 40 45 2750 86869 7810 9134 84852 31876 2116 8078 3845 213 147 12 4979 4405 87 27 23376 18800 2015 2013-07-01 2014-06-30 1 6 0 0 0 "ME" "160 WEST CENTRAL AVENUE" "COOLIDGE" 85128 5207236030 "PINAL" 401918 "CI" "SO" "Y" "N" 403552 4.5 2441.145 475011.97965 603265.2141555 62.5082440155797
"AZ" "AZ0134" "AE-ELOY" "ELOY SANTA CRUZ LIBRARY" 31 16531 "1000 NORTH MAIN STREET
ELOY, AZ 85131
(32.75946, -111.554862)" "1000 NORTH MAIN STREET
ELOY, AZ 85131
