"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
" 36.390546 -76.934648 78340 1 6 0 1 1 16.89 17.89 668274 375641 11568 234838 1290321 593570 186930 780500 56347 3565 23399 83311 315051 1178862 0 0 11568 0 11568 9068 198954 28652 9274 1620 14130 564 3 66 69 123 15106 150000 45000 29054 99133 34093 210 2137 1933 257 214 0 10566 9575 0 98 29844 14396 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "PO BOX 68" "WINTON" 27986 2523587832 "HERTFORD" 24308 "MJ" "MO" "Y" "N" 2896663 2.25 7971.45 2904634.45 57.5776767336011 0.000301641940420703 876.159571710822
"NC" "NC0007" "R-EAST ALBEMARLE" "EAST ALBEMARLE REGIONAL LIBRARY" 42 109411 "100 E COLONIAL AVE
ELIZABETH CITY, NC 27909
(36.300941, -76.223593)" "100 E COLONIAL AVE
ELIZABETH CITY, NC 27909
" 36.300941 -76.223593 109411 1 7 1 5.69 6.69 38.93 45.62 2194646 369831 0 101650 2666127 1441890 520615 1962505 119348 23140 11739 154227 447422 2564154 0 0 0 0 0 0 216186 29833 8276 1619 16052 563 10 66 76 123 20056 360881 84371 58562 458905 142449 28121 754 972 1299 1065 26 20813 18420 334 113 79054 19279 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "100 E COLONIAL AVE" "ELIZABETH CITY" 27909 2523352511 "PASQUOTANK" 39787 "MJ" "MO" "Y" "N" 3133366 2.25 14228.2425 3147594.2425 54.6529608607319 0.000334790102062271 1053.78339769719
"NC" "NC0014" "R-PETTIGREW" "PETTIGREW REGIONAL LIBRARY" 32 45555 "201 E THIRD ST
PLYMOUTH, NC 27962
(35.865753, -76.747521)" "201 E THIRD ST
PLYMOUTH, NC 27962
" 35.865753 -76.747521 45555 0 4 0 3.5 4.38 13.78 18.16 576838 341593 1791 181266 1101488 532976 133950 666926 61344 1063 8704 71111 269059 1007096 0 0 0 0 0 0 122062 28215 4429 1619 5889 563 1 66 67 161 9282 248582 16384 24651 282738 83049 251 74 168 811 570 27 13364 9969 354 53 60462 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "201 E THIRD ST" "PLYMOUTH" 27962 2527932875 "CHOWAN, PERQUIMANS," 12570 "MJ" "MA" "Y" "N" 1725418 3 6823.95 1732241.95 86.9607598420271 0.000132237109692897 229.066668756788
"NC" "NC0036" "C-HALIFAX" "HALIFAX COUNTY LIBRARY SYSTEM" 42 38162 "33 GRANVILLE ST
HALIFAX, NC 27839
(36.327506, -77.588909)" "33 GRANVILLE ST
HALIFAX, NC 27839
" 36.327506 -77.588909 38162 1 4 0 1 1 9 10 519908 96942 0 10559 627409 362337 137792 500129 17555 1035 0 18590 89455 608174 10641 0 0 0 10641 10113 94489 28651 901 1619 0 563 1 66 67 64 12168 72057 31115 20317 130355 12248 12 5 22 221 152 15 5104 3974 455 52 36029 1704 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "PO BOX 97" "HALIFAX" 27839 2525833631 "HALIFAX" 52970 "CO" "MO" "Y" "N" 1243242 3 4934.58 1248176.58 85.9367964326529 0.000135407175816362 169.012065617926
"NC" "NC0088" "M-ROANOKE RAPIDS" "ROANOKE RAPIDS PUBLIC LIBRARY" 32 15543 "319 ROANOKE AVE
ROANOKE RAPIDS, NC 27870
(36.467303, -77.651579)" "319 ROANOKE AVE
ROANOKE RAPIDS, NC 27870
" 36.467303 -77.651579 15543 1 0 0 1 1 4.4 5.4 235126 13758 0 1501 250385 NA NA NA 14096 0 6650 20746 NA 245312 2915 0 0 0 2915 2915 35431 28651 880 1619 3481 563 0 66 66 40 2304 32880 11199 14139 39357 12764 15 36 40 198 60 29 3063 1745 376 13 6897 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "HQ" "319 ROANOKE AVE" "ROANOKE RAPIDS" 27870 2525332890 "HALIFAX" 52970 "CI" "SO" "Y" "N" 518401 4.5 2908.305 521309.305 83.3308403712095 0.000144008616063729 75.0730315541945
"VA" "VA0004" "VA0004" "APPOMATTOX REGIONAL LIBRARY SYSTEM" 42 86625 "209 EAST CAWSON STREET
HOPEWELL, VA 23860
(37.304712, -77.287039)" "209 EAST CAWSON STREET
HOPEWELL, VA 23860
" 37.304712 -77.287039 86625 1 7 0 7 7 38 45 1457834 354338 41621 104150 1957943 893710 289439 1183149 146244 12923 35530 194697 566995 1944841 0 0 0 0 0 0 212276 0 7200 950 11100 550 2 5 7 250 13052 252772 18602 31420 338225 92112 17481 0 251 517 438 31 7982 3245 380 120 95000 7300 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "209 EAST CAWSON STREET" "HOPEWELL" 23860 8044586329 "HOPEWELL" 22196 "MJ" "MO" "Y" "N" 3006138 2.25 12597.1875 3018735.1875 53.3657477380462 0.000351135550926347 1059.98524316356
"VA" "VA0013" "VA0013" "CAROLINE LIBRARY, INC." 42 28826 "17202 RICHMOND TURNPIKE
BOWLING GREEN, VA 22427
(38.023874, -77.339538)" "17202 RICHMOND TURNPIKE
BOWLING GREEN, VA 22427
" 38.023874 -77.339538 28826 1 3 1 1 1 12 13 404867 91894 18150 37557 552468 260427 55806 316233 29402 7532 0 36934 199301 552468 0 0 0 0 0 0 58747 7579 3027 713 4172 121 2 5 7 13 10868 69915 20272 13750 242945 11715 40842 0 37 635 316 25 4236 2246 98 49 23055 6000 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P. O. BOX 9" "BOWLING GREEN" 22427 8046335455 "CAROLINE" 29778 "CO" "MO" "Y" "N" 859672 3 4544.34 864216.34 84.3871674266225 0.000140425888735565 121.358347604297
"VA" "VA0017" "VA0017" "CHESAPEAKE PUBLIC LIBRARY" 21 225898 "298 CEDAR ROAD
CHESAPEAKE, VA 23322
(36.714295, -76.246876)" "298 CEDAR ROAD
CHESAPEAKE, VA 23322
" 36.714295 -76.246876 225898 1 6 1 28.68 29 95.59 124.59 7862942 179996 119903 405835 8568676 4162574 1267603 5430177 418285 128584 261390 808259 1560302 7798738 0 0 0 0 0 0 400237 32783 37927 2921 49819 0 15 5 20 571 22932 1255427 148659 147182 2208724 819137 64013 293 259 4332 2063 301 100217 55103 6396 335 437362 95000 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "298 CEDAR ROAD" "CHESAPEAKE" 23322 7574107101 "CHESAPEAKE" 233371 "CI" "MO" "Y" "N" 6366277 2.25 33936.615 6400213.615 26.2849312313936 0.0014473924728628 9263.621011065
"VA" "VA0018" "VA0018" "CHESTERFIELD COUNTY PUBLIC LIBRARY" 21 319641 "9501 LORI ROAD
CHESTERFIELD, VA 23832
(37.381785, -77.513931)" "9501 LORI ROAD
CHESTERFIELD, VA 23832
" 37.381785 -77.513931 319641 1 8 0 30.76 38.2 75.89 114.09 6860193 196233 42851 333476 7432753 4272991 1133643 5406634 641886 74354 371235 1087475 925927 7420036 1950347 0 0 0 1950347 1950347 663248 87066 44492 7017 60471 0 10 5 15 617 22412 1180280 99945 220441 2470238 970277 287323 0 4 1518 950 152 47087 29208 4724 251 290072 273049 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "PO BOX 297" "CHESTERFIELD" 23832 8047481601 "CHESTERFIELD" 332499 "CO" "MO" "Y" "N" 10006059 2.25 38689.2675 10044748.2675 66.8580155772909 0.000223713934461117 2247.15015559391
"VA" "VA0020" "VA0020" "COLONIAL HEIGHTS PUBLIC LIBRARY" 21 17556 "1000 YACHT BASIN DRIVE
COLONIAL HEIGHTS, VA 23834
(37.26443, -77.391845)" "1000 YACHT BASIN DRIVE
COLONIAL HEIGHTS, VA 23834
" 37.26443 -77.391845 17556 1 0 0 1 1 5 6 616876 135527 0 24420 776823 381095 139338 520433 116914 0 0 116914 146495 783842 0 0 0 0 0 0 59055 2486 3437 0 8719 0 0 5 5 58 2548 137124 4812 10523 221052 41059 5217 0 275 90 86 4 3819 3559 260 28 21588 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1000 YACHT BASIN DRIVE" "COLONIAL HEIGHTS" 23834 8045209384 "COLONIAL HEIGHTS" 17731 "CI" "SO" "Y" "N" 927757 4.5 3270.06 931027.06 58.2749783198732 0.000294466408033512 274.156194140201
"VA" "VA0024" "VA0024" "EASTERN SHORE PUBLIC LIBRARY" 43 45768 "23610 FRONT ST.
ACCOMAC, VA 23301
(37.720398, -75.662916)" "23610 FRONT ST.
ACCOMAC, VA 23301
" 37.720398 -75.662916 45768 1 3 0 3 3 5.5 8.5 591158 146321 62680 44473 844632 420625 100756 521381 80194 11825 3613 95632 225451 842464 0 0 33375 0 33375 33375 135324 346 3247 94 6172 0 3 5 8 111 9620 121922 39685 19897 149121 34979 1890 544 318 330 290 10 8002 5562 88 46 22803 17500 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "PO BOX 360" "ACCOMAC" 23301 7577873400 "ACCOMACK" 33021 "MJ" "MO" "Y" "N" 1885172 3 5394.12 1890566.12 58.3515769792621 0.000293693817858666 555.247581697044
"VA" "VA0025" "VA0025" "ESSEX PUBLIC LIBRARY" 32 11287 "117 N. CHURCH LANE
TAPPAHANNOCK, VA 22560
(37.910818, -76.855705)" "117 N. CHURCH LANE
TAPPAHANNOCK, VA 22560
" 37.910818 -76.855705 11287 1 0 0 0 1 3.37 4.37 180917 48364 919 38873 269073 120353 33464 153817 36252 4486 10026 50764 64492 269073 0 0 0 0 0 0 24646 4204 2116 5035 2309 0 3 5 8 64 2496 31133 7667 5327 67234 12157 500 0 197 286 246 6 4345 4111 26 8 15239 4802 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "117 N. CHURCH LANE" "TAPPAHANNOCK" 22560 8044434945 "ESSEX" 11103 "NP" "SO" "Y" "N" 379115 4.5 2179.245 381294.245 63.3830085824193 0.000248916852197327 94.9105632263564
"VA" "VA0032" "VA0032" "GLOUCESTER COUNTY PUBLIC LIBRARY" 31 36987 "6920 MAIN STREET
GLOUCESTER, VA 23061
(37.412909, -76.522651)" "6920 MAIN STREET
GLOUCESTER, VA 23061
" 37.412909 -76.522651 36987 1 1 1 2 2 13.8 15.8 976969 147540 0 19962 1144471 484704 127743 612447 53778 10219 27065 91062 408613 1112122 0 0 0 0 0 0 76236 5127 6899 5102 3642 0 7 5 12 151 6240 196290 20804 33256 168973 54185 6220 0 421 652 468 86 10706 7810 959 44 32505 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P. O. BOX 2380" "GLOUCESTER" 23061 8046932998 "GLOUCESTER" 37141 "CO" "MO" "Y" "N" 1132044 3 5698.83 1137742.83 24.4983986588345 0.00166619031161189 1895.6960804519
"VA" "VA0034" "VA0034" "HAMPTON PUBLIC LIBRARY" 12 137372 "4207 VICTORIA BLVD
HAMPTON, VA 23669
(37.020039, -76.352365)" "4207 VICTORIA BLVD
HAMPTON, VA 23669
" 37.020039 -76.352365 137372 1 3 0 8 8 45 53 2510273 163493 0 40528 2714294 1412723 455537 1868260 243942 10000 0 253942 592092 2714294 0 0 0 0 0 0 244654 2064 12137 0 12391 0 0 5 5 464 12844 569682 31975 119886 469153 173058 8571 709 685 399 346 22 18536 17996 211 108 156252 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "4207 VICTORIA BLVD." "HAMPTON" 23669 7577271154 "HAMPTON" 136879 "CI" "MO" "Y" "N" 3510258 2.25 17222.61 3527480.61 4.40662063396588 0.0514977995658567 181657.489426226
"VA" "VA0036" "VA0036" "HENRICO COUNTY PUBLIC LIBRARY" 21 310742 "1700 NORTH PARHAM ROAD
HENRICO, VA 23229
(37.607851, -77.56463)" "1700 NORTH PARHAM ROAD
HENRICO, VA 23229
" 37.607851 -77.56463 310742 0 10 1 57 57 104 161 14388917 193684 157937 0 14740538 7587942 2673446 10261388 913728 534890 180020 1628638 2266372 14156398 0 0 0 0 0 0 594516 44446 30222 4604 34176 0 31 5 36 884 33020 2032388 816894 245185 4674764 1192495 335998 1165 366 2465 1857 219 56644 46605 3465 433 464190 947852 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1700 NORTH PARHAM ROAD" "HENRICO" 23229 8042909000 "HENRICO" 321924 "CO" "MA" "Y" "N" 8596859 2.25 45125.085 8641984.085 75.5611482001202 0.000175147080543603 1513.61828259203
"VA" "VA0037" "VA0037" "HERITAGE PUBLIC LIBRARY" 42 26117 "6215-D CHESAPEAKE CIRCLE
NEW KENT, VA 23124
(37.489758, -77.02669)" "6215-D CHESAPEAKE CIRCLE
NEW KENT, VA 23124
" 37.489758 -77.02669 26117 1 1 0 1 1 10 11 278181 74837 2004 24085 379107 208641 14210 222851 15283 10179 7448 32910 116715 372476 0 0 0 0 0 0 34600 1092 1559 4190 1841 0 4 5 9 68 3068 27730 8319 11534 46364 17598 83 0 0 293 252 20 3795 3141 185 18 4605 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 8" "PROVIDENCE FORGE" 23140 8049662480 "NEW KENT" 20021 "MJ" "MO" "Y" "N" 495694 3 4000.53 499694.53 46.2502624007062 0.000467489216906473 233.601804522148
"VA" "VA0039" "VA0039" "JAMES L. HAMNER PUBLIC LIBRARY" 42 12841 "16351 DUNN ST.
AMELIA, VA 23002
(37.338493, -77.976956)" "16351 DUNN ST.
AMELIA, VA 23002
" 37.338493 -77.976956 12841 1 0 0 3.5 3.5 1.5 5 236453 51550 0 0 288003 149680 40568 190248 43555 9204 11015 63774 33981 288003 0 0 0 0 0 0 51579 5758 3394 5780 4831 88 6 5 11 65 2600 43775 6653 7475 54263 13321 1811 0 56 234 120 68 3675 2130 1333 18 5072 18314 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "16351 DUNN STREET" "AMELIA" 23002 8045614559 "AMELIA" 12855 "CO" "SO" "Y" "N" 779107 4.5 2483.535 781590.535 90.8491934766571 0.000121159604686342 94.6972002471863
"VA" "VA0041" "VA0041" "LANCASTER COMMUNITY LIBRARY" 43 11463 "235 SCHOOL STREET
KILMARNOCK, VA 22482
(37.714065, -76.382797)" "235 SCHOOL STREET
KILMARNOCK, VA 22482
" 37.714065 -76.382797 11463 1 0 1 1.5 1.5 5.15 6.65 102995 106447 3627 393424 606493 268366 34013 302379 34021 19977 24111 78109 186094 566582 0 0 0 218497 218497 211022 35156 3678 2226 3678 1532 0 5 5 10 45 2860 81263 5000 13085 95214 13887 6695 0 237 770 763 7 13942 10758 200 13 38817 21790 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 850" "KILMARNOCK" 22482 8044351729 "LANCASTER" 11044 "CO" "MO" "Y" "N" 507052 4.5 2545.005 509597.005 43.6370018375423 0.000525158249653974 267.619071174707
"VA" "VA0042" "VA0042" "LEWIS EGERTON SMOOT MEMORIAL LIBRARY" 32 23333 "9533 KINGS HIGHWAY
KING GEORGE, VA 22485
(38.265839, -77.178672)" "9533 KINGS HIGHWAY
KING GEORGE, VA 22485
" 38.265839 -77.178672 23333 1 0 0 2 7 3 10 360090 92279 1412 45060 498841 229861 72290 302151 66664 11718 8769 87151 108127 497429 440218 0 0 0 440218 858375 69846 4690 3059 392 2866 0 6 5 11 71 3172 104355 13877 9119 108529 59436 3555 0 35 303 222 37 7686 4917 291 41 14813 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "9533 KINGS HIGHWAY" "KING GEORGE" 22485 5407752147 "KING GEORGE" 25371 "CO" "SO" "Y" "N" 987791 4.5 4649.955 992440.955 93.2822323152935 0.000114921725714159 114.053027218008
"VA" "VA0048" "VA0048" "MATHEWS MEMORIAL LIBRARY" 42 8937 "251 MAIN STREET
MATHEWS, VA 23109
(37.433425, -76.321066)" "251 MAIN STREET
MATHEWS, VA 23109
" 37.433425 -76.321066 8937 1 0 0 1 1 5.62 6.62 339307 61003 4953 8768 414031 181866 41820 223686 30882 7862 6193 44937 149340 417963 0 0 0 0 0 0 39489 46185 2823 5547 1417 6 4 5 9 109 2756 57204 959 10661 21292 3341 4743 25 67 216 172 0 3950 2168 0 32 15768 -1 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "P. O. BOX 980" "MATHEWS" 23109 8047255747 "MATHEWS" 8836 "CO" "SO" "Y" "N" 571334 7 2869.77 574203.77 24.2959636059458 0.00169407152753662 972.742257761187
"VA" "VA0049" "VA0049" "MEHERRIN REGIONAL LIBRARY" 32 35478 "133 WEST HICKS STREET
LAWRENCEVILLE, VA 23868
(36.757756, -77.847438)" "133 WEST HICKS STREET
LAWRENCEVILLE, VA 23868
" 36.757756 -77.847438 35478 1 1 1 2 2 9.4 11.4 434213 130807 9943 45755 620718 322001 100630 422631 40899 7598 6121 54618 143156 620405 0 0 0 0 0 9341 79284 4986 1520 394 4332 6 4 5 9 111 4680 121099 10647 16069 97473 22648 1150 17 103 224 178 4 3975 2958 30 22 31272 4186 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "133 WEST HICKS STREET" "LAWRENCEVILLE" 23868 4348486899 "BRUNSWICK" 16498 "MJ" "MO" "Y" "N" 1109201 3 4903.02 1114104.02 85.3289266924096 0.000137343286099645 153.014707163624
"VA" "VA0050" "VA0050" "MIDDLESEX COUNTY PUBLIC LIBRARY" 42 11065 "150 GRACE STREET
URBANNA, VA 23175
(37.637466, -76.578841)" "150 GRACE STREET
URBANNA, VA 23175
" 37.637466 -76.578841 11065 1 1 0 1.4 2 2.6 4.6 144190 60132 11109 116737 332168 129472 10185 139657 24138 1050 0 25188 164727 329572 0 0 0 0 0 22000 56155 4313 2141 397 2770 0 0 5 5 60 4108 23898 2406 7356 42453 5228 1190 0 6 285 265 0 5288 4497 0 17 6022 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 189" "URBANNA" 23175 8047585717 "MIDDLESEX" 10696 "NP" "MO" "Y" "N" 795403 4.5 2183.775 797586.775 40.1765626892173 0.00061951873461328 494.119949592287
"VA" "VA0053" "VA0053" "NEWPORT NEWS PUBLIC LIBRARY SYSTEM" 12 181027 "700 TOWN CENTER DR., STE. 300
NEWPORT NEWS, VA 23606
(37.086448, -76.473005)" "700 TOWN CENTER DR., STE. 300
NEWPORT NEWS, VA 23606
" 37.086448 -76.473005 181027 0 4 0 15.88 15.88 64.4599999999999 80.34 5442648 170922 11296 136232 5761098 2990406 1475707 4466113 312339 116679 127772 556790 669472 5692375 3e+05 0 0 0 3e+05 266441 261473 54670 21071 3942 34258 0 7 5 12 144 12168 829290 200044 159467 951241 234241 20937 2900 3379 755 505 141 20498 15418 2097 221 192046 64883 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "700 TOWN CENTER DR., STE. 300" "NEWPORT NEWS" 23606 7579261350 "NEWPORT NEWS" 182965 "CI" "MA" "Y" "N" 4130243 2.25 24270.3225 4154513.3225 6.2820055337729 0.0253398109660797 105274.58224821
"VA" "VA0054" "VA0054" "NORFOLK PUBLIC LIBRARY" 12 243985 "1155 PINERIDGE ROAD
NORFOLK, VA 23502
(36.86123, -76.228785)" "1155 PINERIDGE ROAD
NORFOLK, VA 23502
" 36.86123 -76.228785 243985 1 11 1 28 28 238 266 8067338 181429 118191 23538 8390496 4346411 1586694 5933105 421017 173637 100357 695011 1029121 7657237 0 0 0 0 0 0 543011 6165 11153 1226 33093 0 20 5 25 421 34528 1091909 74563 110226 775227 290622 25078 1906 3139 2623 1602 155 64604 35857 1549 322 478296 18096 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1155 PINERIDGE ROAD" "NORFOLK" 23502 7576647328 "NORFOLK" 245428 "CI" "MA" "Y" "N" 7654304 2.25 56368.9875 7710672.9875 16.9816186480573 0.00346770250657488 26738.3200461329
"VA" "VA0055" "VA0055" "NOTTOWAY COUNTY LIBRARY SYSTEM" 32 15907 "414 TYLER STREET
CREWE, VA 23930
(37.175896, -78.121842)" "414 TYLER STREET
CREWE, VA 23930
