"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
" 38.680838 -75.394773 55375 0 3 1 2.63 8.77 20.56 29.33 2129328 330431 0 15423 2475182 1059973 762295 1822268 137605 6000 57764 201369 367122 2390759 0 0 0 0 0 0 108090 19770 7255 2565 16677 0 3 31 34 718 8796 233313 3856 21226 380309 88342 16826 60925 98680 723 506 31 17032 11996 590 82 38229 8613 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "P. O. BOX 589" "GEORGETOWN" 19947 3028557890 "SUSSEX" 210849 "CO" "MA" "Y" "N" 1729310 2.25 8137.3125 1737447.3125 88.0960364056405 0.00012885084222387 223.871549535225
"DE" "DE0032" "DE0032" "KENT COUNTY PUBLIC LIBRARY" 41 56937 "497 SOUTH RED HAVEN LANE
DOVER, DE 19901
(39.080051, -75.55067)" "497 SOUTH RED HAVEN LANE
DOVER, DE 19901
" 39.080051 -75.55067 56937 1 0 1 2.05 4.68 5 9.68 657438 165477 0 17707 840622 352317 147192 499509 31644 17310 0 48954 282938 831401 0 0 0 0 0 0 42897 19770 2588 2565 5995 0 0 31 31 97 5013 112789 3838 12260 171047 41146 7486 49835 37273 371 148 33 14520 11715 427 19 15153 4422 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "497 SOUTH RED HAVEN LANE" "DOVER" 19901 3026986440 "KENT" 171987 "CO" "MO" "Y" "N" 671356 2.25 5295.2475 676651.2475 80.3896862393167 0.000154738838547811 104.704228140077
"DE" "DE0046" "DE0046" "DEPARTMENT OF COMMUNITY SERVICES" 21 434965 "77 READS WAY
NEW CASTLE, DE 19720
(39.686953, -75.612016)" "77 READS WAY
NEW CASTLE, DE 19720
" 39.686953 -75.612016 434965 0 9 0 26.61 48.27 97.66 145.93 10456587 1826202 2053 71989 12356831 6102210 2524340 8626550 961852 60000 445982 1467834 2292241 12386625 148240 1745663 0 136133 2030036 4060072 739817 19770 67459 2565 98008 0 2 31 33 1960 23163 1825915 227800 179517 3711329 1377082 130156 303190 205313 4830 2102 354 118592 83569 4665 278 281324 65375 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "77 READS WAY" "NEW CASTLE" 19720 3023955617 "NEW CASTLE" 552778 "CO" "MA" "Y" "N" 11806682 2.25 51249.6375 11857931.6375 95.0349009160754 0.00011072195552064 1312.93337933407
"MD" "MD0006" "MD0006" "CAROLINE COUNTY PUBLIC LIBRARY" 32 32985 "100 MARKET STREET
DENTON, MD 21629
(38.886832, -75.834079)" "100 MARKET STREET
DENTON, MD 21629
" 38.886832 -75.834079 32985 1 2 0 3 15.5 5.2 20.7 1090000 392522 0 171551 1654073 776931 398258 1175189 70044 2027 25814 97885 391998 1665072 10000 0 0 0 10000 10000 68117 75033 2289 31171 6483 40 19 9 28 219 5148 154707 14137 19983 209689 74411 -1 8722 5264 652 404 48 41615 27458 2404 68 31648 28464 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "100 MARKET STREET" "DENTON" 21629 4104791343 "CAROLINE" 32538 "CO" "MO" "Y" "N" 1005464 3 6073.65 1011537.65 63.6390888562222 0.00024691762662018 249.766475774954
"MD" "MD0021" "MD0021" "TALBOT COUNTY FREE LIBRARY" 32 38025 "100 W. DOVER ST.
EASTON, MD 21601
(38.774483, -76.07828)" "100 W. DOVER ST.
EASTON, MD 21601
" 38.774483 -76.07828 38025 1 1 1 6.13 8.73 10.8 19.53 1004906 244727 0 250509 1500142 848378 324521 1172899 59411 15461 37266 112138 153459 1438496 0 0 0 0 0 0 102766 75033 4985 33808 7883 0 17 9 26 202 4833 150628 32830 28917 233366 84204 -1 10221 4326 653 481 20 15572 10344 150 49 37865 24788 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "100 W. DOVER ST." "EASTON" 21601 4108221626 "TALBOT" 37643 "CO" "MO" "Y" "N" 1508073 3 6351.75 1514424.75 50.6972679129384 0.000389072816213911 589.221502426547
"MD" "MD0002" "MD0002" "ANNE ARUNDEL COUNTY PUBLIC LIBRARY" 21 544403 "5 HARRY S. TRUMAN PARKWAY
ANNAPOLIS, MD 21401
(38.981476, -76.562891)" "5 HARRY S. TRUMAN PARKWAY
ANNAPOLIS, MD 21401
" 38.981476 -76.562891 544403 0 15 0 56 115.5 166 281.5 17458700 3463004 0 879917 21801621 11214916 5731448 16946364 1609711 766335 584545 2960591 1780687 21687642 3854000 70000 0 0 3924000 3924000 731006 82449 77252 112372 58552 0 52 9 61 2340 43841 2510207 324635 246140 5102854 1792296 -1 15387 39586 2598 2131 107 94978 49603 1613 330 317076 97495 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "5 HARRY S. TRUMAN PARKWAY" "ANNAPOLIS" 21401 4102227371 "ANNE ARUNDEL COUN" 560133 "CO" "MA" "Y" "N" 11313800 2.25 78972.2025 11392772.2025 26.0702798101117 0.00147132500263606 16762.4705908754
"MD" "MD0003" "MD0003" "ENOCH PRATT FREE LIBRARY" 11 619493 "400 CATHEDRAL STREET
BALTIMORE, MD 21201
(39.294555, -76.616842)" "400 CATHEDRAL STREET
BALTIMORE, MD 21201
" 39.294555 -76.616842 619493 1 19 2 106 145 239 384 16139800 8168999 170113 16769659 41248571 17956800 7425600 25382400 2144880 1460080 159160 3764120 8124080 37270600 92135 0 0 0 92135 2382155 2329187 77747 61078 106800 56388 0 57 9 66 2372 38467 1735545 1819572 205102 1274204 375955 -1 41783 28982 6371 3245 777 112524 61263 8524 887 450113 737038 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "400 CATHEDRAL STREET" "BALTIMORE" 21201 4103965395 "BALTIMORE CITY" 622793 "CI" "MO" "Y" "N" 31877240 2.25 99415.7775 31976655.7775 37.7151652389576 0.000703020469588078 22480.2435605544
"MD" "MD0004" "MD0004" "BALTIMORE COUNTY PUBLIC LIBRARY" 21 809941 "320 YORK ROAD
TOWSON, MD 21204
(39.399045, -76.6028)" "320 YORK ROAD
TOWSON, MD 21204
" 39.399045 -76.6028 809941 0 19 4 92 188.8 295.8 484.6 35263610 7525501 195637 2929338 45914086 21485847 8093310 29579157 4050932 1321890 2208236 7581058 5960184 43120399 0 0 0 0 0 125107 1480992 106215 218805 28823 134467 0 16 9 25 4733 69050 4716295 586560 456378 11287133 3743100 -1 16047 22076 5512 4318 583 241473 213530 16948 450 716474 318371 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "320 YORK ROAD" "TOWSON" 21204 4108876100 "BALTIMORE" 826925 "CO" "MA" "Y" "N" 23927211 2.25 127361.0175 24054572.0175 44.2281439515183 0.000511213802602461 12297.0292310409
"MD" "MD0005" "MD0005" "CALVERT LIBRARY" 41 89256 "850 COSTLEY WAY
PRINCE FREDERICK, MD 20678
(38.556298, -76.598901)" "850 COSTLEY WAY
PRINCE FREDERICK, MD 20678
" 38.556298 -76.598901 89256 1 3 0 9.8 46.2 8 54.2 3126282 737014 0 203202 4066498 2461619 1014403 3476022 226302 1014 108879 336195 201300 4013517 43352 0 0 0 43352 43352 209265 81472 23050 51873 25415 0 20 9 29 369 14144 548444 154014 62579 1122412 490850 -1 4105 4904 2130 1481 34 62439 48626 1000 97 140275 15962 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "850 COSTLEY WAY" "PRINCE FREDERICK" 20678 4105350291 "CALVERT" 90613 "CO" "MO" "Y" "N" 3359652 2.25 14154.78 3373806.78 30.0403853551843 0.00110812563315073 3738.60177421574
"MD" "MD0007" "MD0007" "CARROLL COUNTY PUBLIC LIBRARY" 23 167288 "1100 GREEN VALLEY ROAD
NEW WINDSOR, MD 21776
(39.544645, -77.107668)" "1100 GREEN VALLEY ROAD
NEW WINDSOR, MD 21776
" 39.544645 -77.107668 167288 0 7 2 23 65 96.49 161.49 9027788 1705135 143346 1060022 11936291 6093309 1257461 7350770 878707 166786 429108 1474601 3348877 12174248 441866 157000 0 0 598866 613676 405866 75065 50472 79525 56139 0 13 9 22 1319 22915 1070882 120350 95387 3987246 1537749 -1 11070 12503 6381 5304 511 143227 127671 9975 139 328222 65944 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "1100 GREEN VALLEY ROAD" "NEW WINDSOR" 21776 4103864500 "CARROLL" 167830 "CO" "MA" "Y" "N" 6685603 2.25 35515.44 6721118.44 48.6450857094078 0.000422592761793429 2840.29600390034
"MD" "MD0008" "MD0008" "CECIL COUNTY PUBLIC LIBRARY" 21 101694 "301 NEWARK AVENUE
ELKTON, MD 21921
(39.619614, -75.835391)" "301 NEWARK AVENUE
ELKTON, MD 21921
" 39.619614 -75.835391 101694 1 6 1 10.85 39.93 29.37 69.3 4400128 1096638 0 258541 5755307 2841810 1044050 3885860 340078 50066 210265 600409 1104330 5590599 238620 208395 0 0 447015 447017 273425 74502 23748 56658 33549 0 21 9 30 660 17778 512030 101642 49083 1136630 300120 -1 4095 9274 1715 918 186 47508 40183 2340 112 143588 79471 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "301 NEWARK AVENUE" "ELKTON" 21921 4109965600 "CECIL" 102383 "CO" "MO" "Y" "N" 4313006 2.25 17259.345 4330265.345 82.8308914388635 0.000145752270669793 631.146006636464
"MD" "MD0009" "MD0009" "CHARLES COUNTY PUBLIC LIBRARY" 22 149130 "2 GARRETT AVENUE
LA PLATA, MD 20646
(38.530515, -76.97187)" "2 GARRETT AVENUE
LA PLATA, MD 20646
" 38.530515 -76.97187 149130 0 4 0 11 40.2999999999999 19.2 59.5 3967486 1249675 0 224102 5441263 3158563 461497 3620060 290645 0 54744 345389 1631303 5596752 0 5563 0 0 5563 0 207697 74480 8642 37465 19103 0 0 9 9 244 11737 612400 39852 79587 801602 319835 -1 5123 5531 1587 1154 128 32853 28205 1251 92 113791 66469 2015 2013-07-01 2014-06-30 2 2 0 0 0 "NO" "2 GARRETT AVENUE" "LA PLATA" 20646 3019349001 "CHARLES" 154747 "CO" "MO" "Y" "N" 3068058 2.25 18991.275 3087049.275 21.8841295316033 0.00208805265704788 6445.92144110147
"MD" "MD0010" "MD0010" "DORCHESTER COUNTY PUBLIC LIBRARY" 32 32640 "303 GAY STREET
CAMBRIDGE, MD 21613
(38.571079, -76.075554)" "303 GAY STREET
CAMBRIDGE, MD 21613
" 38.571079 -76.075554 32640 1 1 0 3.5 8.63 3.98 12.61 513000 314660 0 141666 969326 445032 155979 601011 123116 0 21611 144727 195822 941560 0 191100 0 0 191100 89930 90934 75033 2282 31145 5550 0 11 9 20 57 4704 65135 8553 14864 126031 39921 -1 18708 8870 171 171 0 4946 3877 0 29 20496 3374 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "303 GAY STREET" "CAMBRIDGE" 21613 4102287332 "DORCHESTER" 32578 "CO" "MO" "Y" "N" 1286004 3 4829.1 1290833.1 54.1096032917965 0.000341547648968537 440.881010515769
"MD" "MD0011" "MD0011" "FREDERICK COUNTY PUBLIC LIBRARIES" 31 236745 "110 EAST PATRICK STREET
FREDERICK, MD 21701
(39.414044, -77.408672)" "110 EAST PATRICK STREET
FREDERICK, MD 21701
