"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
"CA" "CA0087" "M683" "OXNARD PUBLIC LIBRARY" 12 203645 "251 SOUTH A ST.
OXNARD, CA 93030
(34.200977, -119.178572)" "251 SOUTH A ST.
OXNARD, CA 93030
" 34.200977 -119.178572 203645 1 2 0 12.5 12.5 37 49.5 4145600 7500 74417 333118 4560635 1960687 1021018 2981705 230890 27466 60440 318796 858399 4158900 530000 0 0 0 530000 37958 331641 703 20591 0 15129 0 7 0 7 235 6602 520500 78393 122011 568664 307971 703 582 395 755 494 50 18511 15033 1493 96 42673 90600 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "251 SOUTH A ST." "OXNARD" 93030 8053857527 "VENTURA" 846178 "CI" "MO" "Y" "N" 4783068 2.25 21171.0375 4804239.0375 85.4688538890134 0.000136893945117782 657.67123513223
"CA" "CA0095" "M691" "PASO ROBLES PUBLIC LIBRARY" 13 30469 "1000 SPRING ST.
PASO ROBLES, CA 93446
(35.624654, -120.691204)" "1000 SPRING ST.
PASO ROBLES, CA 93446
" 35.624654 -120.691204 30469 1 1 0 0.4 2.4 6.27 8.67 1672074 0 0 77598 1749672 493330 240554 733884 18501 12617 8699 39817 975971 1749672 2600 0 0 0 2600 0 67021 44506 6131 7247 8119 5000 13 0 13 89 3233 233035 17618 22340 291294 104926 18416 11522 18834 323 285 6 7131 6484 210 14 29636 -1 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "1000 SPRING ST." "PASO ROBLES" 93446 8052373870 "SAN LUIS OBISPO" 279083 "CI" "MO" "Y" "N" 1058310 3 4042.71 1062352.71 60.7439888354502 0.000271015035729135 287.913557657594
"CA" "CA0118" "M714" "SAN LUIS OBISPO CITY-COUNTY LIBRARY" 23 241888 "995 PALM ST.
SAN LUIS OBISPO, CA 93401
(35.282538, -120.662446)" "995 PALM ST.
SAN LUIS OBISPO, CA 93401
" 35.282538 -120.662446 241888 1 14 1 15.75 17.5 52 69.5 7814519 40634 0 2794818 10649971 2938900 2681517 5620417 404121 44948 195909 644978 2147411 8412806 174017 0 0 0 174017 2130283 288156 13786 27387 7232 45164 0 12 3 15 691 18644 815101 183872 74055 2374207 711553 116658 49723 61831 1398 968 66 43350 36201 1185 70 73103 -1 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "PO BOX 8107" "SAN LUIS OBISPO" 93403 8057815784 "SAN LUIS OBISPO" 279083 "CC" "MO" "Y" "N" 4701324 2.25 26752.44 4728076.44 37.2012119260557 0.000722579811155297 3416.41258114301
"CA" "CA0124" "M720" "SANTA BARBARA PUBLIC LIBRARY" 22 222240 "40 E. ANAPAMU ST.
SANTA BARBARA, CA 93101
(34.42405, -119.703722)" "40 E. ANAPAMU ST.
SANTA BARBARA, CA 93101
" 34.42405 -119.703722 222240 1 5 0 10.5 10.5 58 68.5 5499096 48644 61388 1050202 6659330 3072969 1045186 4118155 475149 29385 159361 663895 1877280 6659330 0 0 0 0 0 33637 263935 14875 29042 7376 26879 0 9 0 9 309 14447 1240995 99264 93199 1744142 577529 93854 47019 52314 2547 1796 49 97474 85789 625 74 291612 -1 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "PO BOX 1019" "SANTA BARBARA" 93102 8055645608 "SANTA BARBARA" 440668 "CI" "MO" "Y" "N" 4165475 2.25 25276.2 4190751.2 51.7291944098431 0.000373704708515393 1566.10345565653
"CA" "CA0129" "M725" "SANTA MARIA PUBLIC LIBRARY" 13 145042 "421 S. MCCLELLAND ST.
SANTA MARIA, CA 93454
(34.948884, -120.434287)" "421 S. MCCLELLAND ST.
SANTA MARIA, CA 93454
" 34.948884 -120.434287 145042 1 3 0 5 6 35.01 41.01 2495077 10000 7476 309514 2822067 1334291 522899 1857190 123097 61106 32486 216689 748188 2822067 0 0 0 15950 15950 15950 194641 33345 20199 5196 17463 0 14 0 14 302 6812 456903 68759 57461 508248 174980 33345 62687 11210 226 155 35 4891 3791 401 90 73478 86660 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "421 S. MCCLELLAND ST." "SANTA MARIA" 93454 8059250994 "SANTA BARBARA" 440668 "CI" "MO" "Y" "N" 3027915 2.25 15941.835 3043856.835 13.988834785653 0.00511018847318373 15554.6821122385
"CA" "CA0131" "M727" "BLANCHARD/SANTA PAULA PUBLIC LIBRARY DISTRICT" 31 30448 "119 N. EIGHTH ST.
SANTA PAULA, CA 93060
(34.353021, -119.06426)" "119 N. EIGHTH ST.
SANTA PAULA, CA 93060
" 34.353021 -119.06426 30448 1 0 0 0.9 1.7 6.9 8.6 744709 18029 0 69390 832128 353327 68851 422178 8985 0 34 9019 268914 700111 97962 0 0 0 97962 90632 84532 10543 1191 5196 2633 0 4 0 4 77 1872 93672 12078 10170 62866 35313 5097 6752 2520 142 119 23 5977 5509 468 13 8242 -1 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "119 N. EIGHTH ST." "SANTA PAULA" 93060 8055253615 "VENTURA" 846178 "LD" "SO" "Y" "N" 1150214 3 4030.32 1154244.32 87.3454022938896 0.000131075010486773 151.292586348298
"CA" "CA0152" "M748" "VENTURA COUNTY LIBRARY" 21 251606 "5600 EVERGLADES ST. SUITE A
VENTURA, CA 93003
(34.259042, -119.21559)" "5600 EVERGLADES ST. SUITE A
VENTURA, CA 93003
" 34.259042 -119.21559 251606 0 12 0 11 13 51.39 64.39 6200873 32983 82224 508650 6824730 3059388 1477545 4536933 417529 351446 89535 858510 1804791 7200234 0 0 0 0 0 0 425443 12595 11619 19427 19438 24958 52 0 52 378 15524 1036475 25087 281071 639564 276356 491007 963 4309 2919 2215 110 49378 39344 1449 103 92371 112104 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "5600 EVERGLADES ST. SUITE A" "VENTURA" 93003 8056777150 "VENTURA" 846178 "CO" "MA" "Y" "N" 5944049 2.25 26641.905 5970690.905 81.7926100362892 0.000149476137187907 892.475812822369
"CA" "CA0208" "M173" "MOORPARK CITY LIBRARY" 22 35172 "699 MOORPARK AVENUE
MOORPARK, CA 93021
(34.286403, -118.882122)" "699 MOORPARK AVENUE
MOORPARK, CA 93021
" 34.286403 -118.882122 35172 1 0 0 3 3 4.5 7.5 837785 0 0 0 837785 0 0 0 57000 8000 6556 71556 114785 186341 0 0 0 0 0 13000 47739 318 2281 29 4670 0 3 0 3 59 3006 137136 21699 18124 126750 64540 685 0 59 423 235 119 9642 7986 1023 17 16866 0 2015 2013-07-01 2014-06-30 2 8 0 0 0 "ME" "699 MOORPARK AVENUE" "MOORPARK" 93021 8055176370 "VENTURA" 846178 "CI" "SO" "Y" "N" 712502 3 4290.48 716792.48 98.6917988350697 0.000102668654453343 73.5921194438749
"CA" "CA0209" "M879" "CAMARILLO PUBLIC LIBRARY" 13 66752 "4101 LAS POSAS RD
CAMARILLO, CA 93010
(34.242401, -119.014969)" "4101 LAS POSAS RD
CAMARILLO, CA 93010
" 34.242401 -119.014969 66752 1 0 0 5.28 5.28 22.7 27.98 1920000 0 0 1786256 3706256 83187 47237 130424 256602 255566 96458 608626 3456355 4195405 0 0 0 0 0 0 249681 15391 14539 2339 22902 16451 57 0 57 189 3289 425751 46437 51217 785223 361898 52343 0 197 1419 617 75 45925 28827 1261 122 56981 -1 2015 2013-07-01 2014-06-30 1 8 0 0 0 "ME" "4101 LAS POSAS RD" "CAMARILLO" 93010 8053885222 "VENTURA" 846178 "CI" "SO" "Y" "N" 3740533 2.25 8702.76 3749235.76 92.7300802513046 0.000116294380282126 436.015049240786
