"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
" 29.883175 -97.672136 13098 1 0 0 0 5 1.88 6.88 337584 0 0 78000 415584 203483 67149 270632 12572 7500 7500 27572 46380 344584 0 0 0 0 0 0 43126 1150 1458 0 1753 0 4 51 55 186 2900 60225 5201 15123 38200 18029 1403 24 1068 446 389 13 18081 8562 7318 30 21251 5573 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 209" "LOCKHART" 78644 5123983223 "CALDWELL" 39810 "CI" "SO" "Y" "N" 606149 4.5 2800.23 608949.23 43.8580642341547 0.00051987757135285 316.579046769588
"TX" "TX0154" "24" "BANDERA COUNTY LIBRARY" 42 8328 "515 MAIN ST
BANDERA, TX 78003
(29.726059, -99.072683)" "515 MAIN ST
BANDERA, TX 78003
" 29.726059 -99.072683 8328 1 0 0 1 2.1 0.25 2.35 103064 0 0 38752 141816 65311 6584 71895 9789 3000 0 12789 34782 119466 0 0 0 0 0 0 30149 35 1051 0 2881 0 0 0 0 43 2288 42224 1560 7465 32376 3592 737 0 10 89 58 0 1265 446 0 13 14186 3428 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 1568" "BANDERA" 78003 8307964213 "BANDERA" 20892 "NP" "SO" "Y" "N" 444197 7 2101.38 446298.38 49.4953901231708 0.000408197646636804 182.177948413818
"TX" "TX0157" "242" "JB NICKELLS MEMORIAL LIBRARY" 32 5659 "215 S PECAN AVE
LULING, TX 78648
(29.679137, -97.650518)" "215 S PECAN AVE
LULING, TX 78648
" 29.679137 -97.650518 5659 1 0 0 1 1.75 0.1 1.85 142238 0 0 0 142238 NA NA NA 28623 0 992 29615 NA 142238 0 0 0 0 0 0 19205 0 260 0 1700 0 0 51 51 16 1955 17731 96 2790 35147 2674 0 0 0 6 6 0 239 239 0 6 3900 595 2015 2013-04-01 2014-03-31 1 6 0 0 0 "ME" "215 S PECAN AVE" "LULING" 78648 8308752813 "CALDWELL" 39810 "CI" "SO" "Y" "N" 275623 7 1465.89 277088.89 39.2089895273903 0.000650472139450067 180.238603096144
"TX" "TX0158" "243" "LYTLE PUBLIC LIBRARY" 31 5396 "19325 W FM 2790 S
LYTLE, TX 78052
(29.232542, -98.804427)" "19325 W FM 2790 S
LYTLE, TX 78052
" 29.232542 -98.804427 5396 1 0 0 0 3.5 0.25 3.75 114600 0 0 32856 147456 88803 18357 107160 15676 0 3563 19239 23206 149605 0 0 0 0 0 0 19652 0 890 0 1495 0 0 51 51 3 1984 39140 21360 2711 25588 13349 0 76 58 99 75 1 1228 1019 10 15 7095 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 831" "LYTLE" 78052 8307094142 "ATASCOSA" 47774 "CI" "SO" "Y" "N" 287195 7 1695.66 288890.66 37.7964342733816 0.000700000482547124 202.223601403357
"TX" "TX0184" "27" "BASTROP PUBLIC LIBRARY" 32 30229 "1100 CHURCH ST
BASTROP, TX 78602
(30.111881, -97.321248)" "1100 CHURCH ST
BASTROP, TX 78602
" 30.111881 -97.321248 30229 1 0 0 2 3 6.8 9.8 624664 0 0 34377 659041 363474 118470 481944 34286 3300 8286 45872 125641 653457 0 0 0 0 0 0 45417 7323 2816 4700 3217 0 0 51 51 87 2296 104798 21508 12249 170366 55529 7498 27 186 293 227 51 9030 8047 703 31 39191 13563 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 670" "BASTROP" 78602 5123215441 "BASTROP" 78069 "CI" "SO" "Y" "N" 671376 3 4190.61 675566.61 70.1341557717516 0.000203301626306794 137.343790491568
"TX" "TX0199" "283" "NEW BRAUNFELS PUBLIC LIBRARY" 13 63279 "700 E COMMON ST
NEW BRAUNFELS, TX 78130
(29.713597, -98.112608)" "700 E COMMON ST
NEW BRAUNFELS, TX 78130
" 29.713597 -98.112608 63279 1 1 0 6 6 15.62 21.62 1779391 0 0 55225 1834616 959486 330517 1290003 115497 50859 33840 200196 343126 1833325 0 0 0 0 0 0 103951 4531 9817 1067 14167 155 13 51 64 222 4434 283790 8904 52809 716778 352237 13948 599 450 1156 411 160 22223 13697 2000 45 67427 14865 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "700 E COMMON ST" "NEW BRAUNFELS" 78130 8302214300 "COMAL" 123694 "CI" "MO" "Y" "N" 1668066 2.25 7514.3325 1675580.3325 16.0833083035345 0.00386588762659509 6477.60527477784
"TX" "TX0218" "301" "PEARSALL PUBLIC LIBRARY" 33 9618 "200 E TRINITY ST
PEARSALL, TX 78061
(28.895129, -99.095325)" "200 E TRINITY ST
PEARSALL, TX 78061
" 28.895129 -99.095325 9618 1 0 0 0 1 1.62 2.62 196586 0 0 0 196586 85582 21923 107505 18728 1000 0 19728 6924 134157 0 0 0 0 0 127233 40196 1725 651 0 1801 0 1 51 52 71 2519 27950 12110 3430 9093 763 7766 0 0 35 26 3 3700 3208 340 15 3796 0 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "200 E TRINITY ST" "PEARSALL" 78061 8303342496 "FRIO" 18531 "CI" "SO" "Y" "N" 556022 7 2412.78 558434.78 66.0681110013999 0.000229095321590533 127.934795511439
"TX" "TX0229" "312" "PLEASANTON PUBLIC LIBRARY" 32 9512 "115 N MAIN ST
PLEASANTON, TX 78064
(28.95927, -98.484163)" "115 N MAIN ST
PLEASANTON, TX 78064
" 28.95927 -98.484163 9512 1 0 0 1 1 3.5 4.5 312485 0 0 0 312485 174869 64644 239513 16227 0 12525 28752 44220 312485 0 0 0 0 0 24627 32298 0 378 0 2409 0 0 0 0 61 2548 35629 5612 7774 35915 4314 0 0 236 347 60 0 2011 1103 0 15 11108 11108 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "115 N MAIN ST" "PLEASANTON" 78064 8305695901 "ATASCOSA" 47774 "CI" "SO" "Y" "N" 457573 7 2672.52 460245.52 41.5131186455468 0.000580268878369692 267.066151665076
"TX" "TX0237" "32" "JOE BARNHART BEE COUNTY LIBRARY" 32 25391 "110 W CORPUS CHRISTI ST
BEEVILLE, TX 78102
(28.40199, -97.748273)" "110 W CORPUS CHRISTI ST
BEEVILLE, TX 78102
" 28.40199 -97.748273 25391 1 0 0 2 2 4.9 6.9 200824 10833 0 301508 513165 209604 48954 258558 70158 9958 7609 87725 116413 462696 0 0 0 0 0 0 40740 8914 2658 1009 2240 0 5 51 56 48 2828 130478 10053 7310 44414 17128 1980 750 722 198 145 1 1366 1270 15 26 30082 1080 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "110 W CORPUS CHRISTI ST" "BEEVILLE" 78102 3613624901 "BEE" 32863 "NP" "SO" "Y" "N" 595088 3 3320.19 598408.19 84.5631791490331 0.000139841925834766 83.6825537248964
"TX" "TX0238" "320" "POTEET PUBLIC LIBRARY" 32 7577 "500 AVE H
POTEET, TX 78065
(29.037364, -98.574646)" "500 AVE H
POTEET, TX 78065
" 29.037364 -98.574646 7577 1 0 0 0 1 1 2 59898 0 0 4559 64457 NA NA NA 8454 0 901 9355 NA 59998 0 0 0 0 0 0 13025 0 274 0 256 0 0 51 51 21 2056 9327 512 5221 12093 3688 0 0 3 30 18 5 667 536 19 12 4983 260 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "PO BOX 378" "POTEET" 78065 8307428917 "ATASCOSA" 47774 "CI" "SO" "Y" "N" 177028 7 1891.17 178919.17 38.5771191502363 0.000671955348608754 120.225693250139
"TX" "TX0259" "340" "ROUND ROCK PUBLIC LIBRARY SYSTEM" 13 109821 "216 E MAIN AVE
ROUND ROCK, TX 78664
(30.509119, -97.677109)" "216 E MAIN AVE
ROUND ROCK, TX 78664
" 30.509119 -97.677109 109821 1 0 0 12.75 12.75 17.75 30.5 2376139 0 0 0 2376139 1235549 521764 1757313 170974 109808 104435 385217 233609 2376139 0 0 0 0 0 0 172791 8024 17589 1606 18513 78 18 51 69 293 3567 369854 60424 74192 975291 440005 44761 3606 751 794 677 54 36169 33315 1661 56 73706 2222 2015 2013-10-01 2014-09-30 1 6 0 0 0 "ME" "216 E MAIN AVE" "ROUND ROCK" 78664 5122187000 "WILLIAMSON" 489250 "CI" "SO" "Y" "N" 2721938 2.25 11987.9175 2733925.9175 76.6120310181529 0.000170375070419464 465.792820715661
"TX" "TX0263" "344" "SAN ANTONIO PUBLIC LIBRARY" 11 1682012 "600 SOLEDAD ST
SAN ANTONIO, TX 78205
(29.432011, -98.493364)" "600 SOLEDAD ST
SAN ANTONIO, TX 78205
