"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
PLUMMER, ID 83851
" 47.334131 -116.891763 1019 1 0 0 0 0.85 0.5 1.35 59000 0 0 22002 81002 NA NA NA 8017 333 552 8902 NA 76466 0 0 0 0 0 0 16567 5576 482 0 439 0 2 51 53 4 1664 9492 235 1380 13751 4342 930 35 40 5 2 1 290 140 20 3 1829 -1 2015 2013-10-01 2014-09-30 1 7 0 0 0 "ME" "PO BOX 309" "PLUMMER" 83851 2086861812 "BENEWAH" 9118 "CI" "SO" "Y" "N" 227531 14.25 641.115 228172.115 40.2831570441851 0.000616244421807018 140.609793080659
"ID" "ID0084" "IDPR" "WEST BONNER DISTRICT" 42 8025 "118 MAIN ST
PRIEST RIVER, ID 83856
(48.180051, -116.907411)" "118 MAIN ST
PRIEST RIVER, ID 83856
" 48.180051 -116.907411 7972 1 1 0 0 1 4.53 5.53 300837 0 0 21516 322353 155847 29197 185044 9970 0 0 9970 69435 264449 0 0 0 0 0 5163 20025 6206 619 0 1672 0 0 51 51 41 3640 52757 9000 2753 40736 11897 2868 94 86 182 146 6 2392 2013 70 18 14234 -1 2015 2013-10-01 2014-09-30 1 7 0 0 0 "NO" "118 MAIN ST" "PRIEST RIVER" 83856 2084482207 "BONNER" 41585 "LD" "MO" "Y" "N" 291451 7 2514.75 293965.75 51.7356465726567 0.000373611501860879 109.82898535316
"ID" "ID0098" "IDSAN-C" "EAST BONNER COUNTY DISTRICT" 32 32736 "1407 CEDAR ST
SANDPOINT, ID 83864
(48.275998, -116.568075)" "1407 CEDAR ST
SANDPOINT, ID 83864
" 48.275998 -116.568075 32521 1 1 1 2 2 33.33 35.33 2663199 96482 0 118459 2878140 1173116 378977 1552093 137514 166055 104256 407825 514596 2474514 0 3336 79628 0 82964 3702 129405 2317 14886 1546 26241 0 16 51 67 185 6692 309401 26830 29209 652064 301901 16533 2099 1978 528 464 64 11754 11054 700 49 61140 -1 2015 2013-10-01 2014-09-30 2 7 0 0 0 "NO" "1407 CEDAR ST" "SANDPOINT" 83864 2082636930 "BONNER" 41585 "LD" "MO" "Y" "N" 2221526 3 8245.74 2229771.74 67.4859771792879 0.000219569957858876 489.590886986713
"ID" "ID0101" "IDSM" "ST MARIES PUBLIC" 32 2347 "822 COLLEGE AVE
ST MARIES, ID 83861
(47.315277, -116.568034)" "822 COLLEGE AVE
ST MARIES, ID 83861
" 47.315277 -116.568034 2332 1 0 0 0 0.72 0.6 1.32 61559 0 0 29577 91136 NA NA NA 14251 0 0 14251 NA 82552 0 0 0 0 0 1597 17116 5557 490 0 405 0 0 51 51 24 1508 16000 1725 2344 14466 4965 600 2844 1459 97 43 1 1290 1040 7 10 2369 -1 2015 2013-10-01 2014-09-30 2 7 0 0 0 "ME" "822 COLLEGE AVE" "ST MARIES" 83861 2082453732 "BENEWAH" 9118 "CI" "SO" "Y" "N" 234905 14.25 1201.3425 236106.3425 54.4985075383787 0.000336690437331418 79.4947477130465
"ID" "ID0107" "IDW" "WALLACE PUBLIC" 33 760 "415 RIVER ST
WALLACE, ID 83873
(47.474763, -115.931588)" "415 RIVER ST
WALLACE, ID 83873
" 47.474763 -115.931588 755 1 0 0 0 1.07 0.03 1.1 36020 7519 0 0 43539 NA NA NA 342 0 0 342 NA 36589 0 0 0 0 0 0 14321 6206 440 686 1275 0 1 51 52 24 1625 10924 74 496 12631 1262 225 2863 1055 24 17 6 347 205 105 10 14160 -1 2015 2013-10-01 2014-09-30 1 7 0 0 0 "NO" "415 RIVER ST" "WALLACE" 83873 2087524571 "SHOSHONE" 12390 "CI" "SO" "Y" "N" 209230 22.5 678 209908 80.5603512216379 0.000154083912696866 32.3434459463738
"ID" "ID0111" "IDKE" "KELLOGG PUBLIC" 32 2063 "16 W MARKET AVE
KELLOGG, ID 83837
(47.533727, -116.121539)" "16 W MARKET AVE
KELLOGG, ID 83837
" 47.533727 -116.121539 2049 1 0 0 0 1.46 0 1.46 64966 0 0 0 64966 NA NA NA 7810 0 1600 9410 NA 64101 0 0 0 0 0 0 11893 6206 271 686 520 0 1 51 52 24 1534 13000 350 1053 15511 3321 700 2153 1796 51 49 0 559 519 0 6 6586 500 2015 2013-10-01 2014-09-30 1 7 0 0 0 "ME" "16 W MARKET AVE" "KELLOGG" 83837 2087867231 "SHOSHONE" 12390 "CI" "SO" "Y" "N" 165474 14.25 1100.9325 166574.9325 71.2782184885888 0.000196827749562953 32.7865690975758
"ID" "ID0112" "IDFE" "BENEWAH DISTRICT" 43 1789 "4345 FOX RD
TENSED, ID 83870
(47.148815, -116.817839)" "4345 FOX RD
TENSED, ID 83870
" 47.148815 -116.817839 1777 0 2 0 0 1.5 0.5 2 147721 6072 0 1055 154848 NA NA NA 5750 450 1825 8025 NA 148209 0 0 0 0 0 0 17422 6206 265 686 2305 0 1 51 52 13 2912 32367 1760 812 20384 4043 535 9350 4101 16 6 3 757 362 40 16 5249 6730 2015 2013-10-01 2014-09-30 1 7 0 0 0 "NO" "4345 FOX RD" "TENSED" 83870 2082743002 "BENEWAH" 9118 "LD" "MO" "Y" "N" 260785 14.25 1064.7975 261849.7975 50.5093510380756 0.000391973243680328 102.638114483112
"ID" "ID0120" "IDCC" "COMMUNITY LIBRARY NETWORK" 42 105301 "8385 N GOVERNMENT WY
HAYDEN, ID 83835
(47.747889, -116.786672)" "8385 N GOVERNMENT WY
HAYDEN, ID 83835
" 47.747889 -116.786672 104609 0 7 2 9 10 43.76 53.76 3410044 191934 2979 98957 3703914 1938166 500392 2438558 325816 40793 46545 413154 663939 3515651 273663 0 0 0 273663 322750 214658 6206 15854 686 13337 0 5 51 56 356 17368 580238 45032 69645 1112615 434762 82333 11280 10290 2364 1740 131 75326 64536 3735 148 253536 111713 2015 2013-10-01 2014-09-30 2 7 0 0 0 "ME" "8385 N GOVERNMENT WY" "HAYDEN" 83835 2087725612 "KOOTENAI" 147326 "LD" "MO" "Y" "N" 3181325 2.25 15171.8175 3196496.8175 40.9131490225805 0.000597412333707461 1909.62662343115
"ID" "ID0125" "IDPRP" "PRIEST LAKE DISTRICT" 43 852 "28769 HWY 57
PRIEST LAKE, ID 83856
(48.526591, -116.939612)" "28769 HWY 57
PRIEST LAKE, ID 83856
" 48.526591 -116.939612 846 1 0 0 0 1.4 0 1.4 89176 0 0 5289 94465 NA NA NA 2192 0 1634 3826 NA 99771 0 0 0 0 0 11511 12282 6206 540 1080 1080 0 1 51 52 10 1155 10922 550 976 8926 2913 686 2580 1113 168 86 0 1089 560 0 7 2056 2056 2015 2013-10-01 2014-09-30 1 7 0 0 0 "NO" "28769 HWY 57" "PRIEST LAKE" 83856 2084432454 "BONNER" 41585 "LD" "SO" "Y" "N" 181171 22.5 785.1 181956.1 70.7623794189735 0.000199707853730099 36.3380622040993
"WA" "WA0009" "WA0009" "DAVENPORT PUBLIC LIBRARY" 42 1685 "505 7TH ST
DAVENPORT, WA 99122
(47.653982, -118.151041)" "505 7TH ST
DAVENPORT, WA 99122
" 47.653982 -118.151041 1685 1 0 0 0.45 0.45 0 0.45 36660 0 0 0 36660 NA NA NA 1787 0 0 1787 NA 31087 0 0 0 0 0 0 13522 26419 438 9500 268 0 0 15 15 4 830 2272 1669 1075 4268 948 1045 0 18 14 11 0 153 143 0 3 380 0 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "PO BOX 1169" "DAVENPORT" 99122 5097254355 "LINCOLN" 10250 "CI" "SO" "Y" "N" 185151 14.25 787.8375 185938.8375 23.7694158881495 0.00176995808200318 329.103948191401
"WA" "WA0011" "WA0011" "HARRINGTON PUBLIC LIBRARY" 43 415 "S 11 3RD STREET
HARRINGTON, WA 99134
(47.480775, -118.254906)" "S 11 3RD STREET
HARRINGTON, WA 99134
" 47.480775 -118.254906 415 1 0 0 0 0.15 0.12 0.27 5000 0 0 0 5000 NA NA NA 466 0 0 466 NA 6511 0 0 0 0 0 0 9800 2 725 0 325 0 1 15 16 1 312 1275 43 303 1052 380 -1 0 6 9 9 0 96 96 0 2 79 0 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "PO BOX 496" "HARRINGTON" 99134 5092534345 "LINCOLN" 10250 "CI" "SO" "Y" "N" 141153 22.5 320.625 141473.625 30.0725326898638 0.00110575774179705 156.435556103843
"WA" "WA0016" "WA0016" "ODESSA PUBLIC LIBRARY" 42 900 "21 E. FIRST STREET
ODESSA, WA 99159
(47.300427, -117.972606)" "21 E. FIRST STREET
ODESSA, WA 99159
" 47.300427 -117.972606 900 1 0 0 0 0.25 0 0.25 11840 0 0 0 11840 NA NA NA 728 130 60 918 NA 9681 0 0 0 0 0 0 8000 26419 70 9500 200 0 0 15 15 1 520 2000 14 212 2150 700 10 0 0 27 14 0 271 251 0 3 113 50 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "PO BOX 218" "ODESSA" 99159 5099822654 "LINCOLN" 10250 "CI" "SO" "Y" "N" 107658 22.5 645 108303 26.8285622037778 0.00138932932573194 150.468533964747
"WA" "WA0017" "WA0017" "POMEROY (DENNY ASHBY) LIBRARY" 42 2240 "856 ARLINGTON ST
POMEROY, WA 99347
(46.470942, -117.598971)" "856 ARLINGTON ST
POMEROY, WA 99347
" 46.470942 -117.598971 2240 1 0 0 0 0.5 0 0.5 47973 0 0 0 47973 NA NA NA 5450 2644 0 8094 NA 39164 0 0 0 0 0 0 11386 26419 214 9500 880 0 0 15 15 9 1080 5425 117 937 8305 4391 2150 0 230 56 51 0 507 418 0 4 1289 -1 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "PO BOX 670" "POMEROY" 99347 5098433710 "GARFIELD" 2215 "CO" "SO" "Y" "N" 162537 14.25 1032.6 163569.6 79.3922012964461 0.000158651547475259 25.9505701599091
"WA" "WA0019" "WA0019" "REARDAN MEMORIAL LIBRARY" 42 570 "120 S OAK
REARDAN, WA 99029
(47.669213, -117.88204)" "120 S OAK
REARDAN, WA 99029
" 47.669213 -117.88204 570 1 0 0 0 0.25 0 0.25 11741 0 0 13046 24787 NA NA NA 14800 104 0 14904 NA 23035 0 0 0 0 0 0 9209 26419 444 9500 891 0 0 15 15 0 550 2695 11 688 4944 1842 914 0 31 40 40 0 477 477 0 3 464 50 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "PO BOX 227" "REARDAN" 99029 5099949997 "LINCOLN" 10250 "CI" "SO" "Y" "N" 137207 22.5 422.25 137629.25 11.6465809149246 0.00737230176200781 1014.64436227881
"WA" "WA0020" "WA0020" "RITZVILLE PUBLIC LIBRARY" 43 3442 "302 W MAIN
RITZVILLE, WA 99169
(47.126055, -118.381783)" "302 W MAIN
RITZVILLE, WA 99169
" 47.126055 -118.381783 3442 1 1 0 1 1 1.68 2.68 230823 0 3446 24236 258505 83786 28125 111911 31799 478 0 32277 46262 190450 0 0 0 0 0 17340 10135 26419 333 9500 1487 0 0 15 15 54 2373 14135 319 1276 25807 7235 1848 0 62 168 111 5 2664 2280 30 12 4437 -1 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "302 W MAIN" "RITZVILLE" 99169 5096591222 "ADAMS" 19179 "LD" "MO" "Y" "N" 156657 10 1434.6 158091.6 48.5205004375655 0.000424765716581347 67.1518917594917
"WA" "WA0022" "WA0022" "SPRAGUE PUBLIC LIBRARY" 42 440 "119 WEST SECOND
SPRAGUE, WA 99032
(47.299472, -117.975937)" "119 WEST SECOND
SPRAGUE, WA 99032
" 47.299472 -117.975937 440 1 0 0 0 0.3 0 0.3 12400 0 0 600 13000 NA NA NA 1100 200 0 1300 NA 12300 0 0 0 0 0 0 4000 3670 110 9707 700 0 1 15 16 1 2080 3500 21 548 1115 654 952 120 113 44 35 7 890 845 42 5 1820 7 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "PO BOX 264" "SPRAGUE" 99032 5092572662 "LINCOLN" 10250 "CI" "SO" "Y" "N" 62768 22.5 342 63110 26.9722084959382 0.00137457038788232 86.7491371792529
"WA" "WA0023" "WA0023" "WAITSBURG (WELLER) PUBLIC LIBRARY" 42 1220 "212 MAIN STREET
WAITSBURG, WA 99361
(46.270152, -118.154936)" "212 MAIN STREET
WAITSBURG, WA 99361
" 46.270152 -118.154936 1220 1 0 0 0 0.4 0 0.4 14905 0 0 0 14905 NA NA NA 0 0 0 0 NA 11804 0 0 0 0 0 0 7226 26419 306 9500 150 0 0 15 15 3 600 11909 49 428 3350 1035 -1 0 0 54 54 0 336 336 0 2 156 156 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "PO BOX 35" "WAITSBURG" 99361 5093378149 "WALLA WALLA" 59844 "CI" "SO" "Y" "N" 99995 14.25 581.55 100576.55 96.3255164249503 0.000107774820423564 10.8396196150716
"WA" "WA0024" "WA0024" "WILBUR (HESSELTINE) PUBLIC LIBRARY" 43 875 "14 NW DIVISION
WILBUR, WA 99185
(47.75856, -118.704673)" "14 NW DIVISION
WILBUR, WA 99185
" 47.75856 -118.704673 875 1 0 0 0 0.2 0.2 0.4 12935 0 0 265 13200 NA NA NA 2873 159 0 3032 NA 14234 0 0 0 0 0 0 11369 26419 59 9500 145 0 0 15 15 13 400 1550 54 867 3591 749 678 0 31 13 9 0 203 158 0 2 83 83 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "PO BOX 185" "WILBUR" 99185 5096475828 "LINCOLN" 10250 "CI" "SO" "Y" "N" 150708 22.5 650.625 151358.625 50.3406989899802 0.000394604030621313 59.7267234942998
"WA" "WA0033" "WA0033" "ASOTIN COUNTY LIBRARY" 23 21950 "417 SYCAMORE ST.
CLARKSTON, WA 99403
(46.412681, -117.0432)" "417 SYCAMORE ST.
CLARKSTON, WA 99403
" 46.412681 -117.0432 21950 1 2 0 2 2 8.5 10.5 780526 0 7177 147212 934915 382946 114588 497534 63193 34231 10147 107571 170727 775832 0 0 0 0 0 19829 59695 11861 1943 1560 1847 0 4 15 19 112 4716 84547 97 15088 95557 31575 -1 9286 9826 168 85 4 5372 2977 125 29 16198 -1 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "417 SYCAMORE ST." "CLARKSTON" 99403 5097585454 "ASOTIN" 22189 "LD" "MO" "Y" "N" 828066 4.5 4538.25 832604.25 88.0734918052821 0.000128916815821005 107.336688749036
"WA" "WA0041" "WA0041" "PEND OREILLE COUNTY LIBRARY DISTRICT" 43 13210 "116 S. WASHINGTON AVENUE
NEWPORT, WA 99156
(48.180859, -117.04404)" "116 S. WASHINGTON AVENUE
NEWPORT, WA 99156
" 48.180859 -117.04404 13210 1 3 0 1 1 6 7 555882 0 18869 15210 589961 217442 55411 272853 41167 33521 6210 80898 82122 435873 0 0 0 0 0 31173 45724 6206 2488 7480 6382 0 2 15 17 74 5483 100178 1240 12320 102976 28321 4056 153 231 679 481 12 7521 6395 120 25 14038 3834 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "116 S. WASHINGTON AVENUE" "NEWPORT" 99156 5094472111 "PEND OREILLE" 12985 "LD" "MA" "Y" "N" 711809 4.5 2833.35 714642.35 47.8357774289197 0.000437012970468864 312.307976196349
"WA" "WA0043" "WA0043" "PULLMAN (NEILL) PUBLIC LIBRARY" 32 31420 "210 N GRAND AVE
PULLMAN, WA 99163
(46.730633, -117.180973)" "210 N GRAND AVE
PULLMAN, WA 99163
" 46.730633 -117.180973 31420 1 0 0 2.5 3.5 13.2 16.7 1235729 0 400 0 1236129 651398 325683 977081 57756 18000 3500 79256 179392 1235729 0 0 0 0 0 0 65839 26419 4095 9500 6894 0 7 15 22 890 2308 235240 7900 13962 251763 149453 30319 36 183 356 265 1 13052 11549 12 18 11326 -1 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "210 N GRAND AVE" "PULLMAN" 99163 5093343595 "WHITMAN" 46827 "CI" "SO" "Y" "N" 1011144 3 5332.8 1016476.8 65.1436571839665 0.000235643642522486 239.5262956916
"WA" "WA0048" "WA0048" "WHITMAN COUNTY LIBRARY" 43 15080 "102 S. MAIN STREET
COLFAX, WA 99111
(46.880817, -117.364712)" "102 S. MAIN STREET
COLFAX, WA 99111
