"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
" 38.441456 -105.241075 16114 1 1 0 1 3 9 12 781521 4403 250 14116 800290 417053 162117 579170 41977 8329 2123 52429 90988 722587 75000 0 0 0 75000 75000 56310 10606 3073 3454 4809 628 25 0 25 135 3584 133489 51356 21184 159283 49590 10667 12 469 392 243 18 7923 2772 193 36 17294 36817 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "516 MACON AVE" "CANON CITY" 81212 7192699020 "FREMONT" 46502 "CI" "MO" "Y" "N" 837871 4.5 4000.905 841871.905 43.6244330553017 0.000525460903468814 442.370771806312
"CO" "CO0026" "FSCS0026" "WEST CUSTER COUNTY LIBRARY DISTRICT" 43 3943 "209 MAIN STREET
WESTCLIFFE, CO 81252
(38.136067, -105.468499)" "209 MAIN STREET
WESTCLIFFE, CO 81252
" 38.136067 -105.468499 3897 1 0 0 0 3.2 0 3.2 207041 3000 1714 26817 238572 125743 17084 142827 8035 2511 1064 11610 85536 239973 0 0 0 0 0 11628 8920 3460 511 5 1584 0 4 0 4 26 1720 36839 2936 4903 33745 4396 638 624 1078 136 46 24 2501 943 404 9 4730 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 689" "WESTCLIFFE" 81252 7197839138 "CUSTER" 4361 "LD" "SO" "Y" "N" 143938 10 1662.9 145600.9 68.0782080296577 0.000215766376745626 31.4157786439022
"CO" "CO0027" "FSCS0027" "DACONO PUBLIC LIBRARY" 31 4411 "512 CHERRY STREET
DACONO, CO 80514
(40.085316, -104.937268)" "512 CHERRY STREET
DACONO, CO 80514
" 40.085316 -104.937268 4360 1 0 0 0.6 0.6 0.1 0.7 52065 3000 0 0 55065 NA NA NA 9726 0 483 10209 NA 45701 0 0 0 0 0 0 13957 0 47 0 421 0 0 0 0 11 1301 3240 58 3176 3379 496 0 0 141 103 85 12 1834 1712 92 9 1726 532 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 186" "DACONO" 80514 3038332317 "WELD" 277670 "CI" "SO" "Y" "N" 188073 10 1428.3 189501.3 75.2963747577002 0.000176381026567492 33.4244338298742
"CO" "CO0034" "FSCS0034" "DENVER PUBLIC LIBRARY" 11 648937 "10 W 14TH AVENUE PARKWAY
DENVER, CO 80204
(39.737901, -104.988633)" "10 W 14TH AVENUE PARKWAY
DENVER, CO 80204
" 39.737901 -104.988633 641404 1 24 2 162.08 162.08 511.22 673.3 39499733 132540 21325 2078288 41731886 23143760 7881403 31025163 2184489 1224117 1868281 5276887 4316426 40618476 3078195 0 0 0 3078195 11614505 1340106 56745 126905 28453 217622 1228 83 0 83 5155 62475 4407701 477984 437143 9067577 2222148 721709 39173 42968 20906 14144 862 404792 303085 11241 961 955487 3443277 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "10 W 14TH AVENUE PARKWAY" "DENVER" 80204 7208651111 "DENVER" 663862 "CI" "MO" "Y" "N" 22010489 2.25 144798.2475 22155287.2475 51.604693502786 0.000375510075305408 8319.53358272168
"CO" "CO0037" "FSCS0037" "DOUGLAS COUNTY LIBRARIES" 21 306033 "100 SOUTH WILCOX
CASTLE ROCK, CO 80104
(39.3681, -104.860651)" "100 SOUTH WILCOX
CASTLE ROCK, CO 80104
" 39.3681 -104.860651 302480 0 7 0 73 94 139.58 233.58 20365938 62804 125443 1348196 21902381 10328424 2507034 12835458 1559235 855465 1045043 3459743 3710015 20005216 0 0 0 0 0 1468611 504934 57848 68353 9216 98258 204 52 0 52 1275 21528 1940955 241709 208668 7826863 3058399 537949 8122 7409 5216 4615 124 164209 153235 1997 123 146147 274747 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "100 SOUTH WILCOX" "CASTLE ROCK" 80104 3037917323 "DOUGLAS" 314638 "LD" "MO" "Y" "N" 8752195 2.25 55694.2275 8807889.2275 25.5764029699091 0.00152869578556978 13464.5831418448
"CO" "CO0040" "FSCS0040" "ELBERT COUNTY LIBRARY DISTRICT" 42 23679 "651 W BEVERLY STREET
ELIZABETH, CO 80107
(39.358144, -104.609859)" "651 W BEVERLY STREET
ELIZABETH, CO 80107
" 39.358144 -104.609859 23404 0 4 0 1.69 10.39 0.83 11.22 763227 5439 6881 19847 795394 393267 109130 502397 42284 6228 23054 71566 170544 744507 12000 0 0 0 12000 56351 47800 13014 3096 3374 7448 460.679540999999 2 0 2 71 7508 83014 16220 10548 132015 40817 6160 877 2325 564 254 19 6264 4534 101 46 11491 -1 2015 2014-01-01 2014-12-31 2 7 0 0 0 "ME" "651 W BEVERLY STREET" "ELIZABETH" 80107 3036463792 "ELBERT" 24195 "LD" "MO" "Y" "N" 761465 4.5 4879.665 766344.665 28.3166849060114 0.00124713992766478 955.739030074387
"CO" "CO0041" "FSCS0041" "ENGLEWOOD PUBLIC LIBRARY" 21 31676 "1000 ENGLEWOOD PARKWAY
ENGLEWOOD, CO 80110
(39.654849, -104.998663)" "1000 ENGLEWOOD PARKWAY
ENGLEWOOD, CO 80110
" 39.654849 -104.998663 31308 1 0 0 5.2 5.2 11.25 16.45 1262036 7637 0 0 1269673 716807 146445 863252 102079 34465 43500 180044 218740 1262036 0 0 0 0 0 0 86207 10755 4563 11174 4854 568 38 0 38 168 3120 266235 31610 58340 200401 58732 12898 7 262 600 537 5 15667 14457 78 26 88547 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "1000 ENGLEWOOD PARKWAY" "ENGLEWOOD" 80110 3037622560 "ARAPAHOE" 618821 "CI" "SO" "Y" "N" 1246466 3 5318.34 1251784.34 45.9988124201991 0.000472614194661626 591.611047739136
"CO" "CO0045" "FSCS0045" "JOHN C. FREMONT LIBRARY DISTRICT (FLORENCE)" 32 7221 "130 CHURCH AVE
FLORENCE, CO 81226
(38.393198, -105.122165)" "130 CHURCH AVE
FLORENCE, CO 81226
" 38.393198 -105.122165 7137 1 0 0 0 5 0.25 5.25 255770 3000 3072 12114 273956 131638 36297 167935 9459 3423 9972 22854 66083 256872 0 0 0 0 0 1331 15431 3460 1091 0 2523 0 4 0 4 63 2346 71773 1872 5638 53446 5633 40 683 836 228 85 73 3184 1892 496 14 8574 6240 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "130 CHURCH AVE." "FLORENCE" 81226 7197844649 "FREMONT" 46502 "LD" "SO" "Y" "N" 249034 7 2303.91 251337.91 44.1586669785706 0.000512823703024632 128.892037716672
"CO" "CO0048" "FSCS0048" "FOWLER PUBLIC LIBRARY" 43 1163 "411 6TH STREET
FOWLER, CO 81039
(38.128347, -104.022884)" "411 6TH STREET
FOWLER, CO 81039
" 38.128347 -104.022884 1149 1 0 0 0.8 0.8 0.4 1.2 48000 3000 250 3590 54840 NA NA NA 4181 0 0 4181 NA 37449 0 0 0 0 0 3450 14762 400 298 0 364 0 0 0 0 0 1872 10014 500 997 14903 5685 -1 0 0 1 1 0 84 84 0 21 3864 180 2015 2014-01-01 2014-12-31 2 7 0 0 0 "ME" "317 MAIN" "FOWLER" 81039 7192634472 "OTERO" 18488 "CI" "SO" "Y" "N" 201457 14.25 677.1825 202134.1825 75.3682308636235 0.000176044863389494 35.5846845445596
"CO" "CO0050" "FSCS0050" "GILPIN COUNTY LIBRARY DISTRICT" 42 5589 "15131 HIGHWAY 119
BLACK HAWK, CO 80422
(39.833866, -105.517189)" "15131 HIGHWAY 119
BLACK HAWK, CO 80422
" 39.833866 -105.517189 5524 1 0 0 1 1 3.5 4.5 313900 3000 0 0 316900 194682 12070 206752 16000 0 3000 19000 90454 316206 226000 0 0 0 226000 0 33750 2100 1500 3707 2500 0 0 0 0 22 2444 21350 2250 5798 30504 9083 1806 163 801 127 67 0 4750 2000 0 9 14491 15000 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "15131 HIGHWAY 119" "BLACK HAWK" 80422 3035825777 "GILPIN" 5851 "LD" "SO" "Y" "N" 491441 7 1848.69 493289.69 67.579921611414 0.000218959923481419 108.010672776573
"CO" "CO0051" "FSCS0051" "GRAND COUNTY LIBRARY DISTRICT" 43 14287 "225 E JASPER AVE
GRANBY, CO 80446
(40.086285, -105.938432)" "225 E JASPER AVE
GRANBY, CO 80446
" 40.086285 -105.938432 14121 0 5 0 2 8 12 20 1682899 3933 1250 165532 1853614 612406 190545 802951 47256 17350 19958 84564 549476 1436991 0 0 0 98362 98362 0 55337 9778 6496 5803 8960 568 8 0 8 199 6417 152582 23830 14853 191528 57127 13353 4245 1803 362 249 0 6622 5223 0 30 32154 46262 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 1050" "GRANBY" 80446 9708879411 "GRAND" 14546 "LD" "MO" "Y" "N" 924246 4.5 4928.745 929174.745 94.6661676901535 0.000111586179286922 103.68305968445
"CO" "CO0057" "FSCS0057" "SPANISH PEAKS LIBRARY DISTRICT" 33 5248 "415 WALSEN AVE
WALSENBURG, CO 81089
(37.630847, -104.785911)" "415 WALSEN AVE
WALSENBURG, CO 81089
" 37.630847 -104.785911 5187 1 0 0 1 1.63 3.7 5.33 166791 15710 250 31730 214481 121853 10611 132464 10321 6414 1948 18683 66219 217366 168403 0 0 0 168403 0 24748 1126 1644 5371 2386 0 30 0 30 129 3016 45180 1243 6570 27852 4789 210 148 409 354 327 12 4447 4221 79 14 11225 -1 2015 2014-01-01 2014-12-31 2 7 0 0 0 "ME" "415 WALSEN AVE" "WALSENBURG" 81089 7197382774 "HUERFANO" 6462 "LD" "SO" "Y" "N" 376421 7 1901.58 378322.58 94.6847507616286 0.000111542383206936 42.1990021941966
"CO" "CO0058" "FSCS0058" "HUGO PUBLIC LIBRARY" 43 720 "522 SECOND AVENUE
HUGO, CO 80821
(39.137014, -103.472072)" "522 SECOND AVENUE
HUGO, CO 80821
" 39.137014 -103.472072 712 1 0 0 0 0.5 0.5 1 16573 3000 0 1250 20823 NA NA NA 2065 0 0 2065 NA 20823 0 0 0 0 0 0 7792 0 0 0 70 0 0 0 0 1 1040 7300 450 646 7232 2871 0 0 898 5 5 0 55 55 0 3 760 450 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 429" "HUGO" 80821 7197432325 "LINCOLN" 5510 "CI" "SO" "Y" "N" 102354 22.5 636 102990 75.2476544036756 0.000176609502207792 18.1890126323805
"CO" "CO0060" "FSCS0060" "JEFFERSON COUNTY PUBLIC LIBRARY" 21 552213 "10200 W 20TH AVE
LAKEWOOD, CO 80215
(39.747433, -105.113061)" "10200 W 20TH AVE
LAKEWOOD, CO 80215
" 39.747433 -105.113061 545803 0 10 1 29 29 157.5 186.5 23475717 118473 14700 1207101 24815991 10134419 2970206 13104625 1536938 909158 891187 3337283 4858017 21299925 0 0 0 0 0 698546 727728 45265 87386 12827 121209 0 87 0 87 2715 24666 2452635 382928 353666 7402527 2483715 465769 78568 109049 7107 5350 468 194695 167937 15272 332 439577 108630 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "10200 W 20TH AVE" "LAKEWOOD" 80215 3032355275 "JEFFERSON" 558503 "CO" "MA" "Y" "N" 12222434 2.25 65249.3775 12287683.3775 53.5302082427794 0.000348981282428753 4288.17150315842
"CO" "CO0065" "FSCS0065" "LAFAYETTE PUBLIC LIBRARY" 23 26685 "775 W BASELINE RD
LAFAYETTE, CO 80026
(40.000258, -105.099546)" "775 W BASELINE RD
LAFAYETTE, CO 80026
" 40.000258 -105.099546 26375 1 0 0 5.5 6.25 12 18.25 1091603 6408 250 84403 1182664 729715 119588 849303 102756 14420 24792 141968 100332 1091603 0 0 0 0 0 0 61965 13828 7146 6137 5072 164 29 0 29 159 2921 226286 50076 28210 348849 159942 14644 954 1501 1094 864 148 19540 16966 1664 27 55297 7095 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "775 W BASELINE RD" "LAFAYETTE" 80026 3036655200 "BOULDER" 313333 "CI" "SO" "Y" "N" 967661 3 5139.15 972800.15 70.4573914645186 0.000201440541114791 195.96138861255
"CO" "CO0067" "FSCS0067" "LAKE COUNTY PUBLIC LIBRARY" 33 7308 "1115 HARRISON AVE
LEADVILLE, CO 80461
(39.252799, -106.293417)" "1115 HARRISON AVE
LEADVILLE, CO 80461
" 39.252799 -106.293417 7223 1 0 0 1 1 6.4 7.4 421003 3000 250 7000 431253 246087 73346 319433 20074 16165 4322 40561 62645 422639 0 0 0 0 0 0 28531 11972 1285 6333 1877 617 29 0 29 66 2344 52816 6656 4620 42140 19323 1705 6 809 329 300 7 6534 6280 41 15 6934 15258 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "1115 HARRISON AVE" "LEADVILLE" 80461 7194860569 "LAKE" 7357 "CO" "SO" "Y" "N" 413542 7 2644.68 416186.68 78.8156429113221 0.000160981197980191 66.9982303297985
"CO" "CO0070" "FSCS0070" "LIMON MEMORIAL LIBRARY" 43 1857 "205 E AVE
LIMON, CO 80828
(39.261893, -103.687907)" "205 E AVE
LIMON, CO 80828
" 39.261893 -103.687907 1835 1 0 0 0 1 0.25 1.25 90392 3000 0 0 93392 NA NA NA 10777 0 1674 12451 NA 61879 0 0 0 0 0 0 22608 3490 1231 5598 2571 0 0 0 0 11 2408 34466 962 1363 39800 26215 918 1201 1399 69 66 0 398 380 0 19 11723 733 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 236" "LIMON" 80828 7197752163 "LINCOLN" 5510 "CI" "SO" "Y" "N" 344328 14.25 981.3675 345309.3675 65.5715238079427 0.000232578436898706 80.311512939631
"CO" "CO0071" "FSCS0071" "LINCOLN COUNTY BOOKMOBILE" 43 5420 "205 E AVENUE
LIMON, CO 80828
(39.261893, -103.687907)" "205 E AVENUE
LIMON, CO 80828
" 39.261893 -103.687907 5357 0 0 1 0 0.42 0.31 0.73 40767 3000 0 0 43767 NA NA NA 7941 300 1000 9241 NA 39008 0 0 0 0 0 0 9223 3675 327 5598 106 0 0 0 0 0 550 3421 117 389 7786 2568 487 490 522 9 3 0 150 120 0 0 0 0 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "PO BOX 704" "LIMON" 80828 7197432810 "LINCOLN" 5510 "CO" "SO" "Y" "N" 125528 7 1247.7 126775.7 65.5715238079427 0.000232578436898706 29.4852941427393
"CO" "CO0072" "FSCS0072" "LITTLETON/BEMIS PUBLIC LIBRARY" 21 43796 "6014 S. DATURA ST.
LITTLETON, CO 80120
(39.608043, -105.004414)" "6014 S. DATURA ST.
LITTLETON, CO 80120
" 39.608043 -105.004414 43288 1 0 0 4.68 9.38 18.3299999999999 27.71 2290880 9939 0 31500 2332319 1400330 364050 1764380 168532 41074 59394 269000 257500 2290880 0 0 0 0 0 0 161045 11972 14092 3788 16886 617 41 0 41 224 3440 321255 105276 31127 524228 199206 13177 1260 1087 856 403 72 35144 15466 4388 37 60377 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "6014 S. DATURA ST." "LITTLETON" 80120 3037953961 "ARAPAHOE" 618821 "CI" "SO" "Y" "N" 2500876 3 8098.14 2508974.14 42.8597094360639 0.000544379240185527 1365.83343597834
"CO" "CO0073" "FSCS0073" "LONGMONT PUBLIC LIBRARY" 23 90227 "409 4TH AVE
LONGMONT, CO 80501
(40.16572, -105.100021)" "409 4TH AVE
LONGMONT, CO 80501
" 40.16572 -105.100021 89180 1 0 0 0 11.5 38 49.5 3217937 19424 10000 71243 3318604 1901475 550726 2452201 301140 124826 59301 485267 286520 3223988 0 0 0 0 0 0 237567 10904 12106 6172 15590 164 49 0 49 325 3237 621074 91090 84124 1249321 417581 39598 20116 17543 1355 1186 60 41767 34808 3714 38 101378 -1 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "409 4TH AVENUE" "LONGMONT" 80501 3036518470 "BOULDER" 313333 "CI" "SO" "Y" "N" 3454354 2.25 13515.3225 3467869.3225 81.7432798364493 0.000149656602485103 518.989540667666
"CO" "CO0074" "FSCS0074" "LOUISVILLE PUBLIC LIBRARY" 23 32302 "951 SPRUCE STREET
LOUISVILLE, CO 80027
(39.977799, -105.131452)" "951 SPRUCE STREET
LOUISVILLE, CO 80027
" 39.977799 -105.131452 31927 1 0 0 8.25 8.25 9.6 17.85 1354210 5622 310 26660 1386802 857387 194971 1052358 71823 39974 20233 132030 257980 1442368 0 0 0 0 0 62500 74198 20129 8933 6137 5940 164 44 0 44 207 3017 249421 38029 24385 512806 290340 21889 7717 10916 814 616 112 22129 19796 836 32 42614 15688 2015 2014-01-01 2014-12-31 1 7 0 0 0 "ME" "951 SPRUCE STREET" "LOUISVILLE" 80027 3033354849 "BOULDER" 313333 "CI" "SO" "Y" "N" 1162054 3 5584.68 1167638.68 69.2640916121533 0.000208441271742632 243.384091395089
"CO" "CO0075" "FSCS0075" "LOVELAND PUBLIC LIBRARY" 21 71224 "300 NORTH ADAMS AVENUE
LOVELAND, CO 80537
(40.394907, -105.069234)" "300 NORTH ADAMS AVENUE
LOVELAND, CO 80537
