"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
" 33.60972 -85.835517 21275 1 0 0 1 1 7 8 450901 20422 0 0 471323 225000 0 225000 29394 0 5941 35335 35000 295335 0 0 0 0 0 0 55199 20285 3320 4872 2608 25 0 57 57 32 2236 32000 2000 20913 93916 32237 9157 4 138 412 137 0 9198 6804 0 53 27178 -1 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "110 EAST 6TH STREET" "OXFORD" 36203 2568311750 "CALHOUN" 115916 "CI" "SO" "Y" "N" 797452 4.5 4072.125 801524.125 86.3875508857031 0.00013399780256521 107.402471453003 98.2794188922167 0.00010353205638199 82.9834409010255
"AL" "AL0020" "999-070" "TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY" 32 15591 "202 SOUTH STREET EAST
TALLADEGA, AL 35160
(33.433119, -86.099763)" "202 SOUTH STREET EAST
TALLADEGA, AL 35160
" 33.433119 -86.099763 15591 1 0 0 1 1 7 8 384787 14966 1125 12330 413208 196715 43962 240677 25041 0 223 25264 148280 414221 0 0 0 0 0 0 150437 21087 1819 4953 121 26 1 57 58 144 2384 63200 83200 18515 58039 7329 672 112 47 830 810 0 16750 16400 0 27 11150 450 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "NO" "202 SOUTH ST. E." "TALLADEGA" 35160 2563624211 "TALLADEGA" 81322 "CI" "SO" "Y" "N" 1983988 4.5 3304.785 1987292.785 71.2740314429434 0.000196850875825407 391.200325248763 79.4095716256354 0.000158582147070757 315.149156703523
"AL" "AL0022" "999-033" "ABBEVILLE MEMORIAL LIBRARY" 42 7645 "301 KIRKLAND STREET
ABBEVILLE, AL 36310
(31.567293, -85.250467)" "301 KIRKLAND STREET
ABBEVILLE, AL 36310
" 31.567293 -85.250467 7645 1 0 0 0 1 1.65 2.65 105239 8297 0 8556 122092 59208 18795 78003 7375 0 1481 8856 35072 121931 0 0 0 0 0 0 26348 20285 844 4872 489 25 0 57 57 40 2080 31759 8902 6278 16103 4564 1151 0 0 61 32 2 1461 1036 5 19 10967 3290 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "NO" "301 KIRKLAND STREET" "ABBEVILLE" 36310 3345852818 "HENRY" 17190 "CI" "SO" "Y" "N" 361228 7 2002.95 363230.95 82.8078241815175 0.0001458334845756 52.9712351442056 99.6271763580101 0.000100749838033673 36.5954593813172
"AL" "AL0024" "999-035" "HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY" 31 9642 "17 PARK STREET
HEADLAND, AL 36345
(31.352359, -85.341934)" "17 PARK STREET
HEADLAND, AL 36345
" 31.352359 -85.341934 9642 1 0 0 0 1 2 3 116550 8297 4000 8391 137238 63586 12167 75753 15143 1000 6253 22396 35601 133750 0 0 0 0 0 0 15276 20801 489 4903 522 25 0 57 57 30 2236 26000 6500 4171 20175 7827 456 0 0 43 33 0 1137 932 0 16 6000 2066 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "NO" "17 PARK ST." "HEADLAND" 36345 3346932706 "HENRY" 17190 "CI" "SO" "Y" "N" 212841 7 2474.82 215315.82 90.6517902192404 0.000121687853311564 26.2013199198192 107.934308474281 8.58382733674829e-05 18.4823382175038
"AL" "AL0025" "999-061" "BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY" 42 8496 "164 SOUTH MAIN STREET
BRUNDIDGE, AL 36010
(31.718949, -85.815511)" "164 SOUTH MAIN STREET
BRUNDIDGE, AL 36010
" 31.718949 -85.815511 8496 1 0 0 1 4 0 4 216896 6902 0 7141 230939 75625 19688 95313 28558 0 9174 37732 25372 158417 2357 0 0 0 2357 40123 12109 0 147 0 528 0 0 57 57 24 2236 9070 1953 2521 13968 5096 0 0 0 214 105 7 1897 1351 70 19 4462 0 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "NO" "164 SOUTH MAIN" "BRUNDIDGE" 36010 3347352145 "PIKE" 33389 "CI" "SO" "Y" "N" 167359 7 2384.16 169743.16 54.2664405577045 0.000339576265165951 57.6407483102665 62.6610908819765 0.000254685428048624 43.2311093629261
"AL" "AL0026" "999-079" "OZARK - DALE COUNTY PUBLIC LIBRARY" 31 37931 "416 JAMES STREET
OZARK, AL 36360
(31.452208, -85.632765)" "416 JAMES STREET
OZARK, AL 36360
" 31.452208 -85.632765 37931 1 0 0 0 2 5 7 150750 35679 0 67274 253703 149287 12367 161654 21912 3000 2605 27517 64793 253964 0 0 0 0 0 0 62515 1063 2472 0 2289 0 0 57 57 0 2129 108146 7665 13156 105205 20795 4918 116 105 311 136 55 4653 1521 1261 42 34195 10500 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "416 JAMES STREET" "OZARK" 36360 3347745480 "DALE" 49484 "MJ" "SO" "Y" "N" 876478 3 4463.79 880941.79 75.6179930593819 0.000174883850364812 154.06249218247 85.3126126238085 0.0001373958185906 121.037718367718
"AL" "AL0030" "517-003" "LOUISVILLE PUBLIC LIBRARY" 43 2810 "1951 MAIN STREET
LOUISVILLE, AL 36048
(31.782949, -85.555864)" "1951 MAIN STREET
LOUISVILLE, AL 36048
" 31.782949 -85.555864 2810 1 0 0 0 0.6 0 0.6 4159 2697 0 0 6856 NA NA NA 1164 0 128 1292 NA 6858 0 0 0 0 0 0 4071 0 0 0 15 0 0 57 57 0 900 465 10 255 385 75 0 0 0 2 2 0 170 170 0 2 298 0 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "PO BOX 125" "LOUISVILLE" 36048 3342665210 "BARBOUR" 26887 "CI" "SO" "Y" "N" 53208 10 933 54141 59.58488089078 0.00028166173420644 15.2494479516708 73.9365205612239 0.000182928756510851 9.903945806254
"AL" "AL0031" "999-077" "MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY" 41 2403 "1318 HINTON WATERS AVENUE
MIDLAND CITY, AL 36350
(31.336223, -85.523526)" "1318 HINTON WATERS AVENUE
MIDLAND CITY, AL 36350
" 31.336223 -85.523526 2403 1 0 0 0 1 1 2 34558 2307 0 1991 38856 NA NA NA 1615 0 0 1615 NA 52532 0 0 0 0 0 0 8581 0 130 0 771 0 0 57 57 0 1800 11255 32 3252 3252 648 0 0 0 28 18 0 832 611 0 18 6254 -1 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "PO BOX 713" "MIDLAND CITY" 36350 3349839999 "DALE" 49484 "CI" "SO" "Y" "N" 124076 14.25 1327.2825 125403.2825 85.767663840982 0.000135941744359473 17.0475409714538 96.005816048815 0.000108493798104022 13.6054784131367
"AL" "AL0032" "999-078" "NEWTON PUBLIC LIBRARY" 41 2162 "209 OATES DRIVE
NEWTON, AL 36352
(31.331947, -85.596851)" "209 OATES DRIVE
NEWTON, AL 36352
" 31.331947 -85.596851 2162 1 0 0 0 1 0 1 21315 2075 0 1 23391 NA NA NA 1815 0 0 1815 NA 18825 0 0 0 0 0 0 12955 0 260 0 50 0 0 57 57 0 1580 5330 121 755 17246 1196 0 0 0 2 1 0 7 5 0 8 955 0 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "209 OATES DR." "NEWTON" 36352 3342993316 "DALE" 49484 "CI" "SO" "Y" "N" 172805 14.25 1074.255 173879.255 83.964810867121 0.000141842171665085 24.6634111367071 94.0373072191085 0.000113083601367652 19.6628923585244
"AL" "AL0033" "517-004" "CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY" 43 5283 "45 NORTH MIDWAY STREET
CLAYTON, AL 36016
(31.88458, -85.458798)" "45 NORTH MIDWAY STREET
CLAYTON, AL 36016
" 31.88458 -85.458798 5283 1 0 0 0 1 1 2 12930 5071 7000 4825 29826 NA NA NA 10075 0 1267 11342 NA 28066 0 0 7000 0 7000 0 16209 0 152 0 164 0 0 57 57 5 1250 6644 744 2461 2342 395 0 0 0 11 10 1 205 190 15 16 4980 1550 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "PO BOX 518" "CLAYTON" 36016 3347753506 "BARBOUR" 26887 "CI" "SO" "Y" "N" 215610 7 1409.43 217019.43 59.0196377701187 0.000287082632888368 62.3025093523328 71.5212447338661 0.000195492396980261 42.4256485619899
"AL" "AL0034" "999-060" "TROY PUBLIC LIBRARY" 33 24686 "500 EAST WALNUT STREET
TROY, AL 36081
(31.808533, -85.967735)" "500 EAST WALNUT STREET
TROY, AL 36081
" 31.808533 -85.967735 24686 1 0 0 1 7 5 12 565997 24949 0 12489 603435 311114 101147 412261 56335 3904 16794 77033 74702 563996 0 0 0 0 0 0 77367 18078 3470 4419 2765 26 2 57 59 89 2600 93216 32971 21401 208664 79448 4091 0 496 154 44 9 1772 311 102 16 9450 7036 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "NO" "500 EAST WALNUT STREET" "TROY" 36081 3345661314 "PIKE" 33389 "CI" "SO" "Y" "N" 1088703 4.5 5132.61 1093835.61 44.8639985747303 0.00049682568922743 543.445630839756 51.080567189034 0.000383255660696285 419.218689403674
"AL" "AL0035" "999-058" "UNION SPRINGS PUBLIC LIBRARY" 32 10474 "103 NORTH PRAIRIE STREET
UNION SPRINGS, AL 36089
(32.140621, -85.716112)" "103 NORTH PRAIRIE STREET
UNION SPRINGS, AL 36089
" 32.140621 -85.716112 10474 1 0 0 0 1 4 5 39700 10054 0 8237 57991 46833 0 46833 9446 0 200 9646 9300 65779 0 0 0 0 0 0 13112 0 0 0 46 0 0 57 57 14 1560 9381 1204 2186 2884 449 0 0 0 65 18 11 1450 1160 110 24 6432 180 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "NO" "103 NORTH PRAIRIE STREET" "UNION SPRINGS" 36089 3347382760 "BULLOCK" 10764 "MJ" "SO" "Y" "N" 172316 4.5 2163.99 174479.99 36.4936070331292 0.000750872877919607 131.012292230684 44.2926914138715 0.000509724910911258 88.9367973585473
"AL" "AL0037" "103-001" "ANDALUSIA PUBLIC LIBRARY" 33 18322 "212 SOUTH THREE NOTCH STREET
ANDALUSIA, AL 36420
(31.306848, -86.482913)" "212 SOUTH THREE NOTCH STREET
ANDALUSIA, AL 36420
" 31.306848 -86.482913 18322 1 0 0 1 2 6 8 251921 17587 0 13418 282926 159755 50887 210642 12089 0 1500 13589 31630 255861 0 0 0 0 0 0 49917 0 1211 0 1660 0 1 57 58 0 2499 26104 33872 24023 45593 12110 0 81 504 110 66 5 6604 5997 15 32 23236 400 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "212 SOUTH THREE NOTCH" "ANDALUSIA" 36420 3342226612 "COVINGTON" 37914 "CI" "SO" "Y" "N" 687684 4.5 3673.47 691357.47 77.5528869578108 0.000166266234517729 114.949403242604 97.5207227807673 0.000105149249472785 72.6957190879036
"AL" "AL0038" "103-002" "BRANTLEY PUBLIC LIBRARY" 43 3526 "10 MLK DRIVE
BRANTLEY, AL 36009
(31.579297, -86.292382)" "10 MLK DRIVE
BRANTLEY, AL 36009
" 31.579297 -86.292382 3526 1 0 0 0 2 0 2 26500 3385 0 0 29885 NA NA NA 2927 0 1000 3927 NA 27323 0 0 0 0 0 0 6385 0 0 0 0 0 0 57 57 0 1100 3260 100 1655 12211 4214 0 0 0 10 10 0 110 110 0 4 1000 2100 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "NO" "PO BOX 45" "BRANTLEY" 36009 3345278624 "CRENSHAW" 13977 "CI" "SO" "Y" "N" 83185 10 1357.8 84542.8 57.5605962569694 0.000301820984866984 25.5167911594124 70.1964780593287 0.000202940793447636 17.1571829122848
"AL" "AL0039" "999-034" "ELBA PUBLIC LIBRARY" 43 9806 "406 SIMMONS STREET
ELBA, AL 36323
(31.414525, -86.066332)" "406 SIMMONS STREET
ELBA, AL 36323
" 31.414525 -86.066332 9806 1 0 0 0 1 1 2 78858 9412 5000 3381 96651 NA NA NA 17722 5500 275 23497 NA 96588 32744 0 0 0 32744 32744 19381 20285 577 5200 573 25 0 57 57 21 1990 20063 821 1866 16962 1908 806 0 0 77 77 0 751 751 0 8 3993 1825 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "406 SIMMONS STREET" "ELBA" 36323 3348976921 "COFFEE" 50909 "CI" "SO" "Y" "N" 267536 7 2359.26 269895.26 69.7680178397923 0.000205441052309535 55.4475662277556 80.7492512458523 0.00015336384633263 41.3921751805452
"AL" "AL0040" "103-004" "GENEVA - EMMA KNOX KENAN LIBRARY" 32 8456 "312 SOUTH COMMERCE STREET
GENEVA, AL 36340
(31.036254, -85.865089)" "312 SOUTH COMMERCE STREET
GENEVA, AL 36340
" 31.036254 -85.865089 8456 1 0 0 0 1 1.5 2.5 97121 8117 0 4193 109431 49257 21187 70444 10783 724 0 11507 19300 101251 0 0 0 0 0 0 17272 59 263 0 693 0 2 57 59 48 1820 16764 2646 5751 9695 2936 60 0 0 20 16 0 359 338 0 3 3676 987 2015 "2013-10-01" "2014-09-30" 1 5 0 14 0 "NO" "P.O. BOX 550" "GENEVA" 36340 3346842459 "GENEVA" 26712 "CI" "SO" "Y" "N" 237723 7 2150.76 239873.76 97.7650151741149 0.000104624418200615 25.096652581594 110.009693414692 8.26300644124142e-05 19.820784239648
"AL" "AL0041" "999-041" "ENTERPRISE PUBLIC LIBRARY" 32 41446 "101 EAST GRUBBS STREET
ENTERPRISE, AL 36330
(31.314037, -85.852791)" "101 EAST GRUBBS STREET
ENTERPRISE, AL 36330
" 31.314037 -85.852791 41446 1 0 0 0 2 3.6 5.6 135000 39784 0 42911 217695 135688 12004 147692 15199 8005 2871 26075 58847 232614 0 0 0 0 0 0 54307 6469 3613 648 3589 25 2 57 59 9 2530 92525 12547 22354 106452 46623 4832 0 6 740 484 10 7153 4438 31 28 13662 8909 2015 "2013-10-01" "2014-09-30" 1 5 0 0 0 "ME" "101 EAST GRUBBS STREET" "ENTERPRISE" 36330 3343472636 "COFFEE" 50909 "CI" "SO" "Y" "N" 800994 3 4570.14 805564.14 79.4055986113476 0.000158598016604119 127.760874851403 86.5901549703605 0.00013337147868249 107.439280525388
"AL" "AL0043" "103-007" "HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY" 42 6613 "101 EAST FULTON STREET
HARTFORD, AL 36344
(31.098268, -85.696746)" "101 EAST FULTON STREET
HARTFORD, AL 36344
