"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
"UT" "UT0005" "BXELDR1100" "BOX ELDER COUNTY BOOKMOBILE LIBRARY" 21 22035 "80 WEST 50 SOUTH
WILLARD, UT 84340
(41.409455, -112.03809)" "80 WEST 50 SOUTH
WILLARD, UT 84340
" 41.409455 -112.03809 21966 0 1 2 0 1.93 1.38 3.31 279089 0 0 0 279089 140048 69898 209946 15216 0 3856 19072 30551 259569 112701 0 0 0 112701 167317 32361 5616 2091 10422 729 141 0 41 41 0 2888 77154 16718 4347 82251 29562 -1 11 11 0 0 0 0 0 0 0 0 -1 2015 "2014-01-01" "2014-12-31" 4 7 0 0 0 "NO" "P.O.BOX 604" "WILLARD" 84340 4357232261 "BOX ELDER" 51518 "CO" "MO" "Y" "N" 457353 4.5 3471.225 460824.225 19.3214347769841 0.00267868258068747 1234.4018242663 23.09704599401 0.00187450723779894 863.818345115588
"UT" "UT0006" "BXELDR1200" "BRIGHAM CITY LIBRARY" 21 18454 "26 EAST FOREST STREET
BRIGHAM CITY, UT 84302
(41.509994, -112.015319)" "26 EAST FOREST STREET
BRIGHAM CITY, UT 84302
" 41.509994 -112.015319 18396 1 0 0 1 3.8 4 7.8 564928 10880 0 1714 577522 290574 117855 408429 87000 16552 18814 122366 46727 577522 0 0 0 0 0 0 60416 7881 2144 11032 4401 141 16 41 57 62 3040 186471 26643 12654 272777 111200 13757 0 165 351 228 50 6424 4018 920 22 22359 -1 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "26 EAST FOREST STREET" "BRIGHAM CITY" 84302 4357235850 "BOX ELDER" 51518 "CI" "SO" "Y" "N" 872289 4.5 3661.29 875950.29 26.1629744461809 0.001460917750675 1279.69132736991 32.2560801322281 0.000961118244472345 841.891804969841
"UT" "UT0007" "BXELDR1300" "GARLAND PUBLIC LIBRARY" 32 2402 "86 WEST FACTORY ROAD
GARLAND, UT 84312
(41.740998, -112.163725)" "86 WEST FACTORY ROAD
GARLAND, UT 84312
" 41.740998 -112.163725 2394 1 0 0 0 1 0.85 1.85 67000 4063 10925 21817 103805 NA NA NA 14657 0 21442 36099 NA 103805 0 0 0 0 0 0 14066 5616 620 10422 989 141 0 41 41 10 1272 21962 1237 1169 44439 11101 464 0 25 112 58 46 3456 2266 712 10 3235 716 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "P.O. BOX 129" "GARLAND" 84312 4352573117 "BOX ELDER" 51518 "CI" "SO" "Y" "N" 204355 14.25 1304.355 205659.355 43.0287927723574 0.00054010932675809 111.078535770553 48.2377869188611 0.000429759267193482 88.3840136962842
"UT" "UT0008" "BXELDR1400" "TREMONTON CITY LIBRARY" 32 7903 "210 NORTH TREMONT STREET
TREMONTON, UT 84337
(41.714589, -112.166201)" "210 NORTH TREMONT STREET
TREMONTON, UT 84337
" 41.714589 -112.166201 7878 1 0 0 0 1 4.21 5.21 188600 5111 3000 1094 197805 96900 30893 127793 14587 401 3583 18571 51441 197805 0 0 0 0 0 0 23277 5616 1294 10422 377 141 1 41 42 33 2032 52861 54595 4076 57185 30807 2851 0 74 163 123 18 3567 2989 275 25 13555 5954 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "210 NORTH TREMONT STREET" "TREMONTON" 84337 4352579525 "BOX ELDER" 51518 "CI" "SO" "Y" "N" 325878 7 2441.13 328319.13 41.2703126622843 0.000587116765106198 192.761665528081 46.509749338238 0.00046228734210349 151.77777796943
"UT" "UT0009" "CACHCO1100" "CACHE COUNTY BOOKMOBILE LIBRARY" 23 25637 "15 NORTH MAIN STREET
PROVIDENCE, UT 84332
(41.681842, -111.823647)" "15 NORTH MAIN STREET
PROVIDENCE, UT 84332
" 41.681842 -111.823647 25557 0 1 1 0.78 0.78 0.75 1.53 154775 29249 0 13132 197156 NA NA NA 7649 0 0 7649 NA 182818 16532 0 0 0 16532 21317 24405 5616 1313 10422 2191 141 0 41 41 0 2333 61365 2038 3114 70609 66467 4142 0 45 112 112 0 2470 2470 0 8 2258 -1 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "NO" "P.O. BOX 63" "PROVIDENCE" 84332 4357527881 "CACHE" 118343 "CO" "MO" "Y" "N" 363177 3 2536.83 365713.83 39.0401371727415 0.000656111016827629 239.948872869227 53.4728522251358 0.000349730332110167 127.901219223181
"UT" "UT0010" "CACHCO1200" "HYRUM LIBRARY" 23 17178 "50 WEST MAIN STREET
HYRUM, UT 84319
(41.634098, -111.856582)" "50 WEST MAIN STREET
HYRUM, UT 84319
" 41.634098 -111.856582 17124 1 0 0 0 0.9 5 5.9 261233 6003 0 11115 278351 143124 33429 176553 36925 0 8874 45799 55999 278351 15264 0 0 0 15264 15264 63319 5616 2081 10422 4054 141 0 41 41 61 2073 72960 14688 5119 341979 194928 6950 1 590 166 99 58 5729 3724 1432 17 17280 -1 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "P.O. BOX B" "HYRUM" 84319 4352456411 "CACHE" 118343 "CI" "SO" "Y" "N" 904460 4.5 3204.03 907664.03 35.448849092045 0.000795784948704706 722.305373554656 50.8152410304846 0.000387268363413058 351.509563427001
"UT" "UT0011" "CACHCO1300" "LEWISTON PUBLIC LIBRARY" 42 1759 "33 SOUTH MAIN STREET
LEWISTON, UT 84320
(41.975146, -111.856641)" "33 SOUTH MAIN STREET
LEWISTON, UT 84320
" 41.975146 -111.856641 1753 1 0 0 0 0.55 0.75 1.3 34733 5467 0 0 40200 NA NA NA 12434 0 467 12901 NA 40200 0 0 0 0 0 0 24375 5616 144 10422 1026 141 0 41 41 10 2025 9854 677 804 26618 16106 415 0 19 58 36 22 1973 1855 118 8 3380 193 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "P.O. BOX 36" "LEWISTON" 84320 4352585515 "CACHE" 118343 "CI" "SO" "Y" "N" 332575 14.25 946.9725 333521.9725 58.747335763362 0.000289750135942013 96.6380368715232 74.9586787130128 0.000177973833296903 59.3581839345693
"UT" "UT0012" "CACHCO1400" "LOGAN LIBRARY" 13 48913 "255 NORTH MAIN STREET
LOGAN, UT 84321
(41.736246, -111.834839)" "255 NORTH MAIN STREET
LOGAN, UT 84321
" 41.736246 -111.834839 48760 1 0 0 8 10 11.1 21.1 1729517 20727 0 108693 1858937 696652 294586 991238 133239 0 73801 207040 452513 1650791 0 0 0 0 0 0 160393 17757 10961 9790 18464 133 7 41 48 92 2998 256911 21948 24611 966158 423304 21578 2865 1677 621 370 58 12933 8676 478 31 34532 38272 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "255 NORTH MAIN STREET" "LOGAN" 84321 4357169123 "CACHE" 118343 "CI" "SO" "Y" "N" 2470225 3 7567.17 2477792.17 42.5972363243989 0.000551108555762532 1365.53246428841 55.124460959151 0.000329087425860449 815.410247042476
"UT" "UT0013" "CACHCO1500" "RICHMOND PUBLIC LIBRARY" 41 2515 "38 WEST MAIN STREET
RICHMOND, UT 84333
(41.922637, -111.809809)" "38 WEST MAIN STREET
RICHMOND, UT 84333
" 41.922637 -111.809809 2507 1 0 0 0 0.75 1 1.75 72195 4286 0 0 76481 NA NA NA 7102 0 452 7554 NA 76481 70903 0 0 0 70903 70903 21363 5616 815 10422 1667 141 0 41 41 15 1539 13738 261 1274 39917 25857 1125 0 200 67 55 9 1799 1533 166 9 3182 -1 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "P.O. BOX 202" "RICHMOND" 84333 4352585525 "CACHE" 118343 "CI" "SO" "Y" "N" 310585 10 1017 311602 55.5088381789083 0.000324545599587218 101.129057922576 69.1985534442691 0.000208836289485129 65.0738054761452
"UT" "UT0014" "CACHCO1600" "SMITHFIELD LIBRARY" 23 10466 "25 NORTH MAIN STREET
SMITHFIELD, UT 84335
(41.836976, -111.83268)" "25 NORTH MAIN STREET
SMITHFIELD, UT 84335
" 41.836976 -111.83268 10433 1 0 0 0 1.7 0.3 2 144590 4893 0 0 149483 NA NA NA 14401 993 722 16116 NA 149483 0 0 0 0 0 0 24733 5616 1369 10422 827 141 0 41 41 34 1931 55736 55 3993 92444 31213 3656 0 146 139 125 14 3159 2996 163 11 5073 135 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "P.O. BOX 35" "SMITHFIELD" 84335 4355633555 "CACHE" 118343 "CI" "SO" "Y" "N" 351014 4.5 1712.91 352726.91 49.4691708951401 0.000408630460174716 144.134959549306 62.8773285943306 0.000252936692944742 89.2175781280175
"UT" "UT0019" "DAVSCO1100" "DAVIS COUNTY LIBRARY" 21 322094 "133 S MAIN STREET
FARMINGTON, UT 84025
(40.978118, -111.887564)" "133 S MAIN STREET
FARMINGTON, UT 84025
" 40.978118 -111.887564 321086 1 6 0 6 9.01 75.79 84.8 6423476 38326 14140 11156 6487098 3191705 1170735 4362440 466055 101217 361199 928471 2021373 7312284 1283349 0 0 0 1283349 1283349 639824 28587 60486 20683 44058 160 12 52 64 584 20923 1389554 305707 172460 2779102 1172665 -1 2556 1171 1313 1299 1 54269 53679 190 88 383719 437855 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "NO" "P.O. BOX 115" "FARMINGTON" 84025 8014513030 "DAVIS" 329692 "CO" "MO" "Y" "N" 9688336 2.25 34461.345 9722797.345 12.0117270519673 0.00693089133811249 67387.6519006836 15.4870940882598 0.00416927101399006 40536.977145408
"UT" "UT0029" "JUABCO1200" "NEPHI PUBLIC LIBRARY" 32 5446 "21 EAST 100 NORTH
NEPHI, UT 84648
(39.710042, -111.835676)" "21 EAST 100 NORTH
NEPHI, UT 84648
" 39.710042 -111.835676 5429 1 0 0 0 0.63 1.4 2.03 78546 4181 0 0 82727 48770 8983 57753 10180 0 1606 11786 7857 77396 0 0 0 0 0 0 23362 5707 1215 10422 809 141 0 41 41 22 1940 28500 3900 3280 54992 25115 2251 0 135 84 59 25 2031 1937 94 8 5025 1010 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "21 EAST 100 NORTH" "NEPHI" 84648 4356231312 "JUAB" 10486 "CI" "SO" "Y" "N" 330664 7 1448.16 332112.16 98.7217654361527 0.000102606334586015 34.076811409044 113.870903600234 7.71213221061795e-05 25.612928866739
"UT" "UT0035" "MORGAN1100" "MORGAN COUNTY LIBRARY" 32 10173 "50 NORTH 100 WEST
MORGAN, UT 84050
(41.036372, -111.679585)" "50 NORTH 100 WEST
MORGAN, UT 84050
" 41.036372 -111.679585 10141 1 0 0 0 2.95 0.95 3.9 161832 4305 0 5780 171917 121467 23994 145461 15066 2710 0 17776 12728 175965 1186 1824 0 0 3010 3010 38965 5616 2925 10422 3299 141 0 41 41 25 1992 61335 1533 4114 123037 66003 2715 0 287 188 174 4 4154 3622 120 8 7725 511 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "NO" "P.O. BOX 600" "MORGAN" 84050 8018293481 "MORGAN" 10608 "CO" "SO" "Y" "N" 588142 4.5 1958.355 590100.355 17.6795316454239 0.003199325948589 1887.92337802308 28.4315309381486 0.00123708490857303 730.004243714087
"UT" "UT0037" "RICHCO1100" "RICH COUNTY BOOKMOBILE LIBRARY" 43 2288 "5 NORTH MAIN STREET
RANDOLPH, UT 84064
(41.665712, -111.184915)" "5 NORTH MAIN STREET
RANDOLPH, UT 84064
" 41.665712 -111.184915 2281 0 1 1 0 0.1 0 0.1 110904 3361 0 2297 116562 NA NA NA 12004 1238 2464 15706 NA 108048 0 0 0 0 0 0 5744 5616 45 10422 156 141 0 41 41 0 1248 17565 2019 624 4695 2139 1261 0 28 41 31 0 422 365 0 2 5503 -1 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "NO" "P.O. BOX 44" "RANDOLPH" 84064 4357932122 "RICH" 2293 "CO" "MO" "Y" "N" 77375 14.25 993.12 78368.12 55.8998859388755 0.000320020763154048 25.079425569348 111.561261138106 8.03476482899518e-05 6.29669414290474
"UT" "UT0047" "SLTLAK1100" "MURRAY PUBLIC LIBRARY" 21 48612 "166 EAST 5300 SOUTH
MURRAY, UT 84107
(40.656113, -111.886182)" "166 EAST 5300 SOUTH
MURRAY, UT 84107
" 40.656113 -111.886182 48460 1 0 0 6 6 15 21 1671387 12180 0 0 1683567 750564 272922 1023486 151952 31941 77280 261173 391612 1676271 0 0 0 0 0 0 61263 3817 6167 2951 10435 141 0 41 41 89 2979 423409 83920 54284 611633 212167 23085 0 40 722 459 214 85800 76202 6136 31 49765 58525 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "166 EAST 5300 SOUTH" "MURRAY" 84107 8012642574 "SALT LAKE" 1091742 "CI" "SO" "Y" "N" 1014797 3 7525.08 1022322.08 33.4053133087496 0.000896125635289643 916.129023410629 38.5717126275368 0.000672143735185812 687.147381414129
"UT" "UT0048" "SLTLAK1200" "SALT LAKE CITY PUBLIC LIBRARY" 12 191180 "210 EAST 400 SOUTH
SALT LAKE CITY, UT 84111
(40.760551, -111.883941)" "210 EAST 400 SOUTH
SALT LAKE CITY, UT 84111
" 40.760551 -111.883941 190582 1 5 0 31.2 39.2 145.03 184.23 13837498 31889 91317 683152 14643856 6574440 1997235 8571675 752307 944974 0 1697281 2965102 13234058 1223985 0 0 221692 1445677 1738231 467432 10504 75359 14124 87180 0 30 44 74 1545 18967 2081327 336996 174424 3256532 1014865 192816 2160 1077 3023 1402 91 98225 58540 1992 250 358461 -1 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "210 EAST 400 SOUTH" "SALT LAKE CITY" 84111 8015248200 "SALT LAKE" 1091742 "CI" "MO" "Y" "N" 8220958 2.25 40539.15 8261497.15 26.3371945238555 0.00144165378714773 11910.2186538077 31.8410031441461 0.000986339706749391 8148.64267624193
"UT" "UT0049" "SLTLAK1300" "SALT LAKE COUNTY LIBRARY SYSTEM" 21 839929 "8030 SOUTH 1825 WEST
WEST JORDAN, UT 84088
(40.601708, -111.946449)" "8030 SOUTH 1825 WEST
WEST JORDAN, UT 84088
" 40.601708 -111.946449 837300 0 19 0 96.25 99 278.5 377.5 39116276 72219 74410 2036233 41299138 15237845 8300400 23538245 3752721 1211500 1283551 6247772 5628117 35414134 0 0 0 0 0 2048819 1683405 92200 194692 25174 190889 141 34 41 75 5737 52182 4403104 501059 581972 15545217 6312252 1508655 3872 3267 8234 4587 1321 334296 218872 21330 420 750462 775428 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "NO" "8030 SOUTH 1825 WEST" "WEST JORDAN" 84088 8019447646 "SALT LAKE" 1091742 "CO" "MO" "Y" "N" 26990299 2.25 113320.2075 27103619.2075 36.7738446241835 0.00073947232744879 20042.3763776558 43.0654802589882 0.000539189480362451 14613.9863564337
"UT" "UT0051" "SUMMIT1100" "SUMMIT COUNTY LIBRARY" 41 30536 "1885 W. UTE BLVD.
PARK CITY, UT 84098
(40.724415, -111.545917)" "1885 W. UTE BLVD.
PARK CITY, UT 84098
" 40.724415 -111.545917 30440 1 2 1 3 8 9 17 1156602 9342 1856 0 1167800 565719 300258 865977 80024 16731 31279 128034 126787 1120798 0 0 0 0 0 0 84265 5616 7084 10422 10901 141 5 41 46 179 8589 263170 22523 30321 365320 173735 17607 0 555 860 570 18 19279 15863 168 20 17454 19320 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "NO" "1885 W. UTE BLVD." "PARK CITY" 84098 4356153947 "SUMMIT" 39105 "CO" "MO" "Y" "N" 1332477 3 5298.24 1337775.24 36.6562370258534 0.00074422497445099 995.605743810167 55.294717088993 0.000327063981462845 437.538096296812
"UT" "UT0052" "SUMMIT1200" "PARK CITY LIBRARY" 32 7950 "1255 PARK AVENUE
PARK CITY, UT 84060
(40.65133, -111.502426)" "1255 PARK AVENUE
PARK CITY, UT 84060
" 40.65133 -111.502426 7925 1 0 0 3 3 8.36999999999999 11.37 916417 5859 6547 12115 940938 438610 238947 677557 71455 61139 31309 163903 99139 940599 5500000 7294 500 3463 5511257 559616 59556 7226 4015 10422 3365 141 3 47 50 168 3236 96594 1930 8654 79709 30409 2709 408 183 429 303 6 5973 4305 7 20 14691 18706 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "P.O. BOX 668" "PARK CITY" 84060 4356155600 "SUMMIT" 39105 "CI" "SO" "Y" "N" 873252 7 3375 876627 42.0324722778809 0.000566017852883656 496.186532319841 61.2959349795568 0.000266156239681299 233.319745923098
"UT" "UT0054" "TOOELE1200" "TOOELE CITY PUBLIC LIBRARY" 32 32342 "128 WEST VINE STREET
TOOELE, UT 84074
(40.530619, -112.302298)" "128 WEST VINE STREET
TOOELE, UT 84074
" 40.530619 -112.302298 32241 1 0 0 0 1 12.18 13.18 701293 8355 39000 0 748648 362770 159526 522296 51170 9994 175 61339 165013 748648 0 0 0 0 0 0 40990 5616 1530 10660 2136 141 2 41 43 19 2391 263016 3960 18070 235851 154339 12159 0 130 519 432 54 22581 20190 1120 16 29741 2112 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "128 WEST VINE STREET" "TOOELE" 84074 4358822182 "TOOELE" 61598 "CI" "SO" "Y" "N" 581495 3 4887.78 586382.78 44.6267841500418 0.000502121497578376 294.435399647771 61.4046752084706 0.000265214413540422 155.517165107902
"UT" "UT0056" "UTAHCO1100" "UTAH COUNTY BOOKMOBILE LIBRARY" 21 58709 "125 WEST 400 NORTH
MAPLETON, UT 84664
(40.134093, -111.580343)" "125 WEST 400 NORTH
MAPLETON, UT 84664
" 40.134093 -111.580343 58525 0 1 1 0 1 0.87 1.87 104257 74829 0 0 179086 NA NA NA 29359 0 0 29359 NA 179086 0 0 0 0 0 0 21986 5616 750 10422 2402 141 0 41 41 0 3448 27000 5200 4052 73651 49118 2514 0 448 43 43 0 2120 2120 0 5 3894 -1 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "NO" "125 WEST 400 NORTH" "MAPLETON" 84664 8014894833 "UTAH" 560974 "CO" "MO" "Y" "N" 327019 2.25 4243.3575 331262.3575 72.370271455607 0.000190932384657028 63.248711864584 83.0887195993389 0.000144849121956975 47.9830616212726
"UT" "UT0057" "UTAHCO1200" "AMERICAN FORK CITY LIBRARY" 21 27813 "64 SOUTH 100 EAST
AMERICAN FORK, UT 84003
(40.375551, -111.795862)" "64 SOUTH 100 EAST
AMERICAN FORK, UT 84003
" 40.375551 -111.795862 27726 1 0 0 1 6 5.84 11.84 802616 7578 0 53126 863320 360112 134222 494334 71813 9906 7572 89291 279695 863320 565792 0 0 0 565792 565792 101821 5616 3645 10422 4790 141 0 41 41 92 3112 212056 8580 17748 305988 159698 8419 0 63 408 371 30 11643 10562 920 13 11851 -1 2015 "2013-07-01" "2014-06-30" 1 7 0 0 0 "NO" "64 SOUTH 100 EAST" "AMERICAN FORK" 84003 8017633070 "UTAH" 560974 "CI" "SO" "Y" "N" 1435109 3 4279.17 1439388.17 53.3534380666608 0.000351297597160919 505.653605502852 60.7901375719239 0.000270603710648177 389.503779865089
"UT" "UT0058" "UTAHCO1300" "LEHI CITY PUBLIC LIBRARY" 21 54382 "120 NORTH CENTER STREET
LEHI, UT 84043
(40.388783, -111.849184)" "120 NORTH CENTER STREET
LEHI, UT 84043
" 40.388783 -111.849184 54212 1 0 0 0 8 12 20 1019222 11258 0 0 1030480 514542 186740 701282 170496 2183 0 172679 156519 1030480 56892 0 0 0 56892 56892 107368 5616 8265 10422 7549 141 2 41 43 29 3200 306467 53204 24315 561813 386984 32595 0 128 541 531 0 34321 34091 0 14 12579 -1 2015 "2013-07-01" "2014-06-30" 2 7 0 0 0 "NO" "120 NORTH CENTER STREET" "LEHI" 84043 8017687150 "UTAH" 560974 "CI" "SO" "Y" "N" 1602373 2.25 6670.785 1609043.785 51.9750807560928 0.000370177190030702 595.631306967665 59.1627623746381 0.000285695311317496 459.696265079057
