"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
" 39.709076 -104.81416 340636 1 3 0 12 12 49.6 61.6 4234947 71336 0 72688 4378971 2618870 768754 3387624 286253 213987 77750 577990 628132 4593746 0 0 0 0 0 0 209135 6938 17173 944 11608 0 29 0 29 156 10458 1044771 161419 199291 1065076 632830 93212 2151 1516 1906 1466 183 72576 46924 4675 252 461379 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "14949 E. ALAMEDA PARKWAY" "AURORA" 80012 3037396640 "ARAPAHOE" 618821 "CI" "MO" "Y" "N" 3106276 2.25 32502.9975 3138778.9975 99.3390863692389 0.000101335047904602 318.068320073623 108.770054805075 8.45242459926028e-05 265.302928101105
"CO" "CO0011" "FSCS0011" "BERTHOUD COMMUNITY LIBRARY DISTRICT" 21 11696 "236 WELCH AVENUE
BERTHOUD, CO 80513
(40.304205, -105.076525)" "236 WELCH AVENUE
BERTHOUD, CO 80513
" 40.304205 -105.076525 11560 1 0 0 2 2 4 6 308759 3376 250 10738 323123 168297 28165 196462 23050 10290 10008 43348 113359 353169 0 0 0 0 0 0 21551 3460 1286 5598 2654 0 2 0 2 22 2600 52470 15611 5574 65494 19648 757 2239 3048 254 200 40 4474 3734 384 11 9464 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 1259" "BERTHOUD" 80513 9705322757 "LARIMER" 324122 "LD" "SO" "Y" "N" 332164 4.5 2478.96 334642.96 59.2067465315567 0.000285270988059394 95.4639278463203 65.7194874917668 0.0002315323416239 77.480668136753
"CO" "CO0012" "FSCS0012" "BOULDER PUBLIC LIBRARY" 13 102760 "1001 ARAPAHOE AVENUE
BOULDER, CO 80302
(40.013593, -105.281293)" "1001 ARAPAHOE AVENUE
BOULDER, CO 80302
" 40.013593 -105.281293 101567 1 4 0 19.75 30.75 46.13 76.88 7429690 21892 0 199313 7650895 3843186 1187187 5030373 456184 251562 152434 860180 2979707 8870260 2099410 0 0 0 2099410 1971910 226712 142934 18722 4759 19530 133 58 0 58 407 13128 879429 97269 130908 1305884 497279 61490 281 1147 2627 840 499 58580 29850 4642 60 137347 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO DRAWER H" "BOULDER" 80306 3034413100 "BOULDER" 313333 "CI" "MO" "Y" "N" 3452523 2.25 18468.3 3470991.3 81.2691321358081 0.000151407976734019 525.535769994381 101.890837237625 9.63229418842482e-05 334.336093270631
"CO" "CO0013" "FSCS0013" "BROOMFIELD/EISENHOWER PUBLIC LIBRARY" 13 59450 "3 COMMUNITY PARK ROAD
BROOMFIELD, CO 80020
(39.917283, -105.06854)" "3 COMMUNITY PARK ROAD
BROOMFIELD, CO 80020
" 39.917283 -105.06854 58760 1 0 0 10.6 10.6 18.2399999999999 28.84 2213751 13091 0 102373 2329215 1418485 294277 1712762 163806 90323 56252 310381 205079 2228222 0 0 0 0 0 0 139238 49403 10096 6137 11061 164 65 0 65 226 3408 329728 40881 48707 759317 363409 29307 43975 40228 1031 481 157 28744 20263 3303 37 40774 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "3 COMMUNITY PARK ROAD" "BROOMFIELD" 80020 7208872300 "BROOMFIELD" 62138 "CI" "SO" "Y" "N" 2089738 2.25 8338.875 2098076.875 85.5884894274762 0.000136511512040637 286.411646583744 92.1912088185219 0.000117657869734941 246.855255652641
"CO" "CO0014" "FSCS0014" "EAST MORGAN COUNTY LIBRARY DISTRICT/BRUSH" 33 8184 "500 CLAYTON STREET
BRUSH, CO 80723
(40.258432, -103.623143)" "500 CLAYTON STREET
BRUSH, CO 80723
" 40.258432 -103.623143 8089 1 0 0 1 1 7 8 663487 3000 250 10750 677487 386073 28892 414965 36500 20000 16000 72500 224265 711730 0 0 0 0 0 283000 31191 10010 2280 2671 2143 233 21 0 21 57 3016 42140 3256 6689 88495 25111 5776 984 929 114 61 11 7774 5870 313 17 11203 3525 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "500 CLAYTON STREET" "BRUSH" 80723 9708424596 "MORGAN" 28328 "LD" "SO" "Y" "N" 464488 7 2918.64 467406.64 89.3609611451154 0.000125228834142845 58.5327885978245 130.498216660246 5.87206489298573e-05 27.4464212149242
"CO" "CO0027" "FSCS0027" "DACONO PUBLIC LIBRARY" 31 4411 "512 CHERRY STREET
DACONO, CO 80514
(40.085316, -104.937268)" "512 CHERRY STREET
DACONO, CO 80514
" 40.085316 -104.937268 4360 1 0 0 0.6 0.6 0.1 0.7 52065 3000 0 0 55065 NA NA NA 9726 0 483 10209 NA 45701 0 0 0 0 0 0 13957 0 47 0 421 0 0 0 0 11 1301 3240 58 3176 3379 496 0 0 141 103 85 12 1834 1712 92 9 1726 532 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 186" "DACONO" 80514 3038332317 "WELD" 277670 "CI" "SO" "Y" "N" 188073 10 1428.3 189501.3 73.3838124745729 0.000185694678656333 35.1893830084573 78.2699740266196 0.000163233623232312 30.9329838062334
"CO" "CO0034" "FSCS0034" "DENVER PUBLIC LIBRARY" 11 648937 "10 W 14TH AVENUE PARKWAY
DENVER, CO 80204
(39.737901, -104.988633)" "10 W 14TH AVENUE PARKWAY
DENVER, CO 80204
" 39.737901 -104.988633 641404 1 24 2 162.08 162.08 511.22 673.3 39499733 132540 21325 2078288 41731886 23143760 7881403 31025163 2184489 1224117 1868281 5276887 4316426 40618476 3078195 0 0 0 3078195 11614505 1340106 56745 126905 28453 217622 1228 83 0 83 5155 62475 4407701 477984 437143 9067577 2222148 721709 39173 42968 20906 14144 862 404792 303085 11241 961 955487 3443277 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "10 W 14TH AVENUE PARKWAY" "DENVER" 80204 7208651111 "DENVER" 663862 "CI" "MO" "Y" "N" 22010489 2.25 144798.2475 22155287.2475 97.5364758271712 0.000105115287055576 2328.8593788197 101.481352604173 9.71018503387995e-05 2151.31938651986
"CO" "CO0042" "FSCS0042" "ESTES VALLEY PUBLIC LIBRARY DISTRICT" 32 12120 "335 EAST ELKHORN AVENUE
ESTES PARK, CO 80517
(40.377144, -105.51959)" "335 EAST ELKHORN AVENUE
ESTES PARK, CO 80517
" 40.377144 -105.51959 11979 1 0 0 2 11 4 15 1554677 0 0 272902 1827579 682741 220354 903095 60573 37185 32746 130504 418653 1452252 0 0 0 57661 57661 52779 33094 1816 4425 5545 5050 0 17 0 17 190 3129 188189 971 10277 225369 54799 7950 789 5621 656 431 32 19106 11904 722 21 31863 31992 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 1687" "ESTES PARK" 80517 9705868116 "LARIMER" 324122 "LD" "SO" "Y" "N" 556812 4.5 3886.2 560698.2 63.2646641099731 0.000249848983469875 140.089875303389 105.184112741869 9.0385695503266e-05 50.6790967744293
"CO" "CO0046" "FSCS0046" "POUDRE RIVER PUBLIC LIBRARY DISTRICT" 12 186277 "301 E OLIVE STREET
FORT COLLINS, CO 80524
(40.58422, -105.073641)" "301 E OLIVE STREET
FORT COLLINS, CO 80524
" 40.58422 -105.073641 184115 0 3 0 22 22 74.88 96.88 7894978 38936 0 1036706 8970620 3950284 1110674 5060958 460815 295160 102760 858735 2347413 8267106 66855 0 0 0 66855 191594 306808 23650 26667 8234 26324 200 61 0 61 474 10220 1314838 73032 148694 3002725 1337344 197291 47549 76685 2171 1549 77 79967 49964 3257 106 326022 154888 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "301 E OLIVE STREET" "FORT COLLINS" 80524 9702216740 "LARIMER" 324122 "LD" "MO" "Y" "N" 4688319 2.25 27105.6975 4715424.6975 40.3051036702489 0.000615573499142968 2902.69048098525 45.2272360097928 0.000488877337305353 2305.2642703777
"CO" "CO0047" "FSCS0047" "FORT MORGAN PUBLIC LIBRARY" 33 11327 "414 MAIN STREET
FORT MORGAN, CO 80701
(40.251524, -103.801484)" "414 MAIN STREET
FORT MORGAN, CO 80701
" 40.251524 -103.801484 11196 1 0 0 1 3 4 7 634658 3346 250 0 638254 287421 134785 422206 29811 3511 0 33322 106813 562341 0 0 0 0 0 0 29828 731 1552 5 1925 0 16 0 16 53 2936 74271 10201 10411 63932 23389 477 971 647 133 101 6 3147 2290 60 18 12270 6594 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "ME" "PO BOX 100" "FORT MORGAN" 80701 9705424000 "MORGAN" 28328 "CI" "SO" "Y" "N" 434464 4.5 2579.145 437043.145 83.1620306106636 0.000144593852696058 63.1937521299519 121.051486944959 6.82432565391443e-05 29.8252474629094
"CO" "CO0050" "FSCS0050" "GILPIN COUNTY LIBRARY DISTRICT" 42 5589 "15131 HIGHWAY 119
BLACK HAWK, CO 80422
(39.833866, -105.517189)" "15131 HIGHWAY 119
BLACK HAWK, CO 80422
" 39.833866 -105.517189 5524 1 0 0 1 1 3.5 4.5 313900 3000 0 0 316900 194682 12070 206752 16000 0 3000 19000 90454 316206 226000 0 0 0 226000 0 33750 2100 1500 3707 2500 0 0 0 0 22 2444 21350 2250 5798 30504 9083 1806 163 801 127 67 0 4750 2000 0 9 14491 15000 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "15131 HIGHWAY 119" "BLACK HAWK" 80422 3035825777 "GILPIN" 5851 "LD" "SO" "Y" "N" 491441 7 1848.69 493289.69 96.9849571426739 0.000106314192174726 52.4436949004711 131.157493133831 5.81318019847455e-05 28.6758185801965
"CO" "CO0051" "FSCS0051" "GRAND COUNTY LIBRARY DISTRICT" 43 14287 "225 E JASPER AVE
GRANBY, CO 80446
(40.086285, -105.938432)" "225 E JASPER AVE
GRANBY, CO 80446
" 40.086285 -105.938432 14121 0 5 0 2 8 12 20 1682899 3933 1250 165532 1853614 612406 190545 802951 47256 17350 19958 84564 549476 1436991 0 0 0 98362 98362 0 55337 9778 6496 5803 8960 568 8 0 8 199 6417 152582 23830 14853 191528 57127 13353 4245 1803 362 249 0 6622 5223 0 30 32154 46262 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 1050" "GRANBY" 80446 9708879411 "GRAND" 14546 "LD" "MO" "Y" "N" 924246 4.5 4928.745 929174.745 92.4598927622199 0.000116975047228781 108.690259680165 168.501373233748 3.52203048609706e-05 32.7258177880146
"CO" "CO0060" "FSCS0060" "JEFFERSON COUNTY PUBLIC LIBRARY" 21 552213 "10200 W 20TH AVE
LAKEWOOD, CO 80215
(39.747433, -105.113061)" "10200 W 20TH AVE
LAKEWOOD, CO 80215
" 39.747433 -105.113061 545803 0 10 1 29 29 157.5 186.5 23475717 118473 14700 1207101 24815991 10134419 2970206 13104625 1536938 909158 891187 3337283 4858017 21299925 0 0 0 0 0 698546 727728 45265 87386 12827 121209 0 87 0 87 2715 24666 2452635 382928 353666 7402527 2483715 465769 78568 109049 7107 5350 468 194695 167937 15272 332 439577 108630 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "10200 W 20TH AVE" "LAKEWOOD" 80215 3032355275 "JEFFERSON" 558503 "CO" "MA" "Y" "N" 12222434 2.25 65249.3775 12287683.3775 97.5448969503697 0.000105097138477833 1291.40036149689 104.513651559024 9.15490741816517e-05 1124.9260370474
"CO" "CO0065" "FSCS0065" "LAFAYETTE PUBLIC LIBRARY" 23 26685 "775 W BASELINE RD
LAFAYETTE, CO 80026
(40.000258, -105.099546)" "775 W BASELINE RD
LAFAYETTE, CO 80026
" 40.000258 -105.099546 26375 1 0 0 5.5 6.25 12 18.25 1091603 6408 250 84403 1182664 729715 119588 849303 102756 14420 24792 141968 100332 1091603 0 0 0 0 0 0 61965 13828 7146 6137 5072 164 29 0 29 159 2921 226286 50076 28210 348849 159942 14644 954 1501 1094 864 148 19540 16966 1664 27 55297 7095 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "775 W BASELINE RD" "LAFAYETTE" 80026 3036655200 "BOULDER" 313333 "CI" "SO" "Y" "N" 967661 3 5139.15 972800.15 80.1336371678655 0.000155729284930115 151.493471739409 87.9913504915058 0.000129157619928331 125.644552039924
"CO" "CO0073" "FSCS0073" "LONGMONT PUBLIC LIBRARY" 23 90227 "409 4TH AVE
LONGMONT, CO 80501
(40.16572, -105.100021)" "409 4TH AVE
LONGMONT, CO 80501
" 40.16572 -105.100021 89180 1 0 0 0 11.5 38 49.5 3217937 19424 10000 71243 3318604 1901475 550726 2452201 301140 124826 59301 485267 286520 3223988 0 0 0 0 0 0 237567 10904 12106 6172 15590 164 49 0 49 325 3237 621074 91090 84124 1249321 417581 39598 20116 17543 1355 1186 60 41767 34808 3714 38 101378 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "409 4TH AVENUE" "LONGMONT" 80501 3036518470 "BOULDER" 313333 "CI" "SO" "Y" "N" 3454354 2.25 13515.3225 3467869.3225 68.8512497053332 0.000210948453133182 731.54166924939 76.487877017908 0.00017092861994323 592.75811743839
"CO" "CO0074" "FSCS0074" "LOUISVILLE PUBLIC LIBRARY" 23 32302 "951 SPRUCE STREET
LOUISVILLE, CO 80027
(39.977799, -105.131452)" "951 SPRUCE STREET
LOUISVILLE, CO 80027
" 39.977799 -105.131452 31927 1 0 0 8.25 8.25 9.6 17.85 1354210 5622 310 26660 1386802 857387 194971 1052358 71823 39974 20233 132030 257980 1442368 0 0 0 0 0 62500 74198 20129 8933 6137 5940 164 44 0 44 207 3017 249421 38029 24385 512806 290340 21889 7717 10916 814 616 112 22129 19796 836 32 42614 15688 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "951 SPRUCE STREET" "LOUISVILLE" 80027 3033354849 "BOULDER" 313333 "CI" "SO" "Y" "N" 1162054 3 5584.68 1167638.68 81.9410380919106 0.000148935105279042 173.902389733681 93.1568220512757 0.000115231355536325 134.548587873046
"CO" "CO0075" "FSCS0075" "LOVELAND PUBLIC LIBRARY" 21 71224 "300 NORTH ADAMS AVENUE
LOVELAND, CO 80537
(40.394907, -105.069234)" "300 NORTH ADAMS AVENUE
LOVELAND, CO 80537
" 40.394907 -105.069234 70397 1 0 0 9.25 25.88 9.61999999999999 35.5 2891086 15602 0 148640 3055328 1531764 422690 1954454 167294 64948 40074 272316 828557 3055327 258785 0 0 0 258785 0 133318 13828 11191 11730 5598 164 36 0 36 188 3281 403126 62699 54097 718386 316249 39417 10134 8066 1843 1154 170 49662 38728 3513 86 77303 16133 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "300 N ADAMS" "LOVELAND" 80537 9709622665 "LARIMER" 324122 "CI" "SO" "Y" "N" 1957705 2.25 10132.62 1967837.62 52.9782096248686 0.000356291486540116 701.123790899365 58.4301639181279 0.000292904329168238 576.388157998122
"CO" "CO0077" "FSCS0077" "LYONS REGIONAL LIBRARY DISTRICT" NA 2102 "405 MAIN STREET
LYONS, CO 80540
(0.0, 0.0)" "405 MAIN STREET
LYONS, CO 80540
" 40.2245396 -105.270182 2078 1 0 0 0 1 0.9 1.9 69158 3000 0 6362 78520 NA NA NA 3051 782 942 4775 NA 78178 0 0 0 0 0 0 9193 2993 2387 0 2053 0 2 0 2 48 1560 8349 1855 1109 9583 3936 38 172 769 110 86 5 1520 1385 20 2 231 2708 2015 "2014-01-01" "2014-12-31" 2 7 0 0 7 "ME" "PO BOX 49" "LYONS" 80540 3038235165 "BOULDER" 313333 "LD" "SO" "Y" "N" 177943 14.25 1183.605 179126.605 67.1377291479719 0.000221853714567462 39.7399026971084 83.3615022307281 0.000143902697629591 25.7768016767303
"CO" "CO0113" "FSCS0113" "STERLING PUBLIC LIBRARY" 33 14022 "420 NORTH FIFTH STREET
STERLING, CO 80751
(40.62887, -103.20866)" "420 NORTH FIFTH STREET
STERLING, CO 80751
" 40.62887 -103.20866 13859 1 0 0 1 5 2.5 7.5 494438 3952 0 4832 503222 197289 58282 255571 63955 22283 2485 88723 132598 476892 0 0 0 0 0 2575 62701 11505 2004 3707 2412 617 9 0 9 110 3468 47707 5366 7264 95496 46793 10240 1858 2085 191 150 12 5506 4723 99 32 18151 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "P.O. BOX 4000" "STERLING" 80751 9705222023 "LOGAN" 22524 "CI" "SO" "Y" "N" 875391 4.5 3017.97 878408.97 93.5799808494166 0.000114191583673561 100.306911397362 122.724843724757 6.63949463787691e-05 58.3219164617798
"CO" "CO0129" "FSCS0129" "WELLINGTON PUBLIC LIBRARY" 31 6700 "3800 WILSON AVE
WELLINGTON, CO 80549
(40.709457, -105.004927)" "3800 WILSON AVE
WELLINGTON, CO 80549
" 40.709457 -105.004927 6622 1 0 0 0 1 1.98 2.98 154000 0 0 0 154000 86545 14997 101542 19500 7200 5000 31700 23000 156242 28000 0 0 0 28000 2700 21000 3500 552 9857 1517 617 12 0 12 20 2123 47552 5466 7580 64000 38600 642 2500 1800 80 58 10 2520 2180 100 11 8514 1200 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 416" "WELLINGTON" 80549 9705683040 "LARIMER" 324122 "CI" "SO" "Y" "N" 300652 7 1854 302506 31.0067655121704 0.00104012867657796 314.645165436891 33.6728099717897 0.000881944550477913 266.793518186872
"CO" "CO0130" "FSCS0130" "WESTMINSTER PUBLIC LIBRARY" 21 110316 "3705 W. 112TH AVE
WESTMINSTER, CO 80031
(39.899724, -105.035099)" "3705 W. 112TH AVE
WESTMINSTER, CO 80031
" 39.899724 -105.035099 109035 1 1 0 14.1 14.1 25.18 39.28 2934993 23690 0 13374 2972057 2019075 598967 2618042 238083 191108 54816 484007 431911 3533960 0 0 0 0 0 4682 174097 10340 13155 4843 18493 132 59 0 59 245 5928 428991 87782 109728 980202 428755 38946 2238 2819 1743 1195 87 37429 31271 1271 38 193095 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "3705 W. 112TH AVE." "WESTMINSTER" 80031 3034045555 "ADAMS" 480718 "CI" "MO" "Y" "N" 2679580 2.25 13338.33 2692918.33 86.592307257833 0.000133364848758784 359.140645800206 91.15475909379 0.000120348672651559 324.089146574553
"CO" "CO0131" "FSCS0020" "CLEARVIEW LIBRARY DISTRICT" 21 22952 "720 THIRD STREET
WINDSOR, CO 80550
(40.471688, -104.900781)" "720 THIRD STREET
WINDSOR, CO 80550
" 40.471688 -104.900781 22686 1 0 1 5.5 6.5 17.29 23.79 1682361 5741 0 193357 1881459 941566 210744 1152310 61655 47258 55156 164069 462639 1779018 0 0 0 0 0 0 55104 12112 5965 3719 7181 617 29 0 29 81 4877 246018 5523 19523 322391 165366 42753 643 1858 2057 1738 51 30457 27475 410 39 22192 0 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "ME" "720 THIRD STREET" "WINDSOR" 80550 9706865603 "WELD" 277670 "LD" "MO" "Y" "N" 890058 4.5 6667.02 896725.02 46.5954798085798 0.000460587793043854 413.020597929006 54.1613332173438 0.000340895530718618 305.689551601563
"CO" "CO0145" "ID0006" "HIGH PLAINS LIBRARY DISTRICT" 13 251308 "2650 W. 29TH ST.
GREELEY, CO 80631
(40.391145, -104.72436)" "2650 W. 29TH ST.
GREELEY, CO 80631
" 40.391145 -104.72436 248391 0 13 1 45.6 55.65 124.15 179.8 23355372 0 0 396517 23751889 7397396 1896817 9294213 890411 507696 347144 1745251 3601784 14641248 0 0 0 1089997 1089997 7944070 659139 106178 52141 9413 83229 0 96 0 96 1100 39975 1516114 366615 119511 2749021 1099608 168804 19141 8844 5527 2903 919 108891 72401 10169 498 330053 47000 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "2650 W. 29TH ST." "GREELEY" 80631 9705068550 "WELD" 277670 "LD" "MO" "Y" "N" 10365327 2.25 43933.29 10409260.29 52.62824599497 0.000361045725784409 3758.21893628188 68.6107348353984 0.000212430004607945 2211.23921136999
"CO" "CO9016" "CO9016" "RED FEATHER MOUNTAIN LIBRARY DISTRICT" 43 1751 "71 FIREHOUSE LANE
RED FEATHER LAKES, CO 80545
(40.801474, -105.590322)" "71 FIREHOUSE LANE
RED FEATHER LAKES, CO 80545
" 40.801474 -105.590322 1731 1 0 0 1 2.1 0.57 2.67 119359 9206 5150 34981 168696 86564 20954 107518 5808 1669 6038 13515 110396 231429 0 0 0 480 480 480 9691 14965 985 9305 1929 617 3 0 3 27 1975 14634 806 1511 18566 3410 6 1239 321 268 117 18 2680 1297 42 18 2829 1886 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 123" "RED FEATHER LAKES" 80545 9708812664 "LARIMER" 324122 "LD" "SO" "Y" "N" 165026 14.25 1149.0525 166175.0525 44.7955815879602 0.000498344467336057 82.8124180226539 68.4311581145066 0.000213546383109256 35.4860814243657
"CO" "CO9025" "CO9025-001" "NEDERLAND COMMUNITY LIBRARY DISTRICT" 42 3432 "200 HIGHWAY 72 NORTH
NEDERLAND, CO 80466
(39.962554, -105.51226)" "200 HIGHWAY 72 NORTH
NEDERLAND, CO 80466
