"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 40.008472 -75.698599 1 0 4.76 26293 521 1128 53 6 364205 3 4595.16 368800.16 61.6925129719233 0.000262745373659121 96.9005358447437 72.949780655424 0.00018791092015881 69.3015774203162
"EASTTOWN LIBRARY & INFO CENTER" 10477 "720 FIRST AVENUE
BERWYN, PA 19312
" 40.044599 -75.442079 1 0 13.58 47669 4261 3880 674 25 735417 4.5 3451.395 738868.395 63.1910300480375 0.000250431601426757 185.035995403468 81.3190500453602 0.000151222149429243 111.733266837235
"HONEY BROOK COMMUNITY LIBRARY" 17262 "687 COMPASS ROAD
HONEY BROOK, PA 19344
" 40.088445 -75.916142 1 0 3 29562 899 1556 28 6 416855 4.5 2780.37 419635.37 70.0272386438236 0.000203922899397817 85.5732613402757 81.8062062708937 0.000149426455291242 62.7046258539288
"BAYARD TAYLOR MEMORIAL LIBRARY" 42932 "216 EAST STATE STREET
KENNETT SQUARE, PA 19348
" 39.847291 -75.709672 1 0 10.83 49967 2964 3248 95 9 731967 3 5488.38 737455.38 50.9110716074838 0.000385811814917613 284.518998578558 58.2362956242932 0.000294857728854246 217.444418478145
"MALVERN PUBLIC LIBRARY" 36923 "1 E FIRST AVENUE, SUITE 2
MALVERN, PA 19355
" 40.033497 -75.512605 1 0 5 35697 2596 2278 83 9 528907 3 4073.07 532980.07 62.3940631601945 0.000256870046044531 136.906615121717 74.4994842606286 0.000180174558893027 96.0294490110248
"OXFORD PUBLIC LIBRARY" 25814 "48 SOUTH SECOND STREET
OXFORD, PA 19363
" 39.784743 -75.980525 1 0 7.33 51107 2465 5771 79 10 772936 3 3422.76 776358.76 52.3112485390363 0.000365434737917515 283.708459990567 72.7801458983186 0.000188787900307475 146.567140185715
"PARKESBURG FREE LIBRARY" 13089 "105 WEST ST
PARKESBURG, PA 19365
" 39.957854 -75.918878 1 0 3.51 26197 2029 4210 44 8 422600 4.5 2293.515 424893.515 61.623614518009 0.000263333228496101 111.888581072007 71.6958504728647 0.000194541364816262 82.6593643096791
"PHOENIXVILLE PUBLIC LIBRARY" 37706 "183 SECOND AVE
PHOENIXVILLE, PA 19460
" 40.128599 -75.514078 1 0 15.58 57623 4462 5057 101 19 875014 3 5730.54 880744.54 68.9727148117348 0.000210206121483326 185.137893771016 82.0336286925075 0.000148599091652688 130.877838622065
"SPRING CITY FR PUBLIC LIBRARY" 10144 "245 BROAD ST
SPRING CITY, PA 19475
" 40.177327 -75.549371 1 0 3.28 16167 415 1534 23 6 236077 4.5 1861.44 237938.44 72.4051381385669 0.000190748542012376 45.3864105186993 102.015733157692 9.60872335710618e-05 22.8628464598141
"TREDYFFRIN PUBLIC LIBRARY" 34580 "582 UPPER GULPH RD
WAYNE, PA 19087
" 40.057209 -75.402885 1 1 14.93 98400 10600 9200 261 45 1542018 3 5351.7 1547369.7 64.173949064494 0.000242818890018907 375.730593002889 83.033417425777 0.000145042131930805 224.43380017313
"WEST CHESTER PUBLIC LIBRARY" 57388 "415 NORTH CHURCH ST
WEST CHESTER, PA 19380
" 39.963326 -75.608997 1 0 7.86 51868 1571 2110 76 11 723620 2.25 5052.69 728672.69 57.8942251125496 0.000298352381667257 217.401232517387 67.7843090956541 0.000217641470937294 158.589396083435
"AVON GROVE FREE LIBRARY" 30080 "117 ROSEHILL AVENUE
WEST GROVE, PA 19390
" 39.822244 -75.826075 1 0 7.16 47348 2661 2725 55 12 686797 3 3781.2 690578.2 51.0899318316094 0.000383115174177039 264.570987375866 61.6122137025116 0.000263430692655852 181.919493559031
"CHESTER SPRINGS LIBRARY" 9115 "1685A ART SCHOOL ROAD
CHESTER SPRINGS, PA 19425
" 40.100302 -75.622859 1 0 1.78 16182 1362 1873 23 5 252945 7 2181.15 255126.15 67.3922819219321 0.000220180916982794 56.1739096532898 79.387202207116 0.000158671528988846 40.4812563055376
"ASTON PUBLIC LIBRARY" 16592 "3270 CONCORD ROAD
ASTON, PA 19014
" 39.867015 -75.421228 1 0 3.25 45446 2820 1212 55 12 644469 4.5 2727.42 647196.42 50.9818249603374 0.000384741686982083 249.003442439565 63.8740104639169 0.000245104694724613 158.630880950963
"J. LEWIS CROZER LIBRARY" 33972 "620 ENGLE ST
CHESTER, PA 19013
" 39.837889 -75.387065 1 0 7.88 49245 1632 1856 89 10 687136 3 4239.48 691375.48 49.1356016913892 0.00041419747097208 286.365975308108 64.7085140492376 0.000238823548106463 165.116745207409
"COLLINGDALE PUBLIC LIBRARY" 8786 "823 MACDADE BLVD
COLLINGDALE, PA 19023
" 39.911538 -75.277903 1 0 2.13 33810 420 1020 30 8 459000 7 2164.56 461164.56 55.0791073120403 0.000329629608211127 152.013493233657 72.2314737718568 0.000191666868755658 88.3899671962807
"RACHEL KOHL COMMUNITY LIBRARY" 17231 "687 SMITHBRIDGE ROAD
GLEN MILLS, PA 19342
" 39.86715 -75.511962 1 0 5.88 35500 2896 1751 61 9 523109 4.5 3208.185 526317.185 50.8899038615231 0.000386132839889465 203.228349326679 60.9765493929188 0.000268951710820807 141.553907340141
"DARBY LIBRARY" 10687 "1001 MAIN ST
DARBY, PA 19023
" 39.920061 -75.263247 1 0 1.88 17303 223 613 10 5 236162 4.5 1724.745 237886.745 55.8181550998971 0.000320958619819142 76.3518013484681 73.0547926479178 0.000187371086508546 44.5730978766314
"BOROUGH OF FOLCROFT PUBLIC LIBRARY" 6606 "1725 DELMAR DR
FOLCROFT, PA 19032
" 39.894456 -75.278527 1 0 5 22085 393 809 28 10 303545 7 2137.26 305682.26 53.9158248364677 0.000344007168516993 105.156888728475 71.8039693290417 0.000193955944417608 59.2888914300087
"GLENOLDEN LIBRARY" 7153 "211 S LLANWELLYN AVE
GLENOLDEN, PA 19036
" 39.900076 -75.292893 1 0 2.13 18940 365 220 32 4 254421 7 1821.63 256242.63 54.1446913537681 0.000341105117609559 87.4056724427327 70.9769222165608 0.000198502359749178 50.8647667233355
"HAVERFORD TOWNSHIP FREE LIBRARY ASSOCIATION" 48484 "1601 DARBY ROAD
HAVERTOWN, PA 19083
" 39.981225 -75.305177 1 0 15.9 103781 15287 9635 146 20 1675937 3 6748.56 1682685.56 59.5535150536059 0.00028195850535728 474.447505483878 77.3876247405769 0.00016697711990687 280.969988517679
"LANSDOWNE PUBLIC LIBRARY" 10620 "55 SOUTH LANSDOWNE AVE
LANSDOWNE, PA 19050
" 39.936422 -75.271912 1 0 9.23 61329 3052 2155 62 12 866314 4.5 2818.2 869132.2 56.8290947495043 0.000309641044558178 269.119002267147 74.629972535325 0.000179545050059328 156.048384357174
"MARY M CAMPBELL LIBRARY" 2397 "TENTH & GREEN STS
MARCUS HOOK, PA 19061
" 39.833143 -75.438637 1 0 2.26 17238 55 391 44 4 230644 14.25 1363.7175 232007.7175 48.5868120838908 0.000423607060906941 98.2801073179028 61.338188325649 0.000265789677884579 61.6652565010613
"MEDIA UPPER PROVIDENCE FREE LIBRARY" 15469 "1 EAST FRONT ST
MEDIA, PA 19063
" 39.918853 -75.389129 1 0 6.35 30832 2060 2641 79 13 463541 4.5 3040.815 466581.815 54.6958120160211 0.000334265728351817 155.962310226688 71.1944026743883 0.000197291465485341 92.0526100501601
"MIDDLETOWN FREE LIBRARY" 15807 "21 NORTH PENNELL ROAD
LIMA, PA 19063
" 39.913662 -75.439794 1 0 6.95 47464 2990 3176 62 9 698401 4.5 3176.445 701577.445 54.1467006779189 0.000341079802012296 239.293896036893 66.8404439086831 0.000223831574129641 157.035183888201
"HELEN KATE FURNESS FR LIBRARY" 14619 "100 NORTH PROVIDENCE RD
WALLINGFORD, PA 19086
" 39.904791 -75.375475 1 0 3.4 38728 643 346 64 7 517468 4.5 2483.565 519951.565 53.8030080950785 0.000345451342671496 179.617966253395 71.2260926839574 0.000197115946168417 102.490744696724
"NEWTOWN PUBLIC LIBRARY" 12216 "201 BISHOP HOLLOW RD
NEWTOWN SQUARE, PA 19073
" 39.981303 -75.406049 1 0 4.08 53012 1758 1500 79 10 732987 4.5 2261.16 735248.16 58.9247517717958 0.000288007950472747 211.757315650458 77.2788845116632 0.00016744736232655 123.115365047449
"NORWOOD PUBLIC LIBRARY" 5890 "513 WELCOME AVE
NORWOOD, PA 19074
" 39.890906 -75.301401 1 0 2.93 23139 428 64 19 6 307720 7 1676.4 309396.4 53.4364898216891 0.000350206462271908 108.352618683664 70.2002062957486 0.000202919238207107 62.7824817920215
"PROSPECT PARK FREE LIBRARY" 6454 "720 MARYLAND AVE
PROSPECT PARK, PA 19076
" 39.888434 -75.308263 1 0 1.91 11395 275 572 17 4 159547 7 1641.84 161188.84 53.2017751246324 0.000353303348596297 56.9485569283528 69.9659487740316 0.000204280327045024 32.9277089512081
"MEM LIBRARY OF RADNOR TWNSHP" 31531 "114 WEST WAYNE AVE
WAYNE, PA 19087
" 40.043453 -75.38856 1 0 16.1 118257 5288 5956 172 18 1686559 3 5252.79 1691811.79 63.28321462592 0.000249702526047799 422.449677560448 81.276796699268 0.000151379421934235 256.105490791723
"RIDLEY PARK PUBLIC LIBRARY" 7002 "107 E. WARD STREET
RIDLEY PARK, PA 19078
" 39.880935 -75.324342 1 0 3.33 17382 744 600 39 7 244260 7 1969.92 246229.92 52.5434018950897 0.000362212659420403 89.1875941520731 68.0428001541004 0.000215990994685916 53.1834453422334
"RIDLEY TOWNSHIP PUBLIC LIBRARY" 30768 "100 E MACDADE BLVD
FOLSOM, PA 19033
" 39.886332 -75.331008 1 0 10.7 48498 3547 3667 254 18 728368 3 4374.12 732742.12 52.8545729329896 0.000357960300407699 262.292589396574 67.9116905066673 0.000216825779939045 158.877381663189
"SHARON HILL PUBLIC LIBRARY" 5697 "246 SHARON AVE
SHARON HILL, PA 19079
" 39.91282 -75.276935 1 0 2.73 18476 195 239 15 4 246205 7 1605.87 247810.87 55.1763854876074 0.000328468332422527 81.3980232250756 72.3290292915108 0.000191150186826768 47.369094098204
"SPRINGFIELD TOWNSHIP LIBRARY" 24211 "70 POWELL RD
SPRINGFIELD, PA 19064
" 39.930337 -75.329872 1 0 9.85 110254 5180 6905 136 10 1592625 4.5 4745.985 1597370.985 55.8714593150891 0.000320346490249463 511.712188671078 73.6171349745859 0.000184519460775904 294.746032811274
"SWARTHMORE PUBLIC LIBRARY" 6194 "121 PARK AVENUE
SWARTHMORE, PA 19081
" 39.901225 -75.348477 1 0 3.4 49942 3460 3126 95 5 736324 7 1810.74 738134.74 53.7363703702817 0.00034630865271281 255.622447329921 69.0829781152522 0.00020953563723981 154.665533114742
"TINICUM MEMORIAL PUB LIBRARY" 4091 "620 SENECA ST
ESSINGTON, PA 19029
" 39.872655 -75.28244 1 0 2.78 23739 171 674 16 9 320205 10 1644.3 321849.3 52.3975595550955 0.000364231816786508 117.227755270466 69.7242347794748 0.000205699145127623 66.2041258699237
"UPPER DARBY TOWNSHIP & SELLERS MEMORIAL FREE PUBLIC LIBRARY" 181624 "76 SOUTH STATE RD
UPPER DARBY, PA 19082
" 39.961912 -75.273057 1 2 42.08 132904 4590 3457 311 39 1838161 2.25 18571.62 1856732.62 58.5449147502535 0.000291757241464729 541.715187348778 76.3288055973256 0.000171641802611346 318.692933864088
"YEADON PUBLIC LIBRARY" 11443 "809 LONGACRE BLVD
YEADON, PA 19050
" 39.936078 -75.250598 1 0 7.3 44956 1362 1386 78 6 621436 4.5 2639.805 624075.805 57.0458654408424 0.00030729228274002 191.773678721266 76.4226328805597 0.00017122059760381 106.854632282179
"FREE LIBRARY OF PHILADELPHIA" 1526006 "1901 VINE ST
PHILADELPHIA, PA 19103
" 39.959098 -75.170378 1 52 507.3 2588082 135617 210505 3929 968 38239289 2.25 179100.405 38418389.405 59.6650921445495 0.000280904934749272 10791.9151689836 82.9719015248487 0.00014525728199524 5580.55082360502
"COLUMBIA PUBLIC LIBRARY" 10400 "24 SOUTH SIXTH ST
COLUMBIA, PA 17512
" 40.034692 -76.497584 1 0 3.53 34799 1099 1320 45 10 484869 4.5 1933.5 486802.5 82.5011763971342 0.000146919593299037 71.5208253169545 110.029577342265 8.26002022281179e-05 40.2099849451534
"KUTZTOWN COMMUNITY LIBRARY" 17121 "70 BIEBER ALLEY
KUTZTOWN, PA 19530
" 40.516167 -75.775174 1 0 4 22358 1465 4772 32 17 372916 4.5 2911.335 375827.335 96.9861230437229 0.000106311636116617 39.9548188811979 139.348428548349 5.14986505420784e-05 19.3546005893256
"CHELTENHAM TWNSHP LIB SYSTEM" 36793 "215 SOUTH KESWICK AVE
GLENSIDE, PA 19038
" 40.097887 -75.153289 1 4 25.26 125006 10187 13655 528 51 1944183 3 7100.37 1951283.37 69.1516020386164 0.000209119970143996 408.052320076876 97.5524127903364 0.000105080944868206 205.042700225218
"LOWER MERION LIBRARY SYSTEM" 57837 "75 EAST LANCASTER AVE
ARDMORE, PA 19003
" 40.006676 -75.28859 1 6 56.83 359185 43836 42140 456 34 5794551 2.25 12428.4975 5806979.4975 61.4368117859891 0.000264937027583364 1538.48388730519 79.0112717014428 0.000160185018671804 930.191119233823
"FREE LIBRARY OF SPRINGFIELD TOWNSHIP" 19418 "1600 PAPER MILL RD
WYNDMOOR, PA 19038
" 40.099872 -75.195769 1 0 12.5 51456 1421 2037 95 11 715612 4.5 4496.43 720108.43 68.7389349884488 0.000211638366989178 152.402572180341 94.669864665018 0.000111577464301503 80.3478726415362
"WILLIAM JEANES MEM LIBRARY" 17349 "4051 JOSHUA RD
LAFAYETTE HILL, PA 19444
" 40.09777 -75.256758 1 0 8.06 47449 2803 3613 104 25 702722 4.5 3551.115 706273.115 67.9370924288031 0.000216663666381026 153.023722562248 88.2877452868878 0.000128291873777932 90.6091013223266
"MARPLE PUBLIC LIBRARY" 23428 "SPROUL & SPRINGFIELD RDS
BROOMALL, PA 19008
" 39.971869 -75.35753 1 0 10.73 59219 14789 20786 151 24 1235365 4.5 4772.28 1240137.28 58.5215243789161 0.000291990512012251 362.108319352681 76.2014241863124 0.000172216129130717 213.571641952296
"SCHUYLKILL VALLEY COMMUNITY LIBRARY" 14784 "1310 WASHINGTON RD
LEESPORT, PA 19533
" 40.438198 -75.963172 1 0 2.73 14638 878 1218 55 6 218527 4.5 2405.34 220932.34 93.8568638184557 0.000113518834415839 25.0799817215639 118.702698000423 7.09706560188367e-05 15.6797131055767
"BOYERTOWN COMMUNITY LIBRARY" 15634 "29 E PHILADELPHIA AVE
BOYERTOWN, PA 19512
" 40.333091 -75.636673 1 0 6.98 33850 2287 3807 80 16 521032 4.5 3157.59 524189.59 83.4853357899046 0.000143476113322561 75.208685017347 116.435930257124 7.37608589412831e-05 38.664674406479
"FLEETWOOD AREA PUBLIC LIBRARY" 16608 "110 W ARCH ST
FLEETWOOD, PA 19522
" 40.455706 -75.820511 1 0 1.95 21312 1329 2650 39 9 329695 4.5 2534.58 332229.58 93.2882025298585 0.000114907016771603 38.1755099210825 130.382641331229 5.88247987799593e-05 19.5433381922504
"BRANDYWINE COMMUNITY LIBRARY" 12863 "60 TOWER DRIVE
TOPTON, PA 19562
" 40.495978 -75.697364 1 0 2.58 27086 2597 3634 81 9 434579 4.5 2123.505 436702.505 95.0323369495892 0.000110727930144058 48.355164467375 131.100326842059 5.81825097773147e-05 25.4084477669403
"QUARRYVILLE LIBRARY CENTER" 37017 "357 BUCK ROAD
QUARRYVILLE, PA 17566
" 39.893189 -76.176155 1 0 5.53 46261 1975 4055 42 19 681184 3 4161.03 685345.03 64.2554195210988 0.000242203532600767 165.992987316379 86.4323262952515 0.000133859006059888 91.7396045238843
"STRASBURG-HEISLER LIBRARY" 6991 "143 PRECISION AVE
STRASBURG, PA 17579
" 39.985285 -76.191574 1 0 3.3 17388 1784 2311 33 11 280203 7 1963.11 282166.11 69.9986089901663 0.000204089743739342 57.5872090818268 94.5679595362074 0.000111818062537429 31.551267733923
"LEBANON COMMUNITY LIBRARY" 60987 "125 N SEVENTH ST
LEBANON, PA 17046
" 40.341188 -76.422162 1 0 15.05 85517 9412 11579 140 15 1387099 2.25 6374.1225 1393473.1225 97.3451575287696 0.00010552887188163 147.051646614797 131.144444306362 5.81433707491935e-05 81.0212243905538
"BERNVILLE AREA COMMUNITY LIB" 4881 "6721 BERNVILLE RD.
BERNVILLE, PA 19506
" 40.428155 -76.112221 1 0 1.95 16069 1509 3347 89 9 273587 10 1756.8 275343.8 95.6470786453491 0.000109309165867 30.0976011046502 118.860526675532 7.0782304710335e-05 19.4894687517015
"ADAMSTOWN AREA LIBRARY" 30439 "3000 NORTH READING ROAD ROUTE 272
ADAMSTOWN, PA 19501
" 40.243027 -76.05635 1 0 6.75 25266 1725 5434 36 13 422578 3 3752.01 426330.01 82.6395510068984 0.000146427990415122 62.4266466179588 107.25763356407 8.69247756185856e-05 37.0586404587193
"PEQUEA VALLEY PUBLIC LIBRARY" 21413 "31 CENTER STREET
INTERCOURSE, PA 17534
" 40.037469 -76.109129 1 1 4.21 39732 2253 3519 68 18 593246 4.5 3522.255 596768.255 70.9011482870658 0.000198926875901458 118.713244604315 81.2861172903178 0.000151344708385602 90.3177175267596
"MANHEIM COMMUNITY LIBRARY" 18868 "15 EAST HIGH ST
MANHEIM, PA 17545
" 40.164053 -76.394713 1 0 2.88 28031 1160 3824 14 7 429692 4.5 2979.18 432671.18 86.2488240074405 0.000134429206630595 58.1636434593233 114.775622304796 7.59102964887928e-05 32.8441975559558
"WOMELSDORF COMMUNITY LIBRARY" 2810 "203 W HIGH ST
WOMELSDORF, PA 19567
" 40.363621 -76.18688 1 0 2.35 16130 707 2841 83 15 257568 10 1195.5 258763.5 92.9983107457649 0.000115624503299559 29.9194011595555 119.629786123504 6.98749238195017e-05 18.0810798497676
"HORSHAM TOWNSHIP LIBRARY" 26147 "435 BABYLON ROAD
HORSHAM, PA 19044
" 40.198918 -75.172363 1 0 11.7 97184 5291 5869 221 27 1412560 3 4108.23 1416668.23 75.6931178915277 0.000174536880903693 247.260854139555 98.1986404364522 0.000103702457914595 146.911977500519
"LANCASTER SYS ADMIN UNIT" 4231 "1866 COLONIAL VILLAGE LN, SUITE 107
LANCASTER, PA 17601
" 40.054433 -76.234907 0 0 16.46 16803 515 1219 12 0 241137 10 3738.3 244875.3 75.2663887632345 0.000176521594332987 43.2257783687686 100.804056321225 9.84110766933812e-05 24.0984419286147
"MANHEIM TOWNSHIP PUBLIC LIBRARY" 38133 "595 GRANITE RUN DR
LANCASTER, PA 17601
" 40.06057 -76.286621 1 0 13.88 49173 4016 7459 52 30 790450 3 5513.97 795963.97 77.1151308210687 0.000168159265075951 133.848716222136 103.243565685312 9.38153729962282e-05 74.6736567371086
"EXETER COMMUNITY LIBRARY" 27359 "4569 PRESTWICK DRIVE
READING, PA 19606
" 40.304534 -75.862972 1 0 8.4 39985 5089 6827 27 27 676279 3 3722.31 680001.31 83.5626896392468 0.00014321060504841 97.3833990388111 105.125082331888 9.0487231740946e-05 61.5314361221169
"MIFFLIN COMMUNITY LIBRARY" 26340 "6 PHILADELPHIA AVE.
SHILLINGTON, PA 19607
" 40.303282 -75.967764 1 0 4.58 27158 2147 3151 62 23 423769 3 3057.6 426826.6 84.9888477309742 0.000138444630862542 59.0918510793138 104.737967116955 9.11573558479838e-05 38.908384261585
"NORTH WALES AREA LIBRARY" 3229 "233 SOUTH SWARTLEY ST
NORTH WALES, PA 19454
" 40.20849 -75.278021 1 0 3.15 44870 586 1851 56 12 616259 10 1441.2 617700.2 75.3063501188722 0.000176334301479673 108.921733290855 95.1166316626692 0.000110531757444808 68.2754886800093
"LANSDALE PUBLIC LIBRARY" 16269 "301 VINE STREET
LANSDALE, PA 19446
" 40.241971 -75.287825 1 0 8.43 51708 2584 3321 126 15 751282 4.5 3460.815 754742.815 77.5244688413726 0.000166388153166092 125.580263103228 101.391253557359 9.72745017472203e-05 73.4172312764195
"LOWER MACUNGIE LIBRARY" 32994 "3450 BROOKSIDE ROAD
MACUNGIE, PA 18062
" 40.522796 -75.548935 1 0 9.5 57765 4066 6405 76 15 888731 3 4394.46 893125.46 96.2820912341878 0.000107872059640041 96.3432828871589 121.611965153417 6.76156748936883e-05 60.3892807426358
"ALEXANDRIA LIBRARY" 143464 "5005 DUKE STREET
ALEXANDRIA, VA 22304
" 38.812038 -77.118549 1 5 87.7 417202 20430 20556 482 89 5966715 2.25 22838.82 5989553.82 90.5092748567828 0.000122071372948849 731.153058158421 108.46309667317 8.50033420003749e-05 509.132091791112
"ARLINGTON DEPT. OF LIBRARIES" 214373 "1015 N QUINCY STREET
ARLINGTON, VA 22201
" 38.883514 -77.107866 1 8 120.66 517110 23141 45140 653 147 7625187 2.25 32569.1775 7657756.1775 88.8230795805806 0.000126750110609995 970.621442522497 102.825381833547 9.45800062108114e-05 724.270626828829
"EASTERN SHORE PUBLIC LIBRARY" 45768 "23610 FRONT ST.
ACCOMAC, VA 23301
" 37.720398 -75.662916 1 3 8.5 135324 3247 6172 111 46 1885172 3 5394.12 1890566.12 98.0928425131491 0.000103926274883489 196.479494272531 116.21410019014 7.40427178989583e-05 139.982653892488
"MARY RILEY STYLES PUBLIC LIBRARY" 12567 "120 NORTH VIRGINIA AVENUE
FALLS CHURCH, VA 22046
" 38.885935 -77.174939 1 0 17.85 110602 8390 7513 187 16 1647716 4.5 4374.045 1652090.045 92.3303564253092 0.000117303501465252 193.795947014386 108.972622317223 8.42102964504558e-05 139.122992452297
"NORTHUMBERLAND PUBLIC LIBRARY" 12449 "7204 NORTHUMBERLAND HIGHWAY
HEATHSVILLE, VA 22473
" 37.91588 -76.469608 1 0 5 27594 1502 900 59 12 391255 4.5 2430.615 393685.615 99.5163771352802 0.000100974307982848 39.7521325374271 185.701591956951 2.89980467958148e-05 11.4161138866091
